 -1.06157  -1.09056   7.79339 -0.516267    2.9573
-6.94851 -1.79449 -4.44564  7.96763  1.15261
-5.17315 -8.47622 -9.65806 0.685198  1.15261
-0.709834 -0.729224   5.21118 -0.772084    2.9573
-0.580547 -0.596405   4.26203 -0.944027    2.9573
  -3.0524  -3.13578   22.4089 -0.179548    2.9573
0.326758 0.333526  1.06687  1.66478 -2.82289
 -4.65859  -4.75507   38.6869 -0.116769   3.47066
 -2.33157  -2.40105     16.73 -0.236083     2.874
-0.909634 -0.934482     6.678 -0.602497    2.9573
0.370275 0.365615 -1.13079  2.08363 0.179234
 3.86809  3.81941 -11.8128 0.199457 0.179234
0.672691 -8.31164  -7.4152 -2.65846  1.15261
-0.163268 -0.166649   5.06239  -3.33183   15.8202
-6.30078 -7.28967 -1.24918 -3.15349  1.15261
 -2.37579  -2.44069   17.4416 -0.230682    2.9573
 1.85011  1.88842  4.16825 0.294027 -2.27236
-6.60988 -1.74777  -5.5818   1.9051  1.15261
 -4.79032   3.06785  -12.4955 0.0352198   1.15261
-0.720518 -0.740199   5.28961 -0.760637    2.9573
-0.599836 -0.616221   4.40364  -0.91367    2.9573
 -1.79144  -1.84038   13.1517 -0.305928    2.9573
 2.49397 -6.49297 -9.53539 -2.52433  1.15643
-0.0128622   -6.74617    1.37469  -0.884828    1.21826
-0.204375   3.36122  -13.0583  -2.65516   1.16856
-4.44297 -7.01495 -2.50038 -5.08785  1.15261
  -1.2818  -1.31681   9.41022 -0.427564    2.9573
-0.102383 -0.104504   5.15969  -5.31318   26.3676
 -2.20387  -2.26407   16.1795 -0.248677    2.9573
-4.89209 -9.19399 -1.22206  7.30347  1.15261
 -3.94271  -4.05041   28.9451 -0.139004    2.9573
 0.200959  0.198179 -0.610895   3.83077  0.175558
 -2.08418  -2.14111   15.3008 -0.262958    2.9573
 -4.17516  -4.28921   30.6515 -0.131265    2.9573
-4.99891 -9.85557 -4.06897  -1.4455  1.15261
 -1.23132  -1.26495    9.0396 -0.445094    2.9573
-0.939247 -0.958699    7.6638 -0.579167   3.39184
-0.808704 -0.830795   5.93703 -0.677692    2.9573
 1.47131  2.22605 -14.8838 -3.39738  1.15261
-5.00403 -5.15315   35.906    -0.11    2.874
 -3.76106  -3.83895   30.9307 -0.144635   3.42688
 -4.66043  -4.78773   34.2141 -0.117597    2.9573
-0.309502 -0.317956   2.27218  -1.77075    2.9573
 4.87799   4.8166  -14.897 0.158163 0.179234
-1.06544 -1.09454  7.82183 -0.51439   2.9573
-0.758712 -0.779437   5.57001 -0.722345    2.9573
0.456569 0.450823 -1.39432  1.68981 0.179234
 -2.21216  -2.25797   18.9349 -0.245905    3.6094
0.927509 0.946717  10.7094 0.586497 -7.32779
 -4.02941  -4.13947   29.5815 -0.136013    2.9573
 -1.93307  -1.98587   14.1914 -0.283514    2.9573
-2.28959 -3.29307 -5.58969 -5.89288  1.15261
-2.82339  1.14905 -5.57446 -4.89376  1.15261
 -2.92288  -2.98342   24.4059 -0.186111   3.49542
 -1.35672  -1.39378   9.96024 -0.403954    2.9573
 -4.52455  -4.65938   32.4655 -0.121657     2.874
-5.26792 0.838986 -3.51942  9.56713  1.15261
0.357979   -2.612  -4.4704 -5.88555  1.15261
 -1.08459  -1.11422   7.96242 -0.505308    2.9573
 -1.67551  -1.72128   12.3006 -0.327095    2.9573
 -4.4099 -4.54131  31.6429 -0.12482    2.874
0.778236  2.37445 -12.8016 -1.99432  1.15261
-0.247612 -0.254376   1.81782  -2.21335    2.9573
0.337284  0.33304 -1.03004  2.28744 0.179234
0.0743035 0.0758424   4.78948   7.32107  -36.1109
  0.16602   0.16393 -0.507011   4.64714  0.179234
-0.276401 -0.283951   2.02917  -1.98281    2.9573
 -3.98669 -0.883406  -4.41248  -4.70456   1.15261
 -1.73421  -1.77012   14.4172 -0.313677   3.47557
 -1.20845  -1.24146   8.87174 -0.453516    2.9573
 -3.84426  -3.94927   28.2222 -0.142564    2.9573
0.481619 0.480304 -1.42763   1.5589 0.144028
0.340047 0.347089  5.09825  1.59972 -9.20259
-6.73198 -2.74093 -8.49988 -8.25388  1.15261
 0.38899 0.397046  4.63389  1.39845 -7.52704
 -8.46635 -0.151642  -9.17595   -4.3341   1.15261
-0.889492  -3.53488  -6.64593   6.64793   1.15261
 1.61957  1.61515 -4.80079 0.463576 0.144028
 -3.96353   -4.0718   29.0979 -0.138274    2.9573
 -3.36577  -3.43547   27.6585 -0.161622   3.42342
 -1.26688  -1.30149    9.3007 -0.432599    2.9573
-0.0166034   -7.77353    1.77455   -0.68545    1.21826
-0.790211 -0.811797   5.80126 -0.693551    2.9573
 0.289054  0.285054 -0.878692   2.66327  0.175558
-6.14158 -1.49867 -9.31188 -2.89919  1.15261
 1.93502  2.20827 -16.7766 -4.57765  1.15261
0.595303 0.587811 -1.81801  1.29601 0.179234
  15.7079   15.5102  -47.9705 0.0491166  0.179234
 -2.95481  -3.03553   21.6925 -0.185478    2.9573
 -4.34876  -4.46755    31.926 -0.126025    2.9573
   -9.1691 -0.0495463  -0.174593   0.784934    1.15261
-0.704449 -0.723692   5.17165 -0.777987    2.9573
  -3.4286  -3.53077   24.6017 -0.160544     2.874
 -5.15724  -5.29811   37.8614 -0.106269    2.9573
 1.27763 -1.26138 -5.28747  2.28594  1.15261
-0.184345 -0.188163   1.67458  -2.95088   3.89469
   1.57332 -0.0151654   -6.61536   -4.61474    1.15261
-0.285647 -0.293449   2.09705  -1.91864    2.9573
   -1.243  -1.27695   9.12534 -0.440912    2.9573
 1.20594  1.20265 -3.57469 0.622581 0.144028
 -2.52661  -2.59563   18.5489 -0.216912    2.9573
-0.119822   2.08359  -8.42894 -0.872865   1.15261
 1.01689  1.00409 -3.10549 0.758706 0.179234
  -9.74678 -0.0475761   0.631203   -1.92597    1.21318
-4.93974 -6.17806   1.1359 -1.01464  1.15657
 -2.36381  -2.42838   17.3537 -0.231851    2.9573
-8.34658 -5.53692 -8.73475 -4.58057  1.15261
-0.377576  -0.38789   2.77194   -1.4515    2.9573
0.775504 0.791565  3.02735 0.701455 -3.17034
 -3.10997  -3.17438   25.9114 -0.174915   3.48552
 -2.85873  -2.93682   20.9871 -0.191711    2.9573
-2.71407 -2.78821  19.9251 -0.20193   2.9573
 -3.25393  -3.34281   23.8884 -0.168428    2.9573
   -1.818  -1.86766   13.3467 -0.301459    2.9573
 -2.87591  -2.95447   21.1133 -0.190566    2.9573
 -2.47684   -2.5445   18.1835 -0.221271    2.9573
0.0946666 0.0966271   4.84093   5.74629  -28.8641
-0.831313 -0.854022   6.10301  -0.65926    2.9573
0.693282  1.98178 -10.8574 -3.36613  1.15261
-6.12868 0.348933 -6.95304  2.69193  1.15261
 -2.08119   -2.1243   17.8346 -0.261379   3.61482
 -4.23797  -4.35373   31.1127 -0.129319    2.9573
 -3.15036  -3.23642   23.1281 -0.173965    2.9573
 -2.39548  -2.46092   17.5862 -0.228785    2.9573
-0.00471583    -7.53223     0.50402    -2.41333     1.21826
  -3.8713  -3.97705   28.4208 -0.141568    2.9573
 -2.10555  -2.14915    17.525 -0.258356    3.4809
 -3.94732  -4.05515   28.9789 -0.138842    2.9573
0.931397 0.918509 -2.83135 0.826531 0.175558
 -3.98487   -4.0674   33.3538 -0.136512    3.5064
0.957083 0.976904 0.867436 0.568374 -1.53982
-0.891566  -0.91592   6.54535 -0.614707    2.9573
 -1.34968  -1.38655   9.90859 -0.406059    2.9573
 -2.13697  -2.20065   15.3336 -0.257581     2.874
0.727581 0.740456 -6.08606 -2.41541  1.15261
 -5.36521  -5.51177   39.3882 -0.102149    2.9573
 -1.72828  -1.77549    12.688 -0.317108    2.9573
  5.1436  5.25012  6.48732 0.105759 -1.73288
 0.142804  0.140827 -0.434107   5.39083  0.175558
 -2.42872  -2.49506   17.8302 -0.225655    2.9573
 -1.43541  -1.47462   10.5379 -0.381808    2.9573
 -0.48618 -0.499461   3.56925  -1.12726    2.9573
  -5.49914   -5.64936    40.3715 -0.0996613     2.9573
-0.743309 -0.763614   5.45694 -0.737314    2.9573
 1.04834  1.04547 -3.10751 0.716178 0.144028
 0.178982  0.176506 -0.544087   4.30114  0.175558
 1.93439  1.91005 -5.90747 0.398842 0.179234
 -1.09806  -1.12806   8.06133 -0.499108    2.9573
-0.726888 -0.746744   5.33638 -0.753971    2.9573
 3.18463  3.14455  -9.7256 0.242263 0.179234
 -4.72001  -4.84894   34.6515 -0.116113    2.9573
-2.45829 -2.52544  18.0473 -0.22294   2.9573
-0.305875  -0.31221    6.3653  -1.77844   10.2735
-6.32162 -1.92514  -8.5486 0.192343  1.15261
 -1.94588  -2.00387   13.9625 -0.282875     2.874
 -4.39805  -6.10067  -2.91269 -0.535093   1.15261
 -2.37455  -2.43941   17.4325 -0.230803    2.9573
 3.44903  3.40562  -10.533 0.223691 0.179234
 -3.11811  -3.20329   22.8913 -0.175764    2.9573
0.138536 0.141405   4.4986  3.92665 -18.7112
   -2.364  -2.41295   20.0724 -0.230111    3.5721
 -2.36994  -2.43468   17.3987 -0.231252    2.9573
 -2.20355  -2.26921   15.8114 -0.249798     2.874
-1.22287 -1.25627  8.97756 -0.44817   2.9573
 -1.64561  -1.69056   12.0811 -0.333039    2.9573
 -3.59283  -3.66724   31.5553 -0.151407   3.73092
 -2.10646    -2.164   15.4644 -0.260177    2.9573
 -1.98415  -2.03835   14.5665 -0.276215    2.9573
 -2.46264  -2.52991   18.0792 -0.222547    2.9573
 -1.23543  -1.26918   9.06982 -0.443611    2.9573
-3.16901 -2.92034 -7.21904 -4.55405  1.15261
 -2.13705  -2.19543    15.689 -0.256452    2.9573
 -1.02715   -1.0552    7.5407 -0.533567    2.9573
 -1.98537   -2.0396   14.5754 -0.276045    2.9573
0.471231 -2.21156 -2.05221   2.8379  1.15261
 -3.99946  -4.10871   29.3617 -0.137031    2.9573
-7.97355 -1.64523 -9.31095 -6.90867  1.15261
-1.68274 -1.72871  12.3537 -0.32569   2.9573
0.354044 0.361376  3.09626  1.53648 -5.80412
 -1.08131  -1.11085   7.93836 -0.506839    2.9573
 -4.81306  -4.91274     56.62 -0.113022   5.35251
 -4.42267  -4.54348   32.4686 -0.123919    2.9573
 -2.8966 -2.95658  25.0623  -0.1878  3.65992
 4.58422  4.67916  2.64572 0.118664 -1.36074
 -1.26667  -1.30127   9.29915 -0.432671    2.9573
 -4.11565  -4.20088   35.0438 -0.132174   3.58509
-1.36529  1.34424 -5.39179  2.27092  1.15261
 -3.66667  -3.76683   26.9185 -0.149469    2.9573
 2.16954  2.14223 -6.62558 0.355614 0.179234
-0.989844  -1.01688   7.26685 -0.553675    2.9573
-0.413415 -0.424708   3.03505  -1.32567    2.9573
-0.357701 -0.367472   2.62603  -1.53215    2.9573
-0.313952 -0.323308   2.25274  -1.75327     2.874
 1.01274  1.00997 -3.00199 0.741353 0.144028
 -1.61061  -1.65461   11.8242 -0.340275    2.9573
  1.5281  1.52393 -4.52965 0.491325 0.144028
 1.01143  1.51411 -10.2178 -4.25371  1.15261
 -5.37192  -5.51866   39.4374 -0.102022    2.9573
  -1.2909  -1.32616   9.47702 -0.424551    2.9573
 -10.4346   1.77498  -7.28612 0.0343551   1.15261
 6.42033  6.55329  6.43332 0.084728 -1.59187
  -5.0408  -5.14519   42.0837 -0.107916   3.49471
 -1.1925  3.01519 -12.2102  2.95847  1.15261
   -7.178  -9.41035 -0.119271  -4.13274   1.15261
-1.14648  -1.1778  8.41678 -0.47803   2.9573
 -4.93879   -5.0737   36.2577 -0.110969    2.9573
0.144409   0.1474  5.31114  3.76695 -21.0536
 -3.50435  -3.60008   25.7269 -0.156392    2.9573
-6.71822 -3.88749 0.587977 -1.96017  1.15657
 2.35212  2.32251 -7.18317  0.32801 0.179234
-9.51032 0.578037 -2.71643 -9.46386  1.15261
 -1.20292  -1.23577    8.8311 -0.455603    2.9573
 -3.3327  2.09557 -8.44459 0.761413  1.15261
-0.124718 -0.127301   3.92633  -4.36169   16.0787
  1.8774  1.85377 -5.73343 0.410949 0.179234
 -3.12737  -3.19213   27.2426 -0.173942   3.69185
-0.268564 -0.274126   5.05721  -2.02551   9.19666
 -4.19819  -4.31287   30.8206 -0.130545    2.9573
  5.68186   5.79953   2.25892 0.0957399  -1.26306
-0.716954 -0.736538   5.26345 -0.764418    2.9573
 -5.44238  -5.59105   39.9547 -0.100701    2.9573
0.468704  0.47841  3.54271  1.16061 -5.15849
 -4.14797  -4.26128   30.4519 -0.132125    2.9573
-0.166329   2.46721  -9.55419   -3.2625   1.16856
 -2.55763   -2.6106   21.5596 -0.212689   3.53871
 -1.23862  -1.27553   8.88762 -0.444399     2.874
 1.54639  1.52693 -4.72255 0.498914 0.179234
0.616633  1.28729 -7.65439 -2.22033  1.15261
 -3.37467  -3.46686   24.7749 -0.162401    2.9573
 -1.56964  -1.61641   11.2628 -0.350681     2.874
-0.616001 -0.632828   4.52232 -0.889693    2.9573
 -3.19568  -3.28297   23.4608 -0.171498    2.9573
 -0.97545   -1.0021   7.16118 -0.561845    2.9573
 -4.23917  -4.35497   31.1215 -0.129283    2.9573
 -2.84012  -2.91771   20.8505 -0.192968    2.9573
 -1.5432 -1.58535  11.3293 -0.35514   2.9573
-0.983898  -1.00427   8.04136 -0.552883   3.39915
0.956645 0.944605 -2.92152 0.806482 0.179234
 -4.49098  -4.58399   39.3152 -0.121128   3.71537
  2.6178 0.690406 -13.3348 -5.08081  1.15261
 -5.42007  -5.56813    39.791 -0.101115    2.9573
 -7.87359  0.157458 -0.667699   1.97579   1.15261
 -2.86823  -2.94658   21.0568 -0.191077    2.9573
-5.90697  -8.5401 -6.45377 -5.80183  1.15261
-0.783145 -0.804538   5.74939 -0.699809    2.9573
 -1.26683  -1.30143   9.30029 -0.432618    2.9573
-3.22327 -3.31132  23.6634 -0.17003   2.9573
-0.576249  -0.59199   4.23048 -0.951067    2.9573
0.107996 0.110233  3.26731  5.03705 -17.5044
 -1.24604  -1.28008    9.1477 -0.439834    2.9573
 -1.43833  -1.47762   10.5594 -0.381033    2.9573
 -1.2239 -1.25734  8.98518 -0.44779   2.9573
-0.772448 -0.793548   5.67085   -0.7095    2.9573
0.0745599  0.076104   2.10293   7.29589  -16.3895
    -3.86  -3.96544   28.3379 -0.141982    2.9573
  -4.874 -2.06816 -6.99006 -9.28795  1.15261
 -5.47312  -5.62263   40.1804 -0.100135    2.9573
-0.153034   2.46573  -9.57341  -3.54593   1.16856
-0.781928 -0.803288   5.74046 -0.700898    2.9573
 -4.43421  -4.52604   36.6431 -0.122678   3.44853
 3.12204  3.08275 -9.53445  0.24712 0.179234
 -2.11027  -2.16791   15.4923 -0.259707    2.9573
 -3.72161  -3.82327   27.3218 -0.147262    2.9573
-0.572302 -0.587935    4.2015 -0.957628    2.9573
-0.280136 -0.287788   2.05659  -1.95638    2.9573
 -4.13332  -4.24623   30.3444 -0.132594    2.9573
 -3.09784  -3.18246   22.7425 -0.176914    2.9573
-0.534563 -0.545633   4.38651  -1.01762   3.41701
  -5.57851    -5.7309    40.9541 -0.0982434     2.9573
0.461105  1.78056  -8.9777  -3.8765  1.15261
 1.78405 -7.13126 -9.52541  3.58255  1.15261
-4.43813 -4.53004  36.0966 -0.12257  3.37757
 -2.88003   -2.9587   21.1435 -0.190294    2.9573
 -4.46539  -4.55786   36.1911 -0.121822   3.36208
-0.673571  -0.68752    5.5694 -0.807608   3.45111
 -3.37851  -3.44848   28.8101 -0.161012   3.59199
-0.182725  -0.18651   4.22165  -2.97704   11.5212
 -3.88148  -3.98751   28.4956 -0.141197    2.9573
-8.90675 -7.59088 -9.87118 -4.52424  1.15261
-0.161276 -0.165682     1.184  -3.39822    2.9573
 -3.1539 -3.24005  23.1541 -0.17377   2.9573
 1.05968  1.04635 -3.23618 0.728065 0.179234
 1.59721  1.57711 -4.87774 0.483042 0.179234
-0.924064  -3.85303  -2.38175   9.67535   1.15261
 -1.5368 -1.57878  11.2822 -0.35662   2.9573
  -4.0364  -4.11999   34.4679 -0.134769   3.59841
 -3.44342  -3.51473   30.6888 -0.157977   3.80134
 -3.44945  -3.54367   25.3238 -0.158881    2.9573
-1.50123 0.379545 -8.96553 -4.90191  1.15261
-0.902024 -0.926663   6.62212 -0.607581    2.9573
  1.52421  0.321657  -8.89474 -0.671137   1.15261
0.190742 0.194692  2.86416  2.85192 -9.21514
 3.00609  2.96826 -9.18036 0.256651 0.179234
-0.692917 -0.711845   5.08699 -0.790934    2.9573
    -6.39215     -1.87766 -0.000201874  -0.00422974      1.15261
-2.89469 -2.97377  21.2511 -0.18933   2.9573
 2.43878 0.903026 -13.4336 -2.04404  1.15261
-0.339243  -0.34851   2.49052  -1.61551    2.9573
 -3.80214    -3.906   27.9131 -0.144143    2.9573
-5.37853 -9.22181 -8.64853  1.45262  1.15261
  -6.55951   -6.73869    48.1561 -0.0835507     2.9573
0.0769066 0.0784993   2.11197   7.07327  -15.9853
0.546194 0.538636 -1.66037  1.40944 0.175558
  2.60784 0.0725438  -11.0966  -3.00732   1.15261
0.139849 -6.22877 -9.50262  -9.0041  1.15261
 -2.98869  -3.07033   21.9412 -0.183375    2.9573
 -2.74805  -2.80496   23.1528 -0.197952   3.53636
   0.447363    -9.24435    -2.59409 -0.00115653     1.15261
-0.173064 -0.177792   1.27054  -3.16675    2.9573
-1.82588 -4.76526 -3.21195  6.46299  1.15261
 -3.27005  -3.33777   27.2187 -0.166353   3.48113
  -2.0784  -2.13518   15.2584 -0.263689    2.9573
 -2.86039  -2.91963   25.6508 -0.190177   3.83142
-0.903208  -0.92788   6.63082 -0.606784    2.9573
0.0654702  -5.10261  -0.61588  0.218542   1.15261
 -2.47998  -2.53134   21.5566 -0.219349   3.68164
 -4.74418  -7.23458 -0.514252  -5.06363   1.15261
  -6.70556   -6.88873    49.2283 -0.0817309     2.9573
 -1.48281  -1.52332   10.8859 -0.369603    2.9573
 -0.97793  -1.00707   7.01705 -0.562865     2.874
 1.01508  1.82436 -11.4329 -4.46889  1.15261
 0.241092  0.238058 -0.736275   3.20009  0.179234
  -5.4269  -5.53929   45.9852 -0.100238   3.56267
 0.294685  -10.2165  -1.36664 0.0638484   1.15261
 1.63191  1.61137 -4.98373 0.472769 0.179234
-8.78343 -4.09781 -9.23942  1.29483  1.15261
 0.222258  0.219182 -0.675641   3.46367  0.175558
 -1.33787  -1.37774    9.5998 -0.411431     2.874
 -1.40827  -1.44674   10.3387 -0.389166    2.9573
-0.435452 -0.447347   3.19683  -1.25858    2.9573
 -3.19905  -3.28644   23.4855 -0.171317    2.9573
-0.628834  -4.47689  -0.81217    1.3419   1.15261
 -5.33078  -5.48963   38.2506 -0.103257     2.874
 0.535584   0.60246  -5.09586 -0.885415   1.15261
 -5.2461   -9.392 -8.08626  9.21342  1.15261
   -9.3993   -5.81067 -0.0179486  -0.348592    1.15261
 -2.15632  -2.21522   15.8304 -0.254161    2.9573
  -5.73311   -5.90396    41.1374 -0.0960111      2.874
-0.712653  -0.73212   5.23188  -0.76903    2.9573
-0.307559  -0.31596   2.25792  -1.78194    2.9573
0.0841829 0.0859263   5.39128   6.46189  -35.8847
 -4.26809  -4.38468   31.3338 -0.128407    2.9573
-0.645346 -0.662974   4.73775 -0.849238    2.9573
 -2.94432  -3.02474   21.6154 -0.186139    2.9573
0.418737 0.831114 -5.07666 -4.79234  1.15261
 4.83904  4.93925  4.74252 0.112415 -1.57992
  -2.6666  -2.73944   19.5766 -0.205525    2.9573
-0.773472   -0.7946   5.67837 -0.708561    2.9573
  -5.79303   -5.95127     42.529 -0.0946055     2.9573
 -4.52379  -4.61748   37.8804 -0.120249   3.50829
-3.26042 -8.62153 -8.92153 -7.82784  1.15261
0.151973  0.15512  4.29668  3.57946 -16.4266
-0.0183628   -8.83577    1.96259  -0.619774    1.21826
0.159553 0.162858  2.99141   3.4094 -11.2457
-2.27511 -2.33726  16.7025 -0.24089   2.9573
 -4.61816  -4.74431   33.9038 -0.118673    2.9573
 1.39272  1.37519 -4.25326 0.553963 0.179234
-5.10753 -9.34071 -4.02098 -3.62598  1.15261
  -2.8706  -2.94901   21.0742 -0.190919    2.9573
-0.0861674 -0.0879519    5.43691   -6.31307    33.2768
 0.25671 0.262026  3.63857  2.11905 -8.75712
 -4.20166  -4.28868   34.9563 -0.129468   3.47894
 -2.77708  -2.85294   20.3877 -0.197348    2.9573
-3.59214 -3.69026  26.3714 -0.15257   2.9573
 -1.55864  -1.60121   11.4426 -0.351623    2.9573
-5.19973 -5.34176  38.1733  -0.1054   2.9573
0.550831 0.562239  3.18873 0.987564 -4.19586
  -0.3314 -0.340453   2.43294  -1.65375    2.9573
 1.05613 -7.01979 -9.66147  5.55423  1.15261
-1.62918  -6.1028 -1.91496  4.66431  1.15261
 -2.75249  -2.82768   20.2072 -0.199111    2.9573
-2.19091 -9.51376 -2.43827   3.1616  1.15261
 0.225288 -0.814775   -8.8293  -2.19377   1.15261
-0.243558  0.359668  -1.46512   2.05491   1.15261
 0.98521  2.77516 -15.1694 -1.20273  1.15261
-2.47192 -8.15904 -5.23664 -5.31895  1.15261
 -1.37224  -1.40973   10.0742 -0.399384    2.9573
 -1.01208  -1.03973   7.43009 -0.541511    2.9573
 -1.32528  -1.36148   9.72941 -0.413537    2.9573
0.0922705 0.0941814   2.34352    5.8955   -14.863
 -3.38792  -3.48046   24.8721 -0.161767    2.9573
 -1.67177  -1.70639   13.5698 -0.325392   3.36872
  1.0321  1.01911 -3.15196  0.74752 0.179234
 -3.47032  -3.56512   25.4771 -0.157925    2.9573
 -4.78807  -4.91887   35.1512 -0.114462    2.9573
 -4.30746  -4.42512   31.6228 -0.127233    2.9573
0.423002 -8.56671 -1.87542 0.429907  1.15261
 -1.53469  -1.57661   11.2668 -0.357109    2.9573
0.120022 0.122507  5.42952  4.53236 -25.6553
 -1.13936  -1.17049   8.36453 -0.481016    2.9573
