   2.0656  -1.56275 -0.833665    -2.954 -0.382873  -7.69521  -7.54343  -5.19373  -12.9862    6.5667  -2.28236  -4.42652   13.2724    10.624   2.33168   11.4645   8.63955  -5.78996 -0.228027  0.307501 0.0837303 -0.247621 -0.787069   2.06494   9.20477
 -1.63045   5.46028  -8.64617   6.07227  -4.47953   2.58937  -2.64347    1.7459   -1.5927   7.98452   6.90709   8.36017  -17.9408 -0.632801  0.510551   2.13219  -4.31208   0.10837  -16.7584   5.63189  -5.44478  -7.75691 -0.165821   6.37307   18.6324
   7.49951  -0.554248   0.823956    5.91902   -0.14976    4.38772    -11.621    1.73901    7.83163   0.741701     2.8339    6.30931    7.32504   -16.4586  -0.292206    3.99722    6.23273  -0.150564 -0.0988581   0.543123    7.71189    6.23359   -1.33865   -9.69907   -15.8454
 -4.09873  -1.19397   5.29707  -9.15398  -6.45145   3.27718   6.29056   0.22913  -1.90503  -9.25361   1.75847   2.66765  -4.20164    5.6748  -21.4236  -5.66201  -7.12133   4.91387 -0.182607  0.859767  0.354723   4.56732    1.1806  0.359563  -7.40523
   8.63686   -6.44062    5.23289    7.39397    1.09575    3.28849   -3.64895   -7.09988   -5.41243   -3.18385    -3.8311   -3.46747     5.5541   -7.26008   -2.77725    4.92028   -7.31979    -1.6053    7.53839   -4.96499    2.81783   -8.68767 -0.0156605   -4.71882   0.434482
 -6.44062  -3.09271    4.2021    1.4006  0.241628  0.029162  -7.09988  -1.41467  -6.14887  0.402772  -16.7304  0.149527  -7.26008   39.3309   3.01895  -7.91393  -14.1247 0.0238608  -4.96499 -0.313116 -0.184455  -1.91091   2.56551  -2.60918   12.2489
   35.7812    6.96394    6.09862    1.85515    4.03293    2.55293  -0.236683 -0.0425866     3.5011    1.42628    2.34488   0.430719   0.457304    2.60151   -2.44271   -5.99404   -1.64642    -12.254   -1.27215     6.5374   -4.08744   0.352483    6.21669    2.18585   -16.4218
 -0.620176 -0.0542281    14.7925   -5.43706  -0.765867     5.1826    4.33413   -1.55123    19.2429   -4.15052   -2.11164    8.25951   -9.46533    6.22784    15.1925    -2.6987    4.68003    2.46198  -0.487027   -5.48524    1.66654  -0.963733   0.757946   -4.68843    16.6993
 0.491199  -5.17286   8.41076   -9.1804   2.77282   11.6879   -6.1509  -12.4138    6.0815    -2.312    2.8335   7.77457   15.0929   29.5679 -0.227006  -1.61972   -0.7052   4.83286 -0.387284  0.123897  -8.44807  -8.96967   2.96661   5.45355  -24.1703
  2.66724   42.6477   -9.1804  -3.30176   7.83206  -4.58511  -17.9694   37.7018    -2.312  -1.10141    6.9155  -9.06335  -14.9892 -0.638436  -1.61972  -2.91795    1.9147  -8.55779  0.325073   1.68235  -8.96967 -0.799759   -9.0908   4.98803   17.4102
 0.0208839    4.00926    5.97538   -1.13567     1.8612   -2.37453    3.67905    5.00954     7.5692    -2.7624   -2.32285   -1.83488   -10.1491    5.70833    3.97766    6.88593 -0.0504162   -1.60934  -0.609219   -5.40546    3.77858   0.505112  -0.171544  -0.144541    12.2232
   3.92156    4.42197    5.97086 -0.0211525   -45.1463    6.85317    2.30978    4.76996   -9.16382    -8.5255   -61.3036    5.76264     4.3578    5.04676    6.12077   -4.02271   -128.997    5.80315   -4.85906   -5.27652  -0.125352   -9.98223    1.69912    6.31649    11.1565
   1.20052    13.2716 -0.0211525    6.88871    4.68746    -1.9124    7.02778    8.52261    -8.5255    3.36851   -1.04875    2.79838    3.77325     10.711   -4.02271   0.116473     7.2796   -1.37394   -5.37304    5.39294   -9.98223   -4.39094   -7.41502  -0.405303    16.3143
  5.45577   7.07273   10.4626   5.58598   6.57946   -4.0331   7.29431   -3.2924   3.58084   2.56666   5.00644   1.91983   1.73776  -3.13433 0.0144104  -14.8019   8.07065   1.73239   3.85497   4.76191  -6.81393 0.0705403   2.52845  -8.47223  -12.4315
 -7.29863   4.86333 -0.265932  -2.84972  -1.86163   7.92336  -5.00505    8.3706 -0.666635   10.2234   2.67742   -2.6279  -9.45121   2.83933   3.85115   11.1126    7.1808   10.3629  -7.13848   9.08564   28.1303  -8.53492   5.07322  -6.44153  -10.0025
  -6.14083   -10.1366  0.0707666    5.04385   -0.71074    4.01587    7.13888 0.00333016    2.91744    8.06494    3.79706    6.24316  -0.424361   -21.0636   -10.0471  -0.154322   -13.1983    3.17992  -0.129772  -0.526823  -0.700439    4.67005   0.348395   -5.83636    18.5632
  8.19266 -0.766449   5.97502  -3.42081   3.77534   7.22823   11.1276  -3.02876    8.1161   6.22349   5.12031   9.62261   12.4423  -4.71118  -4.39158  -6.36608   5.48927  -5.10232  0.798088  0.893543   5.02085 -0.193033  -1.72997  -4.11752 -0.430196
-0.766449  -1.39022  -8.30998  -7.12164   7.88955   2.15599  -3.02876   4.26588  -7.80916  -2.40494   12.4464 -0.041829  -4.71118     6.699  -4.80112  -1.07246   14.9906  0.104028  0.893543  -8.34975   3.71195  0.313695   2.85503  -15.5867   13.7281
-0.445763  -8.46708  -7.12164    4.9817   3.09195   8.06615    4.3935   26.8815  -2.40494  -7.28963   -0.3364  -2.45558   8.82087   39.1205  -1.07246   3.57904   3.97465   9.87647  -8.90778   1.83121  0.313695 -0.155589  -10.3383   5.50349  -6.45588
  -3.5834  -0.01027  -4.20825  -2.60914 -0.193483  -3.04539   8.21584 -0.165971  -5.48477  -5.92432   2.98937   6.81196   -1.0015   4.50535  -7.99068  -6.78884  -9.15875 -0.723229   7.38606  -3.86312  -1.10145  0.466251 -0.552748  -8.91316   17.2208
-0.0399017   -74.9936   -2.60914   -3.56025   -5.12466   -3.30226  -0.303882   -8.85066   -5.92432    5.46412     2.1617  -0.383058    4.83411   -56.1811   -6.78884   -3.64964   -8.84144 -0.0477507   -3.80472    5.32262   0.466251  -0.210226     -1.937   -2.50233     17.633
 -60.4247   5.55172   -3.5001   3.02036  0.466414   2.57415  -6.55708   4.71959   5.26054   2.69926  0.295927  -3.07973  -48.3318  0.193191  -3.03582   3.04123   8.29269  -11.3917   4.45845  -2.82904 -0.217262   5.71793  -3.06583 -0.801641   7.85642
  0.660437    4.42262    6.16894    2.00184    5.89205   -1.74609     9.5494   -2.05207 -0.0311153    6.21876    4.65847   -1.40437    4.02041    8.10988    1.59244     6.8157   0.373771    5.58185   -4.49131   -5.99655    7.08321    9.10063   -5.36746   0.386987   -6.94681
 -2.04542  0.445759  -5.45554  -2.50962 -0.946846  -6.93904   7.59438  -6.22601  -8.31387   9.52837   3.90204   -8.1268  -4.85962   16.8205  -9.95468  -6.05694  -2.60114 -0.465697   2.41148 -0.151436   8.50162  -6.19693   10.3644  -4.04669   2.39483
-0.259066  -1.60301  -4.49574  -7.65874  -6.93904  -15.8631  -1.97299   2.27744   6.89988   -3.9239   -8.1268   1.55485   24.6241  -9.14936  -4.60862  -1.20069  -1.14975  -18.2645 -0.586007  -2.85214 -0.166481   4.39661  0.956425  0.669973   13.6705
