  -340.029   -5.20054    9.82883    5.51509    2.25404   -3.86426    5.40397   -3.43477  -0.361205   -5.55205   -1.07171   -5.13185   -102.329    8.44573    1.63563    1.37729   -2.16192   -2.77097   -2.61521    5.49715   -2.73877   -1.40188    7.36447    -5.8324    1761.47   -2.04283    6.75709   -8.28251    8.72453   -8.32309    10.3375    -1.2525    9.59562    8.37937    4.26723   -8.26706 -0.0767156     6.3364  -0.788998   -7.59204    5.85199    1.46516    2.52916   -9.82158  -0.655749    7.67105    3.04747    4.81692    -7.5015
 -4.13071 0.0379508   2.76761   8.02239  -3.86426  -4.47256  -1.68198   9.51203  -2.13358   2.40456  -5.13185   2.34398   9.08372  -1.67011  0.555637  -17.5079  -2.77097  0.833686  0.120816 -0.591922  -7.82567   8.83742   -5.8324 -0.232903  -3.29731   5.15369  -12.9657   6.32976  -8.32309  -5.89693   10.1064   2.29003   9.57227  -10.7602  -8.26706   1.75429    8.5035  -1.04779  -2.14444   -4.4423   1.46516  -3.18741  -6.12796   6.87215   9.75695  -8.52988   4.81692  -8.18089  0.653747
   8.52199   -6.44062    5.51782    8.38273    1.61285    3.57808   -2.17568    15.3052    -1.2337   -7.27572  -0.475374   -5.06758    7.39657   -7.26008   -2.51974    4.85003   -1.72787    1.58933   -5.37562   -6.59337    13.8735   -3.30128    2.63507   -9.36636 -0.0132141   -4.34995    3.90667    1.80277   -8.60628   -4.68611  -0.542087    9.93243     15.992     9.6744    2.02597   -1.96693    7.78397  -0.610184    -4.8431   -3.41485   -6.59434   -10.6076   -3.21838    1.75195   -2.84799    5.28014    5.85323    9.98852    -9.7162
  7.45701  0.902096   10.6111   7.09023   4.65235 0.0183945  -1.21262   4.81606   1.92746  -9.47942   1.23099   7.37025  0.282425   1.70644   11.4776  -10.9869 -0.220838  -2.22805   -5.6027  -3.59378   6.21751  -2.17533   1.33376  -1.11704 -0.194632  -10.6154   13.5395   6.97486  0.983998  -4.35543  -4.72374   14.6155   4.63581  -11.9732  -10.5286   9.17433   4.08483   2.73568  -2.81087 -0.104165   5.43204   9.85151   8.69911   6.20266   7.11451 -0.158204   2.83258  -9.30722  -4.80625
   0.546742    -4.37687     5.83082    -2.39308   0.0183945    -2.90954     4.49105    0.841161    -4.51549     8.49416     7.45619   -0.536382     2.32414     6.68998    -12.1078    -4.40714    -2.22805     4.41688    -6.75421     4.13307     9.64547  -0.0158074    -2.17062     0.76626    -9.02428    -8.13542     11.1161    -6.70068    -4.35543    -5.63008     8.32638    -7.15515     28.6573 -0.00243792     8.67115     4.35325   -0.733126     -2.0682  -0.0939937    -8.71702     9.85151    -4.85699     5.12586    0.401688     1.23473     6.52246    -9.57846     1.53219   -0.750678
  -5.10989  -0.960476   -2.39308   -3.88087   -11.5816    8.38065   -2.65571   -5.52868    7.37483   -4.15052  -0.550607    7.50514     8.6525    4.35011   -4.40714  -0.442576    2.84244    5.14167    4.72855    9.45734   0.848757   -2.00826 -0.0826361   -1.84322   -5.08751    5.24448   -6.70068    2.31971    7.96255   0.213122    10.6686   -5.61697   -4.43981   -1.05584  -0.116813   -5.14478   -4.37158    4.92327   -8.71702   -11.0622    -2.5912   -6.97463    3.82001    3.88238    5.84536    5.20176    1.05224    4.04945   -19.1088
    5.5333    3.31867   -11.4402 -0.0211525   -1.03143    6.26842    4.10271    4.53962   -9.23907    -8.5255    7.51957   -5.66676    7.32741    6.55308     4.7922   -4.02271    3.41697    4.09074   -1.67495    8.50919   -5.78782   -6.16913    4.90525   -11.3882  0.0170928    -6.9871  -0.892325   -8.88024   -6.80725   -7.63888   0.136191    6.97117   -3.93976   -5.86883   -9.19405    12.1959    8.30452   -7.34061    1.14936   -6.90178  -0.504908   -7.90018   -3.11975   -2.04197    3.28413    3.35521    6.71002    4.25217   -37.1996
   -7.53509    -6.13526    -7.07346    -4.99789    0.315505      -9.859      6.6761     7.83088     8.21961     7.51273     3.69485      3.0144     1.18426     -2.2362    -6.77839    -10.9918     6.59085    -53.3792   -0.295601     7.50909     7.29919 0.000183062     7.34711      6.1984    -6.09394    -4.62828     3.32949     -28.713   0.0598968      -46.26    0.761206    -3.78073     14.1799 0.000197065     3.46148    0.173143    -2.84191      1.7676    -10.4047     1.18867    -7.50443    0.940211    -2.28878     9.46809     2.45384    -7.50395    -3.80818    -1.87963     15.5513
-0.766449  -2.61862   -4.0231  -7.12164   15.3532  0.966091  -2.54359   5.37328 -0.480268  -2.40494   9.29806   0.56089  -4.71118   14.8862   4.68297  -1.07246  -17.5754   7.09977   8.85141   1.39333   1.68753  -9.64316 -0.334622  0.313695  -6.25752   13.5497   1.79095  -6.44218  -7.40984   9.07085  -1.18637 0.0858021 -0.240286  -5.46211   6.19841  -6.10646  -5.22689 -0.833557  -7.59248  -9.88555   1.92699   5.88483  -7.66281   2.23381   41.0725   2.06586  -5.30392  -8.73995   4.46173
  0.773589   -6.47709    3.52768   -4.20825    5.07317    2.51875    7.15916   -4.53624   -6.07564   -8.87353    3.92769    7.98319   -10.6053    -7.8048     7.7068   -7.99068   -1.96542    4.58192    1.46663   -11.1461   -6.46724    1.55079    7.12124    6.56444    26.1246   -9.97816    2.38633    -4.2247    7.90547    -4.0298 0.00138818    27.1488   -9.62152   -6.28566   -6.25604     2.1733  -0.229603   0.573326    -5.7661    2.06278   -2.74396     7.9016   -2.10898   0.135252  -0.434757  -0.601919   -5.03934    6.28354    24.1262
