  3.57276  -2.54959  -0.86988  -2.61924  -14.3392   18.7176  -2.37158 -0.214957    2.9573
 1.35825  4.91014 -1.88454 0.523079 0.720143 -3.90155 -0.57696 0.195737 0.307782
 0.138738   1.09934  0.136818  -1.48463 -0.421749  -4.48715   5.54879   5.32233  0.175558
 -3.70388 -0.738125   5.68456  -5.62138  -3.79687   35.5533 -0.202074 -0.205676   6.55308
 1.76634 0.312571  1.80292 -9.15398  0.72457 -4.47256 0.307971  3.23154 -1.26993
0.312571  -1.3794 -9.15398 -1.40797 -8.81148  12.2876 -2.91561 -0.39436  3.79897
 -0.323574 -0.0570964    9.64531    6.14061    10.4935    8.16189   -2.34787    3.77831    -7.2476
 7.69211  5.98556   6.7086   5.2107  2.58336  4.13831  6.65925 -8.46701   16.789
 -4.71184 -0.374782   7.23155  -2.85425  -4.83015   15.6115 -0.158846 -0.405075   5.56445
 -3.66181 0.0913267   5.35826   0.92506  -2.63078  0.420515 -0.211671   1.28316  -1.22498
  0.190718   -3.30504   0.188079   -2.39308  -0.579762 -0.0232859    4.03648    3.44316   0.175558
-3.30504 -6.20112 -2.39308 -5.43706 -7.80262 -9.16789  1.82775  9.14407  1.15261
 -6.20112 -0.199954  -5.43706 -0.204095  -6.88078   1.90791   9.19294  -2.72054   4.14374
  6.87917   4.57132   0.73284   -6.3426  -5.46613   2.42371  0.139711 -0.171428  0.307782
   5.3107  -2.30503  -7.77106 -0.136434   3.81541   9.82723  -0.14595 -0.387105   3.67564
 -9.15188  -3.76705  -3.30176  -3.86995  -1.29859   27.6554  -9.06335 -0.145486    2.9573
 -1.3126  1.25937 -1.34846 -12.1349  9.63636 -5.17805 -0.41753 0.390862   2.9573
   7.65962     3.8031   -1.00534  -0.587039  -0.444264 -0.0474776    3.94548   -7.81008   0.280552
 56.3474  5.86995  89.3999  9.35062  45.6379  5.74528 0.866056 -8.22086  6.65938
 1.02947 -7.29863  1.01651 -8.41702 -3.14391 -4.72965 0.749432 -1.33692 0.179234
-0.766449  -1.28616  -8.30998   -1.3213  -3.02876   9.44226   9.44148 -0.426114    2.9573
  -2.05853    1.66558 -0.0294028   -2.55226    8.19044     1.6909  -0.438223  -0.448117    3.58065
-0.930615   -6.9898 -0.956036   -3.6507   6.83203  -2.86749 -0.588914  -5.92432    2.9573
0.133855 -1.46128 0.136627  2.32815  7.62167 -9.59313  4.06396 0.597699  -32.021
 1.97048 -4.56791 0.555679 -5.45554 -10.2288 -1.39149 -2.30986  6.89111  1.15261
 -1.74901   4.85757 -0.103523    -7.108   7.46877   3.48986 -0.510168 -0.159565    3.6818
 -4.23179 -0.548215  -4.34739  -7.65874   31.0673  -6.93904 -0.129508   9.78084    2.9573
  -0.7143   1.59645 -0.733812   2.48027   5.24397  -16.4474 -0.767257  -2.41227    2.9573
  8.20178   6.05527    7.6699   5.67676  -10.2084  -7.71016  -2.71424   3.77779 0.0226996
   7.19111    18.4826  -0.110499 -0.0521078   -3.10606   -8.40775   -7.05113    2.77278   0.208424
-7.76255 0.403308 -1.18465  0.41166 -3.82109 0.894676 -6.25221   1.3488 -2.25353
  1.20867 -0.782828   1.20537   -9.8613  -3.58277  -3.85963  0.621175   9.83397  0.144028
 -1.20766  -7.23007  -1.24065  -9.93519   8.86596  -9.31918 -0.453811 -0.813767    2.9573
 0.626194 -0.310239  -2.82501   2.26257     11.31   1.42805   2.59643   3.48727  -35.3924
 -2.95015  -1.85339  -3.01124  -5.14341   25.1702  -1.04963 -0.184391   8.96467   3.59437
-1.85339  1.04565 -5.14341  1.03249 -9.41952 -3.19332  4.73179 0.737838 0.179234
-2.16011 0.808558 -2.20485 -17.4969  18.1853 -5.44519 -0.25183  1.99377  3.53281
    8.5217    4.07994    13.0419    6.34397    -2.6894  -0.960317    1.41156   -2.81284 0.00466661
-0.00541165     1.27101     3.46828     1.59351    -19.9063    -11.5587   -0.383509    -2.29664     1.15261
 -2.16074  0.537627   3.16178   5.44569  -1.55236   63.0736 -0.358719  0.217971  -14.4336
0.477348  -8.4647 0.470743 -1.54583 -1.45109 -9.46318  1.61272  4.56524 0.175558
   -8.4647  -0.087761   -1.54583 -0.0895785   -4.92225    4.08941   -5.42525   -6.19844    24.3012
   2.46824   -1.30999  0.0641139 0.00981074  -0.160291    5.28522     7.0029    12.7569   -67.4661
 1.49561 0.220143 0.227624 0.224702 -7.56695  1.18542  2.15011  2.47103   -3.976
 5.00479  8.71356  2.42162  4.10679 0.489472  0.19623  4.75858 -2.67075  -2.8519
 1.66172 -9.97326  1.29701 -5.72754 -11.8438 -3.70084 -2.07506   2.3719  1.15261
-0.681293   0.26234 -0.699904   2.61527   5.00165  -11.5497 -0.804429   2.24394    2.9573
 -3.07019 -0.124281   2.32802 -0.126855  -11.9995   3.14691 -0.421295  -4.37702   12.7273
  2.34549  -2.47113  -3.43211 -0.146265   1.68509   10.6288 -0.330464 -0.361085   3.70937
 -8.83216 -0.531158  -9.95005 -0.545667   -9.3885   3.89945  -8.76511  -1.03181    2.9573
 -3.77342 0.0719793  0.409778  -6.35136  -5.32252  -6.50445  -9.36617  -6.50103   1.15261
0.0719793   1.57034  -6.35136   1.56605  -5.82615  -4.65485  -9.57972   0.47811  0.144028
 0.172427    6.9116 0.0102059  -10.1136   4.81115   4.96555   5.17486 -0.112145  -25.0255
 -5.86828  -4.14404  -1.29027  -4.26754  -4.13151   29.7352   5.60134 -0.132827     2.874
 -9.82088  -2.87155  -5.41999  -2.93102  -4.18286   23.7187  -5.09436 -0.189438   3.44645
 -2.44655  0.092397  -7.65705 0.0943105  -7.47454   2.16387   3.82198   5.88743  -13.7864
-1.53818 -1.42887    4.667  4.81267 -3.85311  -4.0714 -5.96748  5.81333 0.343002
 1.15094  2.24727  1.49429  3.00196  4.81059  5.37479   3.9717 -1.79204 -10.5212
  3.45463  -4.06187   -5.0551 -0.240421   2.48194   18.0791 -0.224365 -0.219674   3.84297
 36.7759  8.91701  3.33723 0.664396 -41.4034 -9.78862  1.10222 -4.47829 0.279503
  1.06684  -1.30837  0.912261   3.09246   5.83378   5.25913  0.536135 0.0213914  -4.28698
 -1.56119  0.581898   1.28685 -0.386029   6.41914   1.57697   3.64754   10.7209  -41.3673
0.243345 0.399948 -5.36889 0.394414 -4.93853  -1.2158   9.8311  1.92482 0.175558
  2.14429   4.49607      6.87   13.4228   2.65053   4.50997  -2.28229   1.20948 -0.452198
 7.40385  7.77865 -5.84442 -5.94779 -1.28553 -1.61151 -6.36838   6.0845 0.905863
 -1.86577  0.658413  -1.90441  -6.07765   15.5902  -2.76676 -0.291559    1.1572   3.49866
 -3.70431  -9.88792  -3.78103   -4.4961   30.3645  -3.02282 -0.146851   2.63292   3.41226
0.00638031   0.103102    7.43999    2.11413    7.79283    1.49238   -1.45013    5.36587    2.24589
 0.557795 -0.699417   1.37129   6.55445  -2.89639  -15.9089   1.20772 -0.343126  0.122681
-3.94806 0.195285  4.81763 0.199329  -19.457  4.18519  1.87253  2.78558 -12.7049
 4.85633  2.34332   1.0049 0.528974  5.45753  0.76131 -4.73392  10.0428  17.1431
-0.036779  0.192824  -7.98162  0.192298  -5.82842 -0.571576   8.67035   3.89368  0.144028
  8.35382    14.809   5.96825    10.629  -8.42941   -15.153  -6.56781   3.74632 0.0274652
 -13.4714  -0.20214 -0.106393 -0.207662 -0.501719     1.484 -0.654326  -2.71124    2.9573
 -5.64415   3.11391  -5.18406  -0.21872   38.6499  -11.9483 -0.104144  -3.18777    2.9573
   8.7573   11.8788    2.9345    4.0552  -4.45333  -6.22541   -7.1411   5.31417 0.0287108
-2.30929 -3.09403  2.60025  3.64369   3.8885  5.22041 -10.2953  7.44509 0.344042
  3.84659  -1.83707 -0.816925   2.49728   11.0615   7.41463  0.293451  0.318336  -6.65315
-2.00935 -1.86027  -8.9239  -1.8988 -8.17696  15.3881  4.96601 -0.29242  3.45301
-0.155203  -7.30013 -0.159443  -8.87363   1.13941  -2.52806  -3.53119  -1.07794    2.9573
 2.93372  2.79068   3.9289  3.76175  3.51432 0.110599   6.9354 -7.09596 -24.6352
  -2.0563  -8.77785  -2.09913  -4.05732   17.9868   0.37118 -0.266881   2.89368   3.73029
  -1.0644  -1.79449  -1.09348  -6.94851   7.81422  -7.50524 -0.514891  -9.25065    2.9573
 -1.79449  -1.13859  -6.94851   -1.1697  -4.44564   8.35888  -7.36139 -0.481341    2.9573
 -7.40093    -9.142  -2.43618  -8.12528  -3.98977    1.3324  -5.66469 -0.865005   1.15657
-8.47622 -4.74487 -5.17315  -4.5476 -9.65806 0.337191  4.29758 -3.41805  1.15657
