  5.09559  -1.75785   7.59729   5.28981  -25.6463   -4.9235   12.8057  -2.73994   4.91791  -5.14633   -30.949 -0.633801  -6.32712   7.06526   2.43434    1.9113  -4.83791  -2.34817  -6.23398  0.678486  -4.54515  -6.50224   6.61115  -9.21071   3.74547  -2.65561  -40.9827  -2.54677   5.19083  -6.70849   8.33472   6.20594   -2.9675   3.00601 -0.891322  -8.26706   -31.899   8.16912 -0.931508  -4.57448   9.93572  0.373889   51.7168  -7.60806  0.747461  -4.11563   4.17266   3.03013   7.24767  -5.22023  -3.65736  0.638471  0.231626  -6.76368   2.17929   5.18862   2.82406   -5.4568   1.36799 -0.149851   4.36975  -5.24477   -3.6989  -2.76993  -4.24255
 -3.24546  -2.89324   9.29129  -11.6502  -79.0071   2.17483   4.77387   -8.6094   6.02753  -8.63514   2.77947  -51.4907  -3.79777   4.70513  -9.24907  -4.60983  0.833686  -5.69609  -4.43178   5.16664  -238.468   1.21421   -5.7914   3.90251   4.34413   -6.2164   8.41134   43.2599  -5.89693  -5.66403  0.538148  -5.68196   -9.9685   7.87526   1.10856  -1.45683  -169.515  -3.11504   -3.6441  -1.06465  -2.83082   4.05574   5.98059   183.243  -9.91562  -3.57675  -9.76597   9.43801  -8.12357   2.32491   1.86627   3.88766 -0.262284   3.39128   1.01795   -7.2958  -10.2753   7.15145   7.40577 -0.318068    9.1936  -1.07046   -2.9123  -3.07492   -5.3863
  -3.98881   0.259542   -11.0747    3.05719    6.41993    8.24109   -7.25729    9.67068   -4.09614    4.08817   -16.6016   -3.77162    1.29388    9.02268     -5.221  -0.186438   -8.48585   -4.43109    9.17693   -4.16487   -1.85288    8.07215    2.08997    9.47625    -7.7088    2.44232    282.532   -7.30476   -4.36047   -7.48304   -5.11687   -6.01262    5.01398   -3.22892   -1.79245   -10.6671   0.418862    1.06074  -0.472255    1.25043    4.62574   -9.70664    205.258    4.36616   -5.64244    1.46132    10.3315    7.49009    1.98781    2.59234    4.85144 -0.0290621    5.75789    5.48028   -5.12503    -4.6806    6.79182   -4.84739  -0.041133    -9.5035   -3.31637   -5.96595   -3.30399    6.53514    1.09556
 -3.76381  -10.0036   10.3008   4.52775   8.21598   6.84356    6.7609  0.681269   4.08817  -4.48448   -3.8239   1.07279  0.130515   6.84866  -1.67189   4.42996  -4.64991  -8.54599  -13.7451   6.39571   8.87065  -9.13779   8.34409 -0.945579   2.44232  -3.81773  -5.40341   3.59011 -0.123654   7.39406    -5.039   -2.5526  -2.65556   10.4902  -5.59566  -5.92697  0.570185  -3.71766   4.76951  -1.85182  -9.70664   4.69144   5.00565   4.67246 0.0736763    0.4737   7.32154  -7.00622   8.18894   1.73345  -4.25963   7.93379   5.67695   6.38742  -4.58089  -1.57847  -4.84739  -3.87886  -9.41661   5.22516  -1.44041  -6.82648   6.26063    1.3572 -0.152431
   -6.15954     6.42787     7.78342     22.9478     1.48013   -0.106732    0.681269    -4.05297    -7.74578    -6.61465     4.50132    -0.56827     5.31147     3.68212     3.75545   -0.839905    -3.14924     4.32831     2.83407      2.4517    -5.63881     7.62693   -0.945579     6.32938    -2.82018    -9.35242     3.03382    0.598636     7.51481    -5.73605    -1.98533   -0.320125     9.42997      6.6264    -4.75625     1.78895     -7.1496     8.16422    -1.85182    0.930852     4.73404    -2.40449     4.64237    -3.21838     1.93062   -0.845663    -7.63925     7.73552     1.33394     -3.9286     4.16076 -0.00876498     2.43512     6.96628    -1.57847    -2.02851    -4.19894     5.25395     5.58269     7.64036    -6.55568     2.19482    0.212283     -3.9444     -3.3661
   6.41171   -6.54171     -31.94   -8.04905    1.31722    3.74297   -5.93709   -5.57032    -5.5111   -6.12283   -0.56827   -0.09929    6.30422   -6.52494   -4.06446    2.36078   -1.10983   0.900112   -23.9904   -20.3808    7.25059   -5.19604    1.01923   -7.42733   -4.94764    -8.1453   0.598636  -0.128649   -8.75263   -4.90118  -0.415247    4.40581    3.81713    8.54857    16.9428    28.4531    8.62782  -0.672886   -3.53633   -3.95138     -6.662   -4.33465   -3.21838 -0.0699822   -1.13237    3.46036    7.18694    9.86768   -3.00974   -2.83835   -1.07005    1.63653    7.21373   -7.76053    3.23055     3.9619 -0.0268879   -3.66862    7.64036    2.45143    4.57797    5.20888   -3.89745   -4.90272    4.44025
  -10.6007   -3.95477    24.9303    2.97812   0.498887   0.145797   -5.62007    11.1778   -6.07842   -1.42539   -3.99016    1.12589    -3.0146    4.91836  -0.497841   -4.07196   -1.18348   -7.90958   -17.5673   -2.09532   -3.50658 -0.0198233   -7.88197   -3.31992   -8.52748    9.93707  -0.444511    10.8677   -6.01427    1.13313    3.13029   -8.14161    4.12036    7.41424    37.1524    4.43479   -1.11703  0.0471502    -3.6915   -3.78412   -3.99365    3.16462    1.55122   -3.45593    5.27046   -7.34124    6.56726    7.40021   -2.24543    4.94022   0.900617   -7.56868   -2.88668   -1.31709    4.03799 -0.0104895   -3.74055    1.00205    5.93866 -0.0162541    5.60154   -1.28773   -3.22788   -8.94454    19.2626
  -4.99575   -6.45887   -2.04978   -1.98877    -7.0794     6.1151   -7.80262   -5.77329    7.78033     -2.342    1.07005   -16.5106    9.39411    3.21137   -4.27725   -5.33167    3.39612    8.76496    2.90696    11.2457    1.93562   -4.16572    0.52034   0.227385  -0.328958   -4.60992   -6.05918   -2.58308   -2.54819   -2.06265    5.82132 -0.0316331   -1.72597    1.78786    4.94979   -6.76077   -4.58899    2.11313   -8.71702    4.74725   -6.44829   -7.08244    3.63727   -20.2187    6.08018    5.27383    1.18703    3.86305   -7.18599    5.30144   -4.81824    3.82035    4.70339    5.86577    5.74793    5.33824    -3.6335    1.57334   -7.13792  0.0950306   -3.56325    7.26441    -8.0047   -0.53692   -1.52136
   2.35342    5.16638    9.60932    -8.6952    -4.8044    9.99911    -6.7749   -7.53953    5.90067   -2.70204     7.6824    7.24129   -7.68055   -3.36596   -7.19169    -1.6148    3.85853   -4.00407   -1.72215    1.50512   -7.21938   -1.81809   -10.1561   -7.16581    5.61614    3.99087    7.67333   -10.7031   -7.67894   -2.23534  -0.597006    1.61972  -0.639881   -3.48415    3.88317   -3.45446      1.203    4.07355    1.69419   -8.27153    6.47983  -0.367792    5.83911   0.987866   -5.83978   -9.70667   -9.92106   -1.51633  -0.511429 -0.0300651   -8.69326    2.96354    10.2842    5.76345   -7.13712    2.55635   -3.26736   -4.57474    4.41631     1.6982   -4.42984   0.510119   -3.53066 -0.0621892     4.7054
  -7.3224  -11.5489  -0.57668   2.68373  -4.58511   1.58135  -1.29859    152.22 -0.580676   2.98083  -8.22775  -6.47479   6.90292  -1.77468    -4.223    1.7084   3.68334   6.19987   2.42115   5.45026  0.289083  -5.88771 -0.799759  -130.051   8.43925   6.20653   4.35664    3.6643   -3.9103   2.29989   5.46392   3.55623  -1.37028  -2.17321   2.68772   -3.2351  -9.38916   9.83288  -7.65587   291.296   8.70196   1.05625  -1.54869   1.22877  -1.30759  0.518297   1.23404  0.601984   1.76627   4.35278  -5.24423 -0.029944  -1.69354   9.47398  -6.26904 -0.407896     5.008  -1.98456  -7.70223  -7.27052   6.79372   -8.7189   3.66098   3.39998   6.16143
