 -1.62325  -3.75113    2.4859  -1.25441   4.09167    -3.511  -6.29071   3.15621   6.18553  -9.17461  -4.99204   2.50003   5.08416 -0.224507   3.27264  -6.60092  -14.0495
 7.13683  6.01147 -1.90064  9.30347 -6.82083 -5.95927 -5.92855 -7.91281  8.46153  7.19447 -8.45845  10.6442  7.49255 -6.65427  5.22167 -1.45018 0.804159
  -1.89465    7.96447  -0.143582    11.4857   -7.82842   -3.70404   0.251037   -5.32587  0.0400189   0.443616    5.83661   0.637425 -0.0419256     5.3785  -0.823554   -3.75609    5.86382
    5.93859      5.4356      9.8478    0.855689    -0.56238   -0.538372  -0.0433058     262.382     6.50908     7.81069 -0.00249629   -0.983538      6.8996    -7.50836  -0.0327446 -0.00124176     14.7878
    5.27102     7.63813     83.2421  0.00661987   -0.144562   -0.208882  -0.0218314     -2.2569     7.97976     7.84757    -6.65244    -8.60887    -7.61802      5.2762 -0.00391431     3.00339     20.3396
   8.94529    8.77983 0.00661987    18.5754  -0.271789  -0.391119    -2.2569   -1.18933    1.34435    1.21793   -8.60887    2.36014    3.54447   -6.26874    3.00339    1.24881   0.872156
-0.116243  0.392436  -1.18465  0.299384 0.0491143 -0.164613  -3.82109  0.209082  0.209581   11.6328  -6.25221 -0.565189    3.9016   1.16651   4.61509    2.2064  -13.5055
-0.0996062   -51.1077   0.101334   -7.74473  0.0460568    38.7614   0.179073    5.88659    10.5542    3.25006   -0.32672   0.492358    1.05605  -0.696672     2.3011    4.57214   -10.2037
-64.2284 -12.8091  -8.1432 -8.89014  17.2368  10.4238   6.6214  2.39179  38.1205  1.40463 0.892398   5.2885 -1.16059 -3.08314  4.83975  8.38481 0.836128
-10.6306 -30.4203 -8.53502 -7.35804  6.69365  11.1807   3.1506  4.61126  5.30274  17.4698  4.91635  3.66395 -2.67185 -2.29064  8.17074  3.84307  0.84889
 -10.203 0.624308 -7.37321  6.73673  6.68325 -1.12192  6.20393 -5.66081  24.8921  7.95212  2.38569 -2.18156 -2.30919  7.34712  3.80996 -4.19761 -9.12427
-3.36477  1.13092 -3.43159  5.18287 -5.26627  4.80972 -5.34877  21.4905  6.14734  7.63393  6.23443  26.5351  4.59337  4.97524 -4.56805 -1.12408 -7.02026
   3.63607   -4.78986    8.93897     2.8564    8.01132    8.26527     19.519  -0.459887    7.46368    2.07057    18.1558   -3.31699    5.49961 -0.0306835   -2.25025    2.19768   0.814095
     4.88583     0.823436     -1.15061  0.000942103      -1.8461      2.20735     -1.10468 -8.84609e-05     -6.80715     -3.04971     -8.99022      4.80167    -0.443934     0.966423      5.22214      4.50802      -20.764
  0.107636   -5.69669    -5.3451    4.59242    4.53912    3.11882    2.96451 -0.0953856 -0.0292188    6.73839    6.35091  0.0206393 -0.0710007   -6.06024    6.42829 -0.0685906    1.06112
-0.0450264    2.18185    6.02767    6.20264 -0.0356982    8.12436    -2.4295   -2.49384    3.19862  -0.250714   -1.98443   -2.03571   -3.36896  -0.040441    5.84233   -5.72769    11.7952
  3.83191   3.73969   3.27559 -0.506466   3.82325   3.73157 -0.994544 -0.499214  -5.39035  -5.18435  -4.22436 -0.492923   0.80461 -0.882185  -4.40911 -0.355334  0.900292
   4.87204    5.50536  -0.251872    7.97843    5.01624   -4.97856   -0.26879   -7.21369   -4.18174   -2.15431  -0.211531   -3.14556 -0.0356275    3.06505  -0.633996   -2.13445   0.918875
   6.15495     6.2178    3.18204    5.90156   -6.04207  -0.819004   -3.16941   -5.79382    5.03096   -9.83588   -3.04979    4.81674     7.4027    -1.0945 -0.0556317   -7.72028   0.845938
   6.2178   6.12777   5.51897   -8.5657 -0.819004  -5.44046  -4.90058 -0.717213  -9.83588   7.96718   7.16231  -9.31429   -1.0945   8.33447  -9.25664    2.5699  0.786867
 0.000883311    -0.569674     -7.28852     -2.53804 -8.29405e-05      -2.3229      1.45027  -0.00794432      5.60848     -2.89358     -10.5854     -2.57068      4.80807      3.78202     -4.35825      2.35627     -26.0839
 0.274779 -0.520266 -0.167975 -0.832832 -0.803378  0.608448 -0.469316  0.419152   1.09302   2.86385  0.682811   7.53455    2.2828   7.49853   1.94823  -4.32917   8.20022
 -1.76821   2.92832  -1.46924  -1.53845   2.82066  -4.70247    4.7853 -0.336671  0.121334 -0.201355   6.22945   3.35363   6.14035  -3.73092  -3.87919  -3.37717   35.6842
   0.870247    -8.23625   -0.649461   -0.708808   -0.764874     7.18459    0.569292    -4.14151     0.87171     -8.3518     3.98677    -6.16897    -2.93096    0.283676      -3.888 0.000824741     18.9507
 -5.59743   3.14306 0.0269426   5.21394   4.83724   3.09699   -8.1008   5.05166  -10.4493   5.84479  0.191764   9.66972   2.40211  -3.22372 -0.039337   1.94349   1.02005
  6.08421  -5.66654   5.32346  -5.37724   2.56326  -2.38014   4.06292 0.0182667   4.39895  -4.10454   9.41077   5.30703  -2.97581   3.15447   1.87723  -1.50594   4.32028
 -7.16379   3.07188  -2.11422   5.02154  -1.26211  0.582586 0.0128877  0.879496  -3.35255   3.65576   2.03823   2.34184   3.68968   8.03342 -0.936676  -5.32224  -14.0723
   0.1826   1.25243    13.872   3.05494  -9.11453   1.37528 -0.684546 -0.125874  0.535332  -7.14718   14.5861   5.12824 -0.035809 -0.146497   1.54886   -7.0311   14.4432
  1.57337   19.8431    2.9317   2.88006  0.753652   14.1412 0.0179361  -4.70538  -7.18788   33.9859   5.40808   7.61066 -0.129298  0.759373  -7.35287   2.25423  -2.31721
  1.09493  -3.97979   2.51548  -2.63004 -0.373964  -1.00482  -3.12786  -1.80981   1.49791   5.01024  -5.66446    7.8877   5.54351   3.60281   5.46657  -3.14555 -0.661455
  -7.71531   -4.41804   -8.54906   -11.1143   -3.86844    10.3345   -4.21808   -6.11752    4.39793   -3.00067    4.77974    6.66114    4.16632 -0.0260257   -3.00861  -0.581066   0.886713
  3.16506  -3.19775  0.274349  -12.6754   0.86523 -0.876455  -2.42976  -3.43742   2.01481   4.10162  -8.99626  -7.98521   2.98949   2.97616   1.11371 -0.768273  -17.3226
  -0.0775623     -2.30314     -17.3279     0.409778 -0.000278056     -5.19843     0.149104     -5.32252     0.111448     -7.42495    0.0285419     -9.36617      2.07661     -1.45047   -0.0185513     -4.05018     0.735742
  -0.511508 -0.00319536    0.409778    -5.42541    -10.9184   -0.115853    -5.32252    -4.89347   -0.483764     4.61553    -9.36617    -10.3431  -0.0299902     1.31604    -4.05018    -4.11001    -5.11251
 5.65142  1.29037   -6.323  2.18755  8.68881 0.995199 -9.72141  2.83168  5.99815  8.85231 -6.69796  6.95765  2.24849  4.58241 -2.03277  -8.5254  6.16818
   -1.5314    6.25019    4.38335   -9.94483     2.1661   0.660961    1.50187  0.0509053     7.9212    7.14361    7.50176  -0.833407    4.09962    7.41813   -9.17772 -0.0327799   -15.6624
  0.462142   -6.35899  -0.691685    11.2349    7.85691   0.450765 0.00214273  -0.775841    0.29235   -2.81652   0.675267      4.791 -0.0411366   0.370862   -3.74749  -0.236812    4.68291
  -4.98474    4.04479  0.0698981   -9.03157    2.05667    4.06103 -0.0635353    3.75463   -4.34837   -8.10611    11.6167    -7.8574    2.76545     1.7662  -0.340376   -1.55492    4.84726
 4.06679 -9.00693 -10.1047 -3.78913  4.06532  5.91834  6.63932 -2.34357 -8.19115 -6.09101 -6.84227  -6.1756  2.05065  2.97053 -2.66623  3.53905 0.890729
  -12.7612   -6.73622   -1.98145   -0.10555    4.37599    2.30524   -10.0657 -0.0984228   -4.36021   -2.29698  -0.340239    4.77311     4.2956   -8.18359 -0.0327663    1.30212   -5.19884
    -3.5213    -0.34721   -0.620674 -0.00213084    0.751244     3.56325      2.8817    -2.73808    -4.24416     6.92075     14.3741     2.71685    -3.72921    -7.20383     4.04242     -5.1266     6.56642
   1.81944    3.29102   -2.22533    7.48728    3.72645    6.60626   -4.49217   -1.97542    5.53864   -0.57597   0.389872  0.0593367   -6.04161    3.37638   -5.03304 -0.0438187    36.4701
   3.95236    6.29519    6.46703    3.63023  -0.351871 -0.0019434  -0.570054   -3.50707   -2.11682   -6.29821   -3.46531   -8.53576    4.99793    3.06995   -3.09133   -6.81579   0.894948
   6.28026 -0.0100089    3.63023    6.81822 -0.0080451  0.0088249   -3.50707   -6.40049   -6.31313    3.24678   -8.53576     -4.617    1.01503   -4.09683   -6.81579 -0.0290969    14.2034
-0.0557614    4.69694   0.707299    3.51951   0.012335    7.10271   -11.3079    5.28549    3.51799    9.55134   0.789709    7.11675   -4.33123    4.75281  -0.027079   -6.40968    16.4347
0.00751639    23.0431    1.88471  -0.373103    7.50978    17.6331    2.96496    1.06749  -0.631978    40.7873    9.33979    6.46283 -0.0438127   0.755315   -7.53357    8.58516    -14.974
    7.87623    -4.61207  0.00658594        6.38    -1.82477     2.31476 -0.00580684    -5.98912    -21.0082    -6.96413     4.68875    -4.32026   -0.208496    0.786073     6.22612  -0.0310955    -28.2907
 -5.71785   2.90516    4.5569 0.0115626 -0.210234  -5.05707  -2.63566   1.82615  -6.05016  -7.90495  -7.51596  -1.86655  0.871427  -3.21369  -2.29037   1.90041  0.882547
    2.63551     1.47564    0.841936    0.449694    -5.32469 -0.00464605     7.88995     4.24636    -8.03705    -1.43415     1.02216    0.536118    -3.54207    -2.78382      3.9252    -7.32731    0.879057
  0.0123643    0.957255   0.0882701    0.993973   -0.137635     4.92487  0.00781319     5.36077  0.00097841     5.92271 0.000248211     7.07555    -2.35398     4.60707    -3.63434    -4.26016     3.91045
0.0735525   2.17632  -1.39674  -3.14323   2.99597  0.890556  0.218179  -1.53395    3.0801   3.11508   11.7064   7.96735   2.17672   6.38121  -5.94699   7.11046  -12.7343
    1.90918     4.91375    -1.28559     7.81988  0.00508924    0.438849 -0.00287277     0.68508     1.91592    0.206315       5.918    0.330193     3.55706     2.31977     5.14711    -1.49891    -36.3005
    0.164906    0.0281407      0.99915      14.8602      1.38514    0.0239334      8.86942     -1.44434    0.0340988      5.46195     0.184227 -4.02091e-05     0.664977       6.2478    -0.140441   -0.0216161     -33.0707
     1.05796 -9.53582e-06     -6.71211     -4.37149     -0.46634     0.136599      1.64111      1.92907      3.09665    -0.239113     -8.82991      6.46146      2.82574      1.19992      1.10342     0.682897     -12.2808
   2.18571     12.781  -0.011121 -0.0463929    6.16384 -0.0694433   -5.12813  0.0470245   -8.34194  0.0123019  0.0136213    3.24651   -4.28292 -0.0251407 -0.0633214   -3.46179    12.2919
   3.06668   -4.74914   -6.91255    8.91908   -9.11792  -0.551984    -0.7885    5.92343  -0.509767    3.07879    4.47621   -1.67047 -0.0292352    8.30655   -5.73088  -0.027208    1.09067
 0.0063105   -3.35031    5.80949   -3.28288 -0.0146672    1.49457   0.943605     2.8871 -0.0236763   -4.87171   -6.69897   -6.25962    4.96013    3.51367   -3.40141    3.21887   0.882547
    -3.77918   0.00093628     -3.26999     -2.07617    0.0123749 -8.79142e-05      2.79063     -6.20001     -3.87508      4.94969     -6.25559     -13.1469      1.36897      4.53605      3.85371    -0.273277       -21.57
  3.72687  -8.45888   3.41176   3.45438    4.5231   10.2275   3.79602    4.1897    5.1487  -26.9197   7.45369   4.76138     5.831  -1.83005 0.0565842  -6.35226   0.69485
  0.151601 -0.0399496    9.51401    4.50841   0.737987    1.05761  -0.113601 0.00170381  -0.291297   -6.94952    1.65918   0.864461  -0.374816   -5.33683  -0.720604    1.49475    0.88291
-0.0399496    1.28182    2.31436   -3.13563    1.05761  -0.578979  0.0479037    1.41761   -6.94952    4.17378   -2.43742    4.55708   -5.33683    2.88059    1.21264    1.17621    -16.501
-0.378462  -5.53136  -4.96324 0.0109965  0.335522   2.40174   1.87806   10.9869   4.99194   18.2705   6.86948 -0.924587   3.39606  -1.63778   1.56568 -0.029947   3.17027
  -6.15819    0.90665   0.304367   -4.35024   -9.46359  -0.986085    11.4721   -3.08668    24.5912    6.02406  -0.394653    7.43972   -2.02601    6.24107 -0.0284999    4.16707   -17.8134
    3.5937    1.86045   -3.19548     7.3967   0.953649  0.0374344   -1.53583   -8.31498    4.54969    1.85369    4.96272   -5.28982      4.959   -4.40613    3.00185 -0.0245117   -28.3849
   2.12597   -5.65126     7.9079  -0.649818    -1.2412    5.71703   -4.59393    2.41962   -1.85397   -5.56275   -6.90701   -3.85003   -4.48182 -0.0315795    1.18047  -0.195479    0.90134
  1.35608   3.39442   3.62939 -0.552413 -0.510963  -1.97128  -3.16825   5.21849  -1.91482  -5.40476  -7.73426  -5.80716    2.1348   4.22052   4.36106   3.14256  0.881915
     3.37797   0.00730381    -0.542254     0.172033     -1.64126 -0.000685808      5.25795      5.53891     -5.07402      5.75729       -5.836     -8.85695      2.85609      0.58148      3.31599     0.505206     -2.46574
 0.277726   7.34904  0.172033     2.755 -0.361982  -10.8631   5.53891  -4.08198    6.3157   9.62946  -8.85695   3.62542  0.571077  -1.26098  0.505206   3.29749  -2.52344
   2.51665    4.58855   0.814665   -5.55225   -12.4017   -11.4841   -4.19592   -2.69935    7.28792   -3.18317    2.49176   -1.34433  -0.933669  -0.021713    2.78434 -0.0535488   0.854257
   3.92919    6.26402   -5.84797    4.62742   -4.94169    4.42717   0.420586    3.26694   -8.83586    2.06113   -1.59689    1.51887   -5.21971    5.71991 -0.0360883   -7.76383   0.939919
 6.26132 -1.51995  4.62536  5.60417  4.51773  5.28031  3.33831 -3.75263  1.92277  -6.8255  1.41178 -9.30478   5.7002  1.67762 -7.72882 -4.05102 0.869006
  0.0335199    -2.00935     13.7676   0.0450983     10.2783     2.57276  -0.0605433   0.0452752  -0.0385281    -8.14007 -0.00348991     1.20037  -0.0316994    -3.88093  -0.0234218     3.58023    -3.24521
    -2.00935     -7.26714   0.00121251     0.249354      2.57276     0.187218 -0.000113852      1.24464     -8.14007     -7.97364     0.814431     -1.50407     -3.88093     -5.68699      3.50266     -3.54362     -1.97066
   -7.26714     1.80523 -0.00268044    -0.45579    0.187218    -1.98518     1.12337     3.21929    -7.97364    -1.92972    -1.09299    -8.56082    -5.68699  -0.0978759    -3.46185    -0.29907    0.896367
   0.0658051   -0.0100193     -0.45579    -0.076153    0.0544325    -0.110029      3.21929   0.00720747      3.79229 -0.000575367     -8.56082  1.30008e-05       -2.669     -2.95034     -0.29907     -4.21806      11.1736
 -0.695974     5.2399   -0.49582   -11.1863 -0.0715088   -1.65847  0.0506304 0.00746522   0.228072   -8.66159   0.162664    4.00457    -3.0862    -7.6998   -4.41041   0.375966   0.859882
  5.2399 -2.34434 -8.50295  2.73593 -1.65847 0.894715  3.24589 -1.74634 -8.66159  4.07542  11.8449 -4.62637  -7.6998 -5.87355  1.61889  4.38609  5.64357
-4.88541 -6.29357  2.76705 -20.0425  1.23893 -4.87545 -1.76425  5.07699  3.90748 -11.0789 -4.59213  16.1004 -6.39482 -2.00435  3.73786  1.55698 0.816364
  -14.8252   -6.01667     2.7806   -5.40816    6.35847    2.56306   -12.0191   -5.21207    6.27865    2.56282   -5.38581   -3.15465   -2.35915    5.80685  -0.012569 -0.0381369   0.890911
  -2.20583    1.04783   -1.46462   -8.05071    1.51886   -3.27433    4.74858 -0.0452177   -3.74786   -8.48608   -6.70843   -8.11057    1.74974    8.41284   -9.46562    6.12165   0.881915
 -1.39399   3.85337  -0.71932 -0.629623  -1.35288   6.51915   4.19043 -0.320327  -2.74723  -10.4072  -4.94488  -1.00581   4.64485   4.14787   3.37665   2.08739  0.881915
   6.1473  0.792795 -0.871919   2.29067   8.50862   1.09536   -0.1422  0.266327  -7.84546  -1.01089  -1.03789  -7.50945  0.449543   -3.6869   2.14201  -6.33509  0.890001
    0.932538      2.42357      2.29067   0.00525685  -2.3013e-05      8.48232     0.266327 -0.000174431    -0.879634     -15.7366     -7.50945     0.458991     -2.44858     -1.06612     -6.33509      4.54238     -1.19534
   10.4368   -4.57574 0.00363135     1.8823   -11.4695    4.70739   -3.56697   -6.64805    22.0048   -9.56667    3.57597     8.8753    1.14812    1.57348    8.19845   -6.37954    2.92087
  -7.14896  -0.132403  0.0718364   -4.78387    8.25714 -0.0617929    -0.0525    5.55546    8.38705 0.00590974    5.94231    5.61011    2.77691   -2.08695   -3.59981   -4.18089    22.5414
-0.923989   2.39984  0.544267   2.46669 -0.735161   2.68264   0.43375   1.96489  0.562504  -5.63538   5.32375  -1.51709  -1.99408 -0.890705    -3.296  0.664828   19.5735
 13.3353 -1.71547  7.54414 -1.72675  1.29131 -2.98957 0.744158 -3.03631 -2.69409  2.31302  -1.5266  2.35843 -3.38289 -7.21935   5.9498  7.10179 0.893983
  0.349492   -4.57996     7.0243   -7.36358    5.71168    -3.6263   -4.57941   -5.85233   -7.93681    6.34464   -2.78411    10.2593    8.67858   -6.99606 -0.0333217    4.34024   0.781424
    -4.19543    -0.108392     -6.81084     -0.92349     -3.06192  -0.00967275     -4.90789      9.59845      6.51837 -0.000702813      10.5365   -0.0794357     -6.98795     -2.93033      4.32978   -0.0335149     0.978009
-0.172269  -5.93775  0.508788   -0.5256  -3.15879 -0.592195    9.2406  -9.64668  0.513201  -7.41747  -1.50735   10.2163  -4.47527 -0.507025   1.49418   1.45148  -11.5839
 -7.08996  0.995491  0.873274  -4.32714   2.42532   1.06138   6.79164  -2.16372   9.25764   2.02832   9.60295  -9.39068 -0.750393  -6.46007   1.27695   -6.5184   8.67087
   2.58072    2.84149   -4.32714    5.83319    2.47253    2.70429   -2.16372   -5.02886     1.8879    2.09088   -9.39068   -3.23145   -7.67807     6.9764    -6.5184 -0.0462892   0.855404
   1.16569   -15.9185    5.36963   -3.97084   0.600125    3.08282   -5.04065   0.186092    1.80677    28.3958   -3.63608    4.15895    4.40647   -1.24931 -0.0369465    6.29154    2.24944
   -1.74777     10.4393   -0.808124   0.0507323      1.9051    -0.98802    -8.87455  -0.0612204    -9.36994 -0.00178218  -0.0464071     2.90193      7.8384  -0.0307701  -0.0365791     2.86966    -7.27554
   10.2443   -7.08176   -3.27629  -0.434659 -0.0738136  -0.970086  -0.452986    5.51814  -0.766062    8.00577    4.43774   -9.71626 -0.0313312   -2.31447    4.95834   -2.16457    -2.5197
  -1.62493   -4.93523  -0.434659   -5.75637    1.33741   -4.38805    5.51814    4.61249   -1.12369   -4.41003   -9.71626   -3.73957  -0.564337 -0.0375258   -2.16457   0.129918    0.90329
 -3.02696   3.48446  -6.58961  -16.0234  -2.88111  -3.14255   4.05893   9.86108  -5.79797  -8.11154  -4.29718  -10.4744  -1.75773   2.62554    1.7896 -0.747669  0.891977
  -0.578733    0.494322       7.622    -3.65545     1.39926    -1.38874     23.2376 0.000958691     2.78039     5.62769    -34.7996    0.292132     2.23793     2.25541    -1.06648  -0.0891368     -17.934
  -1.4579   1.69612  -0.19009 -0.411171   -2.2584   2.69927   2.34583   5.00819   5.41382   4.42117 -0.510555  -1.10156   2.26842   1.94847  -6.28069   2.87751  -19.9463
 0.0212017    5.47961 0.00526703    3.71041 -0.0296385   -6.63141    2.89236   -4.49494    5.33028   -1.09123   -2.91509  -0.739721    2.22222    6.21042    2.38037   -9.20039   -10.9262
  6.92773    3.8541   4.73605  0.917618  -5.91534   8.34408  -4.03925   2.02501  -1.00038   17.3188 -0.684166   6.23287   6.85153    1.2463  -10.0594  -5.15634   11.4738
      7.5341     -4.90428    -0.051535    -0.233122      8.19179   -0.0351074      2.18339  0.000575945      18.0967      4.97419      6.10931 -0.000414103      1.35998      2.17534     -5.06776     -1.39412     -3.50397
 -11.4605  -6.90314  -1.24208 0.0072224  -1.11299  0.781809  -1.01639  -1.84099   13.6828   7.66095 -0.739807    1.8268   4.98107  -8.27084 -0.155456  -6.50982   8.00875
   1.68436     2.1458   -19.3497 -0.0306295     -8.237    -10.504   -3.00355 -0.0265589   -4.03896    -5.1411  -0.856672    2.25825    7.77423   -6.12685 -0.0166902    4.27388   -8.64986
 2.21022  -3.7447  1.20466  3.19759  -5.6229  -1.0933   6.1736  16.3922 -7.83569 -4.83982   3.8926   10.284 -1.84429 -4.66426   6.1197 -2.30867  0.83056
  -3.70681  -0.152686    10.1055  -0.288934   -1.09696   -1.82083    10.0046   -6.22404   -4.76243    5.79447   -6.51917    6.92236   -3.05211  -0.607188 -0.0179878   0.171825    3.23271
-7.21407 -6.92028 -13.2313 -5.85829 0.161402  4.85946 0.360358  4.11147  7.20768 -3.70032   30.836 -3.13264 -0.77079  5.68388  0.42267 -6.74847 -6.57464
   -1.13097    -0.68085     7.67106    -6.27841    -4.35452    -2.78787 -0.00201184    -5.22438     8.04965     6.81287   -0.613046    -11.5222    -2.15927     3.37298  -0.0424759    -1.33001    -4.64328
  0.00101492     0.222138     -6.20283      3.70912 -0.000818313     -6.08924     -5.29954     -4.24272      5.39189     -8.41312     -11.1842     -8.00757      2.56497      4.23789    -0.577393      2.77381     -12.9474
 0.222138   2.15007   9.67533   7.91302  -6.08924   2.00407  -3.73753  -3.06467  -8.41312  -2.17226  -6.02509   -4.9326   4.23789 -0.102979   3.76652  -4.63029    0.8996
    0.292016     -8.78043     -3.52336      4.39921     -3.01129 -0.000183588 -7.31216e-05  -0.00036995     -3.63392      3.56275      3.52474     -1.79998      3.84418     -1.97092      4.87984      3.85915     -9.24451
  -1.51475  -0.417663    1.05555 -0.0289955    7.15684    1.93864  -0.636998   0.356719  -0.054611 -0.0141991   -1.72686     4.6466   -1.30182    4.64626    2.52413   0.429087   -1.03277
  0.00611537      7.75861   0.00511425     0.535176    0.0647003     -1.60525 -0.000480214     0.271154   -0.0914565     -9.61599      6.60966     -4.17527      3.31477     -6.47167     0.830429     -1.15617     -4.60684
 7.75861 -9.60924 -16.9136 -4.31264 -1.60525  -1.2831 -2.25806  -3.3827 -9.61599  7.99064  14.0886 -9.49653 -6.47167 -9.11803  5.17806  5.67704 0.802736
   -8.80827      1.8709    -1.91978    -17.8433   -0.067315 -0.00723927    -0.98983    -0.13754     6.88692    0.378069    -11.8894     13.9552    -8.18515   -0.157737     37.3685      4.0291     1.14152
  0.195408   -14.5952   0.034802   0.950133   -0.19846  0.0641827    10.6714    4.92111    3.72331  0.0036997 -0.0400017   -7.35654  -0.823914 -0.0220937 -0.0305316    2.32294    4.12016
   2.68862   -5.04868   -7.58286    5.42219    13.7578    1.51248    2.31669   -1.65124  -0.380354    6.55652   0.946114  -0.673904 -0.0236524    -5.9334    3.92799   -5.55106    36.2226
