  0.222365  -0.766449   -1.56507    -1.0208    0.83442    1.81721    2.04534   -1.51584    15.7531   -1.01879    6.55784    8.86509  -0.146382 0.00336683 -0.0575744    2.61164   -1.36896    -5.1728    7.33602    9.39482   -1.84269   -1.77947     2.8691    4.13966 -0.0200397   -6.25752   -1.65012    2.47834  -0.855028   -3.19274   -3.19035   -4.28698    16.6824
-0.766449  -1.53964  -9.09883  -4.57911   3.95835  0.837783  0.194405  -3.50734  -1.01879  -2.44335   6.59119 0.0275973  -2.85286   8.21083  -1.98721  -11.4188   -5.1728   7.02986   1.43387   4.59283 -0.622535  -9.64316   6.39452   -16.135  -6.25752   9.10419   1.74426  -6.77784  -4.05832   9.33624  -5.48376 -0.066425  0.616435
  -3.39782   -4.37061   -3.22172    5.69355   0.837783    2.34401   -31.6569    5.43588   -0.90604   -3.33647 -0.0350305   -3.98276    8.21083    1.77939   -5.43446   -3.77787    5.86181     1.1665    3.24575    2.36357   -9.64316  -0.632424   -43.9924    2.26377    7.78043   -2.03469   -5.52909   -2.56971    9.33624    3.68979  -0.700472    2.64578   -24.2098
-0.0935523   -1.26171    5.92738    1.95273    7.42434    3.12049    7.23408    14.4713   -5.06703      1.281   -5.85067  -0.259569    4.58287  -0.822313    -7.1463    8.92064 0.00751269  -0.200907    1.26786    7.67774   0.446705     9.8318    1.55795   0.870879 -0.0526026   0.350508   -4.24827   -1.65009    7.46521     1.2434    3.39883   -3.84648    1.59928
  10.8495   8.43934   2.05829   4.34763   2.98292   9.09578   7.62472    6.0648   15.7812  -5.80444  0.511145   1.44596  0.848167  -6.24232   2.55015   8.84223   14.0604  -3.95224   7.56939 -0.346924    9.7676  -4.26158 -0.623619   7.86292   1.63804  -8.62082  -1.65291    3.2842   1.22842   7.97841  -1.90352  -2.95206   1.67077
  -0.0862337     0.704286     -2.93915   -0.0141017      1.63538      9.68082      2.58793       2.1488  -0.00763294    -0.523495      4.98186     0.156976     -2.34287     -12.0995     -2.11031     -1.12879 -0.000242484      2.53602     -8.28652   -0.0011159      6.15421      21.8072     -4.76589     -3.33243     -3.72016     -4.73227     -2.00423     -2.06394     -5.41179      1.24049     -4.68358     -1.87342      19.3055
   2.60949   -6.78715  -0.569406   -2.97436  -0.463642 -0.0428404    1.98741    4.54608   -3.62848    9.44584   0.788811    3.53454   -1.10565   -3.77349   -1.06064   0.708295    2.87386   -7.45322  -0.586287     6.4848     18.582   -3.77139   -3.24196   -9.16222    -6.4241    2.63333   -2.26742   -5.94481    2.05292   -4.29287   -2.31219    7.86327    19.7684
 -10.3355   1.28981  -1.17166   6.46794 -0.014293   4.54995   4.54608   2.45619   10.0133   1.42509   2.54136 -0.933063  -3.10444  -4.40339  0.708295   2.28567  -3.95566   4.48469   6.75275  -7.95309  -3.07231   1.74679  -9.16222   11.0386   1.14878  -5.88565  -5.90603 -0.251583  -3.11957  -2.64381   7.86327   5.15383   14.9148
-0.911314   4.35776   6.16821   2.56856   3.26014  -1.39149   6.40959   -6.7806   2.80539   2.40015  -4.63162  -4.85132   2.33417   5.98079   0.41357   5.08185   6.72262   8.13155  -7.83271  -9.24791   5.51603  -9.73678   6.81542   8.62252  -8.87098   2.27161  -5.32217   -7.8754  -2.79918  -7.77507   3.70418   4.80499  -9.18155
   6.2636  -1.02924   2.56856  -5.45554  -1.39149   -4.2205  -6.32194   6.51126  -1.29501  -2.93405  -4.85132   2.84094   5.98079   3.39581   5.12343  -1.30122   9.24077 -0.567042  -9.24791   -9.8714  -9.73678    5.4062   8.14796    8.3472   2.56141 -0.099389   -7.8754   5.76386  -7.77507   -6.9412    4.5846  -2.51449  -1.56349
  -4.03294    7.33036   -5.45554    5.24629   -2.49038   -8.26468     4.3517   -6.52133   -5.24607    9.19443    2.84094    -12.326    1.14232    3.72806   -10.1413   -8.49377   -2.48888   -4.91985    -9.8714    8.08792   0.895669    2.97706     6.6573    -4.0271   -3.13625 -0.0278064    5.76386    2.10508   -3.14019   0.920789   -2.57363    1.91998    1.15891
  -14.7217    5.20814 -0.0017267   -4.83963   -0.57825   -4.25199   -4.11659 -0.0212958    17.0834    2.89483   -3.59084    5.60461    2.58819  -0.635214   -3.88178   0.598301    12.4268   -0.47038   -3.82119    4.08907   -6.16681   -10.1626   -8.01772     3.7507   -1.95776 -0.0560624   0.201518      5.915   0.236159   -1.90043    2.95406   0.507752  -0.776363
  0.619915    14.1496   -4.97382    4.01775   -3.27729   -5.30285    2.95773   -5.18413   -4.49516    2.55965    5.75772   -4.22025   0.482002    6.20876   -2.98943    -1.2068   0.507246  -0.602383    5.88035   -4.37962    -11.083    6.32308    6.19868    -6.4129 -0.0669049 -0.0226932    6.92408    -0.7522   -3.59713    -5.9253    1.08118    4.05277   -8.88978
   10.2907    4.35644    9.78368   -2.28667    1.74992   -4.22179   -8.12651   -3.35205    17.8834    7.56583   -4.75069    -4.0254    3.13697   -2.91369   -5.62004 -0.0588992   -3.23593   -1.34901   0.176697   0.775459    4.87433   -1.09186   -2.11006   -9.98614    4.09937   -8.02285 -0.0287179   -3.19637   -4.09953    -2.6019    1.33876   -2.45587    23.4992
   5.40263    7.93758   -1.76888   -2.27312  -0.996647     0.6696   -3.35205    1.51917    6.77172    9.97281   -5.42393   -7.05064   -4.35587    2.78553 -0.0588992    6.31139  -0.453635  -0.671845    5.55081    7.20115  -0.349966    5.18136   -9.98614   0.519344   -7.76987    5.27181   -5.60843    4.30049   -2.45457   -3.80542   -2.45587    1.64633     20.017
  6.76744  -5.50668  0.172769 -0.688879  -57.5521  0.747121  -5.68945  -2.10578 -0.433847  0.355771  -4.12603  -6.21533   3.73065   6.71165  0.210737   4.23964 -0.215151  0.175591  -4.30367  -5.57116   61.5809   6.05071  -9.61734   9.15318   2.20357  -2.76716  0.471812  -3.02526   0.46415   2.75253  -3.81653  -4.54303  -2.19646
  -3.35207  -0.782828    2.28153   -5.56502   -3.85963   -12.6135    12.5331    3.80311    14.7028  -0.813767   0.840487    0.79807    1.18284   -4.50045    4.48005    3.59892  -0.477423    -6.0997   -9.31216     6.3763   -7.78692   -3.33213    3.31731     7.3988 -0.0222322  0.0209352    1.71043    5.42987   -1.72979   -4.42173    4.42526   -6.67829    1.13151
 -0.782828   -12.1679   -3.20927     6.0559   -12.8458   -3.70903    1.47388   -2.32687  -0.813767 -0.0985252    3.79211    8.95195    4.48951   -5.64122    3.76754    3.07921    -6.0997    12.2387    7.85115  -0.435655  -0.212121   0.268804    5.23192    5.38497  0.0209352   -1.53602    6.04979   0.423092 -0.0254611  -0.721778   -5.19291    -2.4062    12.6644
 0.210469   7.96234  -17.5242  -8.03013   4.88725   4.20267   3.38964   5.69575  -7.29851   6.41909   6.80162    3.1256  -2.41739  0.688655   4.73037   4.60992   7.37638  -1.24002  -1.16458 -0.530578   7.31356   9.45752   8.09636  -0.88561  -1.00753   2.83251   2.46071  -5.40645   -2.2164   5.38193   -3.4326  -3.99339   1.56057
 -0.318756  -0.136775   -4.37968    3.25382    4.37766    1.50384    6.58046   -11.1846    2.00134    1.28017     2.7999   -2.09021    2.38458    12.7222    2.07557   -3.52848   -4.26504    1.42414   0.189156  -0.142405    6.78517   0.157668    2.97865   -5.07704   0.250286    4.86045     -2.488    3.28916    4.02658 -0.0238886   -4.22447    2.47113   -20.1456
 -0.519305   -3.72168   0.337345  -0.328636    -6.3965   -3.43021   -11.9413   -7.51555    4.54599    8.68887   -2.37796    3.64532    9.12148    4.88189   -7.77228   -4.88561    5.06885    1.72348    3.63103    8.15308    -6.9447   -3.72014    2.34947    1.47493    7.31496 -0.0295178    4.49914   -6.16053   -3.43468    6.37987    3.85297   -6.16208   -2.09028
 -2.21909   4.04956  -3.76114    1.5316  -1.15238   4.22008  -8.06956     -8.76    4.5241  -1.32884   3.57233  -5.82756   4.38639   1.07104   -4.2226  -4.58979  -6.91371   63.3988   7.30518   6.05231  -4.57452   5.27352  0.139837  0.150877 -0.784531   1.27473  -5.83422  -4.73112   6.20493  -4.73919  -6.00829   5.50583   16.3935
    47.3397    -1.81782       2.148     1.10809     4.60658     4.44252     -5.8281 -0.00709858    0.214405   -0.566826    -1.73617      4.3321   0.0494199    0.854193    -1.12706     2.52636      45.203    -4.86354     6.09883     5.51596     4.09416     2.50692    -3.31301    -2.49474     1.00929      1.8007    -4.15382    -0.85144    -4.26459    -4.12902     3.10875    -3.52202     13.1394
  0.970539    6.33201      2.975  -0.185707    7.22633    -2.3486 0.00835729     1.6295   -2.11859   -5.21705 -0.0943146   -2.91965   -5.94375  0.0265084    2.48066    3.52313   -3.26648    1.09374    6.29513   -2.96912    1.24667    2.31137   -2.51111  -0.212084   -1.32502    6.64237  -0.954344  -0.788058   -5.85561   -1.30463   -4.12588 -0.0895085    10.0821
   3.70218    1.47137    4.76137   -0.33866    1.04225    1.83832 -0.0227035   0.626253   -5.76302   -1.66473   -7.40396 -0.0480886   -2.77739    15.1717    2.19515    5.06139  -0.719049    -3.5953  -0.923739  -0.026944  -0.361154    4.47521   -2.27817    1.49021    5.31858   -3.67827   -4.15352   -0.76024 -0.0457827    1.60837   -2.33626   -4.85555    1.06324
   1.47137    9.18204    2.07348     3.0761    14.5115    4.43964   0.338682   0.405192   -1.66473   -5.16519   -1.74252  0.0864725   -0.08096   -2.67361    5.03488    5.96967    -3.5953    14.3141    10.2339   -3.16544   -1.22982    8.97026    2.88684    3.43839   -3.67827   -2.19571   -2.26211    4.14084 -0.0219662    5.62972   -5.50297     4.5895    5.17264
  10.0425   2.58834   2.81998   5.80542    4.7761 0.0100042  -4.36601  -2.92884  -6.26354  -4.82271   -0.3795  -1.09648  -3.59924   1.13097 -0.434833   0.83414   16.6472  -7.53929  -3.32261  -9.93163   8.45372    1.1679  -5.49013   4.35833   -2.5492   6.72396   4.24342   -18.553   5.45565   3.12212  -3.07183  0.165072  -7.16713
   6.19471    5.96679    -5.7531    4.45882    1.52424   -2.83802   -11.6088   -9.47697   -4.14279   -4.03134   -1.28979   0.488957   -1.10255    1.97069   -2.82208   -2.16581    2.06523    1.99819   0.787437   -7.18708    2.62748  -0.973895    1.53078     1.2849     6.6658   -8.48973    9.81156 -0.0948744     5.9985    3.25306    1.03495   -7.25628   -11.5506
   3.84778   0.799871   0.729545 -0.0470542    2.22251   -2.57039   -12.4501   -2.43273    -6.2992    1.70733   0.773126    -3.0206   -3.63873    6.93397   -4.87942    3.83445   0.335219   -2.77187      1.876    3.07448    0.18981   -9.60184  -0.251837  -0.243943   -3.25614    1.89192    1.88066    1.28544    4.94789    2.14083 -0.0261915   0.576404   -6.28219
-0.00839722   -0.037352    -8.19645    -10.1802    -2.62675   0.0625748   -0.427935    -5.09144     2.52982   0.0379353   -0.311938  -0.0386458     6.97878     19.1875      2.3073    0.285893    -2.57751     3.61077  -0.0870061  -0.0699977    -9.67854  -0.0719241    -2.80692  -0.0031554      1.9101     4.31033     1.50761     -1.9349     3.34989  -0.0169806     2.32592     1.37844    -14.5111
-0.619533   -1.8284  -9.31165   3.21253  -18.2213   6.31897  -8.35662   1.37641   2.14903  0.983827  -4.94897   4.04146   12.1825   3.33093   5.57883  -1.67299   4.82029   2.83455  0.765859   12.6109  -3.22251 -0.524958  -1.47942   3.06216   6.08342   2.33395  -1.38778  -3.51719   -3.4213   2.00084   7.43182   4.68174  -3.83173
 -0.156186    14.0966 -0.0349663    2.44894    5.24295   -4.43238   0.998018   -5.38971    2.32923    23.0432    3.79429    5.34947    11.3623   -2.85098   -1.75715    -8.7686    2.53696    1.53413    13.4833   0.313028   0.668002    7.65804     2.9116  -0.585492    2.08718    1.42476   -3.67135   -6.41423    2.97777    5.47356      4.448   -3.72248   -11.8717
  10.9831  -2.24989   1.88451  -4.06434  -6.87579   4.67361  -3.12239  -4.59381   10.9751  -1.99413   2.02196  -4.65671  -7.72736   4.20403  -6.02752  -8.87653  -3.07096  0.626736 -0.531769   4.89091   8.17506  -4.87021  -5.75507  -8.47802    0.8529  -1.70221  -2.98484  -10.0523   6.49486  -0.84155  -6.22874   4.20536   -1.9535
    -4.31892      5.03284    -0.245068      1.84182      4.78267      3.57868     -8.93411      2.68388     -3.60975      4.00992     -3.91727      1.51794      1.39612 -0.000498968     -7.21539   -0.0939489     -3.41613      3.88764      4.14623      1.46852     -6.24048      3.54468     -6.96124      2.32128     -2.81646      -6.7284     -7.93963     -2.81213      -1.7307      11.3544      5.70682     -1.33976       26.981
   0.310472   -0.108488   -0.983498    -11.4374     3.23183   -0.924822    -3.18435    -4.97046     1.97533   -0.176906     3.86452     5.93206     -1.6812     3.66525    -4.11931 -0.00406542     2.27686  -0.0283736     2.23525     -2.6476    0.749945     2.12765     8.39928     4.97659    -4.41121     -1.5057    -3.11933    -1.87521     6.55013     3.25818    -4.80102     7.10197      11.162
  -10.2738    11.6286   -15.1205    3.64578   0.158548    8.35108   -4.64726   -2.93187   -5.73316    9.30022    1.49687    3.10747    1.84758      5.539   -2.33322   -1.90452    12.1045   -27.6383 -0.0335864   -7.57258  0.0300209   -10.2971    5.33913    6.42221   -5.12472  -0.120644 -0.0209943    8.28246  -0.173434    2.16189     7.4311    6.22784   -16.5863
   7.91111   0.660645    5.59471    1.60001   -4.93997  -0.746081   -5.46451   -1.64948    -8.4742  -0.176631   -5.99596    4.85448    1.37926   0.139282    1.53432   -9.84683     11.745   0.185953    8.30739   -6.52648   -1.37353    6.69888   -1.52289  -0.204576   -6.43145    3.53433    9.08291    1.16603   -8.14588    3.23551    6.88054 -0.0330273   -21.2271
   4.23703   -4.81224   0.630294    5.39932    2.40308  0.0780504   -3.53732   -0.68222   -2.70995    3.06572    7.18532    2.06548    4.00329   0.176049   -9.02155   -7.38031   0.328979  -0.372577   -4.90585    8.68676     10.048   -8.96286   -2.34623    5.02448    5.46166   -4.87147    1.10906   -6.74191    5.13451    -1.0487 -0.0298161   -1.10723    11.7524
 -2.76618   3.83407   3.77415   4.71628 0.0780504  -1.83601 -0.186521  -15.1374   4.59774  -1.85393   1.86301  0.465175  0.176049   8.35837  -4.99114   25.1689   2.65781   5.62305   8.38291   10.3795  -8.96286   -10.195   4.98659   14.5606  -5.49719  -2.05463  -6.33767   6.68151   -1.0487  -3.41043  -1.01616    0.9956   1.41824
     6.019   -7.62929    5.52787   -5.74747    1.61911   -5.02029  -0.995398     6.7761   0.785921   -1.21754   -3.26441    4.52674    15.2686    2.83315    4.15079   -5.33637    6.78933  0.0228925    9.11795   0.752634 0.00112522     7.8434     5.0359  -0.886323   -2.58794 -0.0330616    6.16398    8.34098  -0.018998   -5.91146   0.296903   -7.09099    1.01796
  -7.09852   0.104768   -4.70734    5.27841   -7.65294    2.42485    3.76559   -2.07617   0.843227  -0.135979    4.08776   -0.15321    6.63809    14.5006   -1.62705  -0.524955  -0.826596    1.38075    3.18405   -5.47045    5.17295   0.326959   -5.41987   -5.15744 -0.0404612   -1.45845    8.94866   -4.04782   -5.51397 -0.0225862   -2.68946    2.02795    3.08385
 -0.229709    4.79751     4.6427  0.0539776    12.7821    10.5453   -2.07617 -0.0650353   0.198917    2.60704   0.334925   -3.18785    7.01657    5.79442  -0.524955 -0.0952651 -0.0849962    3.14438   -6.08795   -3.13224    8.31193    6.85597   -5.15744     3.8746   -1.04469   0.752822   0.207149    -1.1169    6.59362   -8.36282    2.02795   -2.47691    10.7194
  9.49825  -6.82222  -6.27792  -2.81515   5.83554    4.8551   -4.2563  -11.0569   3.55462   3.76647  -5.42501   -7.1708   4.08236   4.15994   2.12158   -4.1218 -0.388777    10.454 -0.082579   10.1258   9.90975 0.0675448    6.0922  0.451281   8.57283   7.70721  -2.59848   3.81884  -9.06724   3.35987  -4.31003  -7.39205  0.963025
 -9.95597   -5.2621  -5.95369 -0.188493   3.32768  -4.92507  -9.23416  -3.45394   0.17915  -7.07838 -0.205407  -5.50528 0.0756928  -6.60339  0.086525  -2.21947   6.25436  -4.85938   3.66646  -5.73193  -3.44247  -4.54353   5.76466   -5.6822   5.98598  -5.30284   2.18286   1.16685  0.455545   5.64873  -7.86557   3.08762  0.831436
  0.189513    6.84987    5.51449   -9.91019   -6.95483   -8.62987    4.24361   0.285029    6.25283    7.74458    6.23727   -9.92911    6.74018    8.35897  -0.802121    13.8417    7.64023    -8.7979   -7.09981   -3.70594    3.68349   -5.31045   -5.41517    14.1863   -3.87753   -2.05792    2.52907 -0.0225389 -0.0261811 -0.0214246   0.149444    1.75996    5.73684
   6.75368    4.31716   -7.34676   -2.08134    -1.9693    3.20746    1.52495   0.956049    6.26866   -3.67566   -1.62859    -2.1959    6.69623   -1.46259     1.3957   -6.47207   -9.47956   -9.85783   -8.91367    3.22812   -8.71468     -9.365    7.53806   0.106147  -0.220572    3.41897   -1.89623   0.589004    2.84967    9.54744   0.827578 -0.0453052   -7.17182
   4.31716   -2.99931   -5.80927   -4.72396    3.20746  0.0787761    2.23573   -2.16248   -3.67566   -2.00668   -3.97049     2.1657   -1.46259    3.91174   -6.33247    1.07196   -9.85783    2.00359    3.97195    5.83897     -9.365   -4.03674   0.785113    2.70489    3.41897    -1.8211   0.888957    1.93611    9.54744    1.24705 -0.0462655   -4.15285     1.0615
 7.94909 -5.66213 -5.98283  -12.198   8.6126  6.01412  8.37938 -1.23524 -5.81501 -1.09259 -5.62494 -11.5221  4.41771  3.09267 -6.14145  4.59018 -4.79992 -6.68674  2.72694   5.5881 -3.20731 -2.24112 -5.06267 -5.88344  7.34717 -1.64904 -4.28314  2.08997   4.7879 -6.87958 -7.00142  1.32708 0.954915
    -4.762     -5.606   -1.96834     8.3031    3.75794    4.05342   -1.94032   -4.70832   -1.83964   -1.63812    -2.1536    8.15409     3.6187   -12.0732    7.46231   -5.22543   -6.64988   -1.01358    6.66133   -7.56187   -3.40466   -3.19976   -3.27992    4.39616   -1.15042  -0.050851    1.31247    2.94112   -5.87035 -0.0181261 -0.0285073  -0.531362   -5.41007
   -3.74014    -2.75229     4.71878    -8.76892     4.23122     16.1059    -14.6578    -5.75638 -0.00795039     5.89996     5.53435     18.8373    0.328553    -2.46925    -16.0657    -6.31582    -3.72787     2.64017    -10.2857     8.41175     -14.459    -2.27863     10.2088     4.00644    -3.09551     8.50319     4.05474    -2.67407     1.01002  -0.0165305     2.04534    -5.22815     1.09977
  3.48464   5.62514   4.66569 -0.537785   2.66179  -13.1709 -0.132491 -0.481852  -3.13539  -4.94047  -3.33578  -6.27169  -1.34613  -18.4223  -3.93764  -5.73667   4.80721   7.58243   6.09765   4.64484   3.02146   -43.532   -5.5835   4.26811  -6.73233   3.27642   2.62061  -3.94771  -2.72783 -0.198663   5.84219   4.27952  0.761167
   5.5955   -1.3063   0.95304   4.32562   35.4018 -0.165859  0.898103  -2.35637  -8.35588   4.80979  -5.79532  -6.91357  -63.2589  -5.53376  -5.36267   5.11841    10.349  -9.39052   4.70371   8.35996   73.9985   -5.5437   4.37055  -7.48281   4.42645   4.44314   -3.9411  -9.14038  0.415282  -1.11077   4.24168   4.39213  0.771426
   -1.3063    2.61058    3.31672    9.28197  -0.724821    5.11039    -2.3763    2.92331    4.80979   -5.52981   -7.04382    10.2478   -5.17217    2.02655     4.8915   -5.44957   -9.39052    5.76526    7.31851   -5.32123    -5.8633   -9.33945   -7.57352   -8.32454    4.44314    10.4536   -8.21766 -0.0212865   -3.37915    7.44196    3.97345   -3.76971   0.797416
   1.52194    6.75561    2.89939    1.68447    5.11039    4.09214    3.32277  -0.196196    -2.8923    1.24867    7.35171    2.10931    2.02655   0.149101   -6.47354    1.24084   -3.32048  -0.253284   -10.4619    4.69113   -9.33945   -9.37305   -7.35151 -0.0946819    1.57983 -0.0468137    4.69867  0.0775619    7.44196   -7.18544   -0.72738  -0.250404   0.669377
  6.63696   13.1912  -1.67317   2.28997   4.09214   6.82771  -2.93455  0.388817   3.78645  -42.6968   5.42825  -6.11352  0.149101   3.88859   7.75748  -2.35983  -1.73402    16.684  -2.12787  -5.07719  -9.37305  -1.77912   6.43955   6.81753   4.92241 -0.346329   2.67224   1.68525  -7.18544  -4.83039  -1.35984   1.74508   3.62751
