    9.7181 -0.0560696 -0.0498044 -0.0420953   -12.5819  0.0508741  -0.777192  -0.901658    2.75512 -0.0333289 -0.0258732    -2.8704    8.93769
  0.868828  0.0334971   -14.2512   -9.67149  0.0408303   -1.26144  0.0687521    5.36235 -0.0400736 -0.0334994   -4.33308 -0.0225106    24.2884
-0.00261491    -3.75646  0.00213989     1.51732    -1.07361    -1.88281      4.3378    -7.27143     1.84301     -3.5486    0.239573    -2.86881     21.5687
 6.13051  14.3891 -10.4661  1.86088  4.36554 -1.87278  7.27608  17.1442  -13.852 -5.11456    2.179 0.316402 0.740775
    2.89498    -1.23076     1.63685     4.72114 1.53639e-05 0.000268301     -7.6603     1.19544     4.39176    -3.61027    -3.66763    -2.74312     17.3211
 -0.301276 0.00103316   -1.41564   -4.61678  0.0930978    -21.379     1.4117     1.5143    6.59793   -2.59412   -2.25663   0.544875    4.42177
 -4.23078  -1.48542  -6.21812   2.67988  -8.26391   3.97879  -4.66267   -9.7655   -6.8343   1.41109   3.45837 -0.997066  0.889007
   0.027586 -0.00386596   0.0688788     7.31583     4.90181     9.28141  -0.0327117    0.276872   -0.512673     8.00854    -5.27294     -3.5465    0.880888
   3.34565    13.0317    3.79926    4.96913   -4.18854     5.7037    4.92087  -0.179027    5.59237    4.90262 -0.0229632   -4.28552     0.8177
    8.4482   -6.29166    9.08986    6.62385   -4.70266    7.12386  -0.955673   -5.34107   -1.03293    7.66807 -0.0320336   -7.13815    0.90186
    -4.28137     -2.81866    0.0010902      2.17428     -4.13163 -0.000523396     -6.40144       -6.883      6.93831     -3.38323     -2.73844     0.837736     -4.92926
-2.22477 -4.35533   1.1298  6.90318  13.5229  2.60277  2.07308  4.02444 -3.68793  5.43438 -2.78174 -3.53304 0.862842
 5.32202  2.40918  5.24562  3.38324  1.53417  1.22461   3.4681  1.55207 -6.62655  1.99592 -4.42441 0.851923 0.847149
  0.0758803 0.000115787     13.0666  0.00918097     3.57723   0.0315877     5.08149    -3.49258    -1.11588     1.91057    -1.39352  -0.0251891    -8.74712
   -0.226537   0.00172439    -0.278074    -0.641319 -0.000161916     -6.17087    -0.890776      5.90836     -6.64895      4.17506      2.46291      2.01421     -13.6697
