   4.96025    4.56977     1.2015    2.90323   -7.14307   -46.2827    -7.5118    6.22792    5.00201    4.49401    0.70507    55.8784   -9.10492   -6.40822   -1.03022    2.98254    1.36815   -5.90717    3.51517   -3.75302    8.30249   -12.7657    8.73061    1.35043   -4.29545    4.49477   -6.16271   -17.3889    2.83026    5.50073   -5.06349    2.99785    3.83446   -2.10033  -0.338724   -1.33752   -6.19991    -35.789    -6.5207   -1.30579    1.10562    6.34467   -8.81681    24.8543   -4.05063   -1.41572   -7.31927    4.21384   -5.61313   0.773156 -0.0569536   -1.24948   -5.33314   0.600854    5.06423 -0.0314424   -6.06451    1.98475  -0.290595    1.04408   -6.41416    4.72626   0.174033   -3.01753    3.40734
    5.14846    -1.76375     7.52521     5.28981    -21.3341    -4.57967     13.0481    -2.95281     5.04585    -5.22891    -29.3036   -0.329954    -6.23462     7.18584     2.81802     1.84582    -4.93795    -2.41188    -6.45547    0.678486    -27.3977    -6.79454     6.52783    -9.25453     3.73998    -2.61515    -42.7311    -2.39711      5.3446    -6.89549     8.44785     6.29771    -2.83925       3.062   -0.939869    -8.26706    -27.0277     8.17154    -1.28055    -4.35547     9.88977    0.514192     52.0101     -7.6858     0.78487    -3.96421     3.96941     2.95926     7.37898    -5.31383    -3.67378    0.638471 -0.00664662    -6.76734     2.20189     5.26337     2.81268    -5.52972      1.3728   -0.155537     4.41338    -5.30174    -3.70601    -2.77917    -4.31414
  -3.67244   -3.24546    5.28981    3.35669   -3.17373   -367.021   -3.19142    8.31891  -0.842601     3.8987    0.98876   0.731518    8.17538   -3.79777    1.94421     -8.489 -0.0251398   0.833686   0.678486   0.277524   -5.42163   -550.467     -8.516   -4.17274 -0.0505961    5.85117   -1.83092    6.17688   -4.10491   -5.89693    5.21316   0.781391    3.68928    -9.9685   -8.26706  0.0895544    8.59992    312.941   -5.83922   -3.67327 -0.0265941   -3.32458   -8.31635    6.90799   -3.60984   -9.91562    3.56087   -10.4833   -5.92156   -8.12357   0.638471    0.65077   -6.66441   0.123196     1.6231    4.28961   -2.78673   -11.6257  0.0799961    7.35541   -4.39061     9.1936   -2.70281   -0.87275   0.342864
   -3.84956    0.252499    -11.2028     2.88973     6.48003     7.97918    -7.31913     9.39423    -4.06558     4.08817    -15.4814    -3.71281      1.1658     9.15446    -5.09522   -0.204166    -8.08113    -4.38813     8.99057    -4.03193     -2.0533     8.27699     2.31371     9.75221    -7.76159     2.44232     268.894     -7.2367    -4.46257    -7.35225    -5.29665    -5.94802     4.70655    -3.24521    -1.75219    -10.7812       0.373     1.19782     -0.4199     1.41562     4.64194    -9.70664     198.179     4.30203    -5.61149     1.43281     10.3868     7.48418     1.88008     2.38478     4.85732 -0.00793227     5.88973     5.49719    -5.24799    -4.67914     6.81814    -4.84739  -0.0393288    -9.43892    -3.21507    -5.95409    -3.31783     6.50737     1.04856
 -4.21801  -6.88536   11.4547   5.13889   8.31999   7.51234   7.61236  0.681269   4.08817  -5.12131  -3.58069   1.14096  0.196991   6.95649  -2.39924    4.3424   -4.5529  -6.32386  -13.4736   6.10586   8.77792  -8.83984   8.21324 -0.945579   2.44232  -4.97009  -4.54976   3.32972 -0.195149   7.33863  -5.04816  -2.40067  -2.46242   7.54261  -5.98788  -6.03199    0.5988  -3.92707   4.44597  -1.85182  -9.70664   5.49766   4.38023   4.47728  0.109436  0.499212   7.60349  -7.08808   8.27081   1.20254  -4.55701   8.73598   5.69293   6.92607  -4.60195  -1.57847  -4.84739  -4.32708  -8.70026   5.10723 -0.932256  -6.82468   6.50404   1.54377   2.06643
  -6.41239    5.88977    7.71253    21.9099    1.62243 -0.0738363   0.681269   -3.94016   -7.60827   -6.28109    4.11441   -0.56827    4.96296    3.47572    3.72249  -0.899763   -2.79046    3.85932    2.61223    2.20943   -5.53094    7.49694  -0.945579    6.26363   -2.57526   -9.59513    2.70284   0.598636    7.58537   -5.49929   -1.87546 -0.0790689     9.3033     6.4252   -4.83778    2.65917   -7.15808    8.19881   -1.85182   0.739568    4.77185   -2.72115    4.49428   -3.21838    2.14893  -0.652094   -7.68886    7.66212    1.31627   -3.79529    4.10539 -0.0094198    1.58413    6.96853   -1.57847   -1.61749   -4.18092    5.15786    5.40353    7.64036   -6.54061    1.79664   0.203871   -3.90994   -3.07211
    8.99045     63.3109     6.70368     9.32019     4.97888    -0.87067     -2.9268     0.08854     4.77871    -1.36269     9.97038    -8.43933     41.5049     46.0963    -3.10739    -6.24116    -2.24165     231.103     -9.3378    -2.32877     7.02007     3.93049     2.64607   0.0987209      6.6932    -4.68274     14.3199    -30.8018     58.1367     18.7266    -1.83185      4.6154     6.93835    -77.9913    -5.97264     7.19293     4.67602     5.76239   -0.650946    0.104845     4.43286     9.04026     9.37803     10.3958     39.0384    -13.8951     4.93325    -12.1544     2.26468    -0.19862   -0.016479    -2.19829     9.13023     5.98034  -0.0434077    -1.27468     -1.4504    -3.04775    -1.11487     1.48528   -0.662305 -0.00366911    -4.47629    0.269924     1.00167
  -50.8285    -2.5348    9.03409   -1.20454    1.48785   -8.12065    3.20939   -7.80262   -3.91983    6.40858    16.7122    2.07202    56.0964    8.65794     -14.37   -4.23246    104.899    4.41873   -1.24741    2.57118    4.67269   0.987166  -0.336957    0.52034   -4.65853  -0.877752   -30.5434   -4.12101    24.0532  -0.980293    21.9128    6.46351   -182.943   -3.07583    4.38175    3.76598       6.22   -3.92787    1.55124   -8.71702    8.56273   -7.49448    21.0221    2.78043   -12.2134    4.17918    4.61544    1.36175   0.891598   -9.12066   -1.79087   -3.80176    6.46535    6.01761   -2.49072    5.74793   -2.99697   -4.90927    2.11854   -5.97957 -0.0048306   -2.86356    2.47456   -8.42459   -3.42101
   -4.9244   -6.56754   -2.07907   -1.90326   -7.13138    6.00275   -7.80262   -5.69225    7.72536   -2.39268    1.02697   -15.0213    9.50988    3.23014   -4.34792   -5.32511    3.53428    8.61466    2.86183    11.2851    1.93905     -4.313    0.52034   0.250058  -0.365458   -4.57723     -6.102   -5.13484   -2.56417   -2.03786    5.71851 -0.0241295   -1.70734    1.86104    4.93403   -6.73241   -4.55542    2.08023   -8.71702     4.7422   -6.48548   -7.09569     3.6348   -20.3984    6.06152    5.27019    1.23573    3.92642   -7.17359    5.30181   -4.79148    3.83089     4.7268    5.88159    5.74793    5.33053   -3.60493    1.66085   -7.13347  0.0949677   -3.56318    7.26382   -8.00594  -0.531546   -1.56668
   2.60996    5.07522    9.71334   -8.71772   -4.81866    10.0786   -6.77492   -7.52674    5.74408   -2.70015    7.87382    7.40462   -7.95064   -3.45943   -7.19169    -1.6362    4.17767   -4.07241   -1.62134    1.49642   -7.23918   -1.65967   -10.1562   -6.89982    5.27341    3.83554    7.49991    -10.527   -7.58155   -2.10097  -0.597006    1.48868  -0.721432   -3.66745    3.83069   -3.36533     1.2765    4.01376    1.79348   -8.36814    6.39177  -0.350188    5.66608   0.963142   -5.72332   -9.63054   -9.92106   -1.53238  -0.562763 -0.0304032   -8.66983    2.94055    10.3432    5.79952   -7.16138    2.43461   -3.19496   -4.48894    4.23756    1.62675   -4.20791   0.462799   -3.53066 -0.0679556    5.41843
