   6.437   4.4348 0.286744 -2.82532 -3.23723 -4.38691 -8.73843 -6.47508 -7.46988  8.44265 -6.01526 -4.42652  8.07846  6.62589  4.99422 -5.98531 -5.78996  8.77182  7.85178 -8.12158  -9.3224 -7.57813 -5.70229 -1.99438  1.99862  6.13618 -9.40513 -1.71066 -2.55934 -7.42587  7.90234  7.32593 -1.16029 -8.23624  2.31516 -0.44701 -6.52351
 4.18934  1.34455 -2.82532 -13.2388 -8.04343 -8.02316 -6.47508 0.660885  8.48093  2.06916 -4.42652  7.67127  6.62605 -6.64454 -5.98531  11.3795  7.87827 -5.75212 -8.12158  2.41702 -7.27891  1.23613 -1.99438 -7.51188  6.06784  7.20194 -1.71066  4.91631 -7.79811  9.78758  7.32593 -14.0016 -7.72315 -6.22003 -0.44701  8.16201  7.02451
  1.34455   6.80063  -27.1737   3.43584  -8.02316   6.37622 -0.440178    3.4473   1.69341   7.17437   7.37088   12.9172  -6.64454   -4.1655  -3.77817    3.1126  -5.75212   5.50881  -2.39832  -2.08603  -1.54398   6.84813  -6.70982   9.07927   7.20194   1.56696   1.65989  -8.20282   9.78758   6.91722   5.04365  -3.25697  -5.24638  -8.04962   1.18318    3.3275   12.5014
   7.28704    7.05644    3.77127    1.61064     5.3775   -3.07006    2.17124   -9.95437    7.54646    9.95978    8.87129    -2.0056   -5.49986    -9.4317    4.65911    1.24224    0.76241    11.6797  -0.683176    7.51271    8.57572    8.74933   -2.86771     4.7801    9.95991 -0.0149295   -9.15464   -5.30685    4.98962    11.5356   -2.53532   -7.31099   -8.58219    4.47775   0.513165  -0.343045    1.79266
  7.66086   3.47852   2.54258   6.43515   -5.2573   2.12602  -8.87758   5.87963   8.59216   2.94051    5.7884    16.028  -8.95959  -7.13115   1.93635   4.95588   4.72001    -4.287   7.95984  -6.87539   7.68674   2.13185   9.93615   4.61308  -4.69299   6.35737  -6.70917   2.17346   12.7991   3.07623  -7.62571   6.09851   4.13986  -5.16987 -0.777836  -0.76738  -6.80685
  3.47852  -6.85069   8.40118   5.05756    2.5907  -3.86426   5.75577  0.397771   1.91099  -5.59607  -14.6843  -5.13185  -7.13115   8.42028    6.6351   1.64707  -3.32311  -2.77097  -7.17049   1.71231   1.31435  -8.05925   2.62015   -5.8324   6.35737  -3.62032   2.53611  -8.91864  -3.95917  -8.32309   6.04892   18.5385  -4.05253   4.69602 -0.125731  -8.26706   2.30269
-9.46307 -3.24546  4.69606  9.34899 -3.86426 -13.6643 -1.27086  12.8696 -5.59607  2.67928 -5.13185  5.97152  8.54491 -3.79777 0.968833 -8.45506 -2.77097 -0.26928  3.51153  5.37948 -8.05925  8.84405  -5.8324  6.54565 -4.99081  4.67247 -8.35584  4.99982 -8.32309  4.54792  26.6988  2.12763  4.69602 -9.30219 -8.26706  4.08382  1.29749
 -3.24546 -0.209399   9.27935  -9.15398  -13.1035   4.64189   10.9329  -6.33345   2.89525  -2.57415   4.52069  -4.20152  -3.79777   3.84129  -8.46211  -5.66201 -0.208567  -9.50722   4.88392   5.70356   8.92051   5.60013   6.34436   3.88309   4.67247  -5.04646    4.1947   4.39275   4.01655  -7.30586   1.69096  -3.67672  -9.39976   18.2841   3.58949   -3.8384   5.90323
-1.79294  6.60608 -9.15398  4.67381  4.64189   8.2479 -8.72763  5.11054 -7.43145 -0.78365 -4.63645 -3.71963  3.83631  13.1663 -5.66201 -2.62198 -9.50722 -5.08419   5.0719 -10.2661  4.38419  6.20641  2.75893  8.83866 -5.38756  4.05792  4.39275 -5.92926 -7.30586 -4.53341  -3.6459 -2.40472  13.9071 -2.18805 -1.55321 -7.35686  7.80114
 -1.19463 -0.594251   6.77244   7.52302   9.15357   6.11869   5.08497 -0.141922   3.04277   -9.4908  -2.16181   2.72603   12.8739   2.64877  0.041764     6.411  -5.63763  -3.76613  -10.1571    5.0813   7.04146  -9.07769   9.11986 -0.421075   3.46513  -1.55727  -8.42592   7.28735  -7.30566   10.8714   -1.9806  -2.95014  -2.49351   9.78861  -6.98548 -0.615136   9.44721
