   12.5179    6.15946    6.13337    8.72295   -1.54819    3.37226    8.04333    4.57361 -0.0556454    3.08675    3.90875    3.63787   -3.95813   -7.01188   -9.47042    4.89389
  11.2787  -2.96945   7.65214  -2.39308   2.64567   2.79188   1.37148  0.377551  -9.16789  -5.30873   4.21298 -0.280691  -6.14945  -4.40714  -3.18349  -8.91681
 -4.69458  -6.52097  -2.39308  -6.65408  -7.13582   1.03242   7.98558  -9.16789   7.99709   8.42287 -0.314315   1.93159  -4.40714  -4.97969    2.7923   1.26753
   4.03009    1.24711   -4.45685    7.70586   -6.88078    11.8109    1.87881    9.26779 -0.0892703   -4.15052    3.84141   -4.28957   -5.49792   -4.42317    9.75143    13.6425
-0.0809077  -0.069931    3.87426   -9.50986   -16.5827  -0.289864    5.27747    -7.7615    7.94106     2.7154   -3.34243   -6.04618   -3.63889 -0.0316224  -0.105769    32.4911
-0.0813104   -9.15188   -13.6745   -3.30176   -7.63257     4.2419   -9.06335    5.76835   -4.58511     -2.312   -5.74391    6.78923  -0.067167   -2.91795    3.46482    24.8786
-9.15188 -2.87369 -3.30176 0.530347 -1.29859 -9.06335 -7.13083 -4.58511  2.16993 -1.10141  6.78923 -1.72181 -2.91795  1.09166  3.23525 -2.01202
 -2.87369  0.131203   1.26001  -9.60106  -15.4291  -7.13083   1.12976  -3.05752 -0.125671  -18.4106  -1.72181   4.41272   1.04329  -3.39414 -0.185089   -4.6285
  2.32177   3.01563 -0.845806   3.68649  -3.19743   2.51245 0.0111563   1.69957   7.35485   -25.938    5.6537   4.96307   11.6763  -4.78463  -1.87798   1.44243
 2.07532   3.8078  3.50513  10.5052  8.93484 -1.61535  3.45232   5.7441 -8.51445 -7.28404  4.09485  3.86688 -3.92454  -7.6243  7.95264  9.39363
   6.10985    9.53079    10.2401    8.80014    5.51119   0.610949    14.6927   -6.39803 -0.0357863    3.62288    4.40769    -1.5448 -0.0490757   -6.62061    8.52815   -10.8921
  0.49334    -2.748   4.40162  -8.41702  -5.44574  -4.69425   4.07914  -8.88088  -3.21495  -1.33692 -0.372106 -0.250973  -2.69351  0.599621  -3.66107   1.31902
-3.63798  3.81123 -8.41702 -4.95784 -5.00505  5.07429 -7.53118 -3.21495  6.91145 -3.12244 -10.8108  1.25797 0.599621  7.79095  6.75425  1.29939
 3.75935 -5.89606 -4.39553 -2.15016 0.223477 -7.73541   8.4188  6.31108 -8.47098    5.108  1.90869 -2.08844  2.72839 -2.46962  1.71108 -8.08814
  9.61262  -8.49836  -2.15016   2.28483   4.25409   5.07042   3.58486  -8.47098   4.25929   1.88478  0.933406 -0.108077  -2.46962  -2.64165 -0.580553   8.12653
 -8.10869  0.929711   6.35773  -6.36227   6.21705   3.74512   10.2975   6.56061   12.7404   7.74966 -0.102791  -5.19576  -3.88721   2.69763   7.58685  -13.6351
 -1.56732 -0.203385  -1.47972  -21.4984  -3.02876   8.56809  0.894747   12.0613 -0.355976  -1.01879  -4.26246   15.5883   1.98093   0.82124   8.78165  -0.96221
0.0913836  -2.22192  -33.6464   4.34023   6.27283   1.31316  -6.45038  -1.34713   8.83475  0.024598   28.5673   4.54438   2.37089   -5.6016   3.55192   12.2447
 -2.22192  0.867555    3.8035   2.45951    8.3501  -6.45038   4.07114   7.58545   5.17621  -3.52232   4.54438  -6.89159   -5.2045   11.0427 -0.109996   10.5019
 2.08493  10.0569  1.14226  3.92192  5.69001  7.52687  3.81472  1.92593  4.48529  8.09525 -10.3854 -6.19102  6.61333   8.7609  7.48339 -10.4686
  9.62623  -2.33617   4.21062  -1.71684    8.4848   1.12115   6.46799   5.85947   3.40721  -2.12973  -5.75162  -5.75756   9.57079  -2.15884 -0.186788  -4.97185
  -2.67736    1.98449   -1.03333   -2.60914    7.97355    6.51923    6.86548    3.76933   -2.86749 -0.0818094   -6.09955    8.82127   -5.03146   -6.78884   -4.82655   -1.83265
  1.28567  0.678087  -2.60914   -3.6507   3.16807   5.87389   2.63082  -2.86749  -2.43841  -9.97742   7.95745  -14.2337  -6.78884  0.708295 -0.156538  -8.93793
 2.46317 -1.00263  -3.6507  1.20192  2.14652  2.01212 -1.63143 -2.43841 -2.40861  6.06315 -5.76883 0.809536 0.708295  1.71095  6.88955  -29.808
  -1.00263    5.00364      7.842     3.0221    7.36763   -1.63143   -2.11068    2.13343 0.00781647    1.26924   0.809536  -0.183563     3.2081    9.83494   -7.26076    2.42061
 3.25505 -16.0729  1.83539 -5.45554 -6.77589 -6.56629  15.8858 -1.82265 -4.47834   6.6897   2.9128  3.57925 0.223456 -9.95468 -8.61569  1.01079
 1.76481  8.82595 -5.45554 -2.23913  7.39782  4.27818 -8.89776 -4.47834 -6.93904 -7.45063 0.481669  8.28976 -9.95468  -5.9365 -9.94954  -1.8272
 7.23008  1.50805 -2.23913 -7.65874 -5.78737 -10.0009  2.87213 -6.93904 -6.54176   7.7823  0.29692 -1.16792  -5.9365 -1.20069 -0.42831  6.97033
 -0.968988    9.09497   -7.65874     10.492    4.67889    3.99813   -2.79724   -6.54176    -3.2115   -4.06531   -1.88775    5.54113   -1.20069   -4.91295 -0.0547545    7.62933
   9.12669    4.84668    10.5334   -5.25319   -2.15703   -2.64377   -6.06477   -3.04448   -1.66233    2.67542    5.54443   0.336602   -4.92164 -0.0588992  -0.848021    2.35067
   5.24941     8.4934   -5.25319  -0.750248   -1.11745   -5.38484   -8.72899   -1.66233 -0.0313145    7.94762   -6.19641    3.78024 -0.0588992   0.697097  -0.739732    6.12019
   9.8911   8.50959  0.427341  0.445238  -3.84877  -6.03243  -5.19173    1.5271 -0.997964   0.43612   4.98797  -5.84656   2.02051  0.210737 -0.586954  -2.80742
  7.39199  -7.76255  0.445238  0.596473  0.107872  -1.86948  -6.25221 -0.997964   6.01131   2.94244 -0.215121   8.48266  0.210737   6.04567  -14.0579   5.08628
-7.76255  2.26216 -1.94384  2.21697 -1.24668 -6.25221 0.237937  4.06872 -3.97908  2.21809  8.48266 0.534167  3.82651  2.97381 -5.49619 -3.17482
   13.72 -46.5332  3.30144  -9.8613  6.75712   18.418 -50.9288 0.804461 -9.31918  8.34817  3.42896  7.03186  3.63661   5.7811 -8.65345  6.51732
  25.3199  -13.4511   -9.8613  -9.03541   3.95928    -4.984   7.21837  -9.31918   4.85224 -0.742815 -0.338612  -3.84126    5.7811   5.63934   2.27904   0.54395
  -14.1794  -0.777084   -9.20763   -8.19092    2.20366    7.38618    5.52607    4.74373      4.517   -2.60962   -4.09906  -0.696928    5.11603    1.26233 -0.0663666    4.30702
 -0.967747  -0.055352   -13.4098    2.75186   -2.10757    9.95905   -3.72767    2.75809   -2.44323   -1.84768  -0.707933     8.2756  -0.104738 -0.0969122  -0.222395    7.40327
-0.055352  0.859158   2.96021  -5.14341  -0.59517  -3.72767   4.15412  -1.36722  -3.31803   8.21745    8.2756   1.25772 -0.281567  -4.94448 -0.358341  -2.14146
 -0.884507    2.21807   -5.14341   -5.43894   -11.7567    4.41249   -6.18049   -3.31803    10.8105     4.9284    2.94035    6.75029   -4.94448  -0.564869 -0.0777422   -6.35851
 2.21807  2.15459  1.95453  5.40717 -7.72488 -6.18049 -2.24876  34.0981  5.70457  8.08478  6.75029 -11.4328 -1.54257  5.18834  3.13437 -2.09792
   2.4756   8.26435   5.14377  -1.15061  0.265191   1.76593  -3.81701   5.67468  -3.27398  -3.88359  -10.1188 -0.100855   5.12154   5.22214    9.3416  -11.0553
  8.59528   0.88036  -1.15061    -9.921  -1.10468   4.79815    4.6186  -3.27398   2.94548   -5.5356 -0.469088   5.13679   5.22214 -0.134959  -1.06832  -20.9946
-0.431691  -2.81186  -9.99191   1.12602 0.0105345   4.39037  -1.63064   2.96651   2.25056  -1.66473   4.88695  -5.87916 -0.134003   2.30895   8.83354  -26.1726
   -2.81186     3.11577     6.45063     6.36894    -1.19486    -1.63064 0.000878011     8.94443     5.13818    0.504029    -5.87916     11.4271     3.90017    -9.46716   -0.768692     14.2626
     3.841    6.82772    5.81063   -8.66164   -4.03569    1.15183 -0.0847241    3.91925   -2.45289   -4.82271     21.759   -4.66051   -8.81229    5.03379   -8.81559    9.47488
  7.66458   5.92887 -0.780162    7.2033  -7.62348 0.0898527   0.33764   2.05805  -3.03857   -3.1477  -5.24929   6.42056  -4.55353 -0.127508 -0.737168   7.80127
   6.0893   -2.6744   4.38624   5.46747  -9.82859 -0.939516   5.20148  -8.78083 -0.858177  -3.67071   6.65439 -0.847774  -1.08622  -7.73056  -4.20782      4.47
-0.552223   7.01621   4.73269  -9.02676  -5.83565 -0.130415  -4.00476  -2.74475  -4.54586  -9.83588 -0.643378   4.90508  -7.17708   4.22356   4.46755  0.486594
  5.49018 -0.779276  -9.02676  -7.51061  -1.24431  -8.72615   1.21874  -4.54586  -8.90441   6.44041  0.676306  -5.13838   4.22356   5.41044   2.68371  -10.7145
 -1.45188  -2.69488  -7.51061   3.01657     -1.22  0.608626   9.77376  -8.90441   2.54529   2.43879 -0.629524   8.39663   5.41044   -5.1479  -31.6628   8.76436
  -1.58445    8.12819    1.62612     3.3522    4.14487    9.19856    6.51904    3.25415   -9.46318 0.00450033    6.40476   -6.90862   -4.77199   -7.22713    18.0081    1.92758
 9.76114  -8.4647   3.3522 -1.79845  35.0637  5.93334 -5.42525 -9.46318  7.50036  46.6036 -7.34163  4.81002 -7.22713 -6.28742  1.73781   10.087
 -8.4647  5.55355 -1.95996  2.04463 -4.92225 -5.42525  7.07145  6.42155  10.4906 -8.60438  4.81002 -3.12565 -4.87888  4.09609   4.9406  10.8192
  6.59692  -10.7499    1.2344   -6.7325   3.91844   10.3553   3.64989   1.91792   -2.2071   5.43326  -3.64409 -0.107842   1.52307  -1.90922   5.77822   3.91147
 -10.7673   3.88127   -6.7325   4.80797   -8.5038   3.65583   2.60201   -2.2071   3.33961  -2.32639 -0.107666   8.42199  -1.90922  -6.69848  -8.09862   0.94773
    3.70914     2.07059     5.12238     3.42641   -0.552482     3.15446    -8.96356     2.34591    -9.05165     3.66837     8.53199     -45.613    -6.62128 -0.00925293    -5.15745     7.89535
  4.25589    5.6877   8.11876   3.07616  -5.14494   12.3469   3.15238  0.639703   5.83705  -4.40834   4.20154 -0.702327   1.29633   -7.7474   8.62455  -4.91229
  3.33643   8.32954   2.83833   4.73658  0.289325   1.04023   27.8956   5.62909   2.12072  -2.92561 -0.540424   1.13502  -7.54445   3.02782  -5.74226   5.30418
 -16.2288   5.58631  0.852309   3.14931  -9.66065  -6.74887   -3.0038  -2.13024  -6.33828   4.97421 -0.716481 0.0812847  0.688165   3.39646 -0.126039  0.777284
  3.44583  -2.76246   3.13995  -5.72754  -6.97187  -6.86423   4.67087   -6.4267  -6.83665   1.66765   2.38226 -0.195754   3.86941  -2.81786 -0.222158   1.34887
 -13.6142   1.29432  -5.72754   7.25504   4.09624   2.83373  -1.19488  -6.83665   6.97561   5.23668 -0.104171 -0.198738  -2.81786 -0.538371   1.11745    -1.737
   1.56677    8.13159  -0.575045    2.00967   -2.07617  -0.326116   -7.50688    14.1376    7.10675   -7.25705  -0.905175 -0.0316334  -0.606764   0.866164   -5.00015    2.48664
  7.09798  -8.83216 -0.932091  -2.84985   4.52922  -9.82274  -8.76511   8.61838   3.84245   7.21686  0.332192   4.21748   1.01536 -0.943884 -0.226533  -3.20639
-8.83216 -3.77342 -9.89967 0.409778 -8.44898 -8.76511 -9.36617   5.4872 -6.50445  4.62891  4.21748 -5.88744 -4.69005 -4.05018  5.35122  1.11528
 -3.77342 0.0719793  0.409778  -6.35136  -5.32252  -9.36617  -9.57972  -6.50445  -4.06086  -6.50103  -5.88744   1.80717  -4.05018  -9.56683  -3.07869  0.935777
0.0719793  0.134543  -6.35136   2.65924  -7.67098  -9.57972   4.15696  -4.06086   -5.6184   3.54295   1.80717   3.42161  -9.56683  -9.38524 -0.108656  -13.6999
  0.47341   7.44137   2.65924  -9.51331   6.98422   7.87741 0.0469442   -5.6184  -4.76119   8.58752   6.06654   6.44383  -9.38524   7.29617  -7.19392   14.0437
 6.93449  11.6993 -9.51331 0.439702 0.178457 -2.85342 -4.81671 -4.76119  3.49296   5.6059   5.9197 -3.58727  7.29617   5.3969 -5.53357  12.2955
  0.976059   -3.60102   -1.92125   -6.54439   0.223129   -2.07248    5.60202    2.98834 -0.0558868   -3.67566  -0.790176    2.74142    -5.4843  -0.286572    5.51425    1.33881
-5.76789  8.04985  6.82616 -8.98606 -4.13151  5.45509 -7.88395 -6.68934  8.47255 -3.78827   3.8108  4.02543 -4.68697 -2.54348  5.84852 0.987096
  6.83229  -9.82088  -7.83065   -4.4251   4.22338  -8.81739  -5.09436   10.3328   5.85527  -8.68924 0.0568842    3.2338  -3.61232   6.22676  0.562012   1.14231
-9.82088 -7.10119 -5.64769 0.276088 -4.18286 -5.09436  8.00004  6.37114  1.93868 -5.64382   3.2338 -7.97307  9.95376  1.45772  7.41363 -2.20951
  -7.86128      -1.64   0.801431   -11.2573   0.349981    6.28445    3.31685    1.75273    1.81805   -2.11419 -0.0398354   0.455521    1.46546   -0.15429      -8.47   -3.50444
 -3.02611   4.21977  -6.37439    5.6514  -6.80712   3.68448  -2.33167   3.51204 -0.068849   8.28921  -10.1236   4.38294  -2.97685  -3.20269   4.47897    10.628
   4.98491    6.94056    5.65205    3.05161  -0.132491   -1.40063   -6.86956   -1.74768  -0.808828   -2.11229    7.47254 -0.0309117    -3.3393   -5.81708    7.97014   0.316371
  5.18453   -1.3063   3.72706   4.73686  -3.50707  -10.4153  -7.45444  0.608765 0.0152682  -6.12749  0.667345  -6.42603  -7.05876    5.6762   2.42638   4.56728
  -1.3063 0.0151296   5.42264   4.05875  -2.37738  -7.45444   9.35438 0.0245368   4.90628   4.77529  -6.42603    2.1573   7.74337  -7.30449   4.96179  -7.86955
  1.00316   61.7503   3.79281  -1.82381   5.55104   8.54412   0.15055   5.11098   3.94746   -2.3416   1.81736  0.619935  -7.26902   6.11288 -0.165461  -2.47354
 56.2166 -8.77025 -1.83639  4.57985 -2.58652  1.58276 -6.80121  4.16702  4.23752  5.11944 0.607441  1.80326  8.02128 -5.28394 -2.07557 -1.01812
 -8.77025    1.9265 -0.149905 -0.706484  -3.48154  -6.80121  -3.81643   2.99239  -9.37239  -3.97575   1.80326  -3.04104  -3.91512   4.02004   -4.6243   12.0672
  1.85541   2.08276 -0.706484   1.19578   4.69594  -4.27588  -4.22847  -9.37239  -2.81864   -9.7311  -3.14604   -2.7311   4.02004  -7.67253  -1.65643  0.935777
  8.35926 -0.245162   1.19578   1.84193   12.3543   1.74471   6.85901  -2.81864   1.05371 0.0245204  -4.97683   1.98485  -7.67253   -3.3617   3.95492  -1.12892
 -5.27411 -0.387521   4.09332  -5.36889   7.44307   2.22478   7.74781   6.18806  -2.04531   1.98117 -0.174149   7.69665  -8.95164   9.31711   5.38643  -14.3967
 0.22626   5.2482 -5.36889  7.78374 -7.50955  7.62795 -1.88998 -2.04531  3.66556  2.70846  7.61821  7.25953  9.31711 -5.05527 -5.20984 -25.3577
   6.6211    -1.997   6.31656   8.00796    2.8095   0.90615  -9.78569 -0.119253   3.39033  0.125885   9.54646    9.7588  -3.31109  -4.21794  -2.83518   6.00663
  -1.997  7.50176  6.39207 -8.51823 -6.42185 -9.78569 -4.62969 0.470748 -4.94807  3.95669   9.7588  3.19511 -3.68056  1.94122 -3.83438  17.0759
   5.0075  0.516384  -8.51823  -8.24016 -0.146909   -10.045    3.5671  -4.94807   2.08398    2.9242    2.7354   2.19629   1.94122 -0.192978   4.32023  -20.0014
  7.76846   6.09002  -3.93674   5.51657   4.81656   9.37819   7.65579   7.92695   11.5314    3.2062   3.16657  -9.37088   1.46677 -0.399906   8.51828   8.07472
 5.20326  1.21407 -23.3366 -4.40719  14.2361  6.69284  2.04934 -13.9016  -6.3049   14.602 -8.68533 -1.73399  0.66172 -5.84509  3.36301  12.9333
-0.717283  -7.06615  -4.40719   8.72006    4.5057   3.37902  -4.41246   -6.3049  -3.99111  -2.06506  -1.93163    9.6246  -5.84509  -6.11089   11.6228   6.65308
 -7.06615  -9.88792   7.95929  -6.52277   12.6803  -4.41246  -5.34307  -2.99062    2.4499 0.0517124    9.6246    7.3066  -4.81253   5.71539   3.05817  -14.0477
  -9.88792    4.18357   -3.22869    3.22673    4.17256   -5.34307    -1.5191    3.13005    6.58481   -1.50997     7.3066     6.5622 -0.0640268   0.400278   -6.78979   -2.32276
  1.93603  -45.6754  -13.2432   2.60622  0.109257  -4.05174  -43.3964  -17.2615  -9.26206    4.1896   3.59903  -2.29919 -0.727354  -6.28672   5.29908  -21.8442
  6.97368   -3.8647   2.60622   9.38795   7.50669   5.75195     4.043  -9.26206   6.84155  -7.94608   0.53294  -1.58523  -6.28672 -0.960418  0.760126   10.1554
  -1.26058 -0.0399496    10.1554      5.403   -3.11892    3.62865  -0.583947    7.06936    1.10593    6.29429  -0.625374   -5.33683   -0.99633    2.34549   0.886175    1.49773
-0.0399496   -2.68517    4.04564   -9.95883    3.27609  -0.583947    6.24797   0.118266  -0.970032   -6.94952   -5.33683    2.43615    1.76003   -9.55839   -5.45836   -15.0723
 -2.21323   2.12317  -9.95883   2.89605   2.91967   7.30923    25.514  -2.44237   4.18214   5.45006    3.0989  -1.94898  -24.0664  -4.88162    8.8068 -0.149446
-0.0741113    4.60863   -1.94768   -7.98162    5.80098   -14.6459    7.57035    3.86651   -1.72324    4.39808   0.703852    7.76095   -3.85552    5.22373   -7.35907   -11.1282
  -1.19625    9.85104   -7.98162    5.77757   -2.07391    7.65649 -0.0726278   -1.72324    1.50987     8.2258    6.65907   -5.43672    5.22373    8.02045   -7.58732  -0.683106
 9.01152 -8.36086  6.70386  1.86077 -2.81912 -5.67227 -2.33936  1.33018  13.0976   1.7763 -5.77765 -2.02261  8.76976 -3.37669  18.2364 0.339795
 -8.36086 -0.319301 -0.845741   6.48088   3.13551  -2.33936   -5.3045    5.0576  -2.99329  -6.31365  -2.02261  -6.63799  -1.52985 -0.128609   2.45475   7.87597
-0.319301   6.02218   7.46752   2.68702   -8.3613   -5.3045  -12.0495   0.37075  -8.77645  -5.45954  -6.63799   2.14064 0.0775306  -24.1281    9.0275  0.328072
  5.98389   3.28024   2.77783  -5.00725  -1.08298  -12.0677  -6.50177  -8.59712  -5.28195   1.59264    2.1392   1.78394  -21.3803   7.83557 -0.636826    1.3095
  3.32661  -5.59596  -5.00725   3.09432   4.40636    -6.671  -8.85695  -5.28195   6.48003  -8.81783   2.61898  0.976316   7.83557  0.187104   0.32474 -0.855624
 -5.59596   11.7454  -8.31634   3.73964   4.30968  -8.85695   16.0301  -3.50126   3.83076     7.532  0.976316  -2.61442 -0.271234    4.1906   3.62328  -1.07758
 -6.76377   6.00685   5.85447  -7.11332  -8.15648   13.4853 -0.053209   5.05997  -7.36651 -0.644285   -2.1611  -7.33295   5.12231     7.532  -1.88124   3.22442
  4.78701   5.52938  -7.11332   5.69459  -1.49208 -0.144957   3.38241  -7.36651   7.59034  -7.16935  -2.72397   10.5308     7.532  -7.83869  -4.11042   23.8789
 6.05958 -4.19054  5.33243  5.44296 -1.50434   5.0558 -7.97325  6.70109  6.33567 0.380457  12.2878  3.28743 -7.50568 -6.23483 -1.05705  28.1396
 -4.19054  -4.03857   5.16926   4.16797  -5.68394  -7.97325   1.86527   7.20206   3.06899  -4.12593   3.28743 -0.206385  -6.34855   7.98416   9.22648    21.743
-2.42797    -4.61 -7.93529   2.0705 -8.17696  4.84504   1.4095  2.50596 -0.75985 -8.14007 -3.86264 -10.0413   6.7848 -4.29824  1.93532  15.9472
 -10.3836     4.253    3.7825  -0.45579   10.1448  0.515476  -9.34941 -0.224027  -2.52806   1.10565   2.34588   1.60812   -7.2602  -0.29907   2.75966  -4.26045
  6.14055  -4.69737  -0.45579  -8.87363   2.53636  -4.11103   1.88647  -2.52806  -8.89287   -1.6703  -1.97769 -0.318968  -0.29907  -8.60485    4.9604  0.714305
 -3.37798   4.48446  -8.87363   10.2754   1.87006   2.07361   6.92473  -8.89287   8.93506 -0.137197 -0.137545  -7.11503  -8.60485   3.48973  -1.87325    18.374
  5.14799  -5.84925   4.96999   3.44521   8.10868   6.87457  -4.11114   9.04122   2.37434  -3.42048  -7.29726  -7.20025   2.13153   8.23114 -0.113271   11.4764
 -5.84925  -9.02812   2.96782  -2.59113   13.5113  -4.11114   2.28326  0.827065  -7.50524   4.95735  -7.20025 -0.176135   6.84493  0.522383  -1.46655   2.07524
 -9.09934  -1.79449  -2.59113  -5.99347   7.38765   2.34493  -7.36139  -7.50524   6.77878  -8.55499 -0.134153  -1.54981  0.522383 -0.101528 0.0539859   1.08467
-1.79449 -7.40093 -7.01035 -2.56677 -4.44564 -7.36139 -5.66469  7.47961  2.72928 -7.37583 -1.54981  6.69996 -4.52982  12.0498 0.155498  1.23508
-7.40093 -8.57445 -2.15144 -2.93717 -3.50668 -5.66469   4.0737  2.23131  1.39341  3.68308  6.69996   8.4692  7.09147 -24.9685 -4.51505  1.23508
 -6.10191  -6.54431  -1.65978   -4.5476  -9.65806   4.51024   5.11684   1.18728  -4.78587  -6.94575   9.19581  -3.63385  -20.1111 -0.173119  -5.32115   1.17778
 -7.24997  -4.13203   -4.5476  -1.41425   1.09175   3.03919  -6.70843  -4.78587   2.81373   3.05328 -0.126068   3.69746 -0.173119  -2.57728   -2.9067   16.6359
 -4.13203   1.04783 -0.708561  -8.39191   3.94429  -6.70843  -7.76937   3.09459  -3.27433   -1.3392   3.69746   8.41284  -2.31624   9.79627 -0.293914   7.26573
  1.04783  -4.31104  -8.39191  -3.84638 0.0962176  -7.76937  -3.45966  -3.27433  -4.06998  -8.48608   8.41284    8.4076   9.79627    6.9224  -9.29392  0.935777
 -4.31104   1.92783  -3.84638  -3.55419   2.41836  -3.45966 0.0156548  -4.06998   7.12874  -4.98783    8.4076   5.57326    6.9224   2.86011    2.4292  -20.1194
 3.87089  2.58356 -3.48635  3.00036 -2.71872 0.841105 -7.50945  7.00357  3.05501 -9.99804   8.2243 -6.85593  2.73142  -7.2437  2.49593 -3.56077
 2.58356  13.3894  2.08081 -1.84798  0.49402 -7.50945  11.7466  2.17475 -2.89205 0.662138 -6.85593 0.481036 -5.93549  8.45393  13.1347 -1.08245
 31.5888 -4.12656 -1.84798   1.7228 -5.73806   0.3302  8.88274 -2.89205  5.46974 -9.17012 0.866069  3.69237  8.45393 -6.69976 0.560169  3.91847
-2.47587  -5.0941 0.882913 -7.33553 -6.64515  10.6485  10.1601  4.12619 -1.49483 -9.20877  5.86751 -3.95386 -5.69396 -6.18679 -1.22025  1.53723
   -11.765    3.51808   -7.33553    9.37114    6.36829    5.43383    0.98546   -1.49483    5.23487    3.79803 -0.0708457   -2.26604   -6.18679    7.63885   -9.91667   0.432131
  9.51242  -4.80161    8.5429  0.337412 -0.489037   2.60823   2.21769   3.99061  -1.26841  -4.21343  -6.32745 -0.173588   7.09944   8.88957  -4.73255   -11.304
 -3.71843  0.349492  0.337412  -0.17799  -10.9339    2.6895  -3.66178  -1.26841   2.28843  0.852384 -0.106985   8.67858   8.88957  -2.42838 -0.327955   6.12445
  0.349492   -12.1042  -0.181268   0.672691   -8.92161   -3.66178    5.10591    3.99735   -2.65846   -7.93681    8.67858 -0.0758812   -2.57652    3.90888   -1.36604    10.8128
 -8.97355 -0.871428  0.672691  0.423617  -8.37862   7.44755  -4.94275  -2.65846  -7.87953   6.88183  -2.76568  -8.16772   3.90888   2.98979   2.85055    1.1896
 -0.871428   -6.62753   0.423617   -6.30078    3.46807   -4.94275    13.2178   -7.87953   -3.15349 -0.0862359   -8.16772   -2.45176    2.98979    1.36537   -4.52455    32.4069
 -4.84721   3.73388  -6.30078  -5.74054  -1.24918   8.88495  -9.39068  -3.15349   2.36034    -6.131 -0.100238  -9.31164   1.36537 -0.156718   9.19214    1.3866
    3.73388     1.02396    -3.56638 -0.00696717    -2.06439    -9.39068    -6.50587     3.77969   -0.035672     2.17355    -9.31164     6.26681     -4.9993    -1.54721     8.23623     1.23508
  1.02396   -18.737 -0.254764  -4.64598  -2.79795  -6.50587   17.6303  0.494511   4.41614   2.59302   6.26681  -2.44341  -1.65241    6.4111   5.55475   1.40509
 -16.1047  -1.74777  -2.49128  -1.16885 -0.114796   6.01676  -3.70929   4.72703   2.21367   3.29116 -0.062694    7.8384   4.40838  -9.50755  -3.12036   10.9675
-1.74777  7.07486 -6.10266  2.86472  -5.5818 -3.70929  4.23317   1.5434  1.38032 -9.36994   7.8384 -5.88412 -0.26057  14.7061  5.38373  5.07548
  6.17643  -4.28427   6.97558  -2.68454  -1.37273   3.45072  -9.71626  0.621322   1.13242  -5.54527  -5.46547  -1.11044   4.90628 -0.342137   2.26719    16.325
-4.28427 -6.21074  4.34779 -6.76322  3.50762 -9.71626 -4.25565  1.25462 -6.22675  1.80909 -1.11044 -4.21578 -2.47761  2.01622  3.23613 -2.38917
 -6.21074   3.48446  -6.76322   -9.2205    0.9688  -4.25565  -8.73252  -6.22675  -3.14255   12.5447  -4.21578   2.62554   2.01622 -0.154713  0.597606  -7.13995
  3.48446  -6.49297   -9.2205   4.56754   3.45119  -8.73252  -3.89964  -3.14255  -1.55081    12.732   2.62554   4.77449 -0.154713 -0.253809  0.475544  -5.95671
