  1.2668  2.60356  1.71868 -2.82532 -3.23723 -7.58706 -7.63646 -6.47508 -6.01526 -7.46988   8.3592  6.75301  4.85369 -5.98531 -5.78996  8.15931  8.22279 -8.12158 -5.70229  -9.3224  1.75978  5.74728 -9.76708 -1.71066 -2.55934 -8.13248  8.02482  7.32593  2.31516 -1.16029 -5.50536
   1.34455    6.76721   -17.3158    3.73201   -8.02316    5.58652    3.16667    2.01499    7.72419    1.26306   -6.64454    -5.8278 -0.0144754    3.55546   -5.75212    3.87877   -2.85631   -1.65411   -7.12826   -1.01707    7.20194    7.45925   0.364413   -8.59994    9.78758    5.91842   -30.6933   -2.51964    7.38925   -4.61694     7.8209
   7.42753    7.08618    3.61785    1.39299    5.79651   -4.04182   0.978636   -10.3528    12.5258    7.37751    -5.3429   -9.47146    4.52027    1.04354    1.14294    13.7164  -0.155802    7.44649  0.0163633    8.42305    10.4373 -0.0148668   -8.99414   -4.98899    5.41895    11.9553   -1.75603   -7.51408    3.49206   -8.49283    3.16056
 8.43589  3.47852  2.71131  6.07235 -5.24731  2.13384 -7.17931  6.03513  8.55648  8.38319 -7.77314 -7.13115  2.37511  3.96691  4.84362  -4.2758  7.73392 -6.49952  15.9888  7.12269 -6.57885  6.35737 -7.20055  2.06752  10.4997  3.34188 -5.46292  6.48241 -1.19134  4.04865 -9.27795
  3.47852  -6.85069   8.40118   5.05756    2.5907  -3.86426   5.75577  0.397771  -14.6843   1.91099  -7.13115   8.42028    6.6351   1.64707  -3.32311  -2.77097  -7.17049   1.71231   2.62016   1.31435   6.35737  -3.62032   2.53611  -8.91864  -3.95917  -8.32309   6.04892   18.5385 -0.125731  -4.05253   2.30269
-9.18456 -3.24546  5.03406  9.16895 -3.86426 -4.22885 -0.82271  10.4624 -5.13185 -5.59607  9.02008 -3.79777  1.53868 -9.00582 -2.77097 0.890484  2.54177 0.116237  -5.8324 -8.05925 -5.52192  4.67247 -8.86488  5.50422 -8.32309  -0.3384   26.649  1.57641 -8.26706  4.69602 -4.10522
  -3.24546 -0.0263771    9.13146   -9.15398   -16.2347    4.64189    8.98866   -13.6036    2.59836    3.05054   -3.79777     3.2304   -8.42994   -5.66201  -0.623779   -9.50722    11.8677    2.83152    11.9348    8.42932    4.67247   -4.35209 -0.0281696    4.39275    8.20995   -7.30586    1.71416  -0.104252    5.04981   -9.16974    11.1014
 -1.79493   5.63983  -9.15398   2.54147   4.64189   8.29178 0.0883487   5.10061  -2.42518  -5.27055   3.84159   13.8802  -5.66201  -0.29833  -9.50722  -5.53501   6.75611  -10.2472   5.63524   3.51635  -5.45343   4.15361   4.39275 -0.908827  -7.30586  -5.19192  -6.27884   -2.3592  -5.41727   8.09683   7.79589
  -1.23308  -0.487497    6.78748    7.49637    9.16194    6.11983    6.40257 -0.0771552   -2.13354     3.1216    12.8721    2.67021 -0.0270784    6.40439   -5.63111   -3.76493   -7.88475    5.09397    9.12624    7.05424    3.47678   -1.58521   -8.45225    7.27633   -7.32111    10.8859 -0.0208849   -2.96461   -6.98681   -2.50394    9.40722
  0.304198    8.87862    7.22942    5.68944    5.29338    1.95817   0.448377   -2.17568    3.98143    -9.4908    3.09678    7.20965    6.19175    8.99938   -4.40647    -1.6287     5.4223   -5.37562 -0.0863443   -9.07769   -1.83829   -4.81819    7.12827    1.11526    6.65817   -18.2077   -3.15797  -0.542087   -3.08736    9.78861    3.38056
   8.01251   -6.44062    18.6421    4.40591    1.10458    2.38864   -2.17568   -7.09988    1.61724   -3.91792    7.75866   -7.26008 0.00306399   0.873999   -2.50604   0.339286   -5.37562   -4.97027    4.12639    7.85053   -4.72244   -4.34995    3.60726   -1.29013   -1.25321   -5.51975  -0.542087     4.3032    3.06936    3.80926   -2.58418
 -6.44062  -3.23688   4.28719   5.59855   2.34703   6.74199  -7.09988   8.41348  -5.06758  -5.07313  -7.26008   6.50094   1.46844   -1.9047  0.486417 0.0250103  -4.97027  -2.86227  -9.36636  -4.96499  -4.34995  0.910367  -1.30573   10.5464  -5.50601   3.42756    4.3032  -7.15563  -1.96693   8.75924  -1.31044
  -3.22996    7.75861    4.66636    8.46384     4.4417    5.99798    9.13556   -1.21262    2.97422    2.21821    6.73297    4.25506   -1.44144   -3.03694   -8.96326   0.107334   -3.07697    -5.6027   -2.73512  0.0487747    2.94988   -2.37263    6.77043    5.02473   0.474078    2.46696   -8.22227   -4.72374 -0.0771653    6.66337   -10.2576
   6.86031    1.35442    7.87061    10.2359    7.15591  0.0183945   -1.21262     5.1985    1.80448    3.07345    3.28108     2.8823   -5.19664   -6.73894    1.05478   -2.22805    -5.6027     -6.466    2.69784      7.821   -2.16179   -7.70008    5.02654   -3.92169    2.85077   -4.35543   -4.72374 -0.0241459   -7.35621    6.25725   -2.64023
   1.74431   -3.44489    9.87904   -2.39308  0.0183945    -13.359     4.9883   -5.62397    6.99897   -2.57331    2.54801    8.08929   -8.21764   -4.40714   -2.22805    4.89232   -6.95271    4.67817    -2.5685     6.4883   -7.67238   -4.66297    -4.2658   -6.70068   -4.35543   -4.17599 -0.0181534    7.46283    7.84873    5.82847    5.08308
  -3.77129   -8.20569   -2.39308   -5.43706   -14.2173     4.2899   -4.14212   -7.61208    3.40784    7.07868    5.88526    1.92904   -4.40714    -2.6987    2.27025    3.28739    4.88536    8.97033    1.54678   -1.02752 -0.0148378   -0.23637   -6.70068    1.18012   0.853198   -1.92031    7.59297   -4.15729    6.25042   -1.79254   -4.52895
