 -6.47709   2.52964  -2.92637  -3.55451   8.74909   3.50446  -5.48477  -5.92432   5.83836   9.23001  -2.19606   -7.8048   2.37907   4.99384  -3.97292   2.68296 -0.181146   8.86551  -1.50439
  2.52964  -6.77395  -3.14485   -2.5289   6.88133  -2.89321  -5.92432   8.04885   10.8917    3.0059  -1.51332   8.43616   4.99384  -7.03341   3.24096   18.7533 -0.214432  -4.16951  0.179301
 -7.84533   4.60192  -3.00072    5.8797   3.73443  -2.43841   7.58656 -0.597477   2.90292 -0.913539  -0.40438  -9.68299  -6.99411   13.5348    18.184  -5.60747  -7.74123 -0.585612  0.441286
   -2.6839    4.03107    7.40925    3.52301    7.18724      4.249 -0.0865251    5.46742   0.525111   -1.48611    1.24969     6.0929   -3.68239    9.01525   -8.13487  -0.260709    7.15966   -6.15214   -16.3554
  3.76886  -4.56791   3.24281  -3.06177  -7.54253 -0.619963   6.08395  -8.31387  -3.15249    3.1263   7.49064   6.86871   9.19692 -0.465697  -12.7773  -9.16819   9.15341  -11.5856  -16.0521
 -4.56791   8.95909  -2.15977  -2.23913   7.13882   2.23814  -8.31387   9.48196   2.81704   -8.1268  -9.38834   2.94227 -0.465697  -5.72506  -3.77262  -1.14975   1.09316   19.6038   7.50877
   5.26051  -0.548215   -2.23913    7.72208   -6.24747   -11.5808    7.21488    -3.9239    -8.1268    5.63108    -5.9365    4.88514   -4.78855   0.990605   -1.14975    3.32258   -6.51985 -0.0793105    16.3525
 -0.548215    8.26989   -9.29879    4.52073    9.35163   -6.54176    -3.9239     1.8498    3.89805   -8.98871   0.398983   -3.03966   0.990605   -8.84981 -0.0982914  -0.721781    7.87654   -8.03815     13.737
  8.91115    198.71   7.17927  -5.25319  -8.14102  -1.39605   2.63584  0.254578  -2.73605  -6.14606  -4.47437   5.91715  -9.40618   0.46221 -0.142648   5.65905  -4.66656   4.67582  -2.87948
   10.8306    2.56348 0.00661987   0.445238  -0.990097    1.76225    3.71907   -5.30376   -8.60887   -4.48668    3.58434    3.19294   -1.61193   0.206344    6.28145   -3.97399   -5.15978    7.33627     1.4218
   2.7015  -11.8287  0.445238  -1.18465 -0.375624 -0.997964  -5.93971   1.17347  -4.48668  -6.25221  0.614617  -6.42928  0.228761 -0.323242  -3.97399  -5.54692  -1.57699    6.8083   1.34856
  5.38502 -0.782828    1.5681  -8.65069   82.5357  -6.09558   8.84756 -0.813767 0.0295452   1.25496   90.3312  0.891119  -7.17047   -6.0997  -6.99229   3.43396  0.606995  -5.30016   9.25279
-0.782828  -7.23007  -4.74738   16.1845   6.48044  -9.31918 -0.813767  -2.04484   1.20064   9.10736   4.32726 -0.156988   -6.0997   5.39307 -0.334957  -2.37552   6.00978  -8.93437  -3.90497
-7.23007  6.24536 -9.39814  9.99164  2.33002  4.35283 -2.04484  10.0092  6.71023   11.799  8.50456 -3.12306  5.39307 -1.81953 -1.87593 -2.17413  7.08383  3.90977 -3.61042
   7.59776   -1.40391   -13.4959    5.10725    11.5875    4.87971    6.85843    8.50603    2.20993   -4.26473    5.64098  0.0159293   -1.68737    3.53653   -0.12996 -0.0588819   -1.84281      8.169    -7.9127
-0.398911   -1.6403   6.46683  -2.58945  -3.92381  -0.92237   9.35857   7.09893  0.119647   5.61263  -6.00592     8.108   3.85103  -4.29874   1.98208   9.86294  -7.95826  -8.44106   7.67915
   1.79827    21.3998    5.37274   -1.15061   -2.13417    5.78749   -3.88359   -8.74127   -2.20334   -8.99022    4.24951   -5.57927   -2.09071   -2.19169    8.56625   -1.06832  -0.702058 -0.0351405    3.09598
  4.40858   1.06765  -1.15061  -7.20221  -10.6315  -3.27398  -8.89879   -2.2666  -8.99022   6.16902   9.17055  -1.78131 -0.162905  -1.70742  -1.06832   4.01726  -2.80932   3.81421    1.1896
  0.540504   -1.38967   -9.64876    2.09398    8.11946    2.91507   -3.12546    5.70831    4.45642   -4.24274    6.64743    6.92623    3.19031    5.24858 -0.0863841  -0.685104    3.53869   -7.19645    -3.1159
-2.42374  2.47964  5.07798  6.59502  -3.4154  8.01444  5.18739 -5.03439 -2.88263 -3.51798   7.3138 -4.32592  5.25432 -1.55879 -2.42517 -8.78437 -4.08524  8.66918  2.77276
 2.49465  10.0361  6.50125  1.40124 -4.03569  5.68714 -5.00256 -2.92656  -1.8967  4.11909 -9.89813  9.77427  -3.2574  4.86589 -7.71753  -6.0543   9.0258  1.81334  7.29596
   8.81433    3.98584   -2.73856    7.89481   -7.62348    1.00559   -1.83669   -3.46315   0.732727   -1.59544   -1.68008   -5.86195    3.78729 -0.0642751  -0.904661    -4.1424    6.69841     4.0587   0.707031
   4.28228    7.77122    8.13651    6.13006   -9.82859   -9.38524   -3.54694   -6.48634 -0.0631664    6.30322   -2.35161    34.7375  -0.949011   0.470247   -4.22021    4.43914   0.412844  -0.847921    1.47374
-0.195108  -1.05564  -9.02676  -14.0208 -0.391242  -4.55991    7.7611   1.94248  -8.87135  0.396528   3.96089   8.37942  0.445133   32.6725   4.37413 -0.947692  -1.14372  -7.61187    1.7685
 -3.30528   3.46255  -2.25663  -133.427   1.89391  -2.20052 -0.752583 0.0696609   5.55095  -148.164  -5.75041   4.46073  -24.9782   5.08764   6.51246   -1.1293    4.2766   1.06385  -40.8934
 0.119174   -8.4647  -83.4437  -1.54583  -3.57277  -9.46318   3.09892  -8.60438  -81.8231  -5.42525  -7.22713   -7.4596   4.85813  0.869424 -0.643123    4.9406  -4.99278   8.97741  -14.6982
 -8.4647  5.78949 -1.54583  1.29591 -4.92225   8.4628 -8.60438  3.80067 -5.42525  7.75947 -6.59473  8.34843 0.869424  5.48854   4.9406  5.05411 -9.92427 -4.46029 -22.4841
 2.92243 -9.30437  -1.5974  1.14238  0.54486 -4.01903  3.16745 -2.32639  7.10048  5.60372 -1.10567 -14.8627  4.54915  5.63135  4.71428 -4.53875  3.27718 -5.06826 -22.0921
-9.30437  4.25984 -7.10619  3.89541  -8.5038 -23.7859 -2.32639  3.70526  4.15228  3.10368 -1.90922  13.9364  5.63135  7.19854 -2.83881 -7.75694  6.41215 0.818482 -2.05524
 4.84179  3.62382  3.29112  5.72971 -1.51166  2.20328  5.85662 -3.92279  1.30177 -6.21222 -5.61942  7.65606  8.45167 -11.0334 -6.61989   6.9079  8.10198 -8.31915  23.0597
  3.55848   8.85097   5.62432   2.90356  -16.2515  -22.3351  -4.10719   4.38552  -6.50231   4.64789 -0.290348 -0.776747  -11.6589   1.79508   7.30788  -5.20162   1.29367  0.976431   16.5599
  3.51776  -4.12242   5.42459    1.9571  0.289325     4.884  -7.12946   8.29373   7.30528   4.17012  -7.96842 0.0484156  0.508605    2.0144   -7.0536   8.33923  -5.11275   6.31149 0.0973279
 -6.64472   5.74507   2.31231   4.37773  -11.3272    1.3471   6.94179   1.50287   4.34993  -4.58706  0.976551  0.448609  -1.63761    6.0668   8.60109   2.41478 -0.326603  -48.1831  -13.2295
 4.89597 -3.91919   3.8119 -6.46683 -5.22931 -2.02518   1.2516  5.58192 -5.47201   13.208  10.6498  10.8757  5.56343  -2.2105  2.18856  4.90708  4.32951 -9.46831 -2.28201
-3.21575  1.70569 -7.42733  3.59037   2.4763 -6.25955  6.42445 -7.25705  5.15821 -2.55471 -5.20019  4.40855 -3.25324  5.44188  -1.7535 -2.79093 -1.88352  3.58435  14.3252
  18.0136  -8.52246  0.274349  -9.95005  -2.76246   7.76599   8.26606    3.9967  -8.99626  -8.76511   1.29482    4.8778  -3.79124   2.80163 -0.286809   7.41238  -8.94503   8.85327  -11.3223
 -10.1193  -3.77342  -9.95005  0.409778   -9.3885 -0.251762   3.43581  -6.50103  -8.76511  -9.36617  -2.46305   3.17052 -0.114561  -5.95283   7.41238  -3.07869  0.148205  -1.91416   6.56042
  2.65804    1.1745  -6.35136   1.70018  -5.82615  -4.79807   3.31791   8.66485  -9.57972   7.53201  -9.56683   1.21346   1.65796   7.71946   9.11776  -7.63095  -4.65416 -0.331419  -14.4464
  2.87744   5.55727  0.342014  -9.51331   5.19626  -3.09516   10.8444   6.82889   5.22109  -3.96138  -12.5366   6.17105   9.77733  -7.79617  -6.11161  -7.45852 0.0738158  -5.77317   15.0975
  7.05657   4.43685  -9.51331   1.34887   1.30045   -4.3604   7.47842   -1.8716  -3.96138   2.26639   7.88647   8.84637  -8.42718 -0.207012  -7.45852   15.3381   10.4508   -6.0941 -0.123041
  2.74697  -5.86828 -0.358921  0.161004  0.223129   2.42204  -5.47863  -3.78827   1.11833   4.31111   -5.2286  -1.01532  -2.48816   1.68111  -2.60528   2.79765   -3.2965 -0.377364  -9.02133
 -5.86828   7.89864 -0.486343  -8.78999  -4.13151 -0.824241  -3.78827  -3.33188   5.12018  -7.53659 -0.193414   5.08143   1.68111 -0.116283   4.61535   2.35608   2.73964  -4.40425  -1.12546
  4.90065  -9.82088  -8.78999  -5.41999   2.90532 -0.227364  -10.0504  -5.64382  -7.53659  -5.09436  -5.94144   1.84584  -2.27722   -4.0281   2.35608   7.41363  -2.61801   -2.5464   5.05706
 -9.82088  -7.26722  -5.41999   1.55854  -3.98104 -0.451786  -5.64382  -2.11419  -5.09436   3.89722   7.91763  -3.76646   -4.0281  -1.89188   7.41363  -6.01559  -2.50247 -0.915915   43.6093
-2.35835  1.99268 -4.11197  4.85043 -7.47454  3.96553  7.54481 -4.12309  3.52827 -4.21613  -8.9599 -8.89341  2.30277  1.48575 -1.54792  1.20681  5.09507 -6.58655 -11.7034
  1.90381   6.42518   5.86557   3.63023 -0.132491   57.5579  -3.82173  -5.26756  -4.46404  -8.53576  -3.93764  -45.5777  0.385155   4.79633   6.76967   2.42638   -5.5835  -1.21787  0.552494
  6.91537  -1.09699   3.63023   4.24605  -3.50707  -2.69994  -2.91711   4.31974  -8.53576  -8.50235  -6.81579   12.4975 -0.132817  -7.30593   2.42638   2.82099   4.93937   2.45525   1.00137
-2.99496 -1.80803  6.25617  2.34808  -7.3941  -2.0123  1.55781 -4.64617 -3.01146  4.17787  3.35505 -6.42603 -2.27348 -2.36103  2.70741 -7.02018 -1.49585 -4.88003  38.0158
 -1.80803  0.469577 -0.064225  -6.12626   4.29959  0.924013  -4.64617  -1.73388   5.58604    2.8295  -9.44052  -1.87356  -2.36103  -1.29647  -7.16785 -0.136054  -0.78058  -5.52329   40.5634
  3.7798 -8.77025 -5.90635  4.22671 0.132609  3.23582   7.3261 -3.97575  11.7923  -8.4717  9.11071 0.548522 -2.19034  4.77554 -5.45471 -1.59152  8.81449 -7.57777  4.57224
   6.56761    11.0792   -1.16239    5.89617    7.51395   -9.37239   -5.86164   0.874828    1.04021 0.00113141     4.2098   -6.14951   -3.95912    4.86137    21.9521    4.88339   -7.48383   -6.81364    4.62985
  4.19021  -2.31873  -1.91779 -0.656648    3.4549  -2.81864  0.130522   4.66802   -2.9245   4.01654  -8.97818  -5.70604   2.26008   2.60401  -1.19828    4.3452   -9.8488  -4.28516  -29.5464
 -2.23313 -0.870209   3.25971  -4.55061   7.99417  0.412492   4.59764   11.4244    6.4084   9.30879  0.131219   5.14411   2.89351  -4.19669   5.58153   5.68884   1.92594  -10.4587 -0.178711
 0.259239  -2.48733   6.38413   9.34837   4.83769   1.07362  -3.12042   7.24501 -0.125241  -9.59052  -4.96753   10.7112 -0.151651   -4.7002  -2.34028  -4.39404    8.4195   3.72767  -5.87475
  -2.45196    6.76939    10.5901   -8.51823   -3.83193    4.44074    5.63752    15.7126   -4.46722   -7.38954   -4.74067    7.28238   -2.32117    2.99177 -0.0867301    6.15687    1.79383   -5.53023    6.47667
   0.21513    3.62524   -8.51823   -3.93672   0.707529   -7.32876   -2.04045 0.00466569   -7.38954    7.87641   -1.96567    3.09149    1.08129    5.63482    6.15687    5.07036    3.16033  -0.125326    -39.449
  8.41134   5.99138   -3.4903  -9.51606   5.18634   7.41394   2.21527  -5.52888   8.57766   8.74574 0.0637358   4.24115   8.51977   3.27209   6.70606  -2.11111   1.35163  -10.0422  -15.2108
   5.96769    4.74914    3.90341  -0.577742    6.06107    9.65245   -5.77159  -0.497786    7.69024    4.99708  -0.665276   -9.32533    3.87915     1.7431    0.79764 -0.0155395    -1.7625   -2.42979   -6.03429
  3.01753  -4.03766  -2.56226   8.07012   2.95116   -6.3049  -6.13672   2.45421   5.12953  -4.95137  -6.50707  -2.57331  0.747593  -2.23745   3.07581    1.0321 -0.323281   1.40466  -10.1249
  -2.34348   -9.88792    7.86409    -4.4961    4.12081   -3.60968    2.76538   -1.66851   -9.32749   -5.34307   -6.61346    8.25611   -5.61414   -2.72653    1.62917   -6.32388 -0.0123208    3.43251   -12.5513
  3.79072  -0.70619   4.22332   3.26488   13.4656   1.22047   1.51704   -8.3296 -0.876409   6.98805  -2.83073   5.56989 -0.989223   9.81552   5.94472   3.42777  -1.98258  -4.38502   2.03537
  -0.70619   -1.60515   0.676714    2.02392  -0.592989   -9.26206    -8.3296    3.35841    1.21719   -4.40959    -18.624 -0.0137928    9.81552    0.32597    1.62874   0.299085  -0.108364  -0.559333   -2.72042
 -0.490067 -0.0399496    13.7278    5.18018    -8.1264    8.17474    3.55682   -6.94952  -0.316525  -0.480446  -0.989386  -0.800771   0.300819   0.377725   0.603966   -5.07551   -1.38212    2.28543   -1.06996
0.956902  0.93652 -12.7077  2.54234 0.527208 -84.8239   5.8827  4.65988  5.86924 -5.46232  2.58908 -21.0467   6.5212 -2.65798 -0.06559  -8.9615 -6.24146 0.177862 -9.29319
  4.48135   1.16624   2.54234  -4.31956   7.66513  0.642812    2.2513   8.00915  -5.46232   9.39253 -0.126861  -1.46994  -2.91053   7.99804   -8.9615  -6.51087  -3.11252  -1.45122   3.64854
 -1.47045   8.07775  -4.59981   8.51166  -20.8958  -3.19439   5.40254 -0.735862    9.0737 -0.782191  -0.68778   6.23849   5.43702   8.76859  -5.56949  -8.77685  0.089665   4.13471  -4.63218
   8.23969   -8.36086    8.66868    1.21829   -4.21638     2.3592    1.15137   -4.84914 -0.0397135   -3.42469    8.40026    -8.4201    8.96775  -0.756419   -9.82484   -1.02919   -2.80679   -7.34744    13.2526
 -8.36086 -0.319301   1.18969   4.53932   2.25181   6.05348  -4.84914  -5.45954  -3.43983  -9.14441  -4.75892   1.83767 -0.756419   1.86158   -2.1397   3.77816  0.733102  0.095641  0.181059
-0.319301   4.32215   4.58256   3.62939   -4.1552  -4.27116  -5.45954 0.0468534  -9.16603  -7.73426    8.3248  -6.63799   1.86158   3.21399   3.98996    9.3553   3.20379  -1.90399  -26.4647
  4.84622   3.41088   3.62939  -5.00725  -2.37762  -38.5138 0.0480886  -6.84465  -7.73426  -3.42411   4.76777  -9.00538   3.42935   3.63386    9.3553   0.85933   6.74641 -0.258323  -31.9734
  7.75651  -2.81892  -5.00725  0.172033   8.77765   2.86956 0.0112042   9.63148  -3.42411  -8.85695   7.29991   8.93205   9.49825   3.52082   0.85933   3.99561  -7.73237   1.63877   8.14778
 -2.39692   4.76642   8.21075  -7.11332   -3.0203   4.20702 -0.644285  -9.57576   7.17779  -2.07995   6.75885 0.0450014   2.52328   1.63615  -2.50763  -4.11042   1.96355   6.44137   4.79483
  3.80909  -4.19054   6.88024   8.30541  0.134711   9.45724    1.5037  -4.12593    1.9293  -3.50347  -8.70234   4.92602    2.8928   4.13282  -5.82924 -0.110588   3.69732   3.22221  -8.85011
 -4.19054  -2.00935    8.1552   27.0816  -5.68394   8.47148  -4.12593  -8.14007  -3.76659   2.60451  -7.37502   2.51336   4.13282   0.29254 -0.102205   2.14295    8.2649  -6.69786   11.3914
  -2.00935   -7.26714    -13.819   0.964263   -9.45496    2.74357   -8.14007   -7.97364    2.13455    3.88706    5.86386   -3.41251    0.29254   -7.50018  -0.121346   0.536631  -0.029946 -0.0457515   -1.60714
  4.24285  -6.55398  -0.45579  -1.86286   4.90273  -2.52806  -1.37923   2.12765  -8.56082   3.71803  0.730161  -4.45399  -7.83566   4.89643   6.92799  -6.05522   4.57955 -0.244849   8.84969
 -7.36336   4.08823   3.59895   3.77401   3.98898  -8.89287   1.86223  -10.7918   3.06636   6.42824  -8.60485  -7.35777 -0.215957  -1.48627  -4.24879   4.18405   9.63044  -1.90834  -13.4016
  3.18965  -7.83489   4.07554   19.7444   6.00423  -1.65847  -12.4548    2.9859   6.65142   5.81343  0.551823   -7.6998  -4.39074 -0.130712   4.26567  -3.32348   8.11253   3.28347  -13.0257
 -9.53152  -8.77785  -7.41059  -2.92545  -2.39254   1.07465   1.51745  -9.25065   21.3344   2.23418    6.8086  -7.20025 -0.180298   2.71767  -1.50666 -0.111685   4.48603  -3.16695   2.16733
 -8.77785  -1.79449  -3.78291  -6.94851   1.98353  -7.50524  -9.25065  -7.37583   1.59575  -7.36139   4.66415  -3.49837   2.71767  -2.24289 -0.242797  0.155498   0.23546  0.776018 -0.584698
 -8.47622  -5.65236  -4.24572 -0.883635  -9.65806 -0.602322  -6.94575   5.79378   4.33418   7.72753  -9.29118   8.91363  -6.90804   3.34269  -4.55377   -3.9854   -2.8188   5.16586  -14.6457
   1.11355   -4.13203   -3.57724   -1.46462    2.61628   -4.78587     7.3423   -2.69824     7.1323   -6.70843 -0.0566334   -4.37043    3.46837     4.3363   -4.11503    1.87109   -6.88956   -7.12832    3.88378
 -4.13203   1.04783  -1.46462  -8.39191   6.62152 -0.659258  -2.69824  -8.48608  -6.70843  -7.76937  -2.79315   3.95011    4.3363   1.90409   1.87109  -9.29392 -0.138712  -2.10164   8.42778
 -4.31104   4.32587  -3.84638   1.48185   5.32062  -3.94828  -1.18672  -9.99804  -3.45966   5.38854   5.49709   7.87824  -1.62909 -0.480732   4.86399   12.8773  -7.97924  -6.06824   22.6315
  4.32587   4.49898  -14.4189   2.29067  -8.16294   5.96696  -9.99804   3.82313   0.35861  -7.50945 -0.865918   7.38515 -0.480732  -7.30692  -1.10108    5.4489 -0.450649   5.60159  -13.0384
   2.85211     10.015    2.29067    8.74773   0.266327    2.55421   0.323676   -4.22464   -7.50945    2.81607   -6.33509   -6.85593   -3.90809 -0.0917102     5.4489    1.43258    2.14534    4.71321   -2.64322
 8.69368 -4.95825 -8.35227  4.20224 -4.46797  -8.9691 -9.16822 -9.20877  8.78908  10.0984  8.99664 -0.24836  3.69076 -5.33559 -3.89195 -1.34429  5.82613 -5.42939 -4.39274
 -4.95825  -5.28268  -2.73965  -8.09373  -6.64515    1.2689  -9.20877    4.7877   5.46163   7.30873  -6.69493   3.28658  -5.33559    3.8595 -0.840045  -2.57856  -2.36656  -1.48127   10.0417
-8.46869  2.01531 -4.45375    4.359   4.2729 -1.49483  3.40977  -5.2706  8.88471  -1.7413 -8.87156 -4.35531 0.794447  3.79164 -1.84704 -1.77733 -3.54004  3.63014  13.8141
  -5.06297   0.349492     -1.072    6.12659   -6.49073   -1.26841    1.08266   -7.93681 -0.0390217   -1.42954    5.99208   -7.00185   -0.36192    6.23578  -0.607824  0.0676049 -0.0396303    2.44596   0.693356
  0.349492    -10.308    11.4103     3.0474   -8.92161    5.11159   -7.93681    4.76088    3.72635    12.8171   -3.69394    7.83793    6.23578 -0.0808598   -2.77526   -3.12723    6.08528    8.14949    -12.928
  -7.6214  -1.53234  -0.24925  0.423617  -11.1309  -2.65846   6.40387   1.28744    6.6694  -4.94275   1.82267  -8.10961   3.06644  -15.4479  -1.69635  -8.53366 -0.157573 -0.669873   11.8961
  2.87022  0.946389  -4.32714   3.23871  -2.16372   3.84729   10.4452   1.94731  -9.39068  -6.50587   -6.5184  -9.31164 -0.927823   3.42567   5.88149   8.25223  -6.12197  -4.53922   3.37721
  0.677622   -13.9513    3.23871   -4.31572   -3.59262   0.965418    3.07624    2.86947   -6.50587    3.83171   -4.16355    5.70762    4.16586  -0.100673    8.25223 -0.0617946    -6.4426   -2.49059    1.98988
 -14.9963  -1.74777  -5.24856  -6.60988  -1.24696   2.67777    2.3164  -9.36994   3.35994  -3.70929    4.8579   -1.7267 -0.111819   -1.1884  0.689723   5.38373  -3.54513  -1.48559   15.2077
 -1.74777   7.47006  -6.60988  0.687656   -5.5818   1.57648  -9.36994   -3.1511  -3.70929   5.40737  -8.87629   4.29289   -1.1884 -0.122955   5.38373   0.83882  -5.37191  0.512981   -6.6119
-6.21074  3.48446 -6.76322  -9.2205 0.544098 -6.22675 -4.15008 -8.11154 -4.25565 -8.73252  3.11862 -4.21578 -9.29044 -7.16054 0.293446 0.186746  1.06408  2.97357 -2.96163
   3.48446    18.9232    -9.2205   -8.11451    3.76415   -3.83163   -8.11154     3.8817   -8.73252   -22.6925 0.00824596    1.76969   -7.16054  -0.890152   0.186746   -2.96165    4.59728  -0.217531    3.94097
 -0.814155   -7.26714    1.83145  -0.125386   -9.02813   -4.05946    7.22773    9.31573   -5.31631  -0.957292 -0.0187012    5.19331  -0.481396    4.86091 -0.0665392    1.25137   0.257183   -8.78983    4.11431
 -5.82713 -0.102381 -0.125386 0.0913483   1.86008  -14.5382   10.1601   5.89464 -0.957292  -2.48945  -6.78871   25.2973   5.12528  -3.57129   1.25137   1.04064  -2.24842  -2.07262   21.7349
   8.77085    1.49077   0.185551   0.342045   -3.81124   -4.84943 -0.0535439    10.4529   0.443949      6.536   -6.35475    9.68516   -7.28707    3.11391    162.357   -7.53356   -6.77043    -6.6566    9.08214
 0.877397  -6.28794  0.534645  -1.70203   2.91947  0.432097   10.8301   5.59006   6.41481   1.51079  -5.97479   4.83589   3.18623   6.74836  -7.43288  -25.2159 -0.950048    3.6954  -4.10752
 -5.78297  -8.28237  -2.09328  -1.96755  -2.50038  -7.20975   5.63498   8.59498   2.09333    2.1522  -3.84741   1.51818   6.45683   6.04672  -36.1978  -6.25513  -2.69355 -0.198487   1.24604
