   10.692    4.6437 -0.416433  -2.82532  -3.23723  -7.69521   -8.5054  -6.47508 -0.411821   8.23502  -6.01526  -4.42652    5.5694   8.38231  -3.39637   8.14265   7.97632  -8.12158   -9.3224  -7.82458  -5.70229  -1.99438    4.0563   6.22928  -9.08438  -1.71066   8.07159   -2.6566  -3.37215  -8.93954   2.31262  -0.44701  -3.69811   3.44418  -4.81084   8.72456   8.66863   7.24981  -4.76501   2.54551  -2.15745   4.16301  -8.46641
   4.4604   1.34455  -2.82532  -6.75817  -7.69521  -1.72885  -6.47508  0.572526   8.45587   1.75817  -4.42652   7.86847  -9.30457   6.93822   8.08157  -5.75212  -8.12158 -0.572448  -7.82458   1.97037  -1.99438  -7.35907   6.30252   7.08241  -1.71066  0.026458   2.39782  -7.90542  -8.85295  -5.56113  -0.44701   9.08333   3.44418   24.3971   8.72456  -6.94911   7.33987  -4.45008   2.54551   3.56282 -0.131194  -6.10943   9.03436
   6.97362    7.71796    4.07018    2.24958    4.51673     -3.935    2.56497   -11.2062    7.95468    8.42035    8.39855    0.70507    4.85428   -4.88419 -0.0277909   0.384493    2.01535    5.60994    9.60613    7.86822   -7.44396    7.61381    8.11295   -6.04317   -9.42866   -6.16271   -3.24048      5.483   -8.80496    4.24894    1.60721  -0.491011    2.45369   -5.13457   -1.84595   -5.40231   -1.60255    1.77518   -6.56284   -8.81681    9.31324    11.2596     7.1084
   7.60457    3.59782    3.03091    10.2527   -3.99341    594.285   -9.00349    6.36396    8.26075     2.3051    0.70507    -4.5465    1.80678   -11.0941  0.0762733   -3.50908    7.45353   -7.67478    7.98473    91.6622    8.31065    6.73261   -6.21126     6.3896   -6.16271    4.25387   -7.70401    0.13446    4.18436   -4.22673  -0.586986   -1.42484   -5.59643 -0.0848359   -5.17806  -0.761416    1.72833    8.16618   -8.81681    13.5684   -4.96057   -1.87575   -4.96699
      3.6  -6.78519   8.58191    5.3308  -79.6118  -3.86426   6.08974  -2.46733   2.33026  -5.59607  -2.63139  -5.13185   5.23962  -4.62171  -3.10901  -2.77097  -1.40528  0.747339   488.258  -8.05925   7.88781   -5.8324   6.28772  -3.86151   2.27725  -9.25922   8.11196   9.47693  -1.41073   4.69602 -0.204375  -8.32889 -0.138993    9.1556 -0.787623  -8.17871   8.10688   1.46516   1.81573   -2.8182    4.4735 -0.661097  -4.78651
  -6.78519   -2.56677    5.25216     9.1678   -3.86426   -4.51806   -2.46733    8.46637   -5.59607    3.12816   -5.13185    3.01234     2.0341    8.08404   -2.77097   0.824827    0.46305   -2.96649   -8.05925    9.54158    -5.8324  0.0101781   -3.86151    4.12125   -9.25922    9.01448    5.16088   -7.71794    4.69602   -6.67968   -8.19435     1.7605     9.1556   -6.83298   -8.17871   -2.79768    1.46516   -3.04379    -2.8182    6.52594    5.02021 -0.0274319    2.43542
  -4.72417   0.312571    8.75057   -9.94841   -4.33436    5.36713    8.95226   -12.4486    3.55729   -9.25361     2.8018   -7.67174   -14.1351   -3.79777   0.431735   -9.50722   -3.94085    4.51086    9.66374    2.60479   0.324434    2.80933    4.39735   -6.52831    8.86948    15.3589   0.629699   -5.89693  -0.154941    8.20107    1.69122   -1.52823   -6.85506   -1.50697   -2.94427 -0.0338976   -3.19733    4.51131       6.43    2.11689  -0.194683   -9.91562    2.82033
   0.312571    -2.18935    -3.98992     5.74938     2.57845     21.3945     -4.0878      7.8086    -9.25361     3.75723     10.9831    -1.77855    -5.66201     4.27703    -9.50722    -5.02039     5.67649    -9.64874     4.01008      1.6195     5.86949     9.31878    -6.52831     2.60086     2.08049    -8.93676    -5.87268    -8.65002     8.20107    -2.89852    -1.90798 -0.00609882    -1.26943    0.455932     1.78894     2.83006     4.51131    -9.42792    0.659753     3.99622     8.77257    -1.22795     1.74706
 -2.18935  0.661459    6.7007   6.41414   21.1221   4.94557   7.81201 0.0107503   3.74843   -9.4908  -1.77855   5.70435 -0.619097   10.1327  -5.02039  -4.60822   -7.9938   7.30479  0.456347  -9.89953   8.93887  -2.06266   2.72478  -2.57697  -8.93676   6.45437  -6.41257   -12.151  -2.89852   9.78861  -1.89099  -4.69343   0.45758  -1.82708    2.7983   6.86105  -9.48755   5.70805   3.99622   6.11966   7.88281   1.21389  -4.32235
 0.661459   8.33044   7.70224   4.29267   5.50217   1.27732   1.15773  -1.45206   -9.4908  -5.95435   4.69202 -0.003244   6.02928 -0.229968  -4.60822   -3.0561   7.54291  -6.91097  -8.83506   7.27741   2.24003   4.25022  -2.57697  -4.97477   6.27598   1.86907  -2.21101   1.34633   9.78861   4.86352  -5.00105   1.47937  -1.18058   7.98716  -5.93904   -6.5981   5.70805  -6.59434   5.78402  -11.1287  -6.88264  0.280209   5.17894
  8.39533  -7.79017    3.7731   8.63565   1.20736   5.82256  -1.35094  -7.09988  -5.95435  -5.07313   0.69864  -5.06758  -3.99067   10.3456  -2.72265  0.488672  -7.57766  -2.65015   7.24587    5.4289   4.24044  -9.36636  -4.97477  -4.34995   1.71904  -1.80072 -0.542087   -3.5944   4.85186 -0.411903   1.02922  -2.58098    7.9497  -1.80234  -6.40218  -2.79961  -6.59434  -8.34419  -9.36924  0.467352   7.33997  -1.85294  -4.36232
 -0.62276  -5.97667   4.91225   5.99987 0.0475538   4.81717  -7.09988   8.42725  -5.07313    1.7063  -5.06758   2.98771    2.4763  -7.26008   1.18164  -8.50006  -9.30207  -2.28269  -10.5138   1.24214  -9.36636  -3.20503  -4.34995   6.35212  -1.80072   6.68075   4.81846  -6.81349   16.5605   5.30851  -2.12605   8.13501   3.15581   3.25937  -2.79961  -5.91162  -8.34419   -4.9578  0.467352  -7.17368   10.5008     3.524   5.31599
-5.97667  7.94018  4.30911  8.06819  7.77557  4.71694  8.29611 -1.50354  2.36321  3.01383  3.45919  1.96342 -2.43151  7.54187 -8.50006  1.94193 -2.87482 -5.54555 -1.74296  8.46077 -1.85246  3.01159  6.85792  -2.1032  7.04975  5.65336 -8.13676  2.35311  5.30851  5.98009  4.54167 -6.90499  5.56283  4.81838  -5.3752  2.47878 -5.31259  11.8876  -7.4936  8.76086  8.35335 -5.71732  -6.5946
   1.30838   -2.89314    8.86612   -2.69449   -1.33513   -25.4206    2.95159   -14.4325    -2.7199    9.62151    5.79124    1.82775   -9.60152   -2.51134   -3.07673    3.50585   -8.12654    5.62894    5.88604 -0.0419302   -4.73699   0.318379   -7.94931   -0.51546   -5.05719   -6.70068    8.66422   -13.7619   0.339141 -0.0230559    5.83228    6.99397    5.25022    1.11131 -0.0172015    7.34691    9.85151   -5.11994    4.11457    3.81579   -7.89631   -6.05326   -4.11444
  -3.39737   -13.4586   -2.43001   -3.93298   -22.6674    2.61352   -13.3094   -6.88078    10.5954   -4.15052    1.82775    7.79933   -4.38109    7.59816    3.36262    4.19999    4.86052    10.2168 -0.0214265   -5.39017  0.0900432  -0.963733   -3.60345   -5.81217   -6.70068   0.517642    8.76313   -2.72313   -0.06315     2.1995    5.13663   -5.18936  -0.109246   0.643454    -2.0301    5.17005   -7.17255   -6.07579    3.81579    4.50119    2.82733    6.02237   -7.89692
  49.4305   1.99949  -3.09417   7.65229   1.03252  -2.14604  -6.88078  -9.74125  -4.15052   4.86934   7.02524   6.46674   -2.6987   1.41691   3.01416    8.6016   10.5924 0.0793998  -7.76367  -7.74207 -0.963733  -9.77076  -5.81217   4.49645  0.121891   6.29229  -4.81671  -4.52017  -1.83067   6.87043  -5.09937   3.51687 -0.143001  0.458761   5.17005   2.83814  -6.07579   8.21457   4.09615   -5.2784   6.68721 -0.279479  -3.70902
  2.68098   6.93174   8.63086   6.36995  -2.14604  -36.4925  -9.74125  -7.63257   5.43175  -10.0584   4.86739   9.85204  -7.19169  -5.84693   8.39843  -2.37958  -3.48764   6.99426  -7.74207  -60.8838  -9.77076  -8.96967   4.32947  -3.95705   6.92796  -4.05993 -0.597006  -4.99107   6.90865 -0.808651   4.59639  -6.05201  0.458761 -0.675547   2.83814  -7.42744   8.45051 -0.970981   -4.9782  -3.57689  -9.92106  -8.87009   -17.692
   5.30584   -9.15188    -1.3522   -5.53826   -6.09733  0.0419252   -7.63257   -1.29859   -5.30419   -1.32203    8.57436   -3.40044    0.69667   -7.94807   -7.63641   -4.19245    4.64874     2.0838   -26.6271   0.649451   -8.96967  -0.799759   0.352979    9.10881   -7.48014    7.15871    6.40974  -0.811993 -0.0156365   -2.07937   -3.82281 -0.0805384  -0.115927   -28.3295   -7.42744   -7.65587  -0.629246    8.63954 -0.0198079   -3.03586   -3.23091   -5.64736   0.306087
 -9.15188  -2.56712  -5.29771   6.89996  -1.27134    1.7169  -1.29859   5.47381  -1.39213   7.59578  -2.64024   -8.7455  -22.8074   11.4447  -4.19245   7.61149   1.88594   1.23464   0.41878  -5.97371 -0.799759   2.91211   9.14474   2.58097   5.25178   2.74573  -13.1906   2.07059  -2.07937  -9.22736   1.13163  -3.24443   -14.204   9.94694  -7.65587   6.87175   8.69934  -1.75097  -1.62152   1.24734 -0.205614   -1.5116   -8.6727
  -2.76456    4.33941    6.29363   -9.60106     1.7169   0.247165    5.69704    6.37253    5.93735   -6.54007   -7.60432    2.93902   -2.93988   -4.52887     7.1119    2.78443  0.0904122   -40.6985   -5.97371   -5.78782    3.51208    -5.1495   -2.67026    5.28751    3.45051 -0.0288247    10.0003    9.13392   -8.08392   -3.96492   -2.94387    13.9064    9.94694    7.94761    7.15248    5.84559   -1.41525   -5.72856    1.04179   -7.02953   0.458965    7.45774   -2.33489
  3.60743   4.23651  -9.92947  0.171943  0.247165    6.6378   6.79237   8.58784   -6.6734   -8.5255   2.52388 0.0943027   7.47207   7.43246   3.77836   4.92876  -10.8804   9.55522  -5.78782  -6.12745  -6.12081  -9.69102   5.71127  -8.29825   0.28189  -8.88024  -6.24698  -8.38541  -3.91938  -5.87707  -1.52518    9.3279   7.94761  -6.39912   10.9218  -4.90121  -8.02688  -8.79355  -6.02209  -2.58358   2.86556   5.65111   2.39566
    4.02448     6.87925    0.309472     9.39274     6.51903    -6.72042     7.70913     9.58051     -8.5255     3.13271   0.0943027     2.16215    -4.02271     8.05217     4.02853   0.0108988     10.1065     8.46544     -6.5001     3.77125    -10.9968    -5.40285    -8.29825    -10.7864    -8.88024     1.98302    -6.37577    -8.02935    -5.51823     7.52268     9.86839    -5.03249    -6.68122    -4.33966 -0.00960411     2.97694    -8.79355     3.60217    -2.58358    -6.13935      1.5709     5.39452    -6.29337
  7.04313   5.33497   9.16633   8.24607  -8.98085     -4.27   8.32735  -8.75654   3.05205  -1.33692   1.97823   1.81923   -7.1368   1.86308  0.120763  -10.8462   7.49901  -3.14036   3.25299   8.53243   20.5169   3.44607  -10.9364  -3.73521   1.26011  -9.78846 -0.925293   3.58217    7.7017  -1.47444  -4.87966  -5.62472   2.04148  -5.55799   3.18909   3.08662   3.85645  -1.72125  -5.57158  0.688503   9.65548  -1.03182   11.2074
 8.11004 -9.75471   9.1363 -3.72234   -4.275 -3.21495 -2.97608 -15.0941 -1.33692 -3.12244  1.81923    3.964 -8.68503 -1.23369  -6.2143  7.47193 -2.45341  7.44123  9.48498 -7.13848  6.86668  4.06213 -3.73521 -7.18571 -9.78846  9.22505 -1.74811  5.81539 -3.45003  2.84033 -6.90551 -5.98268 -8.22127  8.28057 -4.62362  4.10564 -1.72125 0.272124 0.688503  7.77551  7.84902  8.50401  -4.7563
 -7.58509   4.69505  -6.60908  -3.92267  -3.21495   6.57906  -4.64371   12.1491  -3.12244   7.66408    4.6362  -5.90955 -0.677776  -8.41871   8.33256  -2.14422   7.23953   2.61623  -7.13848   10.6281   5.14806  -8.10122  -7.18571   3.39111   9.45697   6.43052   2.71135   3.88436   2.67611  -3.82983  -6.75324  -9.55649   8.28057  -2.32009   1.09353    3.0742  0.272124  -5.57275   8.02176   3.23693  -2.68308   2.05065   -7.7216
   4.0695  -8.00035  -6.07083  -2.15016   5.45386  -9.42506   12.9467   7.14469   7.19305   3.97422  -3.33231   3.58473   9.48039   3.41719  -3.50415   6.70197   1.77403 -0.826194    7.2854   7.72482  -3.80432   4.69469   2.01571  -7.93845   8.29246  0.438267    3.7799     6.577   -3.4546   3.98396  -6.33931   9.56627  -2.00378  -1.91848   2.88484  -2.89649  -5.21424  -1.66161   4.76054  -2.21428   10.3936  -8.33132   15.1564
 -6.65575  -6.13526  -2.15016   3.36323  -9.00255   4.18778   9.27818   15.3579   6.26101   20.6911   5.95364   5.18408  -2.00129  0.630887    6.1508  -9.71439 -0.826194   7.89029   8.31752   0.52305   6.73191   7.44802  -1.05262  0.753979   2.68187 0.0299227   5.74811  -2.71504   3.28743  -5.33754   9.56627   8.41219  -2.46141   1.45181  -3.37475 -0.419801  -0.28503  -0.80142  -3.11139   6.36559  -3.84364  -2.77755  -10.1402
  -6.13526  -0.766449    3.89134   -11.2791    6.89519    8.56328   -2.75977   -3.02876    4.17508   -1.01879    6.41543    9.09998   -3.03802    -2.2362   -9.71439    -5.1728    7.40568    5.20943   0.305957    1.82499    28.0241  -0.854055   -8.46192   -6.25752   0.013054    3.27572    -5.2279   -2.51847   -5.33754   -2.21178    8.33999 -0.0738974    2.27915   -5.02653  -0.580016   -2.70035 -0.0334325   0.470436    9.87851   -7.65283    -2.0305   -9.52981   -11.5697
 -0.766449   -4.48115   -6.53872   -3.02455    5.29803   0.837783   -3.02876    2.84482   -1.01879     1.8799     6.7492    0.56089  0.0191526   -4.71118    -5.1728    5.62285    8.22275     6.0488   0.206855   -9.64316  -0.854055 -0.0538345   -6.25752    12.5208    0.86138   -6.44218   -4.50313    -7.2689   -2.21178   -4.86457    3.28839    -19.906   -3.29947  -0.528903   -2.70035   -5.89455   0.470436    8.43934   -6.13812    2.28394    18.0513    5.76817     21.023
  -1.32267   -2.22192   -5.02736  -0.116175   0.837783    10.1827    5.23507    9.58505   -2.74236   -4.62783    0.56089   -6.45038  0.0140714    7.22272    8.05397   -2.16296    2.32196   -8.43218   -9.64316    1.30978   0.585643    3.11182    9.32436    -8.8461   -6.44218   -4.37571   0.584165    8.03883   -5.90454   -1.20114  -0.165793 -0.0888803  -0.528903    -3.8635   -10.2792    9.21481     5.7019    7.58577    2.28394    6.78981   -54.5567    1.92225   -6.26509
 -2.22192   4.01744  -14.8992  -8.66613   13.3056   2.02492   8.51659    3.5156  -4.62783   8.65168  -6.45038   7.23882  -7.60368    2.9231  -2.16296   8.05283  -26.0144  -3.98631   5.02215   7.38273   1.85289  -1.18914   -8.8461 0.0125892  -4.37571  0.405152   2.57308   6.87732  -1.20114  -8.33859  -1.59401  -0.19943  -5.11874   6.73099   8.40962   2.44805   7.58577   8.11219   6.78981  -11.1156  -1.28433   6.33306  -8.16932
  1.27619   9.13492   4.51342   4.07495   3.83183   5.92287    6.7521   8.42454   10.1863  -6.07564   5.19226  0.318616   9.04855  -6.09215   5.48409  -3.19961    5.9494  -1.28217    9.0037  -5.86229  0.442968   9.52374  0.648754  -9.50039  -1.67788   5.79492  -3.07223   2.04822  -5.83549  -9.10134  0.729419   -6.6864   7.79927 -0.036223   4.35234  -6.43043   9.42592  -3.85682  -6.80172  -4.37379   5.60989   15.4174   4.50465
  8.04352  -6.33769   1.80195  -4.20825   4.38586   37.8141   6.87706   15.3524  -6.07564  -5.48477  -1.84034   3.24577   8.06362  -15.2937   -4.1209   3.30518    -3.589  -7.37251  -8.81347   2.83744   8.63408 0.0316865  -9.50039  -9.97816    4.3211  -7.83077  -4.30814   1.07166  -7.36139    16.159  -2.08903  -5.57132  -2.55952   1.83864  -5.95419   4.45026  -3.85682   8.17373  -3.52861 -0.367582  -5.42259 -0.224347    8.1304
 -7.41239   6.20816  -4.20825 -0.874361  -2.84243  -2.86749   5.64177   4.09238  -5.48477  -5.92432   7.90314   6.76018  -7.99068   -7.8048    1.6834   5.62644  -7.37251   2.10861   6.60998  -5.12931  -1.31234  0.108562  -9.97816  -9.61148  -5.47352  -4.67934  -8.65779  -8.66012  -1.22278  -1.75461  -5.57132   2.04579  0.455738  -6.21359   1.36918   1.71122   8.17373  -6.61872  -5.55705   6.45026   2.97359  -1.68166   4.48269
    2.20905     -6.9898     7.99834    -3.33455    -2.86749    -2.43841     5.92395     4.54608    -5.92432     8.15481     7.05904       1.875    -6.78884     9.18644     5.27907    -8.48882    0.450327      8.1488    -5.12931   -0.585612    0.286054    -9.16222    -9.61148     5.53721 0.000945909    -7.44098     -4.6799     1.03874    -1.32122     8.80228      1.9036     1.14529    -6.21359     9.54079     2.38167    0.437081    -6.61872    -1.52163     3.62582    -0.23193    -5.43307    -3.83219     8.86315
  -6.9898   -0.5298  -1.25213   7.90852  -2.43841   8.29262   4.54608   6.75332   6.39979  0.802547     1.875  -1.63143  0.255893  -9.68299  -8.48882   6.43446   10.3127  -3.33605 -0.585612 0.0283695  -9.16222   6.91581    3.5679  -7.80695  -7.44098   -1.6729   7.48785  -7.81478   8.80228   7.15929   1.58016 -0.116138   9.54079   4.48842  0.437081  -2.96631  -1.30241   -3.6967  -0.23193   6.56926  -6.62806  -9.78903   12.4282
  5.69158  -4.56791   2.56856  -5.45554  -1.39149  -5.92005  -3.20255   5.46106   5.62826  -8.31387  -4.85132  -5.25572   7.22723   8.04025   10.9042 -0.465697  -9.24791   -9.8714  -9.73678   2.84417   11.1742   7.17945     1.824  -4.04669   -7.8754  -1.72913   4.76753  -3.86139  -6.82583    1.2638 0.0905392   4.05882   6.86389    15.015  -3.39017   4.24007   5.07966  -6.30884  0.493914 0.0237462   9.19175  -11.1592  -13.7824
 -4.56791  -3.19087  -5.45554  -2.23913  -1.72186  -6.93904  -1.35216  -6.24747  -8.31387   5.34138  -7.80404  -2.49015  -9.95468  0.434513 -0.465697  -22.2161   -9.8714  -1.14975    3.4446   -1.4187    2.7055  -6.51985  -4.04669  -4.54091  -5.13287   2.11194  -3.01363  -4.49193    1.2638 -0.758876   4.05882   5.15221   14.6219   7.50648   3.14935   6.80444  -6.30884   5.58997 -0.242718  -12.1959   -8.4424 -0.505427  -32.9213
  5.19021 -0.536563  -2.23913  -8.03324  -6.93904  -6.54176  -6.24747   4.88846   9.41234  -1.66847  -2.54571   6.36282  -6.45032   35.1854   -10.454   1.07663  -1.14975   5.55676   -1.4187  -8.03815  -6.51985   3.85192 0.0135553   3.33821   1.70277   7.78956   4.62309   17.9756  0.261372   6.08995   5.15221  -5.97577   7.50648   1.58302   6.80444   3.79004    9.4139   15.1727   9.35355  -6.64539    3.6559  -1.01834  -1.30349
 -0.338138    9.40759   -6.28294    10.0231   -6.54176   -2.40486    5.91811   -8.14102    2.54362    2.37071    5.67753   -3.16827   -2.41938   -2.47946    1.21165   -9.66607    5.45563 0.00399205   -8.03815    6.43126    4.63749   -4.66656    1.67916    1.78079    7.27037   -1.18779    2.48541    2.16155    6.97398   -7.93758   -4.12095    7.10596    1.58302   -8.55933    4.19274    3.37666     4.1791   -5.86299   -6.32559   -5.24257    30.8204    10.2728   0.422816
  9.52862   4.27424   9.60462  -8.68376  -2.07819  -2.67987  -8.14102  -3.35205    2.8529   9.60286  -3.16827  -6.14606  -4.67478   6.08269  -9.49997  0.370911 0.0346683   8.28515   6.77737   2.54388  -4.66656  -9.98614   2.29471  -8.82979  -1.18779  -6.29242   9.35218  -6.15999  -8.36293   2.21319   6.71709     4.151  -9.13034    8.1613   3.37666   9.78396   -6.6037  -2.63871  -5.24257  -7.56625   3.27047    7.6636    -9.542
   5.97862    8.48195   -10.1991   -0.17119   -2.07443    1.97496   -3.35205    -2.2569    8.56244    1.36969   -6.14606   -14.1026 -0.0588992   -8.97558   -2.63253    3.56816    4.49461    3.89657    2.45275     4.9221   -9.98614   -4.41078   -10.1274    1.46841   -6.29242    1.50587   -2.45587   -3.74493     3.1378   -5.85472   -1.87869    5.36422   -5.06533    5.96046    9.78396  -0.442443    1.20776    7.37416   -7.56625  -0.153129    3.10659   0.332303   -19.0571
    9.39179    -2.18658    0.445238    -1.18465    -1.11155     4.71008    -5.68945    -3.90067    0.590148     1.60478    -4.61854    -3.48726    0.210737    -6.42928     1.00734     6.41178    -3.97399    -5.54692      6.5882     4.81703    -9.61734     9.09574     1.89042    -4.51212     9.41017     6.97803    -3.81653   -0.266783     2.49977     25.7453     -2.6014     4.99779    -6.34472     -3.9702    -8.37105    -9.15244    -1.12408    -7.84122    -5.40739     4.29227    0.867557      21.865 -0.00378203
  2.16175 -0.782828   2.28153  -16.4301  -3.85963  -9.31918   10.1215   8.10703   9.74556 -0.813767  0.836884   1.55603   6.89416  0.969501   19.8975   -6.0997  -9.31216   3.75225  -7.78692  -8.93437  -2.44975   5.74554   5.82886 -0.532916  0.470177   4.94958   -1.4327  -2.11293  -1.13527  -4.79736   2.90472  -0.78222  -5.86186  -3.40458  0.555979    8.8459  -9.64151  -196.622   4.90036   6.32296  0.817275   1.03513  -2.63738
 -0.782828  -0.678752   -18.3628   -9.93519   -9.31918    3.89696    6.42296    1.00026  -0.813767   -2.04484   -0.42673     7.6555    4.60179  -0.156988    -6.0997     7.1945    4.64406   -1.63693   -8.93437    3.44825    5.07416    5.45025  -0.476978  -0.887352     4.1429    3.09237   -9.20789   -5.31813   -4.79736   -8.96321 -0.0865974    1.83039   -3.40458    8.43303    8.00645    5.97185   -175.983     9.0116    5.37434   -12.2203    3.51321     2.5249   -21.7768
-2.35387 0.572331 -8.99945  8.56339  5.10379 -1.04963   8.4788 -3.92381   6.5445  8.54425  4.23836 -4.28751  4.60098 -2.30292 -8.92085  42.6652  -0.4995  7.36025  8.77402 -8.70099 0.170626 -7.95826  3.25383  6.91396 -5.43139  5.32558 -5.76299  2.88963 -1.04691 -2.50105 -2.28549 -2.51538  9.04742 -6.61499 -4.60893 0.271714 -4.87624  7.86019  2.00176  3.77456 -5.96949  1.05987 -14.7476
  38.8389  -1.85339   10.3607  -4.10427  -1.04963  -3.31803  -3.92381  -12.7289   8.12378   6.00487  -5.33474  -2.16719  -6.00145   7.44502   5.37709  -4.72513   6.84952   8.27058  -8.70099  -3.81704  -7.95826   1.49418   6.99249  -4.15353   3.81267  -18.4397   4.05865   -4.9691  -2.38587  0.285933  -2.72844   5.41825  -6.61499   6.32313  0.271714 -0.181458    7.7404   2.89039    1.3687  -5.45324  -14.7304   8.51179  -12.5586
   1.50086    2.15443  -0.216762    4.76421    7.37112    6.67916   -7.44443   0.265191    10.4111   -3.88359   -6.18049   -1.63786   0.162312    6.65589    5.05318   -2.14394    3.54103    7.07463    2.49955    1.68325   -2.04856  -0.979905    1.52749    -3.0076   -5.91527   -1.53747    5.65072    -6.6144    4.80889    22.8324    1.17042    3.51202    1.66363    7.24346    7.50697   -5.09197   -7.86107   0.544375    8.94315   -8.98422    -10.145   -7.45667 -0.0742781
  1.59579   8.71449   3.37257  -1.15061   5.95987  -2.88088  0.265191  -1.10468  -3.88359  -4.49143  -1.63786  -8.99022   4.98856  -5.02904  -2.60498   1.17123   7.39094  -1.06832   1.85465   4.61234 -0.979905 -0.789357   -3.0076   7.24085  -1.53747   -4.7227   -10.247  -6.08454   10.4806  -7.86141   3.40292  -5.29251   6.82526   7.59628  -5.09197  -1.39529  0.544375    -8.659  -8.98422   3.29733    1.2031  -4.46382 -0.626598
   6.75302    1.47137   -1.15061   -7.06316  -0.467767    4.95605   -1.10468  -0.747069   -5.84852   -1.66473   -8.99022    7.41567    3.65091   -1.78131   -1.10034    -3.5953   -1.06832    8.69102    4.03465   -7.61427  -0.789357    2.06814    7.19272   -3.67827    -4.7227   -1.20285   -8.62901   -2.11087   -6.01998   -2.46358   -5.29251    8.90513    3.38408 -0.0106553   -1.39529   -5.16489   -10.7891   -7.47225    3.29733    5.23308  -0.159204    7.17082   -2.71952
  2.58834    8.9694   5.41481  -1.17035    5.4613  0.912347  -4.12449  -9.96346   -3.3578  -3.26424  -2.13433   1.86999  -0.89948   8.60008  -7.53929   4.46548  -11.2225 -0.737168   1.59768   3.87376   8.84968   4.20288   6.92404    7.9127   7.79328   3.89449   3.40888   4.36881   9.03188  -2.33907   0.17239   6.54746   6.20992    7.1668   7.50691 -0.092185   3.35872   5.63753  -5.15763  -1.41957  -32.4624  0.474866  -6.71364
