 5.56409  5.59309 0.272327 -2.82532 -4.56925 -4.53531  -8.5054 -6.47508 -6.13589  6.17967 -6.01526 -4.42652 0.572779
  6.22138   1.34455  -2.82532 -0.919618  -2.83991  -8.02316  -6.47508  0.398662 0.0750703   1.76675  -4.42652  -1.50663  0.726713
  1.34455   1.06989 -0.417412 0.0511346  -8.02316   1.79792  0.842413   -0.7493   1.76675   5.11832    11.732     4.976  -18.7287
   0.113253     4.62046 -0.00562845     2.11591     2.33633    -9.42062   -0.807203    -8.98842     5.11211     4.59817     4.96944     0.70507    -11.5867
  7.49958    9.2858   2.11591   6.28277  -1.89669   4.92362  -8.98842   4.74746 -0.212035   4.63639   0.70507  -6.51989   8.18912
 -3.24546   1.63131   5.00229  -9.15398  -4.47256   3.74316   11.4666  -8.81148   3.23154  -8.35832    2.8415  -2.91561 -0.938989
 -0.539758 0.00286155   -9.15398     2.9645    4.28891    10.5809   -8.81148    4.75936   -8.65713    4.38922   -2.91561   -1.38518   -2.36282
-2.59475 0.817191  7.92325  6.81929  10.4477  5.12721  5.12736  1.19862  4.62375 -9.14785 -1.77423  5.00193  2.05407
 0.626183  -1.64193  -2.07621   5.02537 -0.157175   3.23895  -10.9976  -10.0543  -2.53099  -1.27266  0.543071  -2.38593   4.18613
-2.11494 -7.87877  7.41194  3.68076  4.57454  6.21209 -5.83056  7.61729 -8.85137  3.55282 -3.84956  2.78206 -2.57089
 -7.47146   1.76183 -0.972247   3.15394    3.4508  0.969283   5.69295  -6.34966 -0.111558   1.54055   2.31817   1.24082  -14.1669
 5.00256  6.63006  2.78755  8.70968  2.64297  2.02764  -5.6607  4.11435  1.85536 -9.65093 0.893803  6.34738 -11.0936
 6.22833 -3.30504  8.83233 -2.39308  1.51048 -9.16789  4.27328 -7.80262 -8.99965  9.14407  6.41187  1.82775 -13.4491
-3.30504 -3.85573 -2.39308 -5.43706 -9.16789  5.72346 -7.80262 -6.88078  9.14407 -0.17887  1.82775  9.19294  1.31902
 -8.30105   3.10253  -5.43706   6.85015   3.90225  -1.50468  -6.88078  -13.7489 -0.155866  0.148381   9.19294   1.14321  0.746842
  3.39399   4.67856   10.7583   -9.1804 0.0923967   3.61806  -4.53819  -7.63257   2.94168  -1.83786 -0.085374   7.99786   6.50375
-0.343163  -9.15188   -9.1804  -3.30176   4.94586  -4.58511  -7.63257  -1.29859  -1.68713  -1.10141   7.99786  -9.06335   8.70112
-9.15188  3.77294 -3.30176  4.99827 -4.58511  3.11362 -1.29859  4.82321 -1.10141   8.7726 -9.06335 -6.50616  4.42285
 7.30457  2.58157  3.93132 -11.6412  1.13573 -1.04957  4.27871   4.7531  5.48532 -6.21273 -5.99166  1.28977  13.3889
   3.38336    3.80736   -8.44905    79.2374  -0.030873    6.28405    5.27898    52.3745   -7.67424    -7.9422 -0.0594789   0.714891     12.781
  4.32879   8.21306   12.4581   10.7306   6.59982  -3.46451    61.034   7.00486  -8.27029 -0.111832  0.586271   2.78476 -0.580753
   5.47755    9.84556    8.85592    7.40733   -11.1094  -0.114203    4.39337   -4.62811    1.90934   -2.07461    2.41317 -0.0678437   -10.6019
 8.22261 -7.29863  8.75002 -8.41702  -4.2474 -3.21495 -4.31059 -5.00505 -1.62552 -3.12244  1.57944   4.3264 0.437195
