  -6.64317    3.73412   -5.43706    10.4572    2.17397   -1.71774   -8.71021   -9.74125   -4.15052    5.69871    8.31892    3.22677    2.43873   -5.38006    -2.6987   -4.27938  -0.144672    7.13177     6.6922   -1.37457   -2.00826   -8.21184   -3.39962   -9.77076  0.0210327   -4.43851    1.18012     4.1929   -1.53527   -2.54112 -0.0218864  -0.597006   -1.05584     2.8907    -5.3364    5.25995    18.2178
   5.18089   -7.29863    9.03025   -11.3174   -4.72965  -0.857248   -5.44574    10.3085   -3.61749   -3.12244   0.413211    2.85406  -0.311976   -9.45121    -6.5315   0.216722   -7.73528    10.0719   -3.66107    9.04554    7.47099   -7.13848    4.69641    4.56435   -2.06646   -7.18571 -0.0440536    1.68484    6.23461    5.09957   -1.74811    2.32494   -2.92888    2.94325   -5.82396   -5.69281    2.45957
 -0.37814   11.3538  -5.45554  -2.23913  -4.47834  -6.93904   7.15537  -6.24747  -14.3891   5.89303   2.33275   -8.1268   1.21979   11.7054  -9.95468   -5.9365 -0.465697  -5.81522  -9.24747  -1.14975   1.32951  -7.71545   7.76095  -6.51985  -13.8946  -1.18775   5.76386  0.956425  -4.49193   1.14479 -0.419607   4.55435 -0.261646  0.464966   3.80769   5.15221   1.64806
   8.57636    6.06052    11.8963   -5.25319   -2.32072   -1.66233   -8.14102   -5.24991    2.66008    8.85658   -3.16827   -6.14606    10.6365   -6.29902  -0.127902 -0.0588992   -9.82587  -0.835568   -1.55915    1.93579    5.66856    5.85038   -4.66656   -9.98614    2.11144 -0.0320055   -1.50894   -6.29242   -5.68789    63.1358    9.66266  -0.111335   -8.77127    2.68442      7.127    1.66003    11.7727
    6.0637    7.79755   -5.25319  -0.555444   -1.16839    2.53914   -1.93437   -2.51239     8.6095    1.93102   -6.14606   -8.60887   -6.30233    2.61404 -0.0588992    2.23328    0.43082 -0.0266839    7.23054    5.92717    1.28358    8.45651   -9.98614   -4.41078 -0.0319887    3.39726   -6.29242    3.11891  -0.500257   -7.23269   -3.55156    8.65057    2.39824   -5.99531    1.66003    8.69433    6.39689
   1.94571  -0.167971   -6.40116    6.94318    4.92398  -0.849891    7.83101   -4.05699    4.51683    11.0434     5.8436   -3.72767   -1.60867    8.02092    5.47441   -5.95922   -1.09201    4.19854 -0.0266975      3.432    6.85516   0.957085   -1.29999   -7.95826    1.19755    7.51926   -7.96851    6.02325    4.71648   -4.82037   -5.99787    1.62196   0.624262  -0.149088   -4.10521   -2.07587   -6.15323
   1.79827    6.61637    2.50961   -1.91729     7.4141   -3.27398  -0.337405   -1.10468  -0.173591   -4.70216   -1.63786   -8.99022   -5.02904  -0.904193   0.664313    3.82682    -1.0059   -0.36952     8.4273   -1.06832    4.35556     3.3112  -0.979905  -0.789357    -3.0076     6.4712     -1.028   -2.95692   -6.08646   -2.11087   -8.26374   -5.94423    18.0121 -0.0790373    3.97892   -5.29251    3.47041
  6.56223  -2.81186  -3.64611   3.04811   1.55826   5.33665   2.85071  0.738884  -1.66473   9.41764   5.65256  -1.63064   5.92736  -5.87916   7.33959   3.63789  -8.02512   10.2738    8.4149  -1.98921  -7.78196   9.14764   2.55764  -2.03987  -4.52448  -1.59029   2.10196   7.88492 -0.484822   6.32313  -6.14445   1.32526  -2.46358  -5.28745   8.39734   2.39492  -3.30417
   3.98444     5.5473    9.44087    6.67796   -4.70575  -0.819004   -9.82859   -7.65656   -3.67071   -5.12161    0.98636    9.84057    4.03045   -2.25812  0.0666067   -7.58939   -1.18052  -0.199654   -4.20782    3.53818 -0.0672012    2.24819   0.616246  0.0065098   -5.99581   -4.90225     2.3794 -0.0239986    6.25105    4.31986   -7.39078   -4.41907    9.16085    11.7326    14.1698    1.54495    4.63602
   6.34939    5.27984    7.23043   -9.82207  -0.819004   -9.40665   -2.34313   -1.39638   -13.7354    8.60091    7.30812   -8.87135  -0.633777    7.85032   -7.03924    3.39022  -0.199654    0.22808     5.8494    3.77851    1.17679   -8.35014   -6.99242   -1.47441    -5.5446    3.92674    7.42182 -0.0510026    4.31986   -3.70456   -8.75089    3.86444     3.5239    -7.4413    1.38438    8.79784    2.63041
