0.272327
1.99438e-13
-7.44443
 6.11804
-6.18049  6.33022
-38.3781
   1.58138
3.0805e-14
-2.00234
 5.17975
-0.848273   -2.7522
14.6061
-1.51533
  6.9745
-0.531012
 -2.44406
0.913741 0.198525
0.042735
 -1.55248
-0.652555
-0.0530762
   4.92899
 1.32129 -1.49315
7.21879
-0.943672
-0.630619
 6.7867
6.10542
-2.93627   4.3939
-6.54859
    5.18133
6.17679e-14
-5.44505
 2.84009
-0.652123  -2.34861
7.0207
-1.17035
 1.46275
-7.62348
-1.66824
0.748867 -1.69913
0.350427
8.09211
4.40857
-9.82859
-4.70575
-0.708736  -3.67071
0.350427
8.26846
5.05265
-2.77427
-1.66361
5.08019 -8.0395
0.276792
-3.6054
4.96044
-3.60682
 -4.9897
-3.77893  3.54278
0.350427
 -7.51061
-0.973387
-9.65831
-8.90441
 1.21202 0.519597
0.350427
0.273807
-16.4159
0.0936094
  6.31379
  5.24419 0.0843462
-0.975016
3.3522
12.148
-3.57277
-6.70871
 6.20529 0.130864
0.263642
    -1.54583
-4.49167e-13
-4.92225
 4.76743
-5.42525 -4.75521
23.0206
-0.163865
 0.656379
   2.60495
-0.0224403
 5.9461 3.12515
-15.6302
 -6.7325
-4.43985
 -8.5038
-4.75499
5.18165  -1.092
0.350427
    2.35697
3.47224e-13
-2.36063
 2.06063
1.44682 2.66616
-5.14352
5.39195
3.29045
 -5.4356
-5.68681
-2.85573 -4.40834
0.350427
3.13932
8.25882
1.46939
4.17316
  6.7917 -2.51334
0.613412
 3.10068
-1.07173
 -8.00673
-0.591862
4.97945 1.48334
0.263642
5.61552
6.55393
-6.17967
-3.61939
-3.76204 0.242563
0.263642
-4.91043e-14
    -8.21375
 3.26466
-8.24076
3.12804 2.11135
-9.86157
    0.30054
2.01977e-13
-6.1567
 5.0542
0.636811 -4.61441
23.6726
   0.274349
6.99527e-13
-2.42976
 6.27562
-8.99626  3.13258
-19.3084
-14.0522
0.355518
-0.480416
 0.517669
0.145976  2.74068
-1.55968
0.409778
-3.77342
-5.32252
-6.50445
-9.36617 -6.50103
0.350427
 -6.03542
0.0719793
-6.12871
-4.06086
-3.90096  5.63866
0.350427
9.37636e-14
   0.358548
5.15496
-5.6184
4.74967 9.36402
-24.134
-1.41148
 7.78534
-1.42863
-4.29943
-1.85739 0.204197
0.263642
2.55557
2.34437
3.53067
2.35296
 2.53519 -2.76358
-2.09791
-1.29027
 -1.1338
-4.13151
-1.31671
 5.60134 -1.96065
0.350427
-3.36222
  4.5599
3.46545
 4.6996
-4.68293 -3.45294
32.8063
    -4.31663
-7.44038e-15
-5.17504
 3.96593
0.651621 -3.70516
15.0448
0.714362
-0.27771
-0.394504
-0.734955
  2.2254 -1.15776
0.263642
1.92771
1.90997
-2.12102
-2.01455
 -1.90889 -0.929888
0.350427
  3.292
1.95667
 -3.8453
-2.02599
 14.9072 -3.29308
0.350427
5.94401
-1.3063
-3.28256
 -2.0123
0.267453  4.80979
0.263642
2.11766
3.13189
5.12473
 5.5909
 7.54776 -5.10349
-9.79673
-2.26439
 0.29876
-0.077415
  1.47588
0.905888  3.26134
-4.95425
   6.752
0.420664
-0.230838
  1.70199
0.303803 -2.31624
3.8013
-4.56616e-09
     7.52368
 1.29359
-9.37239
0.0457916  -5.44898
0.291192
-0.825354
  8.85579
  5.45109
-0.302762
 1.18053 0.231632
-6.57612
 0.188944
-0.972497
   5.71776
-0.0332478
5.15688 2.10929
-29.6267
-5.13788
0.243345
-5.15987
-2.04531
4.07137 4.77556
0.350427
 6.8084
6.47147
3.82494
3.30783
-2.26212  2.45914
0.649353
  10.1238
-0.181777
-0.346113
  3.37085
0.20262 5.36018
-18.2093
-0.19122
 2.07968
  3.23649
0.0711002
 5.63185 0.986345
-18.4385
0.481058
0.612329
7.22477
 9.3254
 7.28821 -5.72576
1.08976
4.46921e-14
   -4.51999
0.633037
-4.56957
-2.51749 0.931299
1.94409
11.3163
2.73188
6.9146
 1.534
-1.40838  6.00291
0.687048
2.16241e-14
   -0.70619
  5.8887
-9.26206
2.23877 -8.3296
-12.833
   9.17516
-0.0179583
-8.80667
 4.76691
1.95075 2.85562
-13.28
  0.925804
-0.0558593
 0.96695
0.774408
-0.307098  -5.08979
4.58895
-0.304698
 -0.18673
-0.168269
-0.527975
5.21744 1.55194
0.263642
0.323808
 1.14345
  5.72666
0.0390923
-3.32581  1.79394
18.8347
 -8.73205
-0.036779
-4.82225
-1.72324
0.182058   7.1573
0.263642
6.75296
1.59641
-7.06366
-1.88561
-7.10285 0.454185
0.350427
2.71293
-1.5892
2.83294
 5.2698
-1.49799 -2.55722
18.0702
  8.04526
-0.319301
 -8.3613
-4.27116
 -5.3045 -5.45954
0.350427
3.69582
9.13547
 -3.0843
-7.37576
-3.46105  1.60228
0.294324
0.402281
 9.17868
  7.20667
-0.313801
-2.42208 0.223483
17.3142
-2.60866
-2.94125
5.50326
6.14764
-9.06071  8.03614
0.810638
     4.77273
-5.39404e-12
-8.15648
 5.60781
  5.16621 -0.703897
4.29775
-4.07636
 6.58741
-2.25116
-7.36651
0.389991 -7.16935
0.263642
    1.25501
4.14178e-14
-3.5257
7.07626
0.118728  2.60296
-18.0688
    6.39442
3.12966e-13
-6.50232
 5.50273
-2.98848 -2.29467
12.9774
 -12.4021
-0.164176
-0.424003
  2.09512
0.165398 -5.93484
12.2933
1.5574e-14
 -0.832562
  7.40903
-0.997375
0.912466 -2.52638
-6.41007
-4.95083e-14
     2.80459
 2.05498
-4.05331
  -5.44199 0.00051081
11.5336
-4.07494e-13
    -7.30013
  3.6282
-8.89287
1.61768 2.41582
-5.51886
2.16241
 3.1337
4.90213
3.17498
 5.46586 -3.77172
-14.4688
  4.02169
-0.602677
 -1.40931
-0.211194
0.344287  2.29744
0.042735
0.525361
-12.0244
  4.66452
-0.411092
 1.85465 0.170593
-8.79195
    -5.52626
-4.89303e-13
-5.56346
 4.86919
-3.21044 -4.45963
22.0652
 -2.43618
-0.778467
 -3.98977
-0.429906
-5.66469  2.04215
0.263642
-5.17315
-1.85511
-9.65806
-1.98271
 4.29758 -3.80515
0.350427
-5.70255e-14
    -4.74487
 2.12852
-4.78587
3.99133 6.06971
-8.14518
-8.15722e-15
    -0.18171
   2.5422
-0.278348
 -3.52196 -0.753507
9.30395
-1.94587
 1.04783
-2.01473
-3.27433
-3.47398 -8.48608
0.350427
6.96603
1.14366
9.43252
 5.1167
  1.1351 -6.91389
25.0198
0.207341
 2.45472
0.301333
  22.734
-3.62782 0.306428
-5.52273
-1.84798
 4.89871
-5.73806
-5.02266
 2.58409 -2.52856
0.350427
     2.38662
-3.76049e-14
-6.64515
 3.12918
 9.34247 -4.75996
15.2452
-1.80415e-13
    -3.79263
 4.33302
-4.14032
5.88348 1.95573
-25.1428
0.337412
-2.28486
-5.17453
-2.37264
 3.17396 0.859106
0.350427
    7.13325
7.41477e-14
-8.92161
  3.5043
-3.66178 -4.86565
17.4012
0.672691
-6.16806
 -7.4152
-3.40629
 9.41953 0.257738
0.263642
1.79107e-14
  -0.871428
 4.94253
-7.87953
-3.32504 0.598942
16.7846
-5.87134
-8.02924
-1.66727
-2.23392
 9.35237 -6.67281
0.284681
    -2.9997
2.08576e-12
-3.04711
 4.02927
-3.69782  1.62135
-6.18244
    -1.15706
-6.92562e-14
-1.36043
 1.50701
2.38771 3.27521
-4.58536
    -5.78281
-1.44389e-12
-6.34698
0.884885
-0.0768385   -3.69114
3.61666
-2.23109
 1.19894
-2.28093
-1.36357
 2.68925 -2.69843
0.350427
-0.527441
 -1.93347
4.90584
16.4517
-8.6457 2.35851
3.96351
-1.62999e-14
    -6.21074
    2.73
-6.22675
-2.67578 -4.15008
7.65531
0.177852
 4.92303
  2.25749
-0.168309
 -5.4785 0.416671
12.2267
 2.63318
-7.29399
-9.02813
-4.02808
-3.89964 0.217953
0.263642
-2.00926
-6.74552
-1.10961
-9.54078
0.791207  9.80429
0.263642
-0.158797
   7.9353
-3.81124
-8.01431
0.0158661 -0.408285
0.350427
-0.197831
  0.22592
 2.19079
0.457575
 4.8861 4.27859
-12.3118
-4.19286
-7.03701
-3.11317
 -4.9232
-1.06068 0.879757
0.276792
 -1.17803
-0.312639
 -3.54017
-0.172654
2.72906 5.08492
0.263642
2.54259e-13
    4.09899
 4.72724
-7.18943
 2.79636 -6.59573
-12.8686
-0.201745
 -6.11035
 5.92246
0.208901
-5.33804 0.335706
31.4033
8.29735
1.73443
-4.58219
-5.23807
0.191597  5.52842
0.263642
    -2.55011
-5.43713e-13
-2.63161
 3.75813
-2.39897 -1.40796
5.64174
3.28693
-6.8716
-3.45351
-6.87784
-1.51215  8.27347
0.350427
-8.93399
 2.47663
-9.03004
-1.36771
-4.65984 0.641897
0.263642
  8.0661
0.222138
-8.33604
-6.08924
-5.66784 -8.41312
0.350427
    3.51298
4.93936e-11
-3.63453
 1.20353
-2.48916 -0.14342
0.523038
-2.81779
 3.37068
-1.55612
-7.10704
0.564181 -1.36012
0.263642
     5.60556
-2.93331e-11
-5.74582
 7.42793
  0.35809 -0.544505
4.39497
   0.974908
2.23999e-11
-2.11921
  1.9349
 8.69725 0.299139
-0.228379
2.212e-14
  3.41829
 2.12315
-3.54141
-2.03285 -3.45494
4.66647
-6.46081
-8.60062
-1.78184
-2.41283
-9.34779  7.17115
0.284681
0.347367
  5.3648
  4.39474
-0.183412
-2.80498  0.38236
12.1862
3.8511e-13
  -5.75679
 3.41258
-6.52604
-4.09978 -8.47732
14.3413
   3.057
-0.91529
3.10259
2.64331
-1.56229 -5.21793
18.9901
   0.8567
-0.404745
  13.9278
0.0138374
1.25706 5.06808
-17.7191
   -0.235883
-6.23487e-12
-7.95733
 2.16985
  9.28824 -0.344775
1.09854
6.54916
8.36191
-8.12914
-4.61784
 9.38421 0.190117
0.263642
 -4.97231
-0.215899
-0.169993
  2.57478
0.412541 -4.51303
11.4792
0.0146098
  6.76026
0.428808
-6.47454
-3.51011  2.51587
1.83762
-3.18373
0.312378
-3.23819
-0.17251
-0.346668   5.08917
0.263642
-0.575426
  0.64509
-0.317777
 -3.78133
 2.76272 -5.30709
0.263642
     9.46595
-1.66906e-13
-9.47096
 1.51914
3.54094 6.35133
-9.29815
-2.67605e-13
    -5.27306
 4.59314
-6.56042
 2.99546 0.171977
-13.4081
-3.85991
-9.96333
5.60452
13.1382
-5.87557  2.27626
3.37421
    1.13255
9.48699e-14
-1.15149
 1.49276
-2.55663 -1.62624
2.778
3.88445
1.94857
 10.163
4.46832
 1.04046 -2.07414
-0.955766
-1.00368e-13
     -1.2097
 3.50712
-1.84927
-5.29813 -1.10135
18.9316
-5.05211
 5.53779
-5.10422
-7.81497
-7.29948  2.94629
0.350427
0.772378
 -2.4062
-0.81537
-7.74024
-1.80946  9.83241
0.350427
-2.28959
-3.29307
-5.58969
-5.89288
4.41379 8.37467
0.350427
-2.82339
 1.14905
-5.57446
-4.89376
 8.90278 -3.73203
0.350427
 2.93076
-0.40418
 -7.04001
-0.223207
1.14842 3.93326
0.263642
6.94015
1.47019
-7.23425
-1.62248
  -6.3719 0.0919234
0.350427
-2.04154
-4.39528
-5.38654
-2.42728
-4.83618 0.361694
0.263642
1.06092
2.12192
7.94673
17.1771
-2.66593  1.33291
-1.35967
-3.69831
 5.96041
-5.96543
-3.29162
-5.67565 0.266717
0.263642
    6.97047
2.02269e-13
-14.0972
 5.80046
 2.54734 -3.68765
21.7405
0.357979
  -2.612
 -4.4704
-5.88555
 3.333 8.3102
0.350427
    -0.54226
-4.72345e-11
-3.30766
 3.41753
  8.6048 -4.33085
15.1513
   -6.431
-0.813895
 -6.81086
-0.960119
  -3.52853 -0.0520199
0.350427
-4.74865e-13
    -3.19508
 5.43156
-3.26994
-0.775111    -2.082
4.56049
5.34972e-13
   -6.05203
 5.86616
-6.85673
-6.11371  28.7561
36.2144
-1.18489
 1.80391
  -1.2535
-0.996205
-3.48301 0.881276
0.263642
4.81278
5.88698
-6.07308
-3.25107
-4.21416 0.270044
0.263642
-4.70712
-3.65274
-9.47796
 -3.7348
-9.36395 -2.56377
0.350427
-7.72926e-13
    -3.06248
 3.01337
-3.33327
-2.78701   3.1218
8.74873
    -1.35949
-3.19926e-13
-1.58849
 5.28626
0.574443  4.89284
-25.5144
 0.835899
-0.313637
0.0285777
  2.22088
2.45398 3.43366
-7.8368
-4.27953
-2.08478
-5.32641
-1.15132
0.0567543  0.762546
0.263642
2.73325
4.37027
7.08969
10.8173
-8.15621  5.10105
2.99615
-1.08113
 2.98599
-5.90073
-3.00982
-0.62883 -3.96415
0.350427
6.40681
8.50089
-5.42034
-6.82469
-1.2247 1.14018
0.294324
   0.569615
9.07538e-13
-1.48635
  5.1743
-2.74733 -4.84144
25.4015
0.666581
 1.00042
-0.368118
 -3.61571
  2.38492 0.0669099
0.263642
 -3.98669
-0.883406
-4.41248
-4.70456
0.551151  5.08969
0.350427
0.85487
5.23374
-2.68628
-2.89032
 5.53436 0.303749
0.263642
-3.92521e-13
     1.97264
 5.31162
-7.00628
 4.98775 -3.64049
-26.1426
7.26515e-13
  -0.922167
 3.24067
-8.09638
-2.92711  7.81088
9.8362
-4.12108
0.740089
-6.00169
-9.77643
5.71799 3.62767
0.350427
  9.14756
-0.343449
-0.312737
  2.76155
0.224244  2.83699
-7.97538
-0.175512
 0.932324
   3.92634
-0.0318743
5.55153 2.20018
-21.9381
2.36964
6.44933
 -4.6746
-3.56162
 9.00521 0.246498
0.263642
18.9404
6.49377
 18.618
7.68128
 2.22969 -6.49543
8.71337
 3.9745
8.39021
5.14978
9.59719
-7.31543  3.46537
4.76551
0.194607
-1.98791
  6.02282
0.0679627
5.53383 1.03188
-33.5403
 -8.46635
-0.151642
-9.17595
 -4.3341
-0.902104  -1.58953
0.350427
   -0.889492
-2.77441e-13
-6.64593
  4.5634
3.82996 2.42683
-10.7242
    1.03043
8.16808e-13
-4.64655
  2.7121
-7.96084 -2.62379
7.4664
 3.34741
-5.18522
-3.63927
-7.84785
-0.713232   4.63663
0.350427
7.37448
1.77114
-7.43895
-4.24442
-0.91066 -8.99388
0.350427
 5.48608
-1.63086
-5.65612
-1.64908
-2.08847  -4.4595
0.350427
-13.7112
-4.64069
 8.9772
2.87741
-1.67915  5.04957
0.726496
-0.205833
 -7.46728
  5.23892
-0.255292
-4.73374 0.274703
24.6587
 -11.091
-6.57736
-5.47209
-3.26999
-1.62134  2.96787
0.262766
-4.61977
-10.1402
5.11736
 13.008
-4.53558  2.06638
-3.31882
    -2.20717
-1.22577e-11
-7.41706
 2.18311
 3.36873 0.158408
0.00460535
-5.86527
 -1.7852
-7.19258
-2.66405
-1.30813  2.18353
0.350427
10.6249
5.03696
8.83577
4.28425
 3.98735 -8.37015
0.901819
-6.14158
-1.49867
-9.31188
-2.89919
-7.5535  7.1618
0.350427
10.3314
8.38663
-5.70548
-8.47332
0.153875 -0.22918
0.263642
8.43491e-13
    2.63433
 3.37744
-9.28446
2.97296 -1.5942
-9.69056
3.68105
1.99312
-2.70573
-1.03347
0.139314 0.617509
0.262766
 3.19294
-1.15233
-1.76329
-1.27091
 0.497894 -0.539416
0.263642
4.69555e-13
     1.3639
 25.0589
-1.43767
0.147013 -2.00904
-3.33356
 6.32057
-7.20079
-6.95618
-9.85763
  -6.1732 -0.750904
0.350427
 4.88276
0.858224
-2.69649
-9.02102
0.325583  -9.7171
0.263642
-0.502275
 0.332739
-0.0171718
   1.25925
4.08398  2.9283
-3.82837
-2.06824e-14
    -7.27698
 2.35679
-8.37656
 5.06875 -9.17152
-11.5956
-10.0176
 2.78061
-5.53217
-6.34069
0.158696  1.01366
0.263642
-7.46612
0.396849
 -8.75559
-0.219159
-4.3822 4.00592
0.263642
 1.00262
-6.87166
-0.0342777
   17.3357
 2.04592 0.141794
-2.59901
 4.61826
0.425692
 -4.64281
-0.510083
-3.00047 -5.36134
0.350427
1.10501e-12
    5.17368
 4.06503
-5.23783
-3.92751 -1.77567
16.3159
 3.843
3.1268
-2.12229
-7.74011
0.413672 -4.58051
0.263642
-0.42524
 0.62173
-0.234838
 -5.12356
3.73846 6.23699
0.263642
2.78152
9.96364
1.82513
6.15645
-7.49501  2.13354
0.726496
    2.12159
3.20341e-15
-3.32143
 5.13735
 4.17036 -4.74833
24.7442
  3.5371
-7.34491
-1.95335
-7.87912
0.449449  3.34599
0.263642
5.20261
12.6107
-0.986041
 -1.97904
  2.56745 -0.961618
0.30572
    9.74967
2.80518e-13
-9.82841
 6.50828
-4.58218 -6.39073
41.9431
    3.89344
5.71992e-11
-3.94479
 1.86498
-4.02104 0.176123
0.0219607
-1.97422
0.269091
-0.0674948
   3.63983
1.03903 3.62093
-13.3205
-0.215267
 -2.93489
  3.27473
-0.100338
-4.52629 0.698929
14.6815
-8.34658
 -5.0283
-8.73475
-5.03097
-9.28792 -3.59488
0.350427
-3.86541
 1.71648
 3.9759
3.06034
-2.16661 -4.87906
23.8962
-0.875561
 -9.16821
  4.30132
-0.313443
-1.11284 0.223739
4.64576
2.61003e-14
   -4.40538
 1.99119
-8.01089
-4.78518 -3.29542
9.87863
 -3.26387
-0.309706
-3.99992
-7.97429
-7.12407 -7.06596
0.350427
 7.41759
-0.42574
-4.09634
-4.80164
0.214321  1.99816
0.263642
  -0.598699
2.70936e-14
-4.29303
 4.13921
 5.54673 -4.17027
17.6121
-6.62825e-14
     1.87161
 0.54459
-2.51306
-5.30553 0.185762
3.23977
  3.85899
-0.898939
 3.96926
0.941323
-1.33675 -5.73844
11.0581
0.975797
0.942246
8.92118
7.46251
 3.96186 -4.10293
-4.37585
-1.38772
 3.87886
1.43243
4.04767
 -5.6422 -2.01858
16.603
5.90603
7.30294
-3.09863
-5.86732
 0.225758 0.0702211
0.262766
0.393544
-1.48317
0.93462
1.55911
-4.12719 -1.09511
5.91517
    -3.82581
-3.20765e-13
 -4.075
6.53624
1.85435 6.39802
-41.4686
  -4.334
-5.94297
4.47338
7.78701
-3.65385  2.66463
-4.054
   -6.12868
6.61434e-13
-6.95304
 2.07665
-3.80607  5.34499
-10.7493
 2.47136
-4.12191
 -1.3648
-6.90588
0.643268   1.0786
0.263642
 -1.06703
0.0181184
  -4.70512
-0.0973912
-0.640627  -3.44287
0.350427
  5.56895
-0.643636
 -9.07891
-0.355446
-1.85767  2.46994
0.263642
-2.70762
 5.59722
-1.49528
-9.53255
0.587137 -5.71759
0.263642
-0.275851
  4.38408
 4.72022
0.149883
   3.904 0.467894
-18.6388
-0.296545
 -6.05972
-0.159154
 -6.04526
5.01503 3.33525
0.262766
-0.745739
  3.94762
-8.17482
-4.23032
-4.29075 0.956503
0.350427
-2.32014e-15
     5.05235
 6.50274
-7.03496
4.04235 4.41154
-25.936
 7.09041
-1.56588
-3.91566
-4.94584
0.22421 9.25731
0.263642
 7.277
3.6357
9.42701
 4.7274
 3.28687 -6.57881
0.465719
-2.01723
 3.79251
 -9.4921
-6.22978
 9.45446 -0.13867
0.350427
  2.12143
-0.189551
-1.66052e-11
    0.528928
0.966933  5.41089
-3.03751
-1.04547e-13
    0.667367
 3.54024
-4.62914
-2.22566  1.31334
8.22981
 -2.9087
0.928714
-2.91147
-2.28918
-2.39402  6.86632
0.350427
 -2.89817
-0.603052
 -2.93765
-0.333034
4.82939 2.63616
0.263642
 0.21511
-3.95068
  1.97812
-0.135066
 4.52958 0.519222
-9.10096
 4.4938
8.39245
-2.48169
-8.54338
0.353764  1.32184
0.263642
4.45981
4.30949
-2.46292
-4.32486
  0.35646 -0.663627
0.263642
-2.47548
 11.3363
-4.75651
-6.26042
-9.52225 0.140235
0.263642
 12.763
8.95824
-0.0826821
 -0.315015
-1.43011  2.15773
0.350427
-0.277707
 -1.16541
  4.57192
0.0398429
-3.87791  1.76014
17.5185
-1.24413e-14
    -0.92406
 3.17267
-8.19557
 -2.259 4.35948
7.5175
 0.446368
-0.334242
-0.0152604
   4.98147
 4.5955 2.91513
-14.6625
-0.526422
  3.35898
   3.4215
-0.114837
 1.85091 0.610685
-6.47381
-0.197269
  1.94928
  6.89474
0.0666422
5.45916 1.05233
-37.8505
-5.48505e-15
    -2.51714
 2.71191
-5.80109
4.78727 4.26101
-12.6322
-6.89374
 7.39822
-2.41576
-2.59254
0.200851 0.187155
0.042735
-0.419801
 -8.90516
 3.05668
-0.30445
  -2.321 0.230347
6.95364
3.34805
2.06401
3.59029
2.25734
 3.76782 -6.11181
0.619285
7.23741
4.54162
7.33476
6.10381
-4.34497  6.92404
-10.0433
    3.93786
1.13664e-12
-6.34649
 3.79519
-2.64546 -3.50091
13.6371
-1.10385e-12
    0.773509
  4.60985
-0.802286
 4.26707 0.684773
-19.3202
-3.02323e-13
    -4.64081
3.61115
-8.4386
  5.63904 -0.639444
-20.013
  8.60758
-0.261188
-0.294276
  1.33281
0.238311  3.73048
-5.11295
7.72101
-3.0004
-7.72231
-3.05788
-2.06747 -2.82983
0.350427
-0.371383
   6.2371
 7.34994
0.213234
 2.89977 0.328884
-21.5241
2.60192e-13
   -3.77459
 7.69948
-9.83998
  2.38578 -0.606366
-18.0188
 -6.32162
-0.434211
  -8.5486
-0.239792
-6.90361  3.66122
0.263642
-0.503495
  2.79279
-3.06516
-9.10052
-1.86638  8.01367
0.350427
-5.43769
-5.31129
-1.28259
-1.16771
4.29732 -4.1582
0.294324
     2.00697
-1.07598e-11
-5.89385
  3.0266
0.617155  5.40603
-16.0114
   0.829093
3.65405e-14
-9.03863
 1.60102
 6.02654 -4.34299
7.30366
0.397516
0.510725
6.86046
8.18765
 4.26752 -3.32157
-1.73091
-1.30254
 2.64972
-4.57544
-2.66376
 9.54826 -1.63854
0.350427
8.75039e-13
   -5.26896
 5.84908
-8.16685
-4.41342 -5.88886
26.1648
    5.13916
3.10317e-14
-5.23912
 1.02638
0.955137  3.67861
-3.42522
5.34872
1.24974
12.0876
5.00249
-1.46325  6.26252
-13.2906
-0.178904
 -0.41973
-0.305291
 -1.00426
-0.57681    -1.07
0.350427
    -3.08698
-3.38129e-14
-3.67141
 2.25883
7.22467 3.59985
-7.78102
-7.33308
0.245789
-0.250704
  5.05024
0.27973 3.96421
-20.1611
0.250589
  10.902
    4.688
-0.372719
-3.88828 0.188156
18.0873
-7.64114e-13
     3.26819
 2.56748
-3.41851
  1.39549 -0.657718
-3.23247
 2.16145
-4.72164
-4.63508
-6.05722
8.49584 7.89521
0.350427
 3.56164
-3.68527
-3.88607
-3.68643
 1.45053 -1.38827
0.350427
-4.02509
-1.87928
11.9359
 7.4626
-3.40548  7.29394
-13.4338
  1.62656
-0.261953
-0.898265
 -2.51405
0.977364 -4.71815
0.263642
-3.16901
-2.92034
-7.21904
-4.55405
 5.65605 -7.89749
0.350427
0.398908
0.526192
0.0136379
  3.94331
 5.14224 -2.04664
7.85946
0.537882
-5.94116
-1.14572
-6.25721
-0.411604  0.794242
0.350427
16.2312
6.04541
 2.61196
0.853082
-1.89163  5.22299
0.410914
-7.93851
-8.59613
4.93667
5.61776
 3.23297 -2.93791
0.726496
3.73317e-12
   -4.67441
 6.59139
-4.80136
-2.60124  1.18849
17.4962
    0.471231
-2.21935e-13
-2.05221
 2.03387
3.03201 5.59434
-11.0277
4.6701e-12
  -7.19289
 8.71063
-7.45441
-0.115193    -5.711
1.35383
-7.97355
-1.64523
-9.31095
-6.90867
7.47603 6.92997
0.350427
-0.408813
  4.04885
  4.60632
-0.138422
 2.38338 0.506634
-11.1195
-4.28682
 0.94462
 5.44678
0.972327
-0.838241  -3.80405
8.61492
 1.37985
-3.80648
5.02455
4.06984
-5.26325 -1.90793
34.5609
-1.83512
0.271122
-0.062739
  5.35026
