0.272327  8.51742  -10.928 -3.23723 -2.98474 -3.82947  4.80444 0.162563 0.126704 0.042735
   -2.82532      4.4218 -7.4033e-13    -7.69521    -4.46913     5.99109    -5.98531    -6.57279    -5.15213     31.2173
   -6.75817 3.77839e-13   -0.493648    -8.02316     4.76528    -5.15931     4.37056    -3.99966     1.62987     19.4099
 4.80367  6.41604  6.11566  5.02729  8.06518  10.3498   5.6448 -5.60881  1.45048  2.19638
     2.11591     0.599564 -4.77553e-14     -5.57574    -0.672979      6.29994      1.80678     -3.82529      4.57075      -28.445
 7.59047  3.47852  5.58412  2.74187  -7.1444  2.11348  5.49725 -7.13115   -7.353 0.516108
 6.33397 -8.24677 -2.46733  -2.2196 -2.88989 -5.59607 0.218602 0.167898 0.678486 0.042735
 6.29311 -1.46964  1.56009 -6.35651   2.0459  1.65937 -3.84356 -2.46604 -2.32307  9.25055
-7.32013e-14     0.312571     -8.81148      1.31304     -2.91561     -9.25361     -3.17981       5.1063      5.64971      4.52566
 -4.25883  -1.91033  0.262089   4.86437  -2.02817   1.83548 -0.283785   2.75134  -4.61139    10.195
 2.67973 -2.86472 0.681269   2.8965  2.91057  -9.4908   3.2869  3.07464  6.72425  -18.119
  9.03714   7.49518  -2.17568  -0.16464 -0.220812  -5.95435  -5.21407   6.43043  -5.37562  0.350427
1.41207e-13    -5.65374    -5.89852    0.613471    -5.72632    -6.03385     1.36323    -1.90356    -1.52306   -0.485873
 -4.3183 -1.58716  1.38189  4.40699   2.7188 -1.44469 -1.99576  5.43002 -1.33857 -5.61743
 8.20913  9.82132 0.396694  3.99191  4.67398  1.71636 -4.05091   3.5948 -3.74893  5.90789
 4.06448  8.16131  3.67914   1.0552  1.72755 -3.68186 -3.46916  1.82824 -2.75348 0.460004
  -2.39308   0.520743   -0.42006   -9.16789 -0.0178032    5.69493   -4.40714    3.93915    2.31957   -13.3507
 -5.51646  -6.08323  -8.49638   7.55146   8.12611 -0.290475  -3.16613   2.71097   0.24143   1.73834
 4.64128  1.43237 -4.55559 -4.72863  2.19865   6.2242 -3.20816 -3.79675 -1.19378  16.1285
 -12.7425 -0.261094  -7.52961    2.0993   4.88516   1.18094  -1.10483  -4.51748   2.14216   21.7839
 -3.30176  -9.10376  -1.54873  -4.58511  -9.11147 -0.855282  -2.91795   2.86677   1.02648  0.263642
   1.39459   -2.87369   0.342488  -0.770159   -7.13083  -0.882501    1.13994   -1.72181 0.00814066   0.263642
  -1.38661   0.216241    6.39175 -0.0474054    1.83912   -9.23907    1.47935    4.50589   0.305164    -8.4278
  0.38304  0.985775    8.5693   4.98356 0.0337017  -8.62787  -2.81152   2.08088   2.94234   13.8003
  14.1031  0.489026 -0.229471   3.25456 -0.217345   2.90982   0.10545   2.51678    5.3635  -15.9296
