40.9528 42.7944
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
727.887 -38.556
7935.94 594.484
  5.0915 -1.48648
2032.11  37.294
  5.0915 -1.48648
1143.39  147.91
  5.0915 -1.48648
  5.0915 -1.48648
624.635 28.6245
966.595 57.8906
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
776.822 232.753
2064.47 28.0191
  5.0915 -1.48648
  5.0915 -1.48648
2091.74 445.506
13524.9 397.578
  5.0915 -1.48648
24323.3 900.808
-527.506  1083.19
10292.2  165.93
127.223 29.8117
20304.7 808.064
85.2264 53.4887
  5.0915 -1.48648
  19712 1001.34
  5.0915 -1.48648
132.094 155.655
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
2090.64 35.1113
4626.92 476.041
1111.18 119.521
5163.64 212.766
  5.0915 -1.48648
5776.68 145.828
  5.0915 -1.48648
91.0356 141.181
1738.91 50.1733
  5.0915 -1.48648
11171.4 608.466
-38.5234  129.246
 1559.18 -187.523
74.1071 66.2726
  5.0915 -1.48648
1103.61  50.693
609.543 182.611
  5.0915 -1.48648
  5.0915 -1.48648
10289.3 464.544
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
20166.9 892.871
57.2391 44.4462
508.464 5354.97
5362.7 774.18
  5.0915 -1.48648
  5.0915 -1.48648
 718.186 -13.3981
437.913  28.816
  5.0915 -1.48648
 2644.1 120.249
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
2338.87 76.0834
  5.0915 -1.48648
2158.24 29.8693
  5.0915 -1.48648
562.123 24.1866
7339.85 172.946
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
 1156.3 1089.96
3632.89 95.3964
  5.0915 -1.48648
  5.0915 -1.48648
138.593 332.235
 1103.6 150.357
  5.0915 -1.48648
13328.5 608.024
  5.0915 -1.48648
464.876 90.4273
16863.5 366.232
45.1152 60.9654
  5.0915 -1.48648
  5.0915 -1.48648
856.969  32.481
103.304 63.3171
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
13412.2 244.234
  5.0915 -1.48648
  5.0915 -1.48648
-9.96316   44.676
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
5259.63 98.9378
  5.0915 -1.48648
  5.0915 -1.48648
 622.445 -64.5931
  5.0915 -1.48648
15535.4 417.978
 1.26141 -31.4256
  5.0915 -1.48648
 741.742 -12.1283
  5.0915 -1.48648
-1196.67  2786.03
50.9536 36.2562
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
-11.2675   82.451
5890.15  203.28
 3.65651 -35.3989
  5.0915 -1.48648
1536.27 26.5848
  5.0915 -1.48648
-86.4848  248.713
  5.0915 -1.48648
  5.0915 -1.48648
27.8003 89.1409
  5.0915 -1.48648
  5.0915 -1.48648
3095.76 207.652
 1573.9 167.545
24179.3 431.129
1369.01 89.3679
-40.6394  178.988
  5.0915 -1.48648
2804.27 48.9275
  5.0915 -1.48648
34.3154  54.936
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
174.36 312.99
11107.9 442.846
1487.45 2031.25
1276.32 157.206
  5.0915 -1.48648
28.9381 29.2259
207.575 340.041
392.485 661.346
  5.0915 -1.48648
1423.59 61.1548
  5.0915 -1.48648
13002.6 537.304
  5.0915 -1.48648
8512.46 183.249
  5.0915 -1.48648
-0.750064   727.158
  5.0915 -1.48648
4632.07 349.598
-25.5076  236.812
67.3462 94.0894
  5.0915 -1.48648
12183.7 521.122
  5.0915 -1.48648
  5.0915 -1.48648
-66.2025  169.938
207.082 35.9954
8420.76 1103.26
  5.0915 -1.48648
2401.62 260.359
2270.46 55.3093
  5.0915 -1.48648
  5.0915 -1.48648
5867.16  474.21
  5.0915 -1.48648
  5.0915 -1.48648
1236.69 901.045
  5.0915 -1.48648
930.032 30.7679
 3870.4 139.416
29.4317 44.1586
  5.0915 -1.48648
2308.02 1517.53
  5.0915 -1.48648
  5.0915 -1.48648
1.06417 35.9696
1188.86  -12.72
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
1592.78 3471.98
  5.0915 -1.48648
0.562144  75.6706
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
479.729  159.59
 1157.26 -12.1822
102.281 62.4528
  5.0915 -1.48648
3478.12 485.933
  5.0915 -1.48648
29.4838 43.2883
1654.48 187.048
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
2252.99 59.1945
  5.0915 -1.48648
1132.25 840.024
93.0513 43.8087
  5.0915 -1.48648
11240.8  223.56
  5.0915 -1.48648
485.883 68.5814
  11483 523.468
  5.0915 -1.48648
10750.3 632.419
  5.0915 -1.48648
39.5818 38.5911
  5.0915 -1.48648
  5.0915 -1.48648
215.138  366.29
  5.0915 -1.48648
1807.04 40.4871
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
3386.28 267.789
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
8609.18 623.805
 3.10887 -38.5569
26.6853 40.2878
  5.0915 -1.48648
 1.64425 -32.8106
  5.0915 -1.48648
1274.43 1103.01
1110.59 23.6405
8359.62 389.109
1755.23 36.6152
-48.9556  158.067
3335.31 81.1008
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  1740 1215.8
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
5187.94 210.491
  5.0915 -1.48648
77.1719  36.496
2899.99 157.844
  5.0915 -1.48648
  5.0915 -1.48648
1791.87 48.1472
  5.0915 -1.48648
  11412 218.583
368.887 40.6116
  5.0915 -1.48648
  5.0915 -1.48648
5136.78 100.426
  5.0915 -1.48648
1245.25 27.0903
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
6087.58 716.164
  5.0915 -1.48648
3708.19 152.231
  5.0915 -1.48648
278.453 401.454
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
4509.52  1055.9
 939.791 -12.3982
  5.0915 -1.48648
2325.36 49.4118
  5.0915 -1.48648
750.947 73.6708
  5.0915 -1.48648
133.695 117.015
23943.8  629.38
  5.0915 -1.48648
  5.0915 -1.48648
2736.59 527.293
  5.0915 -1.48648
273.376 43.8459
501.427 47.5029
  5.0915 -1.48648
  5.0915 -1.48648
1896.84 81.5451
  5.0915 -1.48648
  5.0915 -1.48648
-9.53093  126.216
  5.0915 -1.48648
82.0988 68.5349
275.437 481.212
20.4055 28.6475
-2.39563  31.8898
 457.489 -70.8209
 1.02867 -36.4309
  5.0915 -1.48648
12.4427 27.1404
84.7711 120.241
172.726 144.876
   1.721 -37.6335
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
606.517 72.1974
  5.0915 -1.48648
1021.16 23.9916
  5.0915 -1.48648
  5.0915 -1.48648
 1038.27 -12.0506
20.6612 33.1765
6121.66 325.066
12.7753  67.791
352.461 546.623
  5.0915 -1.48648
8614.63 144.023
  5.0915 -1.48648
  5.0915 -1.48648
1810.72 46.9259
35.2092 33.6149
24279.4 721.842
10519.7 225.252
  5.0915 -1.48648
  5.0915 -1.48648
293.311 104.659
48.2467 55.5502
  5.0915 -1.48648
1161.71 218.125
  5.0915 -1.48648
  5.0915 -1.48648
1451.09 55.8344
742.347 558.801
2555.94 46.0897
  5.0915 -1.48648
4293.85 104.583
  5.0915 -1.48648
  5.0915 -1.48648
17804.7 530.246
13816.8 1033.93
8586.68 184.792
 54.651 38.7743
2137.88 47.4493
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
444.781 69.3031
  5.0915 -1.48648
-1.01695 -35.0509
  5.0915 -1.48648
1913.15 60.6861
  5.0915 -1.48648
  5.0915 -1.48648
788.152 142.898
  5.0915 -1.48648
2642.75 76.9737
  5.0915 -1.48648
7952.49 307.681
  5.0915 -1.48648
  5.0915 -1.48648
29.1711 28.4378
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
7342.41 184.167
  17755 793.845
1755.47 190.474
196.707 127.999
  5.0915 -1.48648
5311.64 183.251
 600.36 290.195
  5.0915 -1.48648
1280.19 50.9065
1466.23 34.8895
703.865 138.567
  5.0915 -1.48648
6029.83 351.158
55.9945 97.0126
  5.0915 -1.48648
  5.0915 -1.48648
191.591 90.8121
  5.0915 -1.48648
180.483 62.0568
  5.0915 -1.48648
17135.8 561.955
3061.64 107.404
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
2862.42 110.448
  5.0915 -1.48648
3146.65 176.665
  5.0915 -1.48648
4433.11 1396.29
30261.7  552.89
  5.0915 -1.48648
  5.0915 -1.48648
17564.5 310.278
-18.5046 -25.1548
9510.06 1338.02
  5.0915 -1.48648
  5.0915 -1.48648
109.496 110.838
3260.13 221.952
6401.56 228.097
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
5775.04 287.043
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
7235.07  144.31
 289.29 72.4492
15876.3 337.182
  5.0915 -1.48648
616.911 36.2456
634.165 33.2511
  5.0915 -1.48648
25105.4 585.671
  5.0915 -1.48648
 3782.9 142.515
6371.52 146.525
  5.0915 -1.48648
  5.0915 -1.48648
311.463 195.371
330.213 41.9848
  5.0915 -1.48648
804.218 25.7586
  5.0915 -1.48648
62.1718 101.554
2275.72 57.1622
  401.24 -21.8048
14331.7 1305.78
948.586 661.904
  5.0915 -1.48648
 6111.7 438.229
847.716 534.962
 1.35818 -34.6469
  5.0915 -1.48648
-3563.69     7153
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
-479.169  1348.33
558.894 37.3794
  5.0915 -1.48648
8128.77 214.292
959.547 147.793
  5.0915 -1.48648
  22607 884.399
480.434 92.2826
8591.98 249.345
92.9907 90.2432
15378.4 564.456
  5.0915 -1.48648
15695.3 760.946
1075.51  90.999
  5.0915 -1.48648
  5.0915 -1.48648
3857.31 159.686
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
1780.44 41.2915
149.341 187.784
48.8208 50.2511
 17.821 23.4456
  5.0915 -1.48648
  5.0915 -1.48648
165.132 241.213
  5.0915 -1.48648
683.957 33.5335
  5.0915 -1.48648
  5.0915 -1.48648
408.228 67.3554
124.214 220.323
  5.0915 -1.48648
  5.0915 -1.48648
 481.657 -25.9288
1100.42 25.9787
  5.0915 -1.48648
31.3317 25.4455
  5.0915 -1.48648
1487.97 45.6998
  5.0915 -1.48648
 966.925 -12.0092
156.412 271.907
97.881 119.19
 817.696 -11.8625
85.7563 46.1426
-8.11028  40.6367
8811.27 219.979
174.503 285.828
225.959 73.7915
 17.877 23.9235
1420.04 1505.26
4515.13 329.791
908.872 533.012
 472.475 -25.4579
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
1852.56 106.642
 1105.7 41.3632
41.6678 62.9789
357.405 49.5878
401.817 26.0397
  5.0915 -1.48648
955.864 1196.07
  5.0915 -1.48648
 524.513 -28.1265
823.369 64.1346
  5.0915 -1.48648
5277.22 249.226
  5.0915 -1.48648
594.327 790.627
1323.49 189.434
10930.2 896.578
13465.4 836.709
85.4297 55.0616
459.132 45.5328
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
 115.37 31.8614
  5.0915 -1.48648
8681.38 179.782
1340.73 39.6589
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
3689.18  70.644
33.2931 24.4794
1753.77 255.874
  5.0915 -1.48648
  5.0915 -1.48648
733.128 485.051
  5.0915 -1.48648
  5.0915 -1.48648
2020.1 90.915
  5.0915 -1.48648
  5.0915 -1.48648
24575.3 524.678
1090.95 71.8073
  5.0915 -1.48648
1811.86 219.345
  5.0915 -1.48648
  5.0915 -1.48648
2812.83 62.7334
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
78.9552 102.388
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
6659.49 296.616
4.70393 30.6332
14330.4 312.401
  5.0915 -1.48648
  5.0915 -1.48648
1378.69 50.1735
  5.0915 -1.48648
  5.0915 -1.48648
1719.32 726.164
  5.0915 -1.48648
  5.0915 -1.48648
1846.89 42.7636
  5.0915 -1.48648
  5.0915 -1.48648
1319.19 23.7446
6103.56 774.069
2907.75 94.7781
547.681 31.8589
  5.0915 -1.48648
66.9182 68.0492
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
311.529 29.0449
 472.117 -25.4396
1966.04 1723.06
310.004 589.796
10470.5 244.635
-20.6004 -22.4019
  5.0915 -1.48648
23.5972 101.897
717.466 63.7738
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
 1.42515 -35.2497
  5.0915 -1.48648
  5.0915 -1.48648
11267.1 449.721
  5.0915 -1.48648
2092.77 294.813
4800.92 171.765
 7567.6 468.417
  5.0915 -1.48648
  5.0915 -1.48648
 20.3966 -68.6466
467.041 715.228
  5.0915 -1.48648
2802.31 41.8824
  5.0915 -1.48648
  5.0915 -1.48648
59.8048 56.3169
1640.73 52.9156
229.558 75.0957
  5.0915 -1.48648
13945.1 345.062
9450.82 501.403
 -7.5333 -24.0662
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
1183.44 43.4306
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
10426.8 993.513
5947.84 297.806
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
 1.54976 -37.8451
 5035.5 95.4716
  5.0915 -1.48648
510.214 993.179
119.478 200.399
  5.0915 -1.48648
20942.4 804.446
  5.0915 -1.48648
  5.0915 -1.48648
17372.6 755.499
  5.0915 -1.48648
746.784 23.9777
14143.7 726.956
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
4514.66 176.003
  5.0915 -1.48648
1083.09 45.3604
1057.88 756.238
54.1645 93.6514
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
220.448 76.4507
5695.79 5136.05
6502.83 260.102
  5.0915 -1.48648
  5.0915 -1.48648
7003.12 305.583
1671.35 1743.93
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
 783.79 51.8923
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
24.1842 42.1164
  26.941 -83.3076
  5.0915 -1.48648
59.6278 23.4285
  5.0915 -1.48648
5332.18 472.011
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
16.5504 -64.098
  5.0915 -1.48648
363.364 147.724
291.547 117.872
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
 1271.3 709.924
 1.24946 -30.7612
1618.31 90.6993
4152.03 411.136
  5.0915 -1.48648
51.5691 74.9647
-782.208  1587.92
  5.0915 -1.48648
  5.0915 -1.48648
-21.7244  67.4056
8.35841 51.3869
  5.0915 -1.48648
210.565 188.591
-3.12035  31.4036
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
6889.36 7868.02
  5.0915 -1.48648
44.9648 35.3047
4384.84 1132.27
  5.0915 -1.48648
  5.0915 -1.48648
21.3864 38.9294
  5.0915 -1.48648
  5.0915 -1.48648
7545.97 2174.16
 1591.68 -302.451
714.344  578.98
22.7035 30.3733
  5.0915 -1.48648
804.794 449.749
  5.0915 -1.48648
  5.0915 -1.48648
 3427.3 217.757
  5.0915 -1.48648
 771.058 -12.1753
11351.4 231.536
  5.0915 -1.48648
93.0191 52.0895
  5.0915 -1.48648
  5.0915 -1.48648
40.3788 61.3362
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
125.126 42.2834
  5.0915 -1.48648
2601.96  47.656
57.9457 41.6355
304.262 529.296
  5.0915 -1.48648
  5.0915 -1.48648
 8742.4 921.524
1629.85 50.7592
  5.0915 -1.48648
7.96052 43.3764
1041.19 40.0082
  5.0915 -1.48648
  5.0915 -1.48648
14325.5 305.536
  5.0915 -1.48648
6780.61 166.737
  5.0915 -1.48648
566.505 685.343
  5.0915 -1.48648
 729.307 -12.1358
  5.0915 -1.48648
  5.0915 -1.48648
60.8027  26.772
-2.38743  30.2677
5871.38  591.74
 725.669 -186.044
  5.0915 -1.48648
4254.87 233.234
  5.0915 -1.48648
2868.49 151.504
158.095 81.2046
146.782 259.177
9060.38 1703.84
  5.0915 -1.48648
6002.02 431.793
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
15554.5 263.098
4242.41 82.6927
434.598  33.925
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
10111.7 210.116
1246.49 90.7236
2223.44 1050.35
  5.0915 -1.48648
  5.0915 -1.48648
18.0052 23.9423
  5.0915 -1.48648
  5.0915 -1.48648
22725.2 865.219
351.519 71.9278
14.5155 31.4041
 1.87599 -31.8509
  5.0915 -1.48648
4328.98 940.784
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
 604.36 47.6953
203.299 52.1422
202.003  312.32
1523.16 572.547
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
9208.49 1087.08
14082.4 323.332
1930.89 504.093
  10275 208.542
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
 1.43013 -29.9827
1439.38 1639.15
210.571 63.2048
  5.0915 -1.48648
99.6361 24.8873
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
1910.18 69.5222
  5.0915 -1.48648
  5.0915 -1.48648
419.869 261.613
4601.79 95.3755
13234.1 617.752
  5.0915 -1.48648
6868.59 447.763
1688.15  3405.3
2031.96 57.6466
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
 869.678 -12.8728
921.429 77.1727
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
6806.37 1940.91
  5.0915 -1.48648
45.2223 34.0277
5822.38 578.639
122.767 76.5713
  5.0915 -1.48648
20910.2 443.284
 1111.2 297.662
  5.0915 -1.48648
151.136 52.2128
  5.0915 -1.48648
297.038 76.4904
  5.0915 -1.48648
154.675 25.9341
  5.0915 -1.48648
2365.99 124.881
  5.0915 -1.48648
  5.0915 -1.48648
217.436 149.206
9470.54 311.224
  5.0915 -1.48648
747.158 672.421
49.3359 30.5334
 604.28 1168.78
-223.03 487.506
 63.983 181.444
  5.0915 -1.48648
78.9751 34.1169
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
  5.0915 -1.48648
4.01746 24.5302
  5.0915 -1.48648
2258.54 72.9957
134.121  38.064
  5.0915 -1.48648
4122.49 488.225
  5.0915 -1.48648
  5.0915 -1.48648
164.905 110.338
  5.0915 -1.48648
