4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
-0.467158   37.1213
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
  10.039 -29.5633
-2.48771  85.0843
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
293.269   188.1
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
-26.7768  111.275
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
16.7322 52.0949
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
-6.40437  57.9012
4.36069 3.08469
4.36069 3.08469
4.36069 3.08469
