-3
7
3
229
3
232
-3
3
-3
3
-3
3
-3
5
0
248
-3
3
1
225
-3
3
-3
3
-3
7
3
248
-3
2
-3
3
2
257
-3
3
-3
3
0
228
-3
3
1
176
2
244
3
197
-3
2
-3
2
-3
3
0
230
-3
3
0
248
-3
3
-3
3
1
211
3
195
-3
3
-3
3
3
221
-3
3
0
216
-3
5
-3
3
-3
3
-3
3
-3
2
0
241
-3
3
-3
3
-3
3
-3
3
-3
3
-3
2
-3
9
-3
5
-3
5
3
196
-3
3
-3
5
1
235
1
211
-3
3
-3
3
-3
3
-3
3
0
246
-3
3
1
234
-3
3
-3
3
-3
3
-3
3
-3
3
-3
3
-3
3
0
237
-3
3
-3
3
-3
4
-3
3
-3
2
2
209
-3
6
3
237
-3
4
3
228
-3
4
-3
3
-3
3
-3
4
-3
3
-3
3
-3
3
1
231
1
196
-3
5
-3
3
-3
4
-3
3
1
234
3
219
-3
3
-3
3
-3
6
-3
3
2
247
0
226
-3
4
-3
3
-3
3
1
243
-3
3
2
250
-3
3
-3
3
-3
3
-3
3
-3
3
-3
3
-3
3
-3
6
0
241
1
211
-3
5
-3
3
1
209
-3
3
-3
5
3
223
-3
2
-3
3
3
247
-3
3
-3
3
-3
3
-3
3
-3
3
2
228
-3
4
-3
3
0
217
3
236
-3
3
2
236
-3
3
-3
3
2
210
-3
4
-3
3
2
226
-3
3
0
220
3
202
-3
3
-3
3
-3
4
2
217
-3
3
2
199
0
242
-3
4
3
239
-3
3
3
177
-3
3
-3
3
-3
3
3
210
1
229
-3
3
-3
3
-3
7
1
263
-3
3
-3
3
0
211
-3
4
3
216
-3
4
-3
3
-3
3
3
230
-3
3
-3
3
-3
5
-3
3
-3
3
-3
3
-3
3
0
259
-3
3
-3
3
0
202
-3
3
0
228
-3
9
0
252
1
158
3
246
0
220
1
233
-3
3
-3
3
3
232
-3
10
0
220
2
190
2
196
-3
3
-3
3
3
241
-3
5
-3
3
-3
3
2
190
-3
5
-3
2
-3
3
2
236
1
237
-3
3
-3
3
-3
3
0
244
-3
5
-3
10
-3
4
0
233
1
216
-3
4
-3
3
-3
3
-3
3
-3
3
-3
3
1
235
-3
3
2
216
3
176
1
229
-3
3
0
227
-3
4
-3
6
-3
3
2
254
-3
3
-3
3
-3
3
-3
3
-3
2
-3
3
-3
3
1
204
1
229
-3
6
3
211
-3
4
-3
2
2
251
3
252
1
232
-3
3
-3
3
-3
3
0
243
-3
4
-3
3
-3
4
-3
6
-3
3
-3
3
-3
4
-3
3
-3
3
3
244
-3
3
-3
2
3
212
1
234
-3
6
1
227
2
226
3
243
3
225
0
231
-3
12
3
237
0
178
-3
3
-3
3
-3
3
-3
3
1
257
1
226
3
232
1
217
3
223
-3
5
-3
3
3
209
0
229
-3
3
3
209
3
212
3
237
0
233
0
232
-3
3
1
190
-3
2
-3
3
-3
3
-3
3
-3
9
-3
3
-3
5
-3
3
-3
2
2
210
-3
3
-3
4
1
207
-3
3
-3
3
-3
3
-3
3
-3
5
3
253
3
241
-3
3
-3
3
3
190
-3
3
2
232
-3
7
3
229
3
240
3
193
1
244
-3
3
2
246
-3
10
2
216
3
233
-3
3
2
243
2
229
3
240
-3
3
-3
7
-3
9
1
217
2
238
2
248
-3
3
-3
2
1
228
2
217
-3
4
-3
3
-3
17
-3
2
-3
3
0
234
-3
3
-3
3
-3
3
-3
4
-3
3
2
195
-3
3
2
235
0
243
2
217
-3
3
-3
2
1
247
2
240
1
232
3
238
1
218
0
197
-3
2
-3
2
2
243
-3
3
0
197
0
190
-3
5
-3
4
-3
3
-3
3
-3
2
0
233
0
211
2
235
-3
3
-3
3
-3
5
-3
4
-3
3
-3
3
0
208
0
211
-3
8
-3
5
3
259
-3
3
0
230
2
206
0
229
-3
3
3
190
-3
4
-3
3
3
227
-3
3
-3
3
0
209
-3
3
-3
5
2
236
-3
3
-3
3
1
238
-3
3
-3
5
1
219
-3
14
-3
3
3
263
-3
3
3
266
1
210
-3
3
1
246
-3
3
-3
3
-3
3
-3
3
-3
3
-3
5
-3
3
-3
5
0
227
-3
3
0
239
2
217
-3
