 6.96192  3.82924 0.134711  9.41003 0.601036  3.57962 -8.70234  7.02928  -5.7705  1.84387   2.1123 -2.95904
 4.12361 -7.26714  5.97254 0.187218 0.956242 -7.97364  -7.8879 -5.68699 0.685618 -7.50018 -2.52714 0.935777
-7.33553 -8.41077  6.28376 -1.49483  9.47913  4.21906 -6.18679 -4.35531  -9.9969 -3.79347 -8.13223 0.935777
  9.48349   2.59792 -0.489037   4.67705 -0.541762  -4.21343   7.59685  -1.53976  -4.73255  -6.10256  -4.40409  0.935777
 -4.2393 -9.35142 0.246671  4.75614  4.90144  5.75252  7.21797 -0.41217 -5.28223 -4.97464 -4.97497 0.935777
  -9.2205   3.48446   4.42807  -3.14255  -8.73252  -8.11154 -0.154713   2.62554  0.186746  -7.16054   5.49461  0.935777
  2.63318  -6.49297  -9.02813  -5.06498  -3.89964  0.635149 0.0220491   3.49562  0.120957 -0.781257  -1.39009  0.935777
0.499584  4.09899  8.11373 -7.18943  4.80348 -6.59573  7.09598 -3.13413 -9.53562 -9.42084 -5.25229 0.935777
 7.62564 -4.91791  8.96104 -2.81428 -9.18819 -3.94388 -1.34992 -8.18189  3.56162 -1.19083 -7.81142 0.935777
  8.19076   1.73443  -5.06025  -5.23807   1.79882   6.60235  0.180229 -0.514865  -10.9727   5.77267    1.2345  0.935777
 8.06494  -6.8716 -1.01007 -6.87784 -2.73598  8.27347 -9.65344 -2.53959 -5.15366 -7.00987 -6.84712 0.935777
-1.71225  9.30203  6.50563 -1.10353 -4.40957  7.93155   1.1339 -1.72498 -3.93196 -5.09244  9.99164 0.935777
 1.55618 -5.75679  5.52716 -6.52604 -6.75049 -8.47732 -2.83007 -4.48262   5.6383 -4.32412  5.99094 0.935777
 6.54916  7.19542 -8.12914 -6.08131  9.38421  7.85498  -6.7417 -2.74261  3.09377  5.25543 -1.41285  8.36091
  -9.151 -5.27306  7.30897 -6.56042  5.03963 0.171977 0.300524 -6.31002 -6.38828  1.26908  7.00212 -7.95044
-5.05211  5.53779 -5.10422 -7.81497 -7.29948  2.94629  6.50894  3.32602 -9.14208 -1.23598 -3.06535 0.935777
 5.34097  -2.4062 0.239917 -7.74024 -4.60878  9.83241  7.67818  3.31988 -1.39343  -7.1785 -1.91595 0.935777
 2.93076 -1.36131 -7.04001 0.445974  1.14842  6.22427 -2.27868  7.67042 -3.93957 -1.30437 -3.43961 0.935777
 6.94015  1.69684 -7.23425 -1.41211  -6.3719   2.2713   7.1852 -4.43646  -0.5448 -5.05437 -6.19113 0.935777
-2.04154 -9.12642 -5.38654 -1.21951 -4.83618  5.76626 -2.98368 -6.66893  3.89183  4.52582  -4.5425  21.4944
-3.18935 -6.28232  7.12169 -1.67604 -1.06704 -4.79259  2.55794  8.97234 -5.21111  5.39003 -7.20732 0.935777
  4.81278   6.48791  -6.07308  -3.16872  -4.21416   2.71725 -0.145784 -0.701689  0.829424  -4.74159   2.08121  0.935777
  9.27181   7.40273   3.10468   3.41444   4.30924    5.2933  -7.35561  -9.46449  -9.07058  0.401132 -0.806677   1.25936
  4.40785  0.712952   7.53233   9.89554  -8.95238   4.55906  -1.07158  -1.89639   6.06287   19.1167 -0.140291   3.61768
 5.84303  7.55908  1.06115  7.33037  -5.4776  -7.9573  6.14541 -6.91724  9.89069  2.50953 -5.48656  14.7045
 0.85487  5.94672 -2.68628 -2.76551  5.53436  2.03382 -4.30918 -4.18555  -1.0472 -9.47195 -9.64313 0.935777
-7.22597  9.56648  7.79177  8.76619 0.994465 -7.73691 0.799133 -7.46659 -2.67025 -9.40013  1.62205 0.935777
 1.03043  2.88299 -4.64655  2.74134 -7.96084 -3.16199  7.41441 -1.84257 -7.17694 -1.83012 -2.72597 0.935777
  4.2973  3.52027 -2.37791  2.80309 -9.96567  1.30086  3.10617 -8.78787 -3.92161 -1.63469  2.94671 0.935777
   5.72215   -4.22655     1.3146 0.00824947   0.618966    -1.0796   0.169018   0.637586    -7.6749    -5.6232    5.10924   0.935777
  -9.4151   3.42178   -4.1129 -0.456382 0.0496005  -4.15868  -4.74655   1.73635  -3.68418   1.04579  -4.68646  0.935777
-7.72065 0.270349 0.791772  1.80829  9.87873  5.11234  7.46458  4.87144 -5.92701  9.06751 -7.20127 0.935777
  4.55305 -0.913652  0.145167   8.14445   6.91762  0.084945     0.236    6.6306  -9.41176  -6.17981  -3.82847  0.935777
 1.49168  6.09377  5.40751 -4.46138 -5.30694 -4.09823   8.3472 0.358892  -2.7809 -1.47334  5.98332 0.935777
  5.02951  -5.78859   5.30706 -0.584803  -8.60173    3.3904  -7.00307   3.80545   -1.4639  -6.68617  -5.83217  0.935777
-4.33046  6.02749 -2.43233  2.54787 -9.48593  7.31425 -8.31191 -4.73918 -4.52983  3.76539 -3.22678  13.0859
-6.12868 0.348933 -6.95304  2.69193 -3.80607  6.95277 -6.02083  1.16552   7.0363 -8.22984 -6.46486 0.935777
 -4.8192   7.2915   6.2824  8.70767  5.73919  2.26572 -9.50721 -3.45182  8.57219 -9.84738 -8.68652 0.935777
 1.74848 0.282218 -1.11613 0.840094 -2.91531  9.47381  1.13362 -6.52251 -2.94289  7.27207  3.33371 0.935777
 0.783547   9.34912    2.8446 -0.296837   1.76667   6.22536  -5.02747   9.39676  -6.97076  -5.54885   2.86731  0.935777
 8.55567  5.87784  1.11257  6.82806 -2.89631  7.96605 -4.18165  6.09311 -5.58786 -9.19888 0.811602 0.935777
 7.14183  6.54446   9.9277 -2.33027  3.39203 0.355943 -9.52779  4.44171 0.742984 -7.89955  -1.7734 0.935777
0.829093  5.53522 -9.03863  3.40533  6.02654 -7.45459 -3.58506 -6.82551 -2.33084 -1.13248  -2.3165 0.935777
 -2.70047   4.40042  -4.27898  -5.23554  -3.06834   7.77203   4.00518    4.7382  -7.79273 -0.963612  -5.21653  0.935777
  -8.4894   9.90915   6.54798  -4.55663  -5.84395  -7.58985   6.66401  -2.37039   3.72928 -0.586713   3.99695  0.935777
 -2.93207   9.14531   1.67583   1.59881 -0.818503    6.5933   6.49134 -0.813643   4.91467  -21.1174  -3.28233  0.935777
0.471231 -2.21156 -2.05221   2.8379  3.03201  8.75258 -2.92796 -5.93612 -3.73296  1.40288 -5.21373  8.25002
  5.42813   2.49363   1.22812 -0.960637   1.99377 -0.867533  0.528284   1.58808 0.0407279 0.0242372   2.02452 0.0320522
 4.98347 -2.61629  5.31242 -3.45517  5.35409 -49.3115  6.80832 -405.533  5.28961 -2942.53 -1.93795 0.935777
 7.66731  9.37967 -8.35458  6.79853 -6.00931  8.38002  1.04226   5.9254 -4.76009 -6.60794  7.07428 0.935777
-6.34796  3.43968 -2.17965 0.148705  9.05934 -6.52377 -6.16397  7.14276 -5.97777  9.97145 -5.55389 0.935777
-2.87059  8.93939 -7.06448   2.4168  1.11282  1.43113 -6.41924 -2.69651 -2.51702  -1.2303 -4.03605 0.935777
-4.64884  5.41059 -8.25774 -4.93041 -7.03274 -8.31264 -3.28739  4.11212 -6.14313  8.30712  6.82752 0.935777
 -9.51032  0.578037  -2.71643  -9.46386  -2.39564  -1.01783  -6.53656  -4.28766  -5.26577  -8.25169 -0.380174  0.935777
 -4.08062 -0.534488   9.44276   -2.2062    4.4256  -9.20197   4.85693   3.47553 -0.912598  -5.99462  -8.36199  0.935777
 -4.92638   2.52036   6.36874  -1.07882  -7.98107 -0.409709  -4.26632  -7.87142  -8.45394  -5.67505   5.16994  0.935777
 -2.52031   6.87111  0.599922   6.16976   9.70002   7.95991  0.719186 -0.710169 -0.125236  -3.67758   8.42899  0.935777
  2.81988   7.76746  -5.18674   2.54479   1.67243   2.05064  0.471998 -0.545905   9.54418  -6.36421   2.26322  0.935777
  7.81543   1.51648  -0.90243  -8.77359   1.61041   5.71812   -7.6996  -1.53108 -0.157546  -9.32749  -4.88202  0.935777
 -7.37305   4.13709  -7.39435    4.3141  -3.77924  -7.16502  -3.98243  -8.61603  -5.59782 -0.234241   6.50742  0.935777
 -5.30258   7.08492   3.67467  -4.17173  -2.40184  0.293933 -0.462398  -8.99466   5.50554  -9.35062  -1.26271  0.935777
 4.53102  6.85895 -4.29403   2.5162  7.73866 0.802635  3.96054  6.85707 -7.34357 -8.06786  2.85869 0.935777
  9.74662   5.79479  -5.01611  -8.36817   1.36839  -8.82721  -4.45355 -0.670125 -0.959167  -3.23701   1.31263  0.935777
 7.57319  2.67123  5.72964  7.30513 -4.39165  5.25602 -6.06691 -7.43924 -7.64462 -2.06016 -4.17463 0.935777
-8.44224 -7.01867  4.81698 0.639498 0.179402 -5.95456 -6.26566 -3.57575   -8.854 -7.05612 0.232877 0.935777
 6.32744 -6.24833 -7.81052  9.08708 -2.64196 -4.86644  9.56272   3.6851 -7.74336  1.82959 -4.87636 0.935777
-9.08954   9.0508 -2.27226 -1.92415 -5.25179 -1.36845  8.14094  7.72627 0.613009 -7.89445 -3.43779 0.935777
-6.87641  2.28382 -5.99281  6.48965  -4.7974  -2.2853 -2.52726  -6.0687 0.737183 -2.50181  4.11192 0.935777
  3.76836  -7.00758  -7.14473   4.41703   5.04487  -4.07447 -0.515119  -4.19319    4.5772  -1.39346   4.56773  0.935777
-8.90675 -7.59088 -9.87118 -4.52424  5.78566 -6.99467 -1.37681 -4.16613  4.07159  3.05524 0.502241 -0.59869
 -1.50123  0.379545  -8.96553  -4.90191  -2.98306   6.79461   -2.3827 -0.457704  0.109611   2.39094  -5.51035   14.1107
 6.56165  3.95249 -4.61235 -1.33426  6.00475  7.81196  5.61119 -7.52045 -5.46126 -7.77174  4.78333 0.935777
  3.71873   3.45258   5.49109  -6.63081   3.79329  -56.9981   3.18546  -204.086   8.37606  -2151.32 -0.932032  0.935777
 4.19564  7.69437   7.4553  -18.111  4.53766 -127.532  5.64644 -843.172  6.70645 -7010.52 -3.59088 0.935777
 0.73643  2.75869  7.64734 -2.20797 -5.98954  1.36891  -3.4598  7.59459 -2.46498  3.66062  4.82693 0.935777
-3.84449  7.16299 -1.71654  5.11633  2.93268 -3.00794   2.4107  2.54061 -6.61564 -4.01909 -7.97289 0.935777
 -9.1637 -3.25969  6.16773  -8.2159  3.31483  -5.9185 -5.22599 -9.16889  1.04221 -6.61521  -4.5128 0.935777
-3.51205 -3.27689 -6.11752  8.07191  8.02736  4.32593 -9.04143  3.48136 -7.30782 -2.33899 -1.40491 0.935777
  4.89464   4.49484   3.33758   4.52523   9.23305  0.418877  -3.73458  -4.16314   2.24893  0.568683 -0.138992   1.01482
 7.87694  9.43909 0.250813  5.63951 -8.32261   1.7432  5.13549  8.91458 -5.52332  3.21978  3.03682 0.935777
  -5.07798   -5.03137    8.85822     8.6568   -8.78078  -0.811681    1.54934    1.08493 -0.0338575   -6.81175     6.4347   0.935777
 1.51364 -4.94122 -4.05555  -8.8836 -6.63399  3.34609  4.91724 -3.15331 -2.84474  3.41876  5.11882 0.935777
 -2.60461  -4.57026    -5.323  -9.47445  -5.59557  -1.48113  0.922873   6.25255 -0.531393  -7.08854  -6.19728  0.935777
 -4.14883   6.30508   4.43767 -0.613602   4.12974   4.83066  -1.82878  -1.41601  -9.82378  -6.58347   3.15396  0.935777
-8.60062  9.56281 -4.12926 -5.11462 -9.78732  3.71573 -2.01182  -3.9065 -3.96389 -7.62125 -8.75923 0.935777
 2.53126 -6.07689 -2.53459  1.13335 -1.56286  2.37147 -4.45663 -7.66659 -3.10582 -9.41066 -2.60606 0.935777
 3.12398  6.32812  7.54463  -14.191  5.01845 -104.525  5.74419 -773.397  4.44748 -4235.44 -1.55118 0.935777
  1.05613  -7.01979  -9.66147   5.55423  -4.55193  -8.83887   3.51669  -5.52688   -4.0489 -0.857847   7.54158  0.935777
 6.47555 -9.25222  3.35061 -0.56824   8.6798  4.45917 -3.17368  6.46305 -5.11754 -5.52464  4.08879 0.935777
 0.225288 -0.814775   -8.8293  -2.19377   0.62889  -7.87923  -1.28082  -8.55802   9.58021   0.92799 -0.719452   1.60342
 -2.47192  -8.15904  -5.23664  -5.31895   -6.8595  -3.72319   8.10946  -9.10216   -3.1456 -0.639394  -6.78429  0.935777
0.924759  4.51304  -0.2712  1.45422  5.03437   9.2053 -8.10901  7.41565 -5.40535  5.76926   -3.007  18.2839
-2.89115   1.2706  9.82213 -2.99641  3.92835  6.13212 -4.83583  8.14969 -3.25056  4.74301 -1.11963   6.2462
-7.76825   6.2702  -2.8733  1.81265  7.25896 -3.96704   8.9341 -9.79717  -1.6062  -8.1925 -2.22605 0.935777
-3.10607 -8.88844  5.53853  8.12055   1.8822 -6.90636 -5.00161  1.50215 -6.72685 -8.06777 -2.14537 0.935777
  4.24244  -6.37208   9.92145  -9.11979  -1.80183   5.39116   -4.8533 -0.289143  -3.43491  -8.89989  -4.78575  0.935777
   2.9332  -6.48513  -1.78064  -3.21569   2.56369   6.44025   2.14472   3.19824  -1.26308 -0.552688   8.60869  0.935777
 -1.05487  -5.01238 -0.811973   3.29817   3.86783  0.993905    7.6392   9.79243  -1.84619  -6.95625   6.34808  0.935777
 -5.43776  -6.74091   5.36273   6.66857 -0.703657   -3.6508   -2.1482  -1.06312  -2.30787  -9.57785  -6.66848  0.935777
  4.88336   9.90122  -8.43584   2.76088 -0.768147   4.86556    -3.793  -1.08092   7.53339   4.33509  -2.43168   11.4773
  2.00663   2.54286   5.00372  -7.66554   8.61197  -8.33831   2.30776   4.62055  -4.83003 -0.240164  -1.35037  0.935777
-0.472244  -5.56822   -6.6666   8.99147    4.0721  -5.44512   9.66583  -1.61013  -6.49692   -5.0339   3.32279  0.935777
 -9.76802  0.195073   4.83385   9.41935  -3.76537  -9.35401   4.87648  -2.62262 -0.361736   3.89625  -1.30878   6.03511
 0.286296   8.18669   8.55856   5.03339   2.40881  -2.56487  -7.61777  -2.26209  -8.59099  -1.35928 0.0774428  0.935777
 2.70063 -2.00773  6.90274  4.75509  3.95762 -7.79032 -1.89156  9.10501  4.85791 -7.63433 -2.99554 0.935777
 7.79323 -1.67147 -3.98728  5.44954 -3.69527 -7.29848  2.76853 -8.59816   6.9992 -8.57293 -3.02705 0.935777
  6.81895    4.6926   6.66395  -3.38599  -7.86622   1.08805  0.536413  -9.18458   6.48898 -0.208997   6.58756  0.935777
 -3.16027  -2.67025   3.33503  -2.79309  0.475482  -7.57817   7.66936 -0.147044  -9.39511  -2.49111  -3.10196  0.935777
  7.29222 -0.738709   6.54091   8.57614    1.7614  -3.12136    6.3494   7.03202  -7.37725  0.934759   8.16092  0.935777
-5.97532  9.53074  2.19691  4.02458 -9.26239 -7.32296 -7.60946  9.99027  -9.6919 -3.26441  9.11512 0.935777
-9.06888 -5.70196  1.73837   4.5508  5.02054  6.50649 -4.14327 -3.31402  1.72894  2.62522  1.85036 -3.92182
-5.76364 0.961269     6.13  -8.2014 -3.89443 0.469467 -7.56274 -9.14389   1.1379 -1.01788  4.39361 0.935777
 6.03306 -1.51023  1.77922  6.14689  7.84582 -6.61638  6.59398  2.52636 -4.31846  6.35026 -4.40934 0.935777
  2.6058 -7.90494  3.03991   6.0882 -4.37176  6.57771 -7.06249  4.67413  -4.8678  4.38342  1.03587 0.935777
  -5.336  9.27459 0.833541  7.47749 -1.76865 -7.08127  8.28692 -3.71321 -6.42263  -6.8337 -0.48421 0.935777
 1.31268  9.37136 -7.15463  3.81885  6.79236   3.4774 -5.88133  7.97167 -6.47093 -2.19351  4.23401 0.935777
-1.49874 -1.26444  1.66659 -5.90246  2.40226  -5.0588   4.1352 -2.56985 -8.70061 -9.39348 -8.94478 0.935777
  3.29178   6.86187  -7.05455 -0.688052  -3.62893  -3.76993   4.45863   2.60367 -0.811576  -6.42595   -7.9772  0.935777
 2.11744 -7.96681 -4.21365 -7.86569  5.43399  3.36621  7.29022 -7.60892 -9.76636  5.62545 -8.20968 0.935777
 -1.41006   6.90663    3.0371  0.492131   1.11176  -7.37009   1.96847   11.2661   0.12363  -3.68774 -0.595228   1.31902
-4.38422  6.93582  7.28498 -3.05882 -3.58745 -2.12511  6.07973 -8.93895 -5.62864 -7.90275  4.30469 0.935777
-9.17532  2.77301 -2.22795  -7.5875  8.22878 -2.12949  6.38417  1.15629 -6.65312  5.54606   5.8111 0.935777
 9.48066  4.21331  9.95519 0.932298 -8.49941  2.12126 -6.73052 -2.41383  1.09104 -7.96862  7.58247 0.935777
 0.955391  -7.13518  -8.13002  0.292686   7.87468   7.94406    5.5419   3.49932 -0.958319   5.77198   6.52614  0.935777
  -2.45669   0.403601    2.47478   -5.76648   0.979679   -9.52299   -9.17727   -1.08244 -0.0858386    1.30023   -3.00282    4.84013
-0.392294  -9.07029  -6.59642   8.37319   2.86366  -9.92724    8.5306  -4.99676  -5.18051  -1.45519    4.5153  0.935777
  8.98409  -6.61774   8.94641  -4.64357  -4.59692 -0.444248  -5.10138  -9.79722  -4.22069  -6.08911   4.12208  0.935777
  2.32046  -8.75534   2.88336 -0.136816   9.28207   5.02035   0.74026  -5.78363   6.85221  -6.57995      8.79  0.935777
-4.58888  1.88308  7.27127 -9.02492  3.52517  1.12128 -4.94052 -2.50805  5.89298 -6.26669 -9.45708 0.935777
-9.13398  7.46236 -7.54938 -4.40899 -1.19814  3.89164 -8.50851  9.02769 -5.58587 -7.34426   4.0962 0.935777
   5.20557   -7.71125   -4.20919    6.34273   -2.46948    -7.0489    8.34588    4.00289   -3.78065   -2.52538 -0.0813029   0.935777
   8.61312   -9.69345   -6.34174    6.54425    6.16757   -4.83712   -3.26462    -3.2646   -3.54981 -0.0226252   0.108494   0.935777
    7.25176     5.06764    0.352735     -3.7964    -3.95501     2.41004    -4.72249 -0.00107733   0.0414675     4.59743     4.59876    -20.2067
 -3.78402   2.49386  -8.85642  -5.04836  -5.25553 -0.894496   5.10174   2.28024  -1.64894   4.98946   2.15328  -1.71165
 2.80011  6.59752  4.95123 -17.4805  6.25248 -72.3455  6.18324 -539.143  3.07869 -2070.75 -6.58264 0.935777
 -7.36528 -0.271815  -4.00192  -4.12844   -6.0975   3.06277  -2.93182  -9.31144   8.60966   -5.8118  -9.37418  0.935777
-9.26048   7.8764   8.3507 -8.62557  4.19262  6.90345  5.17674  1.67996 -4.02812 -8.95257 0.107556 0.935777
  9.47411  -2.40873 -0.242028   8.45698  -9.64939  -1.58065  -7.76204   9.12968  -3.95641   3.31786   1.26371  0.935777
 -3.79644  -2.13835   1.54141   -9.1719  -0.67388 -0.997699  0.659067   5.97659   -5.3783  -4.96644    6.2124  0.935777
 1.16132  4.95247  8.17491 -8.69703   5.8583 -78.6073  1.94987  -189.52  7.20012 -1708.22 -2.35077 0.935777
 8.35906  3.58002  5.62513 -8.89344 -9.02606 -7.64168 -9.22563 -7.78238  4.48925 -3.16569  5.99128 0.935777
  7.5653  8.58157  3.24451  -4.0969  6.65614 -2.53448 -7.55968 -4.56873 -6.23252  -2.9362 0.115249 0.935777
 -3.24758   7.63897   6.59281  -2.40458   4.74207  -4.11734 -0.554782  -1.61077  -5.18957  -7.76725   5.52886  0.935777
 -6.64653   9.53643  -3.34043   5.67617   -5.1603  -8.43611 -0.868236  -3.59261   5.50365    -5.801   3.54485  0.935777
-3.02763  9.31386 -4.36096  9.65451  4.23834  6.02462  6.66773 -8.99056 -4.82828  9.62416 -2.93977 0.935777
 -4.93462   4.00009   1.36546  -1.59191   6.86479    9.4831 -0.574206  -8.13984  -6.59571  -9.19264  -6.64525  0.935777
 8.02438  2.89252 -8.33018   2.7111  3.98292 -1.91893 -8.48754  8.22342 -5.44683 -7.65859  -7.1166 0.935777
 5.31115  6.60479   7.6281  6.31742  2.54546 -4.98029 -4.47744  -2.0573 -4.52881 -8.65894 -6.76655 0.935777
   9.22784   -5.27736   -1.05745  -0.387947   -4.92339  -0.351835   -2.85303 -0.0445075  -0.364895  -0.179937   -1.13235   0.935777
  2.95887   5.01719   -5.4806   5.32458    6.7487  -2.00669   6.85691  0.536498   5.31456  -9.67906 -0.863947  0.935777
 -1.92679   7.81321  0.773258  -1.61211   1.77218   -3.9305  0.553013   7.69218   4.48222   1.48941 -0.105378    5.1092
 -1.26555  -4.57822   7.65902  -7.43656  -5.75334   6.03154 -0.786805  -9.32805  -4.53054 -0.815171  -3.31721  0.935777
 -8.95749  -8.98923 -0.178946   -9.7282    8.6838  0.939172    -3.862   8.57216  -5.56049   2.71827   9.08299  0.935777
 7.47588  8.43535 -6.29788  4.55049  8.96218  2.43812  6.18277 -4.03928  -6.8839  5.18806   6.3901 0.935777
-0.772893   7.51917  0.600936   2.45218   9.88551   2.99903   9.35597   7.41105  -1.82305   6.57847  -6.35918  0.935777
  -8.61669   -8.21168   0.147583    5.65172   -5.06397    8.39063    8.25912    4.84799 -0.0877931   -6.52904    1.94665   0.935777
   6.0457   8.19234   9.84295   9.17945  -7.26904      1.51   3.38961  -8.18729 -0.170239  -2.32489  -7.26047  0.935777
-2.50874  3.03993  -5.1467  5.24825 -3.18796  4.21346  6.76431 -13.1429  2.11721 -32.7085 0.684605 0.935777
 1.68857 -5.62408  4.80959  7.46027 -8.60446 -4.24436  7.63752 -9.66539  7.60686 -7.24224  8.54481 0.935777
 -6.97407   4.76681  -6.65667   5.89699   6.12393  -3.79786 -0.878154   3.31841   1.83091  -6.74292  0.407441  0.935777
  -0.654159     8.43386    -0.68824    -9.18721     4.83138     8.27011    -2.76739     7.69061    -0.75545 -0.00449924   -0.841075    0.935777
 9.98694  4.19288   9.1093  8.33651   8.4093 -8.34544 -2.22175  5.11596  6.20384 -1.57229 -6.23985 0.935777
  -5.13752   -8.14902   -2.65337   0.410829    4.63634    4.39399   -7.46179   -4.76507 -0.0852881    1.65897    2.36375   -2.98561
 -4.09239   2.29325  -4.11409  -3.40279   0.68936   -6.6738   2.35582 -0.806971  -2.18695  -2.08082   7.27551  0.935777
 -9.75563 -0.165432  -1.85146  -5.25674   9.84489  -4.71805   5.62348   5.15601 -0.774193   3.26153   8.73592  0.935777
 -8.26134   9.62448   6.13095  -2.16878   6.76129   -2.0486  -2.54809  -9.76923 -0.678833  -6.80436   7.75336  0.935777
   4.15314   -7.70433    8.49803   -1.57833     1.7851   -5.37183    7.51226    -1.2821   -3.13443 -0.0118831 -0.0078298   0.935777
-4.94711 -5.29611 -9.64894  7.79843  9.69937 -9.94066  6.38127  3.30191 -7.97303  5.65637  3.34477 0.935777
 5.76214  2.23353 0.584119 -8.11707  8.51565 -1.86861 -4.36508  2.30722 -1.43459 -2.77124  9.43601 0.935777
-8.77742 -2.76182  -1.2423  1.91509  9.33352 -4.91275  7.20836 -3.60013 -9.29522   7.6386  9.18245 0.935777
-7.48553 -1.57344  7.23212 -9.70728   7.6259  1.13122 -4.63908 -8.11744 -2.77483 -6.68611  5.59879 0.935777
 1.09222  7.14032  6.48312 -5.86797  -2.5772  4.27786   1.5104   4.4301 -4.65946 -1.94358  4.13684 0.935777
 8.57841 -5.65432 -7.93647  6.47472 -5.99226 -2.25814  3.88144   2.6725 -8.21549  -9.0444 -1.85126 0.935777
 8.75398  7.55067  3.03302 -5.82232 0.643876 -0.19006  6.37209  9.48203 -8.27079 -2.69703  9.16081 0.935777
 -5.29519   2.57263 -0.725729  -1.17974  -4.58019 -0.552253   4.61791  -7.16811  -7.98759    -1.278  -7.84784  0.935777
 -2.5465 -6.57285  5.12182 -7.95538  4.62261  9.56024 -9.71106  9.01409   4.2406 -4.85804 -6.76344 0.935777
  7.2288  5.22889 -1.12507   2.8932 -7.07805  3.55765  1.12539 -8.98225 -6.10904 -4.51996  -7.2062 0.935777
  2.84097  -3.66806  -4.48423   6.18067  -5.38028  0.856166    -8.865 -0.347406   1.47751  -2.82095  -8.60195  0.935777
-0.168175   4.50344 -0.712814  -3.05048 -0.636304  -5.20863   1.19497   4.33472  -8.40376   8.22095   4.45262  0.935777
 0.20689 -1.82839  5.97674 -8.24504 -9.39761 -6.47727   -5.901 -1.56669  4.68722 -8.66326 -3.03714 0.935777
-1.38613  9.33166 0.585868  2.50158 -7.44442  6.81872 -1.80812 -1.01923 -3.58878 -8.15069 -5.94964 0.935777
 0.477814  -7.89077  -4.90906 -0.164603   8.28457   5.62944  0.494491  -2.69459   6.06948 -0.666488   0.33093  0.935777
 -7.67983   9.12925  -6.26925  -4.03694  -2.49119  -4.68935  -9.14848   1.68172   -7.7811 0.0266381    7.8128  0.935777
-8.46486   9.5821  9.16235  3.36794   6.6351  2.13933   1.0343  3.85016 -2.60582 -8.99694 -5.51058 0.935777
 3.13398  1.60376  1.43274  4.40656  9.28519  -9.5371  8.97157 -5.71019 -6.33678  9.59531  5.82639 0.935777
 9.74582  1.79555  1.87407  3.31657  8.39074  4.24959  4.79259  2.18834 -2.67904  7.75826 -1.65255 0.935777
-2.21828 -6.87512  6.82355  2.71121 -8.34557 -8.52172 -8.27594 -4.98832  5.28914 -2.27484 -3.91516 0.935777
-9.17441 -6.58748  8.63136 -2.69263  8.03421 -7.14828 -9.49563 -8.21537 -4.03799 -1.48298  9.60594 0.935777
-7.45693 -5.84035  3.20268 -6.81511 0.622582 -8.13073 -2.70864 -5.99865  0.26268 -6.16245 0.906123 0.935777
