  1.82214   8.90888 -0.684375   4.74494  -6.36995  -2.85763  -4.61943   4.89495   2.48049  -5.92052  -7.62064  0.491515   1.11665  -4.93417   2.90198   4.51851   -2.8069  -1.41116  -9.90248  0.935777
 5.34097  -2.4062 0.239917 -7.74024 -4.60878  9.83241  7.67818  3.31988 -1.39343  -7.1785 -1.91595  3.64359 -7.78116  2.37382  2.30203  2.50271 -5.04786 -7.70105 -2.14514 0.935777
 -2.28959  -3.29307  -5.58969  -5.89288   4.41379   8.37467   4.03566 -0.522649   6.57128  -7.60692  -2.50149   5.98597  -4.28004   2.50647   4.70559   8.07855  -4.91816   3.36189   1.86172  0.935777
  6.94015   1.69684  -7.23425  -1.41211   -6.3719    2.2713    7.1852  -4.43646   -0.5448  -5.05437  -6.19113 -0.188524  0.210304  -5.36959  0.780587  -7.81778   1.87788  -9.08276   2.84329  0.935777
  1.7944 -5.66024  9.26732  4.50582 -3.12036 0.478124 -5.66113 -5.29818  8.43152 -5.24672 -1.41526 -7.96937  8.57618  6.82031  -9.0396  1.88133     7.05  5.60567 -2.14712  12.9718
-3.18935 -6.28232  7.12169 -1.67604 -1.06704 -4.79259  2.55794  8.97234 -5.21111  5.39003 -7.20732  9.48397  6.23172  1.05459 0.829937  9.43894 -1.46319   4.1135 0.258463 0.935777
  3.10477  -6.50523    9.2419  -6.40353  -9.85833   -8.3198   -3.4462  -2.30209  -7.29521   -8.4057  -6.43591  -6.57541   3.10752  -5.29122   8.13693   2.36728  -4.96506 -0.895892  -2.29343  0.935777
  -5.7394 -0.964509    1.6045   8.44885   1.61849   7.84205   4.12776  -9.75132   6.84932  -2.40078   5.20152   2.39793   2.82635   3.36087  -1.52815   6.51645 -0.471767  -5.43924  -1.56343  0.935777
  9.27181   7.40273   3.10468   3.41444   4.30924    5.2933  -7.35561  -9.46449  -9.07058   1.83563  -3.69146  -7.76159   3.82128 -0.990709   2.91584    3.0118  -3.92767  -1.91365 -0.261704  0.935777
 6.99742  8.35597 -4.90197 -7.02022  1.58517  7.74231 0.219429  7.58153 -8.64616  1.66043  3.76535  3.40154  8.68323 -3.47612 -1.86748 -2.18326 0.288555  2.40867 -5.41206  13.9716
   7.03809   -4.26869   -5.09213    4.16963    3.38044    4.89469 -0.0891797    3.95594   -2.54661    -5.4074    -8.6514    4.15315   -7.08355   -6.97515   -3.64532    6.97193   -7.51261    -2.5791   0.626418   0.935777
   6.55877   -9.21878     4.5143   -1.43948   -9.40501 -0.0645272    9.15298    5.57065    9.45903    3.27329    9.17753    0.16229     6.3249    9.98695  -0.838423    6.48666  -0.162622  0.0136728  0.0144278    0.93558
 1.03043  2.88299 -4.64655  2.74134 -7.96084 -3.16199  7.41441 -1.84257 -7.17694 -1.83012 -2.72597  9.07497  6.87413  2.83725 -1.21364  1.00233  -9.3769 -5.81765 -8.22516 0.935777
 -5.89657 0.0176971   5.98653   6.80979  -5.41815  0.998766  -8.26936  -4.45161   1.71686 -0.747646  -9.51208   3.30013    7.7297   9.98916 -0.959639   7.09211   5.53186  -5.79333   8.57973  0.935777
 9.16733  5.41131 -1.66528   5.0858  1.91138 -9.54722  2.61957  2.38331 -8.22252 -9.98823  3.96344 -1.81886  4.05146  4.70022  7.47174  5.57371  -4.3758 -2.70595 -9.63418 0.935777
  -9.4151   3.42178   -4.1129 -0.456382 0.0496005  -4.15868  -4.74655   1.73635  -3.68418   1.04579  -4.68646   2.96708  -3.32161   6.17418  -2.76412   3.37669  -2.91463 -0.707105  -3.56425  0.935777
    6.128   8.07882  -3.50983   1.74809  -7.39645  -9.78445   5.15452 -0.385158   4.38765     6.527   -1.2667  -2.70905  -6.03503   -4.8461  -8.08636 -0.331079   1.95152  -2.76649   3.57509  0.935777
 -4.3241 -6.35798  1.53151  9.15504 -1.74276 -9.87207 -1.51595  3.93849 -5.37905 -7.35176 -7.44408  9.50119  4.20868  8.71399  7.35425 -1.49078 -8.25792  4.39715 -3.49541 0.935777
   9.171 -4.40538  4.26881 -8.01089 -7.81379 -3.29542  3.48504  6.13809  1.41779 -3.00713  4.85334  9.39955 -4.25095 -8.61697 -2.61825  9.20991 -6.14326 -6.60771 -6.90297 0.935777
 -3.26387 -0.309706  -3.99992  -7.97429  -7.12407  -7.06596   8.81624   -3.6696  0.879527   8.07923  -2.57498  -3.11074   4.21274  -3.95079  -3.30345   6.50146  -2.85381    6.1037   1.60597  0.935777
 6.55896 -0.42574 -5.19644 -4.80164  6.57035  1.99816 -5.63195 0.701843   -1.114  3.03472  1.37947   8.0962 -4.95826  8.10467  9.20816 -4.69582 -0.88397 -2.70198  5.07539 0.935777
 1.89605 0.153295  8.55017  7.78528  3.82336 -4.27055 -5.77517 -4.08852  -7.2796   2.1178  8.95761   2.1402 -2.81021 -5.02314  4.10562   -7.191  1.95879  3.90249 -2.56995   10.965
-7.01459 -7.97034  3.53572  7.37387 -3.69602  2.71556 -6.63709  1.58727  4.46253  5.46633 -6.85497  2.09052 -4.50504  7.91486  5.90413 -6.67741 -7.84365  -5.9644  6.66421 0.935777
  4.72849  -4.12191 -0.754214  -6.90588   9.24442    1.0786  -5.43466 -0.708983    3.9107  -1.81248   3.68776   4.39157  -0.77243  -1.11387   1.16187    9.2819  -1.05722   1.89712 -0.888549  0.935777
-0.745739   3.94762  -8.17482  -4.23032  -4.29075  0.956503 -0.671117  -5.02558  -3.74758   4.86291  -4.10841  -8.45059  -2.98657   2.26934   7.49254    9.4332  -3.35087  -6.50625   6.96831  0.935777
    -2.01723      3.79251      -9.4921     -6.22978      9.45446     -0.13867      3.43729      9.79611      4.78719      8.81346      6.39613     -0.24189     -2.34142      -4.9143     -7.93359 -0.000801134     -8.84387     -1.71754     -6.18343     0.935777
  3.80055   9.49244 -0.803017   -0.5367  -0.31194   2.32358  -9.00542    4.6578  -6.09056  -7.36273   5.52307   7.46686   4.40833  -3.27342  -6.92014   1.89125   6.88106  -5.09063   3.43763  0.935777
-8.31333  -9.4176  9.70806  5.94788  8.75267  2.94877 -9.38329  1.71939  7.68703  1.93699 -3.44072  3.63648  -1.8818  8.50415  7.21062 -3.35485 -2.81507  7.97221  8.93348 0.935777
-0.451856  -2.51714   3.74127  -5.80109   6.62442   4.26101  -4.91603  0.860746   1.14295   2.18151  -3.73261   -2.0641   8.18504   2.39639   3.97767   -10.878  0.391955   3.35011  -5.57857   19.6246
 8.55567  5.87784  1.11257  6.82806 -2.89631  7.96605 -4.18165  6.09311 -5.58786 -9.19888 0.811602  8.57585  9.94523 -2.58296  5.75804  1.71637 -4.96052  9.87608   5.0414 0.935777
  2.16145  -4.72164  -4.63508  -6.05722   8.49584   7.89521   8.94457   4.12496  -9.23286  -5.59813  -6.02362   -8.2092   6.49869  -3.72821  -2.72801   2.30108 -0.353255  -6.26376   6.28192  0.935777
  -9.10147 -0.0376816    9.87043    8.23221    -3.1756    7.97633   -7.07432   -2.41419    4.46673  -0.299911    7.03637   -5.13976   -6.00992    5.13573   -6.83885    7.68413   -4.97581  -0.749313    2.67478   0.935777
   6.52473  -0.261953 -0.0576718   -2.51405    4.61615   -4.71815    3.13206   -3.88273    2.22327      1.927   -7.54368   -2.05513   -2.78622   -2.94022   -3.16763    -7.4081   -6.77034   -1.71628   -9.25827   0.935777
-9.28319 -9.13234  6.74148 -2.84271  3.89956 -2.29019 -6.51871  -2.2322 -4.08879 -1.44491 -7.46655 -8.44732 0.870951  9.16268 -4.60843 -1.53769 -3.00628 -8.75689  5.87045 0.935777
   9.15705   -7.19289     1.3396   -7.45441 -0.0902932     -5.711    1.98921    7.91479   -0.72374   -3.17776    3.57796  -0.502407    9.21717   -1.18332   -4.71409   -5.56568   -1.14944   -2.71108   -6.31307   0.935777
-7.87613  7.52513   6.5291 -4.62345 -1.45659 -9.98884  8.79853   9.0468  7.85418  5.54765 -9.99297 -2.16358 0.529915  8.21832 -6.91279  2.95616 -9.40484 -2.39101  7.20228 0.935777
 -4.58943   9.45192   8.34718  0.436637 -0.776935    7.3504  -1.81222   -9.5087   8.15784   1.25604   4.57329   8.92823   1.81002   7.95636   7.07411  -8.95937   -6.3867   -8.0419  -4.42833  0.935777
-0.843019  -4.41612  -2.67324   9.45586  -7.31453   6.37292   4.60882   8.09926   9.19447   1.92115    1.6908 -0.587557  -9.33681   9.13297  -6.14255   1.73689  -3.80981  -1.48137    3.9433  0.935777
  5.03836 0.0812634   1.10986  -3.58369   1.85594  -5.96453   7.81285   7.19509  0.099277   1.11062   3.25417   9.44128    5.9189  -3.07621  -5.66434  -7.93194    3.9449  -1.55495   9.27737  0.935777
 6.08509 -1.72111  6.94625    2.299  6.78836 -6.17652  8.53637  2.83302  6.49919   2.0126 -2.32492 -3.30475  5.12228  2.55774  -7.6342 -1.69746  8.63665  -5.7791 -6.21735 0.935777
-6.11071  3.19552  2.10874  5.70844 -5.14797  1.88014 -8.87542 -1.03799 -7.78998 -4.45803  2.51923  5.04707 -4.63393 -8.74968   6.7684  -2.5489  -7.3837 -7.83989 -4.79318 0.935777
  7.66731   9.37967  -8.35458   6.79853  -6.00931   8.38002   1.04226    5.9254  -4.76009  -6.60794   7.07428  -1.97503  -8.79054   6.31414   3.26358  -4.83948 -0.706178   2.81045  -5.81792  0.935777
-9.49727 -6.06254  8.66167 -3.45105 -6.57354  6.51296 -3.11567 -4.51296 -2.40484 -7.71101  6.74251  -2.1765 0.579698 -2.55196 -1.36242 0.286193  8.74219 -2.57222 -6.00231 0.935777
-6.34796  3.43968 -2.17965 0.148705  9.05934 -6.52377 -6.16397  7.14276 -5.97777  9.97145 -5.55389 -1.91978 -6.90004 -2.87496 -3.60735 -3.48278 0.396399 -4.70715 -3.86499 0.935777
-7.68676 0.729613  7.02559  9.80817 -5.84161 -5.52987  1.19585  5.45628  4.86194 -7.11006 -9.77161 0.554089  8.36138 -7.26371   2.9576  6.24881 0.229652 -9.85458 0.341466 0.935777
-5.04232 0.868638  8.70756  1.83116 -5.72398 -6.96323   7.1015  -6.4982  8.71113 -3.93508  8.51692 -8.91567 -3.07666 -2.27707 -7.47075 0.818573 -2.39625 -6.67577 -3.66562 0.935777
-6.71822 -3.66156 0.932147  6.27755  4.15589  2.47717 -6.20159 -2.82424  9.89588 -2.26966 0.273674  1.67369 -5.58965 -1.18979 -6.79201  5.55163 -7.33606 0.804193 -8.27445 0.935777
  5.68285   1.04081   7.62756  -6.20023  -6.61561  -6.45336  -9.63155  -5.04029   7.58521   7.03829    8.5056  -1.41522 -0.609375  -8.19025   3.61428  -1.33008   7.26781  -8.91038   4.65261  0.935777
  2.81988   7.76746  -5.18674   2.54479   1.67243   2.05064  0.471998 -0.545905   9.54418  -6.36421   2.26322  0.947484   3.23201   2.18693  -5.66894   1.20818   9.04281  -1.87438   3.20374  0.935777
 -4.43201   5.18367  -4.06924  -3.85849  -2.72827   5.70364   4.55483  -3.57332   3.23811   3.24829  -4.25497   3.14961   -9.4865  -2.37517   6.73677  -8.46778   6.12776 -0.433608   5.88799  0.935777
 6.06576  1.80872 -8.95107  8.21565  5.32221 -1.34343  8.26678 -1.41525  -6.9281 -1.90329  8.23849 0.350736 -8.07349 -7.67542  8.69969  8.10588 -9.17034 -6.88205 0.189692 0.935777
  1.96179  -8.50953   1.25435  -8.47476   8.92004   3.61307  -9.59485   3.14379  -8.98514   6.55752  -3.12474    2.0329  -5.38523   3.40873  -2.60731 0.0159221   7.18887  -9.05267   8.94809  0.935777
-0.849931      7.66    6.6891  -2.03535  -9.80754   6.91797 0.0940334   2.04656   6.82041   8.56538  -8.47608   0.79481   3.86778   -2.5343   9.29674   4.76111  -9.51234  0.584925   9.41726  0.935777
-2.51785   9.0642 -3.87113 -6.38195 -5.32437  5.51758 -5.84982 -4.74093 -8.61789  8.24019 -3.86541  8.96904   3.3123  9.41035  1.42721  8.29238 -9.18933  4.02561 -8.40398 0.935777
-1.31595  1.53344  1.75559  -1.8336  5.84732 -4.32229 -9.34304  -4.9867  9.86564  9.71686  8.19135 0.724129 -2.30859  7.96732 -5.65931  7.84272 -2.12444  4.46962 -7.74627 0.935777
-1.75758  7.53057 -4.80556  8.05995 -4.28757  3.79685  2.48977 -9.37052  8.12804 0.707022  6.69532 -5.93855 -6.14739  3.55974  2.07039 -8.38607  4.90309 -5.35344 -8.59489 0.935777
-9.39468  9.91755 -1.12691  8.44557  7.92851  1.04607  4.21463  -7.6843 -4.94524 -2.81278 -1.50348 -3.28467 -3.15885  7.51183  9.26296 -2.73776 -8.84714 0.511804 -2.45697 0.935777
  -3.53601   -8.17001    5.20517   -2.22675    7.33042   -9.03117    8.12875   -2.84742    -7.4608 -0.0750919   -2.15926   0.227877    -5.4641    6.42173  -0.797211   -5.18337   -2.16549   -2.98163   -2.16956   0.935777
 -2.48017  -7.73428  -7.89088   2.81244  -5.49022  -6.21279    3.4431  -8.63532     6.793   3.78765   8.87821 0.0238942  -9.25249 -0.801587  -5.22815   1.57847  -8.06026  -1.56363   9.29936  0.935777
  9.89948   7.20358  -1.35788  0.383705   6.87591   7.96822 -0.519136  -1.54899  -2.48042   5.46344  0.717977   4.97485   6.20807  -7.13911  -1.36272  -1.22762 -0.111808  0.835405   4.77762  -3.05547
 -1.29817  -2.80271   4.81654  -6.15042   3.89876   9.04838  -3.95672   -4.5457  0.721826  -2.68766  -7.39648 -0.648094  -4.05555  -4.47118   4.12719   7.40924  -5.77406  -7.29974   3.37324  0.935777
 3.83126  1.30546  -8.5468 -6.96519  8.57302  1.62094  4.67571  4.84854  7.29084 -6.13521  6.20417  5.10554  1.55788  6.33139 -2.68919  3.33751 -1.75965 -7.73777 -8.10709 0.935777
   2.55961   -7.48227    -1.2887   0.859639   0.364374   -5.67063    8.32302    -7.2208    -3.0599   -2.08347   -7.23895   -9.93276 -0.0366027    1.70705  -0.504495    -9.8868   -8.93111   -3.48145    9.92616   0.935777
  3.63066  -9.28373  -4.28141   7.99046  -8.48171  -6.57687  0.645235   5.19258   2.62006  -1.55938   2.89329   2.58108  -9.39823    7.8353   3.73061  -5.74657  -8.82913  0.611479   2.67352 -0.699024
-4.70185  3.22505 -0.72237  6.45306  8.50046  -6.3669 -7.51725  1.21435  8.99494 0.314218 0.214569 -7.54169  7.83273 -9.17684  8.81091 -1.63636  5.90342 0.940726 -5.06636  5.70184
  -9.1637  -3.25969   6.16773   -8.2159   3.31483   -5.9185  -5.22599  -9.16889   1.04221  -6.61521   -4.5128 -0.987949   4.92885  -5.96353    1.5355  -1.49807  -5.60612  -9.84477    9.9328  0.935777
   2.06616   -4.18212    9.91258   -1.71832   -4.48983   -3.58575    9.77767   -4.18742   -1.73059 -0.0223203   -2.74828   -5.93081    5.12797    3.83033    8.10205   -5.42788  -0.368536   -1.11046   -6.61476   0.935777
 -5.11066   7.80141  -9.61285   8.59165  -2.07281   3.65122  -3.68029   -2.9413  -7.72331   1.82537  -4.83135   6.06903  -5.73831  -3.65498 -0.148904   5.61598  -4.93058   4.09153  -9.62723  0.935777
 7.87694  9.43909 0.250813  5.63951 -8.32261   1.7432  5.13549  8.91458 -5.52332  3.21978  3.03682 -8.30767  5.40622 -1.35446 -7.69304 -4.98455 -2.05395 -5.26101  8.57264 0.935777
 -4.14883   6.30508   4.43767 -0.613602   4.12974   4.83066  -1.82878  -1.41601  -9.82378  -6.58347   3.15396   7.90726   4.21795  -4.67118  0.172696  -1.13822  -6.35317   2.85894   5.60667  0.935777
 -2.97013   3.92663  -4.28744   1.75152  -2.80943   5.95534   3.10415   -9.7981   5.06802  -5.73659    -5.288  -7.31337 -0.512243  -1.37394  -8.54467    3.0297   2.91342  -8.98395  -1.05255  0.935777
  2.53126  -6.07689  -2.53459   1.13335  -1.56286   2.37147  -4.45663  -7.66659  -3.10582  -9.41066  -2.60606  -5.38486   3.63075  -8.34051   2.80987 -0.447184    -7.211  -3.91752   7.24051  0.935777
  6.3667  8.10237  9.06263  2.86025  5.94862  3.05887  6.74143 -3.45718  5.16647 -9.84067 -1.78126  6.38893  7.36588 -3.32377  5.54646 0.959821 -4.42101  1.94668 -8.84244 0.935777
  1.05613  -7.01979  -9.66147   5.55423  -4.55193  -8.83887   3.51669  -5.52688   -4.0489 -0.857847   7.54158  0.743424  -9.31623  -1.89677   8.72451   3.09389  -5.42566  -2.56309 -0.805225  0.935777
 -2.47192  -8.15904  -5.23664  -5.31895   -6.8595  -3.72319   8.10946  -9.10216   -3.1456 -0.639394  -6.78429   8.88253  -6.23664   6.78223   -6.5396  -5.85933  -6.98101  -1.39225   3.75417  0.935777
  8.63395   5.12347    4.8228   8.53241  -9.72591   -4.9511  -8.00608   4.60313   -9.0793  -5.34587  -2.73241    5.5628     4.054   8.75722 -0.277788   7.43445    6.8153  -4.31806  -3.73031  0.935777
  2.06824  -6.88783   2.41292   2.28493   9.93171   4.86054   1.84557   8.26434  -5.70683   4.09207  -9.42683  -4.37821 -0.626451  -7.49715   4.99196    5.3704  -8.92913  -1.72416  -3.94059  0.935777
-0.539527   2.43634   8.65972   6.53935  -1.97915  0.265305   1.35803   8.78887  -3.75141  -6.79713  -9.39959   7.20084  -1.16303   7.39501  -9.03665   -7.8887  -2.51051   3.55101  -2.36223   9.32409
 -3.10607  -8.88844   5.53853   8.12055    1.8822  -6.90636  -5.00161   1.50215  -6.72685  -8.06777  -2.14537   6.95707   5.25612 -0.328505  -1.07696   7.30918   2.87178   3.78506   3.20334  -11.1891
-9.38783 -1.01859   5.7507  2.50701 0.203666  6.77144 -8.64369  8.38144 -1.26345 -6.64225  -9.1135 -9.70609  -7.9392  9.66245 -2.01997  5.11335  4.43272 -6.60019  6.62577 0.935777
  7.15852   2.60077  -6.00276  -2.70501 -0.127584   5.58291  -6.14574    2.1863   5.43248   7.80831   2.15662   7.25422  0.300117   9.67399  -1.64778  -4.60121  -7.70413  -2.41964  0.529648  0.935777
 9.53921  8.20967 -3.37569   -7.998 -5.57879 -4.33837  -1.1502  7.24002 0.975756  9.73553 -5.39357  3.31471 -3.64202 -7.75255  6.72302 -1.90719  3.84444 -1.05819  7.41196 0.935777
  4.88336   9.90122  -8.43584   2.76088 -0.768147   4.86556    -3.793  -1.08092   7.53339   6.10219   -3.4229   4.58418   1.25755  -1.81544  -4.33108   1.51175   1.61188  -7.73708  0.566131  0.935777
-0.472244  -5.56822   -6.6666   8.99147    4.0721  -5.44512   9.66583  -1.61013  -6.49692   -5.0339   3.32279  -9.44565  -2.45367   -2.3734    3.9962  -5.64374   6.78255  -0.42135  -7.81167  0.935777
-0.505807  -9.62377   8.62187  -5.38975  -2.23612  -1.33167  -6.00204   8.41296   9.58462   -4.2827   2.64257  -3.28145  -8.00701  -6.30823  -3.58473  -8.69979   3.94982  -2.98551   9.92073  0.935777
 0.286296   8.18669   8.55856   5.03339   2.40881  -2.56487  -7.61777  -2.26209  -8.59099  -1.35928 0.0774428   9.12136  -4.74479  -1.75242   9.67371  -4.78612    9.3714   4.78028  -3.11034   15.8041
 2.70063 -2.00773  6.90274  4.75509  3.95762 -7.79032 -1.89156  9.10501  4.85791 -7.63433 -2.99554 -2.79871 -5.41128  9.51559 -4.39578  8.76745 -8.16642  -9.5613 -1.90846 0.935777
-1.16557  5.55087  7.17369  5.85506 -4.76814  3.69983  6.84085 -3.28741  -5.4732 0.763297  3.46296 -9.08821 -6.87492 -5.72823 -8.93329  6.02242 -5.35654 -7.48897  3.81128 0.935777
  7.29222 -0.738709   6.54091   8.57614    1.7614  -3.12136    6.3494   7.03202  -7.37725  0.934759   8.16092  -1.22438   9.97373   7.54871  -5.68624  -9.39899   8.50829 0.0017187 -0.200154  0.936121
 -5.52759   7.73694 -0.622366  -1.56178   5.32115  -4.76893   7.96505  -9.97103  -3.40099  -7.10387  -7.10918  -4.36965  -6.57609   3.01498   2.68209  -2.68619  -8.96124  -3.39381  -1.32428  0.935777
 -5.92108  -2.41767   5.93241   5.36949   8.36005  -9.09644   0.14483   6.55902 -0.550082  -8.95768    6.6546   3.55026  -9.23819  -2.49095  -8.12064  -3.05721  -3.26246 -0.731183  -1.78469  0.935777
 -6.25397  -2.72457   3.24323  -7.56728  -7.19137 -0.174184    4.3295   7.96248  -6.99366  -9.98966  -7.26843 -0.235426  -4.21257   1.15058   3.75912   -8.0173 -0.330832  -2.38013  -5.17575  0.935777
 -7.44382   3.63822  -7.26885  -3.98486   5.13968  -9.49761   1.79511   6.40128  -6.62362    2.4543   3.04061   2.44045  -8.50597   3.72164  -9.92506   5.97447   0.28444  -7.29219 -0.212134  0.935777
 6.03306 -1.51023  1.77922  6.14689  7.84582 -6.61638  6.59398  2.52636 -4.31846  6.35026 -4.40934 -8.63542 -8.00828 -6.35333 -9.56269 -5.75228  1.40277 -8.25003 -4.16219 0.935777
 1.31268  9.37136 -7.15463  3.81885  6.79236   3.4774 -5.88133  7.97167 -6.47093 -2.19351  4.23401  8.09094  1.46397  6.59866   -4.587  1.20332 -7.96915  -8.4181 -3.84485 0.935777
   2.74073    1.55839    1.00087  -0.359561   -3.65376   -2.26337   -2.71566    4.50845    6.67834 -0.0733175   -5.72427     2.0995    2.16568  -0.659561    3.73408    4.98627   -1.44351    6.42036   0.275575   0.935777
  4.72063  -7.92206   9.67056  -8.11925 -0.502196   2.08456  -1.84904  -7.53049  -3.88572  -9.15383   6.18233  -6.08716   -2.7219  -9.40231  -9.58229   4.67856  -6.16524   2.39882   4.57696  0.935777
  -1.0762  -7.38388   3.19817  -1.23256  -3.53609  -6.96627   3.51398  -3.83151  -2.90302   7.65746 -0.825482   3.47169  -1.54106   7.02934  -5.13827    9.2914   6.78691  -8.93667   1.61509  0.935777
   5.14148 -0.0708956   -9.14796    4.81478   -4.87567    6.13589    8.69596    7.98328    1.53218     1.6706    3.37131   -3.09989    7.21401  -0.925086   0.443187    1.65353   -7.68051    1.70698    3.27632   0.935777
