  6.96828 -0.055352  -3.92381  -1.04963  -3.72767   6.24285  -4.18242    27.046
-5.14341 -1.85339 -9.41952 -3.31803  4.73179  5.10232  -3.4044  18.3061
  1.78988   2.21807  -7.44443   9.38665  -6.18049    10.271 -0.543916   6.52236
 5.79793  1.79827 0.265191  7.21601 -1.63786 -3.88359   5.6095 0.935777
-1.15061  6.87365 -1.10468 -3.27398 -8.99022  -5.5356  5.22214 0.935777
  -212.51  -23.2989 -0.227481   3.83113   5.64049  -10.4619   5.84279  -64.1971
 4.76976 -2.81186 0.738884  7.71999 -1.63064  5.69641  3.45924 0.935777
 6.92147  2.58834 -4.03569  5.57076 -2.27769 -4.82271 -9.89813 0.935777
-1.17035  8.66161 -7.62348  1.00559 0.748867  -3.1477 -1.68008 0.935777
  8.09211   4.40857  -9.82859  -4.70575 -0.708736  -3.67071  -2.35161  0.935777
  6.17341    6.2178  -5.83565 -0.819004   6.41749  -9.83588   -9.0215  0.935777
-9.02676  5.46138 -1.25773 -4.54586 -8.87135  4.95217  2.40363 -10.9674
 -7.51061 -0.973387  -9.65831  -8.90441   1.21202 0.0371984  0.387338  0.921369
 2.46781  -4.9394 0.613428  2.31212  7.06898  -6.1988 -4.32217  44.7864
  3.3522  9.98471 -3.57277 -9.46318  6.20529  2.52278 -3.99376  11.0112
-1.54583  -8.4647 -4.92225  7.80729 -5.42525 -8.60438 -6.59473 0.935777
0.0122441    4.9923   3.45203  -2.58185   8.40288  -51.5395   1.63011  -116.322
 -6.7325 -9.30437  -8.5038  -2.2071  5.18165 -2.32639 -1.90922 0.935777
 3.64578  4.51526 -1.51166  2.49199  3.10747  2.92395 -4.44349  13.9283
 5.69633  3.29045 -5.14494 -5.68681 -6.52382 -4.40834 0.655306 0.935777
-0.0897291    2.65572   0.188579    4.53324    4.97226   -12.8734   -6.88127    84.0137
  3.10068  -6.08163  -8.00673 -0.017979  -1.14702   4.69271   1.36923  -5.48961
 5.61552  6.82728 -6.17967 -3.70084 -3.76204  1.18114  4.65808 -4.56609
-5.72754 -9.97326   4.7221 -6.83665  4.91131  3.69925 -2.12427  8.79398
   5.7933   1.70569  -2.07617    7.8699  -1.06634  -7.25705 -0.524955  0.935777
0.274349  7.96437 -2.42976  9.47625 -8.99626  1.95576 0.403576 0.146479
-9.95005 -8.83216  -9.3885  3.87198 -8.76511  4.89248 -2.46305 0.935777
0.409778 -3.77342 -5.32252 -6.50445 -9.36617 -6.50103 -4.05018 0.935777
 -6.35136 0.0719793  -5.82615  -4.06086  -9.57972   3.67776  -6.23986   23.8845
  1.78174 -0.301863   5.18709  -10.9176   4.65077  -27.9702  -7.04257  0.935777
-0.807575   7.45771  0.779384  -4.87812 -0.270253   4.91657   4.05451  -18.6153
-1.20419  4.23817 0.208648   3.1926  0.99628 -3.69015 -2.75518  1.31902
 -1.29027  -5.86828  -4.13151  0.419848   5.60134  -3.78827 -0.193414  0.935777
-8.78999  8.32493  6.50712  8.17072 -7.53659 -5.96058 -2.26359 0.935777
-5.41999 -9.82088 -4.18286  5.94082 -5.09436 -5.64382  8.05288 0.935777
   9.03544    1.87987 0.00406833    1.82818    6.94549   -4.94464    2.26767   -17.3448
-7.65705 -2.44655 -7.47454  2.50917  2.41834  1.91729 -7.01459  56.9495
  6.53967   3.73699 -0.132491 -0.928163  -3.60757  -2.11229  -3.93764  0.935777
   3.63023     6.4659   -3.50707 -0.0577453   -8.53576   -6.12749   -6.81579   0.935777
  4.8753  -1.3063 -4.69914  -2.0123 -7.45444  3.49848  5.03474 -16.6782
  3.18581  -2.94378   3.09935 -0.456384   6.02848  -61.3683   -5.6075  0.935777
 -1.85202   7.86774 -0.871771   3.64285   4.90901   3.34801   7.65137  -24.6934
 5.34008 -8.77025 -3.48154  4.49658 -6.80121 -3.97575 -5.62946 0.935777
0.0909722   7.05124   7.44653  -13.3469  0.261362  -6.65572   3.26997  -11.3474
-0.0314814    8.15981    3.51094   -10.4412   0.781674   -6.08876    -6.7011     54.927
 2.73149 -3.17193  4.91548 -4.01522  4.99976 -36.3497 -3.57174 0.935777
-5.36889 0.243345 -4.93853 -2.04531   9.8311   2.7407   5.3471  -13.719
 7.88662  3.47219   4.4321 -1.48198 -2.49891 0.759684 -4.91264 0.935777
   9.55017     -1.997   -3.83193    4.80488   -9.78569 -0.0364239  0.0216682   0.935777
-8.51823  6.82031  4.10698 -4.94807 -7.38954  1.41109 0.447534 0.509507
-3.06923  7.09749   2.2458 -1.18677  6.26335 -93.4736  0.81227 0.935777
 -3.37338   5.00747  0.261744    5.8475   4.64347  -27.0488 -0.168212   1.33649
-4.59027  3.25975  3.00371 -7.08869  3.75415 -9.91641 -4.17833 0.959772
 9.43825 -7.06615  4.09771 -3.02282 -4.41246 0.483918 -1.23416   1.1896
 -4.4961 -9.88792  3.98353   3.4927 -5.34307 -1.66851  7.20841 0.935777
  4.7942  4.37275  9.11885  1.36394 -1.41839  6.92107 0.347608 0.935777
 2.23984 -1.11527    6.471 -12.7173     2.24 -20.3592 -4.68646 0.935777
   10.115  -1.46418  -8.32529   3.03168  0.575724   1.87501 -0.476354   1.90684
   5.49929 -0.0399496    3.27609    1.05761  -0.583947   -6.94952    2.37488   0.935777
-9.95883 -1.65591  3.14168 0.030215  1.27005  3.11075  1.48879 -3.75263
 2.54234  6.56693  9.12892  1.53896 -5.46232  3.73004 -3.63839 0.935777
 -7.98162 -0.036779  -5.82842  -1.72324   8.67035   4.16492   3.03975  -11.7245
 6.75296  9.16186 -7.06366   2.3592 -7.10285 0.881914  9.85136 -7.75227
 1.87092 -8.36086  4.16273  8.73094 -2.33936 -4.84914 -2.49912 0.935777
  8.04526 -0.319301   -8.3613  -4.27116   -5.3045  -5.45954   7.87959  0.935777
  3.62939   9.59201  -3.16825  -6.91553  -7.73426  0.705299    1.8877 -0.395613
-5.00725  6.78669  9.66816 -5.28195 -3.42411 -3.41069  7.83557 0.935777
0.172033 -5.59596  5.53891  6.11825 -8.85695  8.79615 0.505206 0.935777
 4.79892 -2.37996 -8.10492  3.31711  3.14368 -10.5623  3.39468 0.935777
-7.11332  6.58741 -1.49208 -7.36651 -2.07995 -7.16935    7.532 0.935777
 0.623832  -3.98301 0.0612239   6.01366  0.437726   1.26388   -7.1892   28.9464
 7.35864 -4.19054 -5.68394  9.50749 -7.97325 -4.12593 -7.37502 0.935777
 -8.9239 -2.00935 -8.17696  2.38898  4.61127 -9.07844  6.67892 -12.0066
 4.12361 -7.26714  5.97254 0.187218 0.956242 -7.97364  -7.8879 0.935777
-0.45579  4.66279  3.21929 -2.52806 -8.56082 -1.07794 -0.29907 0.935777
-8.87363 -7.30013  3.98898 -8.89287  2.21106  1.20773 -4.30179  6.13119
 1.26418  3.64786   5.0404 -13.1567  6.10909 -109.313 0.999871  0.92351
   4.97707   0.663808 -0.0147318   0.936399   -3.46841    4.84252    2.27661   -3.35093
-2.59113 -8.77785  7.29282 -7.50524  2.97589 -9.25065 0.522383 0.935777
-6.94851 -1.79449 -4.44564  7.96763 -7.36139 -7.37583  -5.5088 0.935777
-2.43618 -7.40093 -3.98977  2.15659 -5.66469  3.60918  7.13927 0.935777
-5.17315 -8.47622 -9.65806 0.685198  4.29758 -6.94575 -9.29118 0.935777
   -4.5476   -4.74487    3.42437   -4.78587    6.59449 -0.0769687 0.00219528   0.935777
-1.46462 -4.13203  4.74858  3.46399 -6.70843 -2.69824 -9.46562 0.935777
 -8.39191   1.04783 0.0962176  -3.27433  -7.76937  -8.48608   9.79627  0.935777
-3.84638 -4.31104  6.60064 -4.06998 -3.45966 -1.18672   6.9224 0.935777
-5.94212  4.32587 -2.71872  6.95902  1.17925 -9.99804  4.20657 0.935777
  2.29067   2.58356  0.266327   2.55421  -7.50945 0.0418496  -6.33509  0.935777
-1.84798  9.17498 -5.73806 -2.89205  2.58409 -9.17012  8.45393 0.935777
 2.38662 -4.95825 -6.64515  4.17558  7.65246 -18.4935 -5.40858  73.7352
-7.33553 -8.41077  6.28376 -1.49483  9.47913  2.41166 -3.53644  9.46448
  9.48349   2.59792 -0.489037   4.67705 -0.541762  -4.21343   7.59685  0.935777
0.337412 -4.01122 -5.17453 -1.26841  3.17396   1.3672  7.52472   -9.352
 7.13325 0.349492 -8.92161  5.71168 -3.66178 -7.93681 -3.69394 0.935777
0.672691 -8.31164  -7.4152 -2.65846  9.41953  5.36665  2.99872 -15.1573
 0.423617 -0.871428   7.34207  -7.87953  -4.94275   1.23681   6.17386  -6.70008
-6.30078 -7.28967 -1.24918 -3.15349  9.96467   -6.131  1.36537 0.935777
 -4.3494  3.72361 -2.15094  3.86955  -12.078 0.529077 -1.28158  1.08834
 3.23871  1.02396 -3.59262  0.52403 -6.50587  2.19995 -3.41241  8.44293
 -4.2393 -9.35142 0.246671  3.42289  3.52746 -1.63513  5.76337 -59.2278
-6.60988 -1.74777  -5.5818   1.9051 -3.70929 -9.36994 -8.87629 0.935777
-3.67977  7.96512 -1.37273 0.681423  5.21659 -5.54527  5.82848 0.935777
-0.434659  -4.28427   5.51814   4.07595  -9.71626  0.709786  -2.16457  0.935777
-6.76322 -6.21074   4.3823 -6.22675 -4.25565 -4.15008  2.01622 0.935777
  -9.2205   3.48446   4.42807  -3.14255  -8.73252  -8.11154 -0.154713  0.935777
   2.63318   -6.49297   -9.02813   -5.06498   -3.89964    0.15213 0.00528115   0.934974
-0.125386  -6.74552   1.86008  -9.54078 -0.957292   6.51193  -4.50901   30.2981
 0.910109 0.0175191   5.20301  0.310554 -0.759729   5.64541 -0.191707   1.31902
-0.158797   9.05126  -3.81124  -7.04794 0.0158661  -1.05137  -6.35475  0.935777
-0.00995875     0.40475     2.19106   0.0680823     5.43877     2.99389    -4.87855     40.2997
-4.44297 -7.01495 -2.50038 -5.08785 0.674536  3.74417 -2.60417  10.6862
-1.17803 -7.52645 -3.54017 0.662755 0.994448  4.70761 -7.29132   40.066
-9.50489  1.04707  9.01986 -8.80806 -9.18566 -3.83373 -5.39687 0.935777
0.0030779   3.56086   7.19577  -11.7499   4.18973  -29.7238   6.23925  -176.844
 7.62564 -4.91791  8.96104 -2.81428 -9.18819 -3.94388 -1.34992 0.935777
  8.19076   1.73443  -5.06025  -5.23807   1.79882   7.12778  0.194572 -0.451091
-4.89209 -9.19399 -1.22206  7.30347 -4.69531 -2.54979 -3.79732 0.935777
 8.06494  -6.8716 -1.01007 -6.87784 -2.73598  5.21442 -6.08416  32.6611
-9.43824  3.46408  -8.5466 -1.04083 -9.30962  4.70407 -1.61157  8.51671
  8.0661 0.222138 -8.33604 -6.08924 -5.66784 -8.41312  5.11628 0.935777
  8.95929   6.14707 -0.992929   6.74924  -4.66456 -0.936197  -8.65662  0.935777
 -5.20146   3.37068 -0.859091  -7.10704    4.9651  -1.36012   6.74372  0.935777
 6.81095 -7.68589 -4.27888  2.77941  0.55057 -1.61614  4.41987 0.935777
   0.974908     2.19669    -2.11921     3.73077     8.69725 -0.00603489  -0.0116214    0.935777
-1.30162  7.75861  2.22847 -1.60525  -2.5055 -9.61599 0.708074 0.935777
-4.99891 -9.85557 -4.06897  -1.4455 -8.81026  4.20125 -1.74612  8.27166
-1.71225  9.30203  6.50563 -1.10353 -4.40957  7.93155   1.1339 0.935777
 1.55618 -5.75679  5.52716 -6.52604 -6.75049 -8.47732 -2.83007 0.935777
-5.08484  -6.3029  5.54037  4.19509  -3.0439 -8.07479  9.12398 0.935777
   6.8829  -12.3223  0.309198 -0.473855  0.377678   4.73354  -6.49042   31.6584
-0.235883   -6.3187  -7.95733   3.84157   9.32234 -0.428504  0.248172  -7.84555
 6.54916  7.19542 -8.12914 -6.08131  9.38421  4.87553 -4.18453  21.3376
-5.62298  9.99632 -1.60256   5.2465 -8.95686 -7.32776  -7.4351 0.935777
-7.01939  8.78553  2.24538 -5.07214 -5.12844  1.29678 0.463726 0.611333
-3.92587  9.73686 -2.65052  2.35122 -2.00937  6.29972   4.6335  -28.254
-1.72574  0.64509 0.152806 -3.78133  4.96293 -5.30709 -6.13992 0.935777
  9.88016 -0.373286  -11.6964   0.93517   0.23051   4.53265  -4.45233   21.1406
  -9.151 -5.27306  7.30897 -6.56042  5.03963  1.95719  3.42013 -5.75808
  -4.47116 -0.0579658     6.2194    3.98965   -6.56203   0.640171   -0.76538   0.935777
  1.82214   8.90888 -0.684375   4.74494  -6.36995  -2.85763  -4.61943  0.935777
 -3.24353   4.81471 0.0998751   5.67246  0.610727  -3.43432  -3.48595   1.42358
-1.19452 -4.77518  5.35648 0.172004 -8.17673 -2.38235  1.14427 0.935777
-5.05211  5.53779 -5.10422 -7.81497 -7.29948  1.76882  3.90767 -5.97618
 5.34097  -2.4062 0.239917 -7.74024 -4.60878  6.24021  4.87301 -29.4728
-2.28959 -3.29307 -5.58969 -5.89288  4.41379   5.5455  2.67232 -13.8836
-2.82339  1.14905 -5.57446 -4.89376  8.90278 -3.73203  1.11655 0.935777
 2.93076 -1.36131 -7.04001 0.371714 0.957189  5.05594  -1.8684  10.5485
 6.94015  1.69684 -7.23425 -1.41211  -6.3719  1.74112    5.508  -8.6543
-2.04154 -9.12642 -5.38654 -1.21951 -4.83618  2.79315 -1.44528  4.97266
  1.7944 -5.66024  9.26732  4.50582 -3.12036 0.478124 -5.66113 0.935777
-3.69831  6.48349 -5.96543 -3.29121 -5.67565   2.6056 -4.20284  11.8867
 -5.26792  0.838986  -3.51942   9.56713 -0.353756  -6.09205  -6.01581  0.935777
0.357979   -2.612  -4.4704 -5.88555    3.333  6.54857 -1.50753   10.808
-0.54226 -3.23705 -3.30766  4.70765  6.95584 -18.2539 -6.47491  94.7685
   -6.431  -6.41519  -6.81086    5.8003  -3.52853 -0.390279  -9.34719  0.935777
-3.18935 -6.28232  7.12169 -1.67604 -1.06704 -4.79259  2.55794 0.935777
 3.10477 -6.50523   9.2419 -6.40353 -9.85833  -8.3198  -3.4462 0.935777
  -3.42961    7.04003  -0.247418  -0.114481   -6.78469  0.0797712 0.00339474   0.935507
     4.81278      6.48791     -6.07308     -3.16872     -4.21416  1.57874e-05 -8.47012e-07     0.935777
-4.70712  -7.8564 -9.47796 -1.55429 -9.36395 -5.04911 -7.68819 0.935777
-0.0520906   -3.06248    3.10912   -3.33327   -2.87573    2.34514    6.36282   -13.9859
  -5.7394 -0.964509    1.6045   5.85556   1.12171   3.03429   3.36624  -31.3886
 1.94366   4.5491  2.21345  -6.2613  3.23298 -40.1727 -5.68389 0.935777
 -4.27953  -3.77654  -5.32641 -0.688355 0.0567543    4.1221  -5.34933   22.9863
 4.40785 0.712952  7.53233  9.89554 -8.95238  4.55906 -1.07158 0.935777
-1.08113  5.82276 -5.90073 -1.48279 -0.62883  -8.1245 -7.95457 0.935777
    6.99742     8.35597    -4.90197    -7.02022     1.58517   0.0031071 8.80599e-05    0.935777
 5.84303  7.55908  1.06115  7.33037  -5.4776  -7.9573  6.14541 0.935777
  4.90327 -0.791788   2.29979  -10.1818   2.96927  -31.2139   4.36208   0.92351
 -3.98669 -0.883406  -4.41248  -4.70456  0.551151    3.6693   4.96062  -17.2662
 0.85487  5.94672 -2.68628 -2.76551  5.53436 0.882321 -1.86943  2.58521
-8.46676  1.79402  6.48734 -8.43871  5.46206  -17.286 -5.02534 0.959772
  8.34704 -0.922167   6.58914  -8.09638  -5.42336  0.778855 -0.935621   1.04508
-4.12108 0.740089 -6.00169 -9.77643  5.71799  2.37522  5.62076 -12.4148
  10.0717  0.224894 -0.212923   3.37497   2.43285   14.7123  -0.12743    3.2136
-0.00473005     5.51981     4.81123    -5.14656     6.99482    -64.2543    -3.63707     311.356
 2.36964  6.61475  -4.6746 -3.77464  9.00521  4.68244 -4.95542  24.1392
-6.92831  8.21274  3.50141 0.169859 0.611589 -18.4917 0.481968 0.935777
  3.6391   6.0826  6.13165  2.12544 -8.40788  1.59196 -3.93242 0.935777
 -6.73198  -2.74093  -8.49988  -8.25388  -3.14321   3.18457 -0.944864   3.94476
   6.55877   -9.21878     4.5143   -1.43948   -9.40501 -0.0645272    9.15298   0.935777
  2.31869  0.191507 0.0889441    3.0279   4.43989   1.33191  0.632292  -9.03341
 -8.46635 -0.151642  -9.17595   -4.3341 -0.902104  -1.58953   5.26867  0.935777
-0.889492  -3.53488  -6.64593   4.86528   2.80295  -3.93232  -1.31866   13.7331
 1.03043  2.88299 -4.64655  2.74134 -7.96084 -3.16199  7.41441 0.935777
 8.95393 -5.18522 -1.52482 -7.84785 -2.82695  3.07967   3.7549 -10.6281
 8.98717  1.77114 -6.18598 -4.24442 -2.36151 -8.99388 -4.34273 0.935777
 8.22253 -2.11936 -3.86612 -1.27543 -4.48206 -9.14124 -8.59244 0.935777
 1.41102 -7.74963   7.5936  3.98084 -1.27519  5.74043 -6.11205  4.99484
 5.41918 -7.32647  7.77289 -2.70942 -7.69054 -2.18862  1.90533 0.935777
 -5.93523  -7.61547    1.9468  -3.08359 -0.932395   5.68954  -5.06163   29.7341
 -5.89657 0.0176971   5.98653   6.80979  -5.41815  0.998766  -8.26936  0.935777
-2.20717 -5.60262 -7.41706  5.28785  2.51317 -6.16547  3.05764 -20.8463
  -5.86527    -1.7852   -7.19258   -2.66405   -1.30813   0.118172 -0.0590575   0.942756
 9.16733  5.41131 -1.66528   5.0858  1.91138 -9.54722  2.61957 0.935777
-6.14158 -1.49867 -9.31188 -2.89919  -7.5535  4.94135  6.67713 -32.0583
 9.92309  9.69133 -6.55023 -7.38535 -3.84259 -1.22813  7.37718 0.935777
 4.36745 0.925329   3.2126 -17.3853  2.98424 -40.7989 -6.71488 0.935777
  4.2973  3.52027 -2.37791  2.80309 -9.96567  1.85521  4.42984 -7.28251
   6.3454  0.185013   1.22782  0.904546  0.574586 -0.528465   0.12933  0.341064
  -9.4151   3.42178   -4.1129 -0.456382 0.0496005  -4.15868  -4.74655  0.935777
  6.32057  -7.20079  -6.95618  -9.85763   -6.1732 -0.750904  -7.45953  0.935777
0.101033 0.858224  3.09381 -9.02102 0.277092  -9.7171  3.30355 0.935777
   -7.72065  3.9315e-09 1.15114e-08     1.26809     6.94537   -0.974333     5.91987    -45.4347
-9.88309 -7.27698  5.03447 -8.37656  8.38292 -9.17152 0.783561 0.935777
-8.22684  2.78061 -7.91466 -6.34069 -4.17418 0.570311   4.4507 -1.60251
   -7.46612     5.38387    -8.75559     2.21201     -4.3822 2.68366e-09 2.29287e-09    0.935777
  1.15344  -5.67884 0.0248267   5.28579    4.7891  -22.7202  0.180745  0.466924
   6.128  8.07882 -3.50983  1.74809 -7.39645 -9.78445  5.15452 0.935777
 1.49168  6.09377  5.40751 -4.46138 -5.30694 -4.09823   8.3472 0.935777
 7.42726   3.1268 -1.15398 -7.74011  8.08739 -4.58051  4.18002 0.935777
-2.67449  0.62173   1.0805 -5.12356  6.44363  5.31737  1.90301 -9.18325
 6.11434   1.1697  1.49075  8.66851 -9.57201  2.25883 -1.62299 0.935777
-8.22496 -4.79594  8.42848  5.10473 -7.80308 0.719307  4.11233 0.935777
 2.12159  5.35556 -3.32143  7.91108  4.17036 -7.99282 -1.59068 0.935777
 4.46584 -7.34491 -1.66395 -7.87912  7.39654  1.58775 -2.99869  5.69694
  5.69615   9.84573  -1.03122  -1.40346   3.08002 -0.667208   -1.6023  0.935777
 9.74967  3.30238 -9.82841  9.84039 -4.58218 -9.88871  3.25774 0.935777
 4.01824   3.2043 -3.81998  2.79759 -6.59476 0.972866 0.761797 0.194651
 -9.74678 -0.128316  0.689042   3.53923   1.96279  -1.60165   -1.0441    6.5166
 -4.3241 -6.35798  1.53151  9.15504 -1.74276 -9.87207 -1.51595 0.935777
  5.02476  -5.79418    5.1028 -0.614865  -7.39926  0.663146 -0.858147   1.26753
-8.34658 -5.53692 -8.73475 -4.58057 -9.28792 -8.78998 -7.94307 0.935777
-7.73767 -8.62288  2.67683 -5.14274 -1.70331  6.34962 -4.17452  27.4424
-2.05613  3.93317  6.70781  4.80238 -3.36057 -8.09653  7.21298 0.935777
 -4.31198    6.0493  -2.49013   2.49495  -7.98555   1.12567 -0.505543   1.26753
 7.21365 -6.50984  5.43382 -6.19116 -1.57756 -5.79901  3.12044 0.935777
   9.171 -4.40538  4.26881 -8.01089 -7.81379 -3.29542  3.48504 0.935777
 -3.26387 -0.309706  -3.99992  -7.97429  -7.12407  -7.06596   8.81624  0.935777
 6.55896 -0.42574 -5.19644 -4.80164  6.57035  1.27609 -3.59675  5.52557
-0.426082   1.47553  -4.77504   5.23769   4.32257  -9.66289   4.42953   0.92351
    -8.48292      5.32062      3.36736    -0.869477     -9.34532 -0.000701609   0.00429199     0.935777
 6.01658 -6.32306  5.28414  2.50569  -1.8882 -9.40635 -3.60706 0.935777
 0.969258 -0.407808    5.0941     2.152   2.86979  -28.5743  -4.47088  0.935777
-3.96183  1.72523  2.58279  6.94213  -8.7825 -3.13072  4.62965 0.935777
 6.25301  8.10364 -3.31199 -5.34054 -1.42292 -4.87129  5.27606 0.935777
-0.161222  -9.43642   1.75043   4.87818  -7.62867  -1.89129  -1.93746  0.935777
 -5.50828  -3.26119  -2.74508   7.40431   4.67373  -8.01655 -0.996061   27.4202
-7.01459 -7.97034  3.53572  7.37387 -3.69602  2.71556 -6.63709 0.935777
-6.12868 0.321365  -6.4037  2.88843 -7.40678  6.32587 -5.50051 0.959772
  4.72849  -4.12191 -0.754214  -6.90588   9.24442  0.585715  -2.95119   2.66433
 -1.06703   5.21999  -4.70512   1.14979 -0.640627  -6.36143     4.171  0.935777
   5.5256  -3.36169  -6.71354  0.570443 -0.415144   3.27696   2.76343  -7.91463
 -5.65485   5.59722 -0.751998  -9.53255   8.47068  -5.71759  -6.63034  0.935777
-5.02976  5.91253  2.17211  1.28803  3.55751 -50.1222 -6.48532 0.959772
-2.07411 -7.53223 0.284849 -4.90382  9.96603  4.97993 -4.86255  25.1509
 -0.745739    3.94762   -8.17482   -4.23032   -4.29075 -0.0804124  0.0564202   0.935777
-8.70321  4.18916   5.1054 -16.6945  3.61381 -16.7238 -4.08402 0.959772
  9.99966  -1.56588  -2.92742  -4.94584   3.75055   2.05374 -0.150171   1.24419
-0.837861   4.02761    1.3853   5.14592  0.497647  -7.18325  -2.56801  0.935777
-2.01723  3.79251  -9.4921 -6.22978  9.45446 -0.13867  3.43729 0.935777
0.577095 0.227047 -0.82519 0.894251 -1.41651  8.61738  1.02241 -7.49145
-4.17823 0.667367  6.46519 -4.62914 -4.41859 0.420176 -2.55758  2.01041
-4.91428 0.928714 -1.80102 -2.28918 -6.99667  7.85001 0.697867 -4.54249
-4.86826 -9.45522 -1.71054  2.35292  6.99238  -4.9909  2.10955 -23.2431
 5.22357 -5.56429  2.53519 -7.35243  5.11744 -25.6176    4.657  0.92351
   7.265  9.88111  -1.5915 -7.32383  3.01209  1.60866  2.68449 -3.38264
  5.65178   5.06598 -0.787228  -3.72745 -0.307874  -4.96004   1.48648  0.935777
-2.47548   9.6685 -4.75651 -8.38233 -9.52225  1.21586  3.45815 -3.26885
  3.80055   9.49244 -0.803017   -0.5367  -0.31194   1.65343  -6.40814   11.5312
 5.78059 -7.20437  7.08018 0.809025 -6.85444   3.9266 -3.94971 0.935777
-8.42934 -0.92406  5.36124 -8.19557 -3.57998  3.51806  1.16414 -3.15974
0.012824 0.451837 0.980534  6.11714    6.642 -16.2492  6.93208 -189.052
