-0.489277  0.726285   0.25975   5.67076  -5.42667   32.0924
-9.03243  7.98205  2.71584  -21.369 -3.10573 0.959772
-3.16901 -2.92034 -7.21904 -4.55405  5.65605 0.935777
  7.38068  -8.11777   2.34699  -16.2786 -0.506004  0.935777
 6.18613 -6.88141  5.51844 -30.4385  -2.8508 0.935777
  -4.91002    7.28846 -0.0474008    1.23091    2.96329   -2.32853
 -3.33247   8.44897   1.44047  -5.04485 -0.143673   1.31902
  -6.11696    9.08004 -0.0491571    2.54216    2.29362   -4.51174
 -3.88243   5.76311 -0.304218   2.05652  0.583921  0.118172
  8.13562  -5.68701  -4.26607   1.31875 -0.480996   1.16575
  6.30394   7.39011  -7.40936   1.20784 -0.821059  0.935777
-4.23199  5.69534 -5.02246  1.01551  0.54448 0.745855
-9.49727 -6.06254  8.66167 -3.45105 -6.57354 0.935777
 -2.49583   3.70482 0.0734292    2.0942  -3.76322   9.19995
-6.34796  3.43968 -2.17965 0.103509  6.30596 0.462551
 6.99859 -9.70309  4.23678 -18.2926 -4.14306 0.935777
  9.64282  0.301816 0.0743571   2.50381  0.807463  -1.68304
-9.51032 0.578037 -2.71643 -9.46386 -2.39564 0.935777
 -5.04989   7.65013  0.835772 -0.128745 -0.163408   1.31902
 -6.11129   9.07164 -0.209748   1.98332  0.538039  0.251916
-5.34283 0.502908 -9.36725    -2.14  6.79751 0.935777
  -3.32415     6.6796    2.37381    -4.1428 -0.0874011    1.31902
    8.643   2.09919 0.0747819   9.15936  0.895753  -7.98833
 3.76795 -4.64192   3.0542 -8.97235  -2.4282 0.935777
 1.01691 -2.04808 0.467834  2.76513 -3.52079  10.6712
 -8.24907 0.0539613   5.03215  -4.73313   3.47218  0.935777
  7.84394  -2.45124  -6.21108    0.7815 -0.907904   1.05994
 6.68824 -6.47359  1.72149 -11.7233  3.06789  0.92351
 -2.00151   2.97105 0.0659433   5.15499  -5.22535   28.2556
 1.96179 -8.50953  1.25435 -8.47476  8.92004 0.935777
 -10.3688  0.587057   6.06184  -4.09263 -0.771812  0.935777
 -4.37646   3.49763  -9.99436 -0.330117   6.51715  0.935777
0.847647 0.495721  3.12773 -7.00397 -2.81919 0.935777
  6.46156  -6.08472  -7.36342   2.58541 -0.229843   1.22396
-7.80371 0.263121  4.64824 -1.35762 -6.24136 0.935777
-9.91783  3.16699 -7.69545  1.30641 0.569174 0.316371
-0.261336   1.50928   1.67349  -1.87657  -1.57696   1.31902
 2.41323  1.24033  0.96523 -5.92946 -3.76114 0.935777
-1.91733  2.84609 0.220378  2.80279 -1.63222  5.89379
   6.2711   4.53674 -0.248406  0.604537     4.141  0.935777
 -6.84856    10.166 -0.425482   5.12185  0.236681  0.106773
-2.79018  8.80445 -5.11773  8.18331 -4.86202 0.935777
-3.53601 -8.17001  5.20517 -2.22675  7.33042 0.935777
 5.98541 -2.93174 -5.84652 -5.07059  6.19312 0.935777
-1.50123 0.379545 -8.96553 -4.90191 -2.98306 0.935777
 6.56165  3.95249 -4.61235 -1.33426  6.00475 0.935777
 9.89948  7.20358 -1.35788 0.383705  6.87591 0.935777
  8.52964   1.08367 -0.256487   3.67214 -0.303889   1.33881
 7.22098  4.71394 -7.16084 -3.60944    3.719 0.935777
-5.37853 -9.22181 -8.64853  1.57483  1.52602 -1.46745
 -9.1637 -3.25969  6.16773  -8.2159  3.31483 0.935777
 4.15558  1.09828  0.21581  6.67222 0.645574  -4.1036
-6.29173  5.72871   2.1809 -12.6564  3.24184 0.935777
 2.06616 -4.18212  9.91258 -1.71832 -4.48983 0.935777
 5.99954  6.84943  -5.0514 -7.47412  5.98297 0.935777
 -5.06068   7.85142 -0.428333   4.01838  0.306705  0.106354
-8.78343 -4.09781 -9.23942 0.819942 -4.63967  4.74004
 1.51364 -4.94122 -4.05555  -8.8836 -6.63399 0.935777
 -0.628834   -4.47689   -0.81217 0.00972843  0.0143222   0.935638
  -6.37698     9.8936 -0.0648236   0.718596    1.60829   0.183105
-4.42728  5.03305  1.60848 -8.37408  2.24399 0.935777
 -8.47877   6.63254  -3.73771 -0.636327   1.61168  0.935777
-2.78396  4.13252 0.162253  1.08987 -1.52682  2.98305
  4.97105   5.58961 0.0396018  -7.28433  -2.75198  0.935777
 -3.50164   5.19785  0.106771 0.0733786  -1.84467   1.45438
-0.0408414   0.247195    2.81408     2.3816   -5.03747    15.8582
    2.35888 -0.00185566     5.63519    -26.4767     4.99441     0.92351
   4.0398   1.14543 0.0795362  0.649987   1.80188 -0.978537
 3.50456   -6.285  4.55064 -6.23759   4.1192 0.935777
-0.0354882    6.82112    2.47407    -6.4447   -6.59406     69.141
 -1.65861   2.46205 -0.699282   1.83007  0.594629  0.230804
 -4.59108   6.81502  0.206101   1.40627 -0.728867     2.344
-8.90034  3.13214  2.35885 -7.53201  4.90046 0.935777
  1.60202   4.94456 -0.294827   1.33719   1.09425  0.935777
 6.11217  -5.7791 -2.95186 0.505315 -1.15365  1.21268
-0.102515   1.87486    4.0422  0.992788  -1.39715   12.3322
 9.25431  0.43136 -3.01253 -4.96411   6.9912 0.935777
 -1.05487  -5.01238 -0.811973   2.12604   2.49326  -4.36498
 5.92083  7.17512 -4.32054 -4.67517 -8.86011 0.935777
  7.15852   2.60077  -6.00276  -2.70501 -0.127584  0.935777
 9.53921  8.20967 -3.37569   -7.998 -5.57879 0.935777
   1.02955   -7.81273   0.368715   0.783652    1.31451 -0.0943436
  -3.32591    4.62682 -0.0392937  -0.587565    6.37777   0.935777
 6.37406  2.01547 -7.54476  7.29956  -9.2079 0.935777
  2.99638  0.496714 0.0786354   4.04236   2.45717  -9.67192
-3.87703  6.95456 -5.57164 -7.56301 -1.63123 0.935777
 8.33364  5.16409 -9.43835 -7.06194  7.05401 0.935777
  8.21548  -1.52639  -4.41229   2.55361 -0.311307   1.02969
0.721814  2.64409  4.48441 -18.3352 -5.28059 0.935777
-3.16027 -2.67025  3.33503 -2.79309 0.475482 0.935777
  3.12506  0.074723  0.249378  0.379931  0.742905 0.0607201
 -5.38343   7.99119 0.0250551   1.87861  -5.11314   10.9246
  4.35344   2.64153 0.0250683   4.16253   5.30509  -22.0771
 9.33673 -4.16197 -1.48581 -3.28459  3.49675 0.935777
-5.20949    7.733 0.115488  2.30845 -1.14633  3.96526
-5.05989  8.23753 -7.31423  1.39018 0.371159 0.832582
  3.47698  0.567232 0.0295927   5.64655   5.62682  -31.5097
0.565451  7.01866  1.22422   2.8687 0.836363 -9.22881
  3.69669   1.18605   1.29464   1.22751  0.120973 0.0225656
 -7.3603 -1.38858 -4.38915  3.25249  -4.2482   14.753
 -2.84167   4.21819 0.0513213   6.32925  -4.72903   31.2502
  -6.3032   1.94661  -4.96234  -1.63366 -0.335329  0.935777
 -1.0762 -7.38388  3.19817 -1.23256 -3.53609 0.935777
-1.49874 -1.26444  1.66659 -5.90246  2.40226 0.935777
-1.87456   2.7826 0.166336  2.55786 -2.21186  6.97664
-6.73789  3.31444 0.869909 -8.64223 -2.59452 0.935777
 9.79582 -8.45954 -8.64571 -3.64063 -2.96604 0.935777
  6.1684  6.69067 -9.89878 -3.02764 -8.68761 0.935777
  1.7909 0.245032 0.444277  6.54324 0.727653 -4.48361
 0.387558   6.63351   1.92513 -0.670239  0.775985  -9.03269
 -3.4746  4.67402  3.50839 -16.6183  3.18527 0.935777
-6.58616  2.92036  2.45844 -9.45191  7.54763 0.935777
  -3.39037    6.20854    3.13802    -3.6899 -0.0648247    1.31902
-9.17532  2.77301 -2.22795  -7.5875  8.22878 0.935777
  9.98175   2.40819 -0.261837   4.68542 -0.254375   1.33881
  -3.75725    5.57729 -0.0466783    4.77181     3.9324   -17.4457
-0.120567   3.58943   1.89911  -4.65969  -2.52854   5.81095
   5.53565    6.52988 -0.0428373   -3.30791   -2.89441   0.935777
 -5.79845   8.60725 0.0638494   1.17611  -1.86284   3.50991
-4.15151  5.31187 -8.62605 0.477909  1.14599 0.730398
   -3.12982     4.85577   -0.668889     4.21365     0.31757 0.000687945
  9.55586  -4.55623  -7.72597  -5.37468 -0.118845  0.935777
-1.30794  1.94151 0.299911  6.96435 -1.75819  13.5636
  0.955391   -7.13518   -8.13002 0.00325026  0.0874481   0.935493
-7.62978 -1.02125 -5.65257 -6.63587  8.46386 0.935777
-1.93581 -5.10655 -6.95578 -2.98889  9.33563 0.935777
  6.83117   6.68538 -0.681449   4.36325  0.314858  0.935777
 1.00334   2.9559  6.48168 -32.2248 -5.96843 0.935777
  -3.5541   8.11561  -6.03107   3.47773 -0.100109  0.935777
-0.275312    4.5449  -7.51535   8.24362   7.78849  0.935777
-4.86285 -9.30681 -6.61774  -0.8324  6.71828 0.935777
  -4.54727    8.51228    3.45895   -6.09565 -0.0438478    1.31902
 -3.9918 -9.34559  5.23791 -2.86533 -4.39873 0.935777
  2.32046  -8.75534   2.88336 -0.136816   9.28207  0.935777
  7.48037   1.89978 -0.201798   2.72532 -0.440427   1.33881
 -3.43901   5.33546  0.931785     3.523 -0.207474   2.06974
 -7.36528 -0.271815  -4.00192  -4.12844   -6.0975  0.935777
0.0983819   3.74608   3.44989  -4.01083    1.7058  -14.8466
 0.716876   15.5838 -0.307968   5.12704  -3.12388   1.31902
 4.52164 -2.45608  3.30773 -21.8049 -5.79465 0.935777
-9.42306  1.03589 -1.90416 -2.02769 -2.73825 0.935777
-2.05567  3.05144 0.144706  2.46962 -2.31848  7.04478
 -1.24773   1.85213 -0.262741   3.46956   2.10376   -5.9801
  1.0222 0.163547  1.74605  4.12114 0.324381 -1.07263
 3.50314 0.595358  3.75247 -28.5989 -6.12006 0.935777
  -3.41434    5.06827 -0.0361289     5.4645     5.5909   -29.2324
 6.64205   9.9858 -7.26991 -1.42604  2.35756 0.935777
-3.38984 -9.21725 -4.45172 -8.92038  4.17378 0.935777
  6.4138 -9.64752  3.27441  -10.493 -5.08393 0.935777
-0.293048   4.89914   7.18519  -31.9345 -0.315744   1.33881
  3.68104  -7.61408 -0.742649  -5.40402  -4.48169  0.935777
  7.97665  -10.9734   1.81885  -9.81687 -0.186946  0.935777
-3.00772  6.28911   2.3101 -14.6416  2.11206 0.935777
  3.27087  0.310412 -0.819436  -2.42262  -3.27249  0.935777
 -1.89347   2.81068   3.13429 0.0150655 -0.116211   1.32077
  9.97653   7.74068  0.744999  -3.18267 0.0778958  0.155523
 -1.22004   4.18429   3.96265   -9.4044 -0.142654   1.31902
   0.254841    -1.18411    -9.87143  -0.0149678 -0.00445911    0.935777
 9.84728  8.49678 -4.70253 0.418973 -8.31698 0.935777
  3.25044  -1.82073   2.11149  -9.98201 -0.666344  0.935777
 8.03935 -2.99912 -8.47348 -9.41017 -9.56744 0.935777
 -3.71475    5.5142  0.231203   7.71717 -0.803007   7.51595
  2.61553  0.662273  -1.25733   16.8168 -0.176052   3.17085
-0.591515   2.26521   2.37599  -3.29587  -0.49072   1.31902
 4.39023 0.953501 -5.79552  2.40423  3.67461 0.935777
   6.10857    1.90418 -0.0377073    4.82719   -2.51353    12.3096
0.131569  4.23029   6.8373 -9.96821 0.643593 -11.8428
-5.23314   -8.475  9.26471 -7.99621 -7.20963 0.935777
-0.22496 0.509784  1.42561  2.28588 -1.80528  5.79546
-0.676022  -6.01022   8.99864 -0.945067    8.4019  0.935777
  4.5619  8.30513 0.222603  -9.5606  5.72366 0.935777
 5.05778 -4.83024  3.82714 -20.3659 -1.71283 0.935777
 8.84923  4.88343 -8.36907  2.05892  5.55539 0.935777
 3.19716 -3.43557  3.73463  -10.939  4.42699  0.92351
 1.22102 -6.86635  8.48059 -2.45396  5.22106 0.935777
-2.85571  8.38103 -8.68505  9.76216  5.02344 0.935777
 0.842041  0.491081   1.99904 -0.431865  0.343949  0.167704
 -1.22198   1.81391 -0.138185  0.728402   4.08432  -1.65601
-7.47201 -1.48753  7.92244 0.534534 -3.95545   3.0501
 1.43382  1.48657  1.40053 -1.20667 0.288313 0.104453
   9.9739  0.191852 0.0917154    2.5735   0.63291  -1.28311
0.153671  5.76042  1.27936 -1.11619  2.94486 -18.0587
0.465398  2.05226 -7.58685  1.43673 -9.66515 0.935777
0.977361  0.18667 -7.81187  1.15706 -9.01035 0.935777
-5.91127  8.88948   -6.591 -7.49555  1.32618 0.935777
 -2.17726   3.23194 -0.822427    2.9071  0.385155  0.199332
-0.620758  0.921457  0.246361   2.24703  -4.50971   11.4524
 1.70304 -3.41504   2.1699  1.08817 -2.20546  3.33569
 -5.13752  -8.14902  -2.65337 0.0450213   0.50808  0.912903
  6.28018  0.433134 -0.231011   2.35089 -0.458256   1.33881
 -9.75563 -0.165432  -1.85146  -5.25674   9.84489  0.935777
   3.6175    1.2571   2.08163   3.10532 0.0768843 -0.083126
-6.34317  7.62687 -9.66032 0.433284  1.27613 0.714606
 1.45409  1.38029  5.84161 -25.2789  -2.0122 0.935777
  5.94179  0.203199   7.23955   4.68233 0.0134592  0.273996
 -2.12445   3.15355 -0.147396    3.2598   2.20248  -5.86062
 -2.17836   3.23357  0.376359    6.0048 -0.841225    6.3704
 4.41312 -8.91683 0.969957  1.70501 -1.80672  4.01627
  10.0179   2.39097 -0.158685   2.84576 -0.418212   1.33881
   3.57743    8.44496   -7.85811 -0.0967517   -2.40274   0.935777
  -6.94164     5.8961   -6.38655 -0.0757945  0.0410371   0.935777
 -2.37383   3.52372  0.258747 0.0780795  -1.12284   1.40669
 2.35051 -7.51278  -9.2742 -9.28292 -3.51345 0.935777
-2.93355  4.35458 0.111801  1.72208 -2.10283  4.94024
 -1.43629   3.53015   3.22646  -4.51094 -0.148825   1.31902
  2.54736 -0.340455   5.32523  -25.3729  -5.90043  0.935777
0.586473  6.16195  2.25836 -9.59942 0.437127 -1.53004
 2.30572  1.87247  1.77294 -11.5559 -5.37744 0.935777
 -2.5465 -6.57285  5.12182 -7.95538  4.62261 0.935777
  1.1899 -4.76998  4.74728 -8.30574  1.03297 0.935777
  -4.82644   -7.51195   -2.39029 -0.0799938    4.44308   0.935777
 -4.08367   6.06182 0.0877196   4.15612  -1.92529   9.32074
  3.86619  0.298032 -0.148775   3.21752  -1.00655   3.55078
 -1.24453   6.50853   3.32924   -15.518 -0.166453   1.31902
 3.59672 -8.01152  6.63922   -9.277 -8.30795 0.935777
   7.9185   1.32538 -0.522431   6.83322 -0.166714   1.31902
-0.0122423    5.57162   -3.70902    -6.0469    3.41218   0.935777
 -4.70701   6.98712 -0.053909    2.4787   2.71792  -5.41788
-0.238888  -7.41679  -6.74757  -4.71324   7.53597  0.935777
-0.659775   1.02361    1.0983  0.850989 -0.917478   2.11958
-0.0947785    2.27075    1.37821    4.86135   -4.43224    35.7745
   6.43224     1.4535 -0.0207754    2.49197    -4.3325    11.0224
-9.12506  7.42926  1.80859 -13.5395  2.99939 0.935777
 7.90787 0.314779  1.81689  1.51692 0.040296 0.272644
   5.46574   0.432999 -0.0279713    1.24732   -3.78693    5.03449
  3.61383  0.951086 -0.611072   4.00727 -0.301059   1.33881
-4.89548  2.47517  4.62478 -11.9961 0.867926 0.935777
 -1.5603 -1.53449 -7.98695  -4.9139  3.67759 0.935777
  7.72568  0.454221  -0.18947   2.35705 -0.454189   1.33881
-0.859003  -1.40854   5.70382  -9.72859   1.06427  0.935777
-5.21394 -2.66658  8.98611  -9.0936  4.58527 0.935777
   9.24448    1.76379  0.0613964   0.268133    1.02006 -0.0271571
-7.66645 -4.83867 -7.21127 -6.93768  8.76724 0.935777
 3.52226 -1.06284  4.40658 -26.4236 -5.00352 0.935777
 -0.30516  0.452981   2.01794 0.0305116  -1.11998   1.35319
  7.77507   2.92176 -0.775289   2.47488  -4.57751  0.959772
-9.67938 -8.66858  1.10658 -9.86671  5.29981 0.935777
   9.4298   2.83639 0.0310311   1.90614   1.97856  -3.58874
-0.408342   5.38036  -7.10151   6.22671  -3.18271  0.935777
 4.81039 0.108866 0.737557 0.358082 0.163182 0.285281
-6.72275 -9.88999 -1.97619 -9.67506 -5.59999 0.935777
  9.63539  -2.31092 -0.653594  -7.00301   1.63414  0.935777
   4.0526 -0.791188   1.99481   -14.646  -5.77017  0.935777
  -1.36793    2.83072    5.23629   -4.18989 -0.0962843    1.31902
   3.398 -4.39796 -1.72644 -6.87405 -4.86467 0.935777
-7.99606  7.91459 -7.45874  2.31201 0.257022 0.629724
  5.23686  0.481863   4.09954    3.5173 0.0269677   0.20869
-6.91108 -1.79999  2.31832 -7.22739  3.42096 0.935777
0.0807783   6.37417   5.90583  -17.2623    1.2136  -24.3792
-0.297837   6.30686   7.09784  -27.2057  -0.27387   5.16579
  8.08651 0.0590921 0.0278554   1.33503   2.57027  -3.07881
  3.01247  0.293901 0.0676685   2.87131   2.84014  -7.85459
   9.0932  0.623948 0.0275362   5.20972   2.31222  -11.7289
 -3.6606  5.56892 -7.53622 0.338715  1.54777 0.804714
  -2.466  1.16711   1.6431  -5.4164 -5.18791 0.935777
-0.443139  0.657798 -0.425044   4.57818   3.66159  -15.4444
-6.96032   -3.059 -3.33852 -9.29077  7.70854 0.935777
 3.18248 0.111798  1.60781 -10.4714 -6.45983 0.935777
-6.69407 -9.58209 0.599393 -5.83189  2.01026 0.935777
-3.31925 -9.70297  2.12061 -5.53633  3.14517 0.935777
-0.18634  3.23419  1.46116 -2.76109  -2.1264   4.5343
 5.84385 -7.12747 -5.00864 -3.50457 -6.56398 0.935777
 6.00749 -6.96148 -3.30991 -1.90958  3.60613 0.935777
 -6.0126  6.56132 -4.77032 -1.17528 -8.55275 0.935777
 -1.19393   4.82518  0.722537  -2.20583 -0.799472   1.31902
  3.71895  0.633017 -0.197181  -8.97539   8.03385  0.935777
-0.885593   3.30098   3.49877  -11.9036   1.37528  0.935777
  2.20238 -0.957854   2.53059  -8.82682  -3.10876  0.935777
0.503931 -1.04436 0.260994 0.911028 -7.66475  7.91858
0.095561 -6.16432 -3.59209 0.377653 -1.54824  1.52047
-0.997244   2.21306   6.20077  -13.9912   2.49215  0.935777
  -1.1205   1.66327 -0.150054   2.99634   4.10189  -10.9717
-3.43847  4.51084 -1.65421 -3.50609  7.05072 0.935777
-2.87842  3.00004 -12.7611  1.61234 0.364369 0.647593
 1.80038 -3.60823   2.3648  6.79689 -1.76813  12.9536
-9.01926   6.6078  4.17215 -27.9063  1.64137 0.935777
  2.89734   1.68669  -1.22035   7.30684 -0.195057   1.31902
-4.89302 -2.27621  -1.4551 0.279586  1.65885 0.471985
  7.87504  -4.98479  -2.25023   1.25204 -0.514356    1.1535
-5.89193 -8.43811 0.997172 -2.87461 -7.52903 0.935777
  6.3903 -7.58849 -6.54818 -8.39123  2.62871 0.935777
 5.03666 -10.1429 0.772085 0.284639 -3.34394  1.88759
-1.72716   6.4919 -9.49347   5.0334 -7.07156 0.935777
 4.55084  1.73413 0.042965  1.81326  2.96103 -5.23293
 -5.91287    8.7771 0.0499489  0.226742  -2.33517    1.8485
  2.0332 -6.75986  9.48263  4.08077 -1.38063  6.56982
-4.96591 -7.10524  8.74397 -2.85515 -7.34333 0.935777
-4.57706  7.06501 -4.46866 -6.01923 -9.17963 0.935777
-7.97834  1.39031 -1.84266  -2.0549  4.84446 0.935777
 -5.72467   8.49773 0.0962937   5.35449  -1.25111   8.01807
 -1.30833   1.94209 -0.108258   2.76432    4.8693  -12.1413
  6.84434  0.638943 -0.613595   6.62604 -0.164221   1.31902
-3.68398 -5.56018 -4.57005 -6.19417 -4.23305 0.935777
 -4.65404   3.47619 -0.245603  -1.81355  -1.00723  0.935777
 2.63744  1.56728  4.97456 -34.1678 -2.13611 0.935777
 4.57819  4.39001  -5.5077  6.76106  9.14922 0.935777
 -0.839837    1.24666    1.95784 0.00726188  -0.419441    1.32206
 -1.49299   3.16354   1.96694   8.52865 -0.197153   3.26504
 -3.26175   4.84176 -0.138557   5.46285   1.52603  -7.01745
-1.52465 0.789108 -4.65602 -1.52075 -4.95366 0.935777
0.858349 0.084334 0.852657 -1.60948  -4.4757 0.935777
-6.43323  4.15554 -6.38332  2.30368 0.284078 0.486594
0.104834  4.64117  5.89035 -11.2648 0.937577 -14.7131
-7.79976 -2.81762  7.89821 -6.89224   7.1768 0.935777
0.0588876   2.23161   2.57726  -1.39319   3.81476  -16.2689
-2.53552   2.6389 -14.6494  0.21334  2.67225 0.664981
 2.96406 -7.03766  2.30185 -9.43225 -5.22676 0.935777
    8.8572 -0.0924169   -7.74226   -2.26762    4.06285   0.935777
 0.263913 0.0600747   0.29827   5.68971   7.35492  -41.6223
-0.578637  0.858932  0.184985   6.54095   -6.4432   43.4637
-3.91512  -1.3156  1.09534 -7.87212 -5.43021 0.935777
   9.7045  0.623658 0.0193196   6.57068     3.088  -19.9706
 2.79159 -9.83069 -7.10324  4.68205 -2.43978   12.359
  10.9159   1.82783 -0.348793   6.54452 -0.174616   1.33881
-2.30903 -2.88267   4.5486 -7.97452 0.104527 0.935777
-1.16058 -9.52518  4.31558 -8.23731  7.68165 0.935777
  6.20858   -8.8129  -4.87842  -2.49386 -0.597241  0.935777
  -2.51304    3.73037 -0.0378132   0.797862    7.25774   -4.47166
-1.47653  2.19178 0.142993  4.84851 -3.26652  17.1568
-9.51154 -9.38943  1.87671  3.55174  4.93713 -16.5996
 0.32554  5.43967 -2.97691  -6.7726  1.21354 0.935777
  -6.32415 -0.0217229   -7.50892   -9.38297   -4.53338   0.935777
-7.41648  2.78831 -7.68569 -2.27397 -8.67679 0.935777
  6.57203  0.993813 -0.197899    2.2145 -0.511174   1.33881
-4.50474 -8.65972  8.29845  2.08101 -2.38983  5.90904
 -5.25459   7.97683 -0.454802   4.37547  0.283251 0.0896118
-3.85678  -6.5393 -3.88518 -9.97859 -3.72481 0.935777
 9.18463  8.30917 -7.78028  7.23687 -6.61156 0.935777
