 8.29601  8.39768 -1.21262  5.32007  2.29993  2.44298  -4.5464  2.86579  -5.6027 0.935777
  9.96448   1.83467    5.0612 0.0183945   6.91851   -2.7199  -8.01659   2.75072  -7.05871  0.935777
-10.0521   3.5506  4.38782 -3.68075  2.02043 -21.8782  4.91812  -12.863 0.230071 0.935777
-8.41702 -7.29863 -5.00505 -3.21495   4.3264 -3.12244 0.599621 -9.45121  6.75425 0.935777
 -3.6507  -6.9898  4.54608 -2.43841    1.875  8.43036 0.708295 -9.68299  8.43579 0.935777
 -1.65304   2.45379  0.111555   4.32547   2.72846   1.14176   3.55681  -22.8548 -0.385385   10.2534
 4.76976 -2.81186 0.738884  7.71999 -1.63064  5.69641  3.45924 -5.87916 -1.98921 0.935777
  8.09211   4.40857  -9.82859  -4.70575 -0.708736  -3.67071  -2.35161   2.74677  -2.54756   7.93334
 3.64578  4.51526 -1.51166  2.49199  3.10747  3.69775 -5.61942  9.17046 -7.57258 0.935777
   5.7933   1.70569  -2.07617    7.8699  -1.06634  -7.25705 -0.524955   2.93099  -3.64212   11.6108
 2.65924 0.358548  7.08866  -5.6184   6.7207  9.36402 -9.38524  5.25411  -7.4047 0.935777
   3.63023     6.4659   -3.50707 -0.0577453   -8.53576   -6.12749   -6.81579    2.19112    1.01754   -1.29378
 3.37473 -2.47983   8.4105 0.413039  7.82969  5.31011 -5.07013  3.98955  6.11789 0.935777
-3.28973  7.34288  3.09342 0.826154  7.07796 -67.2149 0.877053 -87.2337  6.98146 0.935777
 -3.97567   5.84404    7.0449   9.53925    7.5872  -6.28797 -0.290341  -9.25153  0.789468  0.935777
 9.43825 -7.06615  4.09771 -3.02282 -4.41246  2.63292 -6.71484  1.97208 0.302843  0.59237
-7.11332  6.58741 -1.49208 -7.36651 -2.07995 -7.16935    7.532 -9.39778 -4.11042 0.935777
-0.45579  4.66279  3.21929 -2.52806 -8.56082 -1.07794 -0.29907 -4.45399  6.92799 0.935777
-8.87363 -7.30013  3.98898 -8.89287  2.21106  2.41582 -8.60485 -7.35777 -2.86146 0.935777
-6.94851 -1.79449 -4.44564  7.96763 -7.36139 -7.37583  -5.5088 -1.54981 0.155498 0.935777
  -4.5476  -4.74487   3.42437  -4.78587   6.59449   6.06971 -0.173119  -4.37043  -3.97129  0.935777
 -1.46462  -4.13203   4.74858   3.46399  -6.70843  -2.69824  -9.46562   1.72544  0.873154 -0.570795
-3.67977  7.96512 -1.37273 0.681423  5.21659 -5.54527  5.82848 -6.36107  2.26719 0.935777
  0.882167 0.00844942     4.4855   0.354533  -0.563296    6.30484    1.44673   -4.01486  -0.213874    1.31902
-4.44297 -7.01495 -2.50038 -5.08785 0.674536  5.53165 -3.84741  2.70451 -8.66207 0.935777
 7.62564 -4.91791  8.96104 -2.81428 -9.18819 -3.94388 -1.34992 -8.18189  3.56162 0.935777
-9.43824  3.46408  -8.5466 -1.04083 -9.30962  6.66408 -2.28305  3.40473 -8.15724 0.935777
-1.71225  9.30203  6.50563 -1.10353 -4.40957  7.93155   1.1339 -1.72498 -3.93196 0.935777
 1.55618 -5.75679  5.52716 -6.52604 -6.75049 -8.47732 -2.83007 -4.48262   5.6383 0.935777
  6.94015   1.69684  -7.23425  -1.41211   -6.3719   1.67286   5.29206  -9.18103 -0.395167  0.935777
 4.40785 0.712952  7.53233  9.89554 -8.95238  4.55906 -1.07158 -1.89639  6.06287 0.935777
  5.53667 -0.389289   2.50125  -8.53294   3.19837  -23.0285   4.55452  -160.161  -6.17055  0.935777
-8.27599  1.97264  7.54516 -7.00628   8.0585 -3.64049 -6.91839 -5.39073 -8.58357 0.935777
  8.34704 -0.922167   6.58914  -8.09638  -5.42336   7.81088  -9.38304   1.22091  0.596861  0.316371
   6.6153  -4.53139 -0.376686   5.29761   4.24809    17.357 -0.157683   3.04089  -1.90787  0.935777
0.404408  6.77648  5.79315  2.65674  8.19988  4.07353 -4.18427  6.40932  8.02277 0.935777
 1.90082  -1.8724  6.17975 0.633497  6.49476  -25.983 0.910589 -50.6667 -4.73621 0.935777
-0.889492  -3.53488  -6.64593   6.64793   3.82996   3.73997  -1.66006 -0.358979   9.85434  0.935777
  8.98717   1.77114  -6.18598  -4.24442  -2.36151  -8.99388  -4.34273 0.0158227 -0.843259   0.94912
 5.41918 -7.32647  7.77289 -2.70942 -7.69054 -2.18862  1.90533  2.29176  1.44732 -2.38111
 6.97721  2.63433  4.24442 -9.28446   4.1723  -1.5942  -8.9144  1.75927 -4.43114 0.935777
-9.88309 -7.27698  5.03447 -8.37656  8.38292 -9.17152 0.783561 -6.94645 -9.90451 0.935777
     5.02951     -5.78859      5.30706    -0.584803     -8.60173       3.3904     -7.00307 -4.19871e-09  1.61455e-09     0.935777
 -2.05613   3.93317   6.70781   4.80238  -3.36057  -8.09653   7.21298  0.021359 -0.104477  0.938009
 -3.26387 -0.309706  -3.99992  -7.97429  -7.12407  -7.06596   8.81624   -3.6696  0.879527  0.935777
-0.455259   1.45258  -4.68055   5.32773   4.48291   -9.0532   4.56055  -15.8337  -6.18636  0.935777
 -1.06703   5.21999  -4.70512   1.14979 -0.640627  -6.36143     4.171   2.69889 -0.994476   3.61975
-8.22774  5.05235    9.053 -7.03496  6.54307  4.41154 -6.71301 -4.92204 -5.69732 0.935777
-4.17823 0.667367  6.46519 -4.62914 -4.41859  1.31334 -7.99422 -8.79023  6.35446 0.935777
-4.91428 0.928714 -1.80102 -2.28918 -6.99667  6.86632 0.610416 -5.11293 -7.68904 0.935777
  3.80055   9.49244 -0.803017   -0.5367  -0.31194   2.32358  -9.00542    4.6578  -6.09056  0.935777
  2.89342 -0.509145   3.06969  -2.48965   3.39089   -19.679   2.34609  -63.0387  -3.59115  0.935777
   2.71482    0.35249  -0.574292    2.62131 -0.0896985    6.91062    3.39699   -11.3187    1.39945   -15.6738
 8.45877  6.73928 -3.03208  2.98672  2.21564  6.15713 0.853651 -5.33407  -6.8688 0.935777
 -9.64969   3.50294  0.126148   6.47306 -0.965338   8.45451  0.429715  -5.42522  -3.97386  0.935777
   6.855 -0.41973  1.43781 -1.00426 -1.09302    -1.07 0.175294  1.27057 -2.88191  4.59746
  -9.10147 -0.0376816    9.87043    8.23221    -3.1756    7.97633   -7.07432   -2.41419    4.46673   0.935777
-3.16901 -2.92034 -7.21904 -4.55405  5.65605 -7.89749  4.87074  4.69311  1.12907 -4.36306
 2.66709 -4.35448  6.33414  5.48143 -6.04684   5.6849  4.67411  2.53706  1.14223 -1.96212
-6.11071  3.19552  2.10874  5.70844 -5.14797  1.88014 -8.87542 -1.03799 -7.78998 0.935777
 9.05316  9.37829 -1.38464 -6.57723 -1.10335  4.43415 0.293151 -9.63139  9.50375 0.935777
 -4.22743   5.70396  -9.47845   3.58415  -3.41883   5.24929 0.0134398  -8.16169   1.39637  0.935777
-2.87059  8.93939 -7.06448   2.4168  1.11282  1.43113 -6.41924 -2.69651 -2.51702 0.935777
-6.71822 -3.66156 0.932147  6.27755  4.15589  2.47717 -6.20159 -2.82424  9.89588 0.935777
-9.51032 0.578037 -2.71643 -9.46386 -2.39564 -1.01783 -6.53656 -4.28766 -5.26577 0.935777
 -4.92638   2.52036   6.36874  -1.07882  -7.98107 -0.409709  -4.26632  -7.87142  -8.45394  0.935777
 5.68285  1.04081  7.62756 -6.20023 -6.61561 -6.45336 -9.63155 -5.04029  7.58521 0.935777
 -9.20256  -6.25367  -5.82518   2.07898   7.97785  -4.71149  0.252333  -4.23561 -0.308751  0.935777
 -0.34153   8.20294 -0.841414  -8.21293  -7.15604   9.18353  -9.86907   7.43662   6.95962  0.935777
 -5.30258   7.08492   3.67467  -4.17173  -2.40184  0.293933 -0.462398  -8.99466   5.50554  0.935777
 -3.05787  -4.66821   6.65971  -3.03687   5.44529  -6.28679  -7.11831   2.15321 -0.971923   3.02853
 7.84121 -2.45222 -6.19472  1.59552  4.30187 -1.15731  2.94943 -16.9326  5.39572 0.935777
 7.33344 -5.74578  1.98932 -9.16818  3.26847 -4.47633   4.0701 -96.0165 -2.54785 0.935777
-7.33723 0.619455  0.51242  6.14359  2.95078  -4.8849 0.358096 -9.84667  2.07467 0.935777
 -5.90697   -8.5401  -6.45377  -5.80183  -2.36781 -0.611723  -5.60287  -9.39486   7.23632  0.935777
 1.05589 -2.59066 -1.59201 -6.36697  7.70831  -2.5828 -6.30851  3.13155 0.775753 -1.49353
 -4.37646   3.49763  -9.99436 -0.330117   6.51715  -6.09104   6.64306  -7.81776   6.71005  0.935777
-5.27896 -2.89853   8.3626  2.48332  2.46372 -2.19592 -5.88526  -2.6872    1.826 0.935777
-2.51785   9.0642 -3.87113 -6.38195 -5.32437  5.51758 -5.84982 -4.74093 -8.61789 0.935777
-1.31595  1.53344  1.75559  -1.8336  5.84732 -4.32229 -9.34304  -4.9867  9.86564 0.935777
