                     -4.1821151863839878e+00 []                                                                    4.26110116913699e+00 [untagged_block:100%]                                                                  2.1083570771636388e+00 [untagged_block:100%]                                                                     2.1525447297965e+00 [untagged_block:100%]                                                                   9.249731824674704e+00 [untagged_block:100%]                                                                 -4.4898287478315568e+00 []                                                                   -3.41479874437314e+00 [untagged_block:99%]                                                                   -1.66747696536764e+00 [untagged_block:100%]                                                                    -9.1331835559536e-01 [untagged_block:100%]                                                                   -3.69013230149866e+00 [untagged_block:100%]                                                                 -4.1874151518619396e+00 []                                                                    -4.2239030861543e+00 [untagged_block:100%]                                                                     7.1361864922163e+00 [untagged_block:100%]                                                                    6.36148878510249e+00 [untagged_block:100%]                                                                   -1.33701485893353e+00 [untagged_block:100%]                                                                   4.958506859638767e-01 [untagged_block:100%]                                            
                         2.5606066144344e+00 [untagged_block:100%]                                                                     6.4916333142508e+00 [untagged_block:100%]                                                                      3.334542371156e+00 [untagged_block:99%]                                                                  5.9995399113286716e+00 []                                                                    1.75502335225894e+00 [untagged_block:99%]                                                                   -5.03743033219064e+00 [untagged_block:99%]                                                                    5.38519381608919e+00 [untagged_block:100%]                                                                      2.774239128204e+00 [untagged_block:100%]                                                                 -7.4741187241636720e+00 []                                                                  -1.741003686089103e+00 [untagged_block:100%]                                                                      8.517922622608e+00 [untagged_block:100%]                                                                  -7.267853957135764e+00 [untagged_block:100%]                                                                      1.416381230359e+01 [untagged_block:100%]                                                                 -5.3935573309118645e+00 []                                                                   -4.42688919109399e+00 [untagged_block:100%]                                                                    3.57474005497784e-01 [untagged_block:100%]                                            
                         3.1348100740669e+00 [untagged_block:100%]                                                                     3.2886552191618e+00 [untagged_block:100%]                                                                  5.9995399113286716e+00 []                                                                       2.10951728911e-02 [untagged_block:100%]                                                                   -3.99346404593516e+00 [untagged_block:100%]                                                                     3.1518159657545e+00 [untagged_block:100%]                                                                     3.4241884720246e+00 [untagged_block:99%]                                                                 -7.4741187241636720e+00 []                                                                     -1.515935317609e-01 [untagged_block:100%]                                                                   4.056268626859837e+00 [untagged_block:100%]                                                                   -4.50414366698018e+00 [untagged_block:100%]                                                                   -1.68171280516935e+00 [untagged_block:100%]                                                                 -5.3935573309118645e+00 []                                                                     -5.542163927273e-01 [untagged_block:100%]                                                                  -4.938712163935303e+00 [untagged_block:100%]                                                                    4.04874767300193e+01 [untagged_block:100%]                                            
                       5.99678819916271e+00 [untagged_block:100%]                                                                   4.2927641061190e+00 [untagged_block:100%]                                                                   3.2016411458835e+00 [untagged_block:100%]                                                                  -3.5022234504518e+00 [untagged_block:100%]                                                                   3.3847250562750e+00 [untagged_block:100%]                                                                  7.08459113050290e+00 [untagged_block:100%]                                                                  -4.2403497999835e+00 [untagged_block:99%]                                                                  3.22220275388786e+00 [untagged_block:100%]                                                                  6.20912035020407e+00 [untagged_block:100%]                                                                   6.1043550601669e+00 [untagged_block:100%]                                                                 -3.41421402286186e+00 [untagged_block:100%]                                                                 -1.52774160796410e+00 [untagged_block:100%]                                                                 -2.63294243623565e+00 [untagged_block:100%]                                                                 -2.63757720642620e+00 [untagged_block:100%]                                                                  5.83348536604246e+00 [untagged_block:100%]                                                                  1.39415550358254e+01 [untagged_block:100%]                                           
                         4.936685021395e+00 [untagged_block:100%]                                                                  -6.9620073069031e+00 [untagged_block:100%]                                                                  -5.0507731768554e+00 [untagged_block:100%]                                                                   -5.820001718204e+00 [untagged_block:100%]                                                                 -4.56853786305068e+00 [untagged_block:100%]                                                                  -3.0913390155815e+00 [untagged_block:100%]                                                                  7.72930647284106e+00 [untagged_block:100%]                                                                   8.3334832778556e+00 [untagged_block:100%]                                                                    3.691577291311e+00 [untagged_block:100%]                                                                  4.52961954520990e+00 [untagged_block:100%]                                                                    1.704492868419e+00 [untagged_block:100%]                                                                   8.2210639150508e+00 [untagged_block:100%]                                                                 -3.57524628965388e+00 [untagged_block:100%]                                                                 -1.33779330156661e+00 [untagged_block:100%]                                                                 -6.87116206668087e+00 [untagged_block:100%]                                                                    2.783102516805e+00 [untagged_block:100%]                                           
                      -5.99370098484088e+00 [untagged_block:100%]                                                                7.1547478489626251e+00 []                                                                   -1.393785723959e+00 [untagged_block:100%]                                                                  5.64397127000480e+00 [untagged_block:100%]                                                                3.2422620903332344e+00 []                                                                  6.39520449479079e+00 [untagged_block:100%]                                                               -8.7770274805379067e+00 []                                                                    2.019744924579e+01 [untagged_block:100%]                                                                  5.63137356690248e+00 [untagged_block:100%]                                                               -3.9592007705568699e+00 []                                                                  6.85426289701384e+00 [untagged_block:100%]                                                               -6.3483029456444706e+00 []                                                                   -3.792097679213e+00 [untagged_block:100%]                                                                  6.35635841840055e+00 [untagged_block:100%]                                                               -7.6462994126820982e+00 []                                                                   -2.540743143520e+00 [untagged_block:100%]                                           
                       8.85208195710290e+00 [untagged_block:100%]                                                               -5.0313737746648446e+00 []                                                                  4.95043283968533e+00 [untagged_block:99%]                                                                  -6.2979741289951e+00 [untagged_block:100%]                                                                 1.465432293043388e+00 [untagged_block:100%]                                                                 -8.87220280311539e+00 [untagged_block:100%]                                                               -8.7807753867714045e+00 []                                                                  4.93194008296520e+00 [untagged_block:100%]                                                                  6.35523490971907e+00 [untagged_block:100%]                                                                  2.85317229810264e+00 [untagged_block:100%]                                                                    3.667976676369e+00 [untagged_block:100%]                                                                1.0849304153141546e+00 []                                                                 4.330101638014058e+00 [untagged_block:100%]                                                                   1.2137949013906e+00 [untagged_block:99%]                                                                  -9.3578904313594e+00 [untagged_block:100%]                                                                   -1.872081702861e+00 [untagged_block:100%]                                           
                    -5.0313737746648446e+00 []                                                               -4.9412162736364751e+00 []                                                                  5.79998720592568e-02 [untagged_block:100%]                                                                1.5136412887893655e+00 []                                                                     -3.7682545104e+00 [untagged_block:100%]                                                               -8.7807753867714045e+00 []                                                               -6.6339896743263793e+00 []                                                                 7.455878028360402e+00 [untagged_block:99%]                                                               -8.8835975061337855e+00 []                                                                     -9.4959483226e+00 [untagged_block:100%]                                                                1.0849304153141546e+00 []                                                               -3.1533058261990199e+00 []                                                                  1.24760488562180e+00 [untagged_block:100%]                                                                4.9172403563246583e+00 []                                                                      8.4384385815e-02 [untagged_block:100%]                                                                 -8.80198985478266e+00 [untagged_block:100%]                                           
                    -4.9412162736364751e+00 []                                                                7.5333984210860017e-01 []                                                                1.5136412887893655e+00 []                                                                 -5.56282421299163e+00 [untagged_block:100%]                                                                 -5.85942186614116e+00 [untagged_block:99%]                                                               -6.6339896743263793e+00 []                                                               -8.4129690289799939e+00 []                                                               -8.8835975061337855e+00 []                                                                  7.59011556997077e+00 [untagged_block:100%]                                                                 7.017979554066928e+00 [untagged_block:99%]                                                               -3.1533058261990199e+00 []                                                               -1.1020801127288102e+00 []                                                                4.9172403563246583e+00 []                                                                  5.39957476679086e+00 [untagged_block:100%]                                                                 -5.13860357969837e+00 [untagged_block:100%]                                                                 -4.42078164986227e+00 [untagged_block:100%]                                           
                      7.5333984210860017e-01 []                                                                  -3.756731371227976e+00 [untagged_block:100%]                                                                   -5.06163366930193e+00 [untagged_block:99%]                                                                    2.47086325507770e+00 [untagged_block:100%]                                                                     -5.298298669227e-02 [untagged_block:100%]                                                                 -8.4129690289799939e+00 []                                                                     4.5129612514062e+00 [untagged_block:100%]                                                                    9.28593946614502e+00 [untagged_block:100%]                                                                   -2.43529130754366e+00 [untagged_block:100%]                                                                    4.12638300523659e+00 [untagged_block:100%]                                                                 -1.1020801127288102e+00 []                                                                   -8.51501856588601e+00 [untagged_block:100%]                                                                    6.36210171275656e+00 [untagged_block:99%]                                                                   -2.25108608847180e+00 [untagged_block:100%]                                                                   -5.51242031183762e+00 [untagged_block:100%]                                                                     2.5982168411263e+00 [untagged_block:100%]                                            
                      -1.4312226037010e-02 [untagged_block:100%]                                                                  1.494252603354e+00 [untagged_block:100%]                                                                2.15650447653547e+00 [untagged_block:100%]                                                                 -1.874340495190e-02 [untagged_block:100%]                                                             -3.6463966905326739e+00 []                                                                 3.2531648426405e+00 [untagged_block:100%]                                                                -2.1832178030623e+00 [untagged_block:100%]                                                                -2.0773268982673e+00 [untagged_block:100%]                                                                -1.0168731087865e+00 [untagged_block:100%]                                                             -3.6796767051338675e+00 []                                                                -5.4550304095964e+00 [untagged_block:100%]                                                                 5.6954221184214e-02 [untagged_block:100%]                                                                -1.0113408104988e+00 [untagged_block:100%]                                                                8.93229783758970e-01 [untagged_block:100%]                                                              6.5864402505876107e+00 []                                                                1.82481150319381e+01 [untagged_block:100%]                                          
                        -1.35948590979e+01 [untagged_block:100%]                                                                -1.6390702930793e-01 [untagged_block:100%]                                                                 -4.048905404832e+00 [untagged_block:100%]                                                                 -6.195105941317e+00 [untagged_block:100%]                                                                 -7.712401408029e+00 [untagged_block:100%]                                                                   5.06315596946e+00 [untagged_block:100%]                                                                 3.8870021361535e+00 [untagged_block:100%]                                                                 -3.841978602733e+00 [untagged_block:100%]                                                                  2.549470057368e+00 [untagged_block:100%]                                                                  3.356709347042e+00 [untagged_block:100%]                                                                  -1.43625534376e+00 [untagged_block:100%]                                                                -4.8567241560273e+00 [untagged_block:100%]                                                                  5.882021242015e-01 [untagged_block:99%]                                                                  5.994177814764e+00 [untagged_block:100%]                                                                 -2.202768720596e+00 [untagged_block:100%]                                                                 1.8816254942955e+01 [untagged_block:100%]                                          
                       5.01012185755975e+00 [untagged_block:100%]                                                                   -2.495960232539e+01 [untagged_block:100%]                                                                 -7.52051166706074e-01 [untagged_block:100%]                                                                   1.4149256302672e+00 [untagged_block:100%]                                                                  9.16893685366224e+00 [untagged_block:100%]                                                                  6.52611940405096e+00 [untagged_block:100%]                                                                   -2.981700198850e+01 [untagged_block:100%]                                                                  -7.2701421817232e-01 [untagged_block:100%]                                                                 -2.76990444088966e+00 [untagged_block:100%]                                                                  9.81121285804928e+00 [untagged_block:100%]                                                                 -7.18133026072570e+00 [untagged_block:100%]                                                                   1.6147682756167e+01 [untagged_block:100%]                                                                  3.19829375606980e+00 [untagged_block:100%]                                                                    1.446215903459e-01 [untagged_block:99%]                                                                  3.93256207446506e+00 [untagged_block:100%]                                                                   8.7810132834476e+00 [untagged_block:100%]                                           
                           1.7438275013e+00 [untagged_block:99%]                                                                  -2.5090973854312e+00 [untagged_block:100%]                                                                   1.9738728434265e+00 [untagged_block:100%]                                                                   3.9507136927004e+00 [untagged_block:100%]                                                               -2.0426314040577154e-01 []                                                                    -4.36294894633e+00 [untagged_block:100%]                                                                  5.89515901036078e+00 [untagged_block:100%]                                                                   1.9249383322744e+00 [untagged_block:100%]                                                                   3.9522413177942e+00 [untagged_block:100%]                                                               -9.6640937962789799e+00 []                                                                     1.17765321463e+00 [untagged_block:100%]                                                                 3.697245536490561e+00 [untagged_block:100%]                                                                    1.636381242583e+00 [untagged_block:100%]                                                                   1.5503057719052e+00 [untagged_block:100%]                                                                2.7506957242661088e+00 []                                                                  -3.0574967732864e+01 [untagged_block:100%]                                           
                      -8.54698106951450e+00 [untagged_block:100%]                                                               -5.8106726231074024e+00 []                                                                 -3.46044280648471e+00 [untagged_block:100%]                                                                 -1.07533236849927e+01 [untagged_block:100%]                                                               -8.0862631492549131e+00 []                                                                  8.45924506011845e+00 [untagged_block:100%]                                                               -8.5634349768614335e+00 []                                                                 7.495081289076414e+00 [untagged_block:100%]                                                                  1.06467209163530e+01 [untagged_block:100%]                                                               -9.4145953962839215e+00 []                                                                  6.03311951299032e+00 [untagged_block:100%]                                                               -1.1213017200623732e+00 []                                                                  2.84027442126510e+00 [untagged_block:100%]                                                                 -5.71652457288215e+00 [untagged_block:100%]                                                               -1.5389266497702501e+00 []                                                                 -1.09594804811795e+01 [untagged_block:100%]                                           
                     -5.8106726231074024e+00 []                                                                 -4.5702631587771148e+00 []                                                                    -2.4380417759068e+00 [untagged_block:100%]                                                                 -2.6046132709081116e+00 []                                                                    2.61811825629076e+00 [untagged_block:100%]                                                                 -8.5634349768614335e+00 []                                                                 -5.5955725187329808e+00 []                                                                    5.86432154086879e+00 [untagged_block:99%]                                                                 -9.4744507084362048e+00 []                                                                     2.6372775189565e+00 [untagged_block:100%]                                                                 -1.1213017200623732e+00 []                                                                  6.2525491596564748e+00 []                                                                   -2.89148616287869e+00 [untagged_block:100%]                                                                  9.2287286624403464e-01 []                                                                  -2.664968673220506e+00 [untagged_block:100%]                                                                     2.4484866560701e+01 [untagged_block:100%]                                            
                         2.187578286615e-01 [untagged_block:100%]                                                                 -2.77452206615225e+00 [untagged_block:100%]                                                                   -6.022928297024e-01 [untagged_block:100%]                                                                    2.231338098444e+00 [untagged_block:100%]                                                                  2.03113613304484e+00 [untagged_block:100%]                                                                  -1.3218498400436e+00 [untagged_block:100%]                                                                  2.75251197288583e+00 [untagged_block:100%]                                                                 -3.12818386452730e+00 [untagged_block:100%]                                                                 -1.20401047375561e+01 [untagged_block:100%]                                                                  2.51497771494905e+00 [untagged_block:100%]                                                                 -3.35477730734383e-01 [untagged_block:100%]                                                                 -3.63812707182469e+00 [untagged_block:100%]                                                                    2.319522948480e-02 [untagged_block:100%]                                                                  1.36994689957112e+00 [untagged_block:100%]                                                                 -4.93122545999357e+00 [untagged_block:100%]                                                                  2.29179123512549e+01 [untagged_block:100%]                                           
                      -7.954051768378e+00 [untagged_block:100%]                                                           -2.6976270429030880e+00 []                                                               -7.371653081621e+00 [untagged_block:100%]                                                           -2.3449304666825510e+00 []                                                                  3.2374634710e+00 [untagged_block:100%]                                                                6.735110961376e+00 [untagged_block:100%]                                                           -7.2585994070926718e+00 []                                                                6.212409825047e+00 [untagged_block:100%]                                                           -7.0355568367926447e+00 []                                                                 -2.7811589022e+00 [untagged_block:99%]                                                               -8.193741770629e+00 [untagged_block:100%]                                                            9.3476385615197657e+00 []                                                               8.8351021991158e+00 [untagged_block:100%]                                                            9.6157227785080046e+00 []                                                                 -6.1962804873e-01 [untagged_block:100%]                                                                7.871750461583e-01 [untagged_block:100%]                                         
                    -2.6976270429030880e+00 []                                                                6.0842147562504643e+00 []                                                               -2.3449304666825510e+00 []                                                                  5.71092314355763e+00 [untagged_block:100%]                                                                 5.894502399233066e+00 [untagged_block:100%]                                                               -7.2585994070926718e+00 []                                                               -7.4266648616751985e+00 []                                                               -7.0355568367926447e+00 []                                                                  8.05235192718713e+00 [untagged_block:100%]                                                                 5.879012898181112e+00 [untagged_block:100%]                                                                9.3476385615197657e+00 []                                                                4.7754252336298499e+00 []                                                                9.6157227785080046e+00 []                                                                 -5.32217341062759e+00 [untagged_block:100%]                                                                  5.16966401387929e+00 [untagged_block:100%]                                                                 1.296149001512780e+01 [untagged_block:100%]                                           
                     6.0842147562504643e+00 []                                                                     2.84866510155e+00 [untagged_block:100%]                                                                   6.6416290578289e+00 [untagged_block:100%]                                                                  -5.5500766846181e+00 [untagged_block:100%]                                                                    7.735867720192e+00 [untagged_block:100%]                                                               -7.4266648616751985e+00 []                                                                    1.384351067859e+00 [untagged_block:100%]                                                                   6.6799750124068e+00 [untagged_block:100%]                                                                 -2.68908309403533e+00 [untagged_block:100%]                                                                    3.701474171908e+00 [untagged_block:99%]                                                                4.7754252336298499e+00 []                                                                  -2.0844205359593e+00 [untagged_block:100%]                                                                  -4.6987184672514e+00 [untagged_block:100%]                                                                  -5.7680058832163e+00 [untagged_block:100%]                                                                   4.8125751675273e+00 [untagged_block:100%]                                                                   1.6946541237554e+01 [untagged_block:100%]                                           
                        -6.17173435838e+00 [untagged_block:100%]                                                                 4.4937452192383e+00 [untagged_block:100%]                                                                  -4.34028109552e+00 [untagged_block:100%]                                                                  -2.01125163018e+00 [untagged_block:100%]                                                              3.8712157790545376e+00 []                                                                   2.68710237664e+00 [untagged_block:100%]                                                                -2.0307853817968e+00 [untagged_block:100%]                                                                   1.83459189149e+00 [untagged_block:100%]                                                                    7.9123535800e-01 [untagged_block:100%]                                                             -6.1473917383824528e+00 []                                                                  5.352806152048e+00 [untagged_block:100%]                                                                 1.7930029928880e-01 [untagged_block:100%]                                                                  -8.64209105155e+00 [untagged_block:100%]                                                                    2.1623412226e+00 [untagged_block:100%]                                                              2.6653425444022538e+00 []                                                                2.94254033737189e-01 [untagged_block:100%]                                          
                       3.89562139994968e+00 [untagged_block:100%]                                                                5.4767476224012590e+00 []                                                                4.9710450203290790e+00 []                                                                  -1.6116758448374e+00 [untagged_block:100%]                                                                3.9601841213773525e-02 []                                                                 -3.88756852110279e+00 [untagged_block:100%]                                                               -6.3315239754644770e+00 []                                                               -7.2843313002833421e+00 []                                                                  -9.1323979484212e-01 [untagged_block:100%]                                                               -4.2898955900194569e+00 []                                                                 -3.32741476609554e+00 [untagged_block:100%]                                                               -9.2225345314064899e+00 []                                                                8.0120800445214897e+00 []                                                                  -3.1566477140136e-01 [untagged_block:100%]                                                                2.2176752700449764e+00 []                                                                 5.267952679839581e-01 [untagged_block:100%]                                           
                         -1.031478059324e+01 [untagged_block:100%]                                                                  -4.282024175611423e+00 [untagged_block:100%]                                                                     2.8766445128233e+00 [untagged_block:100%]                                                                    -1.8382802696179e+00 [untagged_block:100%]                                                                 -6.0822891852760819e-01 []                                                                     -7.817793903173e+00 [untagged_block:100%]                                                                    7.03662303368801e+00 [untagged_block:100%]                                                                     2.0897376081125e+00 [untagged_block:100%]                                                                     5.7559630991725e+00 [untagged_block:100%]                                                                 -8.1474300994504389e+00 []                                                                      1.182734704229e+00 [untagged_block:100%]                                                                   -6.02357066831309e+00 [untagged_block:100%]                                                                    -3.8324752298783e+00 [untagged_block:100%]                                                                     8.0305818222671e+00 [untagged_block:100%]                                                                 -2.6927871392883551e+00 []                                                                      4.698335070926e+00 [untagged_block:100%]                                            
                      -3.477804655812618e+00 [untagged_block:100%]                                                                  9.5628106183873065e+00 []                                                                  -2.515111547989420e+00 [untagged_block:99%]                                                                   -6.61013099178300e+00 [untagged_block:99%]                                                                  4.9867837530552084e+00 []                                                                   7.045361907701094e+00 [untagged_block:100%]                                                                 -9.7873231330507870e+00 []                                                                   5.752746450874488e+00 [untagged_block:100%]                                                                   -6.64518266202542e+00 [untagged_block:100%]                                                                 -9.8422372830855167e+00 []                                                                   -5.91249013405614e+00 [untagged_block:100%]                                                                 -3.9064976554570663e+00 []                                                                    8.14680557937616e+00 [untagged_block:100%]                                                                    -9.5680359161281e-01 [untagged_block:100%]                                                                  5.5729819815358574e+00 []                                                                   -4.71087411258301e+00 [untagged_block:100%]                                            
                     9.5628106183873065e+00 []                                                                   4.0647849684236e+00 [untagged_block:100%]                                                                  -6.7080769641507e+00 [untagged_block:100%]                                                                    1.098099592093e+00 [untagged_block:100%]                                                                  -3.4610100471257e+00 [untagged_block:100%]                                                               -9.7873231330507870e+00 []                                                                   4.2064041825874e+00 [untagged_block:100%]                                                                  -6.4314970550043e+00 [untagged_block:100%]                                                                   9.9547714946092e+00 [untagged_block:100%]                                                                   3.4373176815024e+00 [untagged_block:100%]                                                               -3.9064976554570663e+00 []                                                                 -3.86088150054464e+00 [untagged_block:100%]                                                                     3.05170113943e-01 [untagged_block:100%]                                                                   3.1401775820983e+00 [untagged_block:100%]                                                                  -3.5624945090682e+00 [untagged_block:100%]                                                                   -2.273896823641e+00 [untagged_block:100%]                                           
                       3.8199690290029e+00 [untagged_block:100%]                                                                 -8.222327493486e+00 [untagged_block:100%]                                                                  2.214109674102e+00 [untagged_block:100%]                                                             -3.2604199543310841e+00 []                                                                 -7.361509771510e+00 [untagged_block:100%]                                                                 4.2806600014992e+00 [untagged_block:100%]                                                                 -7.922569340008e+00 [untagged_block:100%]                                                                9.40776761598441e+00 [untagged_block:100%]                                                             -7.8278381158021570e+00 []                                                                  7.286182418754e+00 [untagged_block:100%]                                                                -3.8626742061898e+00 [untagged_block:100%]                                                                   2.81573399969e-01 [untagged_block:100%]                                                                  2.976891756515e+00 [untagged_block:100%]                                                             -8.6972333489450762e+00 []                                                                  -1.12049500420e+00 [untagged_block:100%]                                                                 -2.806979890058e+00 [untagged_block:100%]                                          
                      8.5410973812349340e+00 []                                                                    -1.4817623503615e+00 [untagged_block:100%]                                                                      5.489454068005e+00 [untagged_block:100%]                                                                     3.6168432637212e+00 [untagged_block:100%]                                                                    3.27316911020180e+00 [untagged_block:100%]                                                                 -9.8418801602267525e+00 []                                                                    1.50458997533759e+00 [untagged_block:100%]                                                                      5.276036630597e+00 [untagged_block:100%]                                                                    5.53435366703552e+00 [untagged_block:100%]                                                                    7.12114386607934e+00 [untagged_block:100%]                                                                  4.1596649051779000e+00 []                                                                    2.90871446596698e+00 [untagged_block:100%]                                                                    3.75206061316692e-01 [untagged_block:100%]                                                                  4.7467469779456044e+00 [untagged_block:100%]                                                                   -4.53377707044701e+00 [untagged_block:99%]                                                                      1.574767934567e-01 [untagged_block:100%]                                            
                      -2.383244237297938e+00 [untagged_block:100%]                                                                  6.0738180818206366e-01 []                                                                     1.2960884266838e+00 [untagged_block:100%]                                                                    -3.0002468709855e-01 [untagged_block:100%]                                                                  4.2516092534427727e+00 []                                                                     2.4005023362140e+00 [untagged_block:99%]                                                                 -6.0883650052799476e+00 []                                                                   5.572209678477649e+00 [untagged_block:100%]                                                                    5.30706195125672e+00 [untagged_block:100%]                                                                 -8.2197575229451694e+00 []                                                                    3.30787332592482e+00 [untagged_block:100%]                                                                 -4.2914671087521317e+00 []                                                                    4.54978231255638e+00 [untagged_block:99%]                                                                   -6.86247117245894e+00 [untagged_block:100%]                                                                  2.0606339759289014e+00 []                                                                     3.6266609671774e+00 [untagged_block:100%]                                            
