  4.46442   1.25809  -2.82532  -6.75817  -6.41286  -7.69521  -4.42652   8.51204  -5.98531  -8.12158 -0.572448   6.89928  -6.64454  -2.62374  -6.78713    8.1414  -5.75212  -7.82458  -1.71066   3.01473   7.44092  -0.44701   9.08333  -8.19251   9.56153   8.87037  -6.94911  -7.20771  -6.80626   3.44418   4.68351   5.65527 -0.436764  -7.68873   7.82775   1.22075  -7.37429
-3.93723 -5.30349  5.28046  6.70644 -2.97862 -3.90229 -6.56086 -3.53804    1.935 0.678486 -3.61101   4.9561 -3.79777  -5.8324  4.76352 -2.77097 0.786554 -7.11878 -9.25922 -4.12653 -5.04874 -8.26706  1.84885 -8.32309 -5.89693  -60.021 -2.09643  1.25752 -131.482  4.65703 -90.5825 -6.29357 -70.6826 -1.19643 -2.75597 -4.67982 0.883079
-3.21988 0.174802   9.2489 -9.21161  7.61672 -4.47735  2.91853  2.75947 -9.71265 -4.12887  5.54885 -3.76398  5.38737  1.07779  4.43085 0.833686 -9.55247  9.80058  10.7674  7.85103 0.252044  1.84885 -4.28129 -5.89693 -7.30586 -3.82653 -1.03405  -9.9685  7.96289 -7.27711  6.40427 -11.3162 -9.31722 -9.91562  1.77874 -8.12357 0.881915
  1.88936   9.09797    5.9046   4.64612    0.7331    6.2557   4.56617  -9.43897   6.03361   6.00038  -5.37562    3.9541   10.0523 -0.945579   3.44922  -4.87721  -1.72787  -10.1248   1.91214  -2.57697  -10.0693  -9.08558   1.08746   3.81955  -8.60628  -1.85182   -4.9224    1.2402   3.38649  -12.6543  -5.39073  -18.6972  -100.976  -1.60845    6.8026  0.783611  0.881915
  5.68456  -6.34991   4.27171   4.12499   -2.0673  0.392942  -2.06829  -6.04081  -4.75637  -12.4608  -4.97027   5.26488  -7.26008   3.28699  -9.36636  -1.72787  0.726009   4.04622  0.458985  -5.27296  -15.3504   2.56256  -1.96693   -6.5982  -6.81349   -4.9224  -2.27494   1.98492  0.792609   4.45124  -164.725  -358.526  -113.011  -0.71966 -0.017623  -2.32153  0.882547
  9.01422  -6.51944  -9.79515  0.525506  -6.68169   5.56926   5.84751  -2.90454  -1.18136   2.34475   3.27614  -7.94807   4.65233  -8.82583 -0.799759  -7.84867  -4.19245   -2.5952  -26.4088   5.46667   2.93399  -2.77643   1.59937 -0.811993  -4.37557  -7.43765  -7.65587  -2.86137  -2.07937  0.130654  -3.44089  -17.2776  -1.09398  -5.64736   2.90594  -4.16708  0.881915
 -9.46974   -3.0696  -3.17246   6.19068  -1.51991  -4.46291  -8.85805 -0.967306   -2.9959   2.57356 -0.561232   7.44377  -5.86728  -1.25142   3.66769  -4.46093   6.95389  0.534211   3.61053   8.82173   10.0315  0.703176  -2.78473  -3.88183   1.99413  -7.65587   6.99965   -2.4095  -8.71054  -9.70293  -6.01624   9.03493  -3.86176  -1.11784  -5.72728   3.00622  0.885132
    4.07597    -16.0002   -0.225737     9.29894    -12.5631     6.30057   -0.235736    -25.7868    -4.59437     8.58968     7.66031     9.94771     3.28031    -11.6478    -4.71308     1.05164    -4.74784    0.444434    -14.1531    -14.0803     3.84946     8.50882    -30.3294    -7.25765     6.47724     26.4032    0.721915      -9.714   -0.186666    -9.36743    -54.9358    -24.4387 1.85748e-09     3.12995    -7.72209 9.10427e-09    0.881915
  6.61755   6.89352   9.06482    8.1789   6.56764  -6.93617   2.56058   4.70026  -8.53537   8.84595  -3.66107   4.94658 -0.999076   -7.1166   5.63807   2.27482  -7.73528   2.10767   1.29754   -7.8977   1.24788  -6.86105  -6.77454   8.28567   6.23461  0.721915  -3.70023   5.40492  -3.37139  -5.95905  -120.869  -1.92681  -3.30869 -0.930849   3.36601  -6.00125  0.891528
 -4.64732  -2.41616   3.57936  -5.36136   5.67725   5.18869    4.9048   9.33238  -3.03802   7.30025   9.31337   -2.2362   -5.6179   19.2695 -0.854055  -9.71439   -5.1728  0.351126   -8.4172   0.80316   -5.2279   8.42241   4.76617  -2.51847  -7.35587  -0.98085  -2.70035  -5.33754  -2.21178    1.7676  0.354552   -64.414   -2.0305  -6.63004  -5.47209   1.14892  0.882547
-0.640164 -0.774908  -7.28253  -6.70667  -1.36516    8.4936   8.91871  -2.23481  0.721302   8.16675   2.25625    3.7112   3.95166  -3.54692  0.313695  -6.05388   7.09016     2.274  -3.77545   -10.479   23.9522   5.51245  -6.10646   -7.2689   8.69603  -2.70035  -9.88555  -238.224  -5.46211  -5.22689  -47.1736  0.470436  -5.36494    5.5043   6.06795  -8.54272  0.881915
-2.22192 0.955067  4.37344  1.65692  9.31335  9.31759 -6.45038 -4.96843 -6.10929 -1.48714  8.14057  4.54438 -8.36564   3.0434  1.41368 -2.16296  4.61543  2.14487 -4.37571  -9.5819  3.58698  0.40054 0.777603  8.82411 0.896775  8.45108  5.81214 -1.97025 -7.22984 -2.87211  5.38956  12.6048 -16.9324  5.18292   5.8822  -6.6898 0.889678
   5.03126    6.34383 -0.0139281    4.50884    5.68677 -0.0139281    7.01234    8.83818    7.37217    3.29796   -1.52228   -10.3292   -8.37148   0.876045    8.20891     1.8552    -3.3943    7.30097    -29.158   0.832348   -16.7835   0.777603   -7.75633   0.679803     5.4825    4.07641   -6.45844   -5.74527   -9.62152    7.01851   -7.66082    9.23899   -111.435    8.04407    6.17155  -0.319034    48.5448
  9.34306  -4.30799   6.67247   -4.1966   6.67287   3.40252  0.821736   -7.2975   8.29803  -1.52228   -7.2097  -5.60723   -7.8048   5.39053  -1.10145  -3.49363   1.93807  -6.46724   4.76637   -16.023  -3.41637  -7.75633  -5.57132   4.34803  -8.66012  -6.45844   1.61835  -9.62152   8.79959  -6.86872   -4.1884  -3.85682   -22.002 -0.434757   4.30841    4.3895  0.881915
 -6.14657   1.38624  -4.20825 0.0288066   6.58359   3.50446    5.2406   -6.2276  -7.99068  -8.07584   1.43956   -7.8048   6.53912   -1.5945  0.466251   2.37907   4.99384   8.86551  -12.3045  -12.5305  -8.65779  -5.57132   0.87171   -94.347   1.41805    1.9219   10.9468   8.79959  -1.31334  0.573326   1.21735   6.37357    48.559  -2.93273   5.04392 -0.508268  -2.99907
-0.0387491   -6.39696   -2.60914   -2.93939    3.77274   -2.86749    5.44988   -6.57248   -6.78884   -1.55859    3.74542    5.41244    -42.385    1.07553   -2.66503    4.99384   -8.48882   -5.12931   -28.9824   -40.0797   -38.1734    1.22266   -2.49072   0.937928   -34.0294    1.34129  0.0152129  -0.560458    6.32977   -0.72107   -23.8579  0.0093242    22.8337    10.8853    7.44446    65.3701   -1491.81
-0.777906   4.65014   6.87802   2.38103   7.55606   3.36229  -1.78957  0.649544   3.05817  -3.24462  -8.01751   -1.8103    7.4445   8.13098    8.7454   5.01501   9.23737  -2.99558   3.43105  -5.95863   2.66025  -6.07305 0.0905392  -5.47221  -7.81462  -3.16957  -8.61461    6.0381  -6.30344  0.252517  -6.63094   -3.6967  -1.38731   6.63743  0.901367   1.83466  0.881915
 27.1948 -3.56882  1.78014 -3.34897 -5.26119 -2.55018 -2.16199  6.80616  8.02364 -4.31401 -2.74335  2.21095  1.01937  8.76464  7.90843  9.55738 0.231466 -10.5377 -10.3531  8.36678  0.11648 -0.32199  2.99809 -8.52008 -57.0092  -3.2458  4.23661 -6.30344  1.84887  5.53691 -31.2218 -86.5151 -33.2408  15.4046 -2.72794 -7.82404 0.883913
   5.87456 -0.0695493   -0.11976   -4.28606   -4.65376   -8.03309   -10.1549    9.10822    8.15963   -1.14975    5.76641     3.7449   -3.03966   -6.51985    3.98154   -5.81522   0.990605   -2.30663   0.956425   -1.02415    1.57339    5.15221   -6.33962    1.14479    1.62002    6.80444    4.10319    -2.3719    7.33169    6.90963   -139.855    57.6972   -13.3495   0.860297    1.39292   -2.79009    55.6764
