 -6.20112   3.52638  -5.43706   9.95514  -6.88078   6.22709   9.19294  -4.15052   -2.6987   9.75143  -1.37457   3.01959  -5.84693 -0.963733  -9.77076   5.09427   9.46848  -2.00826   1.18012  -5.81217  -4.81671  -5.69744   5.25995  -2.32945  -4.99107   5.17005   2.83814  -1.05584   7.51967   1.57227   5.08216  -6.07579   6.59563   3.63649   -9.5531   5.11516  -8.87009   5.86351  -8.09602   4.43533  -1.26904   5.16999   4.77659   3.28787  -1.37084   6.18374  -5.85411   13.5634  -6.10755 -0.513443  -8.00336  -1.81971   4.35438 -0.695946  -6.73366  -6.90517   238.161   7.76768   8.34586  -1.80313  0.889592
  3.52638    4.8936   9.96288   -9.1804  -9.75046  -2.13831   3.22677    6.1204  -7.18396  -1.37457   3.46482  -5.84693  -7.89137  -9.77076  -8.96967   9.58706  -8.55779  -7.74207   4.86749   5.75888 -0.597006   4.89398  -3.31004  -4.99107  -1.20395   3.72816  -7.42744   7.51967  -2.86137  0.458761  -4.02396   7.07528  -9.92106   -9.5531   3.19812  -8.87009  -5.64736  -8.24022   2.27131  -1.26904  -4.16708   9.47903   1.80157  -4.13478  -10.1532  -5.82191 -0.124146  -6.10755 -0.596661  -8.00336   8.90132   3.46353  -2.51232  -2.49838  -20.5096  -2.19323  -1.06527  -2.45762   8.40689 -0.220503  0.881915
  -2.87369     4.0839    5.92563   -9.60106     5.8389     1.7169   -7.13083    4.90878    1.94958   0.152489   0.305164   -1.72181     6.8844    3.31922   -5.78826    7.27033    3.13435   -5.97371    3.29211  -0.539922    5.43331   -2.78473  -0.104273    1.94145   -8.61203    7.18714    7.85005   -8.71054   -3.93976    9.94694    1.82373   -1.07176   0.313689   -3.71879    4.95635      1.026    3.28413 -0.0103703   -1.12439     3.9512    3.65324    9.59351   -7.73868   -1.58342    4.61869   -4.15782    4.81194   -9.04121     -4.664   -4.14987   -5.37847   -6.88933   -8.33233    3.02716   -8.61398    9.02701     9.4136   -3.08599  -0.918061    4.55138   0.881915
 -7.29863   5.18352  -8.41702  -4.35022  -5.00505  -3.21495    4.3264  -3.12244  0.599621   6.75425   2.48762  -9.45121   4.00105   5.50301  -6.95658   8.70772  -2.13156  -7.13848   9.70926  -7.18571   1.48099  -6.53243  -9.10079   4.54348   7.24498   1.56525   1.76057   2.94325  -4.74676   8.28057   8.04383  0.272124  -1.85673   -5.6988    9.1578   6.88488   -8.8614  0.635774   3.02095  -6.80117  -9.09534  -1.03247   4.00554  0.453961 -0.759124  -2.88861  0.324952  -3.04151   7.17346  -3.11601   1.47788  -8.94113  -3.13599   5.67467   2.37395   6.03367  -5.01338   9.79198  -5.57495  -5.35145   11.2736
      -8.122      -6.7622     -2.15381      2.02552      7.69095      -8.1431      5.97312      5.71678     -2.67657     -1.07362      8.55264     0.230255     -2.43905      7.12122      3.86279      4.80621     -8.45286      7.08007      0.81907     -3.14291    -0.167556      8.52318      8.49243     -1.74315     -2.62419      -2.6145    -0.257388      2.16677      2.15878     -2.84191     -17.7318     -43.0147     -3.96473     -5.98853      -5.8039      2.08454     -9.52981      6.93588     -2.09213      2.70521      1.14892     -6.69666      11.7781    0.0404794      -17.863      1.03504     -2.45126     -4.43174 -0.000117348     -1.95237     -6.45791      6.63688     0.391801      2.24143     -233.408      -196.66     -241.445      2.64734      4.40617      6.57823     0.881915
 -6.13526 -0.766449   3.57936  -8.30998   7.15333   5.18869   6.06575   8.23426  -3.03802   7.98654   8.78165   -2.2362  -4.71118   4.56553 -0.854055  -9.71439   -5.1728  0.351126  -1.89446  -4.62828   -5.2279   8.52334   5.90283  -2.51847   -7.2689 -0.257388  -2.70035  -5.33754  -2.21178    1.7676   9.47787 -0.222598   -2.0305  -6.58243   6.06795  -9.52981   5.76817  -7.94849   3.00612   1.14892  -8.54272   6.12013  -4.32907  -9.19803   2.93877  -2.45126  -2.32333  -3.13173  -9.75395  -6.45791  -4.55228  0.430685 -0.073779   -5.7969  -4.57806  0.216307   -6.5546  -2.78866   6.00289   8.85753  0.881915
-0.766449  -1.69637  -8.30998  -7.12164  -3.02876   9.06575   9.44148  -1.01879   1.45424   8.78165   2.66731  -4.71118   8.21083 -0.854055  0.313695   -5.1728   7.56126  0.893543   2.63933  -6.25752  -2.04171   5.90283  -6.10646   -7.2689   9.33624  -2.70035  -9.88555  -2.21178  -5.46211  -5.22689  -7.76071  0.470436  -5.36494   6.06795   -3.5797   5.76817   2.06586   3.00612   2.55291  -8.54272   1.61733  -9.44096   -9.6981 -0.402752   8.91815  -2.32333   1.28401  -9.75395   7.96805  -4.55228   -8.7892   1.27954  -8.76886  -8.61947  -8.02502  0.863856   9.36045  0.950021  -9.96343    4.4644  0.881915
-0.896273 -0.323061  -6.31695   4.00395   3.86754  0.267766  0.189884  -3.20498  -1.51633   1.51286  -1.37923   10.1229   2.77401  0.385531    5.8114   6.09105  -2.04056  -6.56656  -9.97145   10.1415   5.58618  -5.99239  0.218345   7.72043   8.84493  -11.7278   9.88919  -5.46415  -1.53313  -1.51497   2.47685  -4.30484  -47.5413  -3.56879   1.95121   1.85627   4.67103   2.55291  -49.5454   1.29443  -3.55693   2.65617  -85.7613   1.95807  -858.336  -19.7311   3.04955   -45.728  0.034522   -8.7892  -5.28378  -1.98816 0.0621673  -12.4178  -4.36625   -328.68   -4.4501  -18.2018 -0.584879    3.6344  0.882547
 -2.22192   1.23916   4.64931   1.65692   9.53766   9.44626  -6.45038  -4.82306  -6.03794  -1.48714   8.14057   4.54438  -8.36564   3.19524   1.27753  -2.16296   4.94931   1.07459  -4.37571  -9.45848   4.90482   0.40054  0.777603   8.82411   1.07476   8.97287   6.14401  -1.57622  -6.83849   1.91988    6.1158   0.95432   41.0182   -1.5614 -0.507982   3.32159   6.59171   7.85645   5.03679  -8.22292  -5.97541  -4.88885  -13.7238  -19.5333  -6.21256    3.5301  -6.76947   4.95219  -8.06013   7.66654  -1.51388  0.104853  0.225104   2.68925  -1.87872  -152.101  -42.8585  -7.86651   3.35073    7.0255  0.881915
   9.18589   -4.90288    6.09175   -4.34545    7.35567    4.37629   0.743581   -6.89988    8.78176   -1.52228   -7.14441   -5.60723    -7.8048    6.28997   -1.10145    -3.4004    2.09216   -6.46724    5.39387   -13.5654   -3.41637   -7.75633   -5.57132    5.48393   -8.66012   -6.45844    1.71177   -9.62152    8.79959   -6.86872    -4.1884   -3.85682   -16.0926    4.30841    5.58752  -0.434757   -1.68166   -3.48254    7.47773    3.75296  -0.109101    4.24339   -92.9449   -4.68331   -260.392    3.54919   -4.59191   -17.0749    1.60492   -9.24181   -5.06326    1.13849   -8.72645   -9.17435   -252.111   -5.72973 0.00392299    1.51318   -5.22414    31.6097   0.761745
   4.46889   -4.54484    2.55402   -5.45554   -6.68252   -1.37596   -4.85132    6.87278    8.00646   -9.24791    -9.8714    5.98079   0.448327    9.59515    8.54641    9.90994  -0.486487   -9.68342   -7.79173    2.78067    5.68062  0.0905392    4.06635   -7.77507   -4.49193   -3.20495    4.70868   -6.30344    1.31006    6.86389   0.493914    6.17828    9.75509   -7.47498    1.92082   -4.67664  -0.524207   -3.35826 -0.0332274   -9.03978  -0.700457  -0.588986    8.57672    1.17962   -3.29743    7.55758    1.26151   -4.58552     9.0832    7.27294    5.27775    4.25938   -8.57365   -1.38794     4.3145    -3.0564   -7.33731   -3.39822   -5.57759   -4.22663    15.5435
  8.04903 -0.505612  0.235062  -6.50174  -5.69691  -11.8899  -8.89594   9.16518   1.59031  -1.14975   5.76641    6.5013  -3.03966  -6.51985    4.0984  -5.81522  0.990605  -4.40307  0.956425  -1.02415   1.78332   5.15221  -6.33962   1.14479   1.62002   6.80444   4.10319  0.193525   5.02967   8.00141  -15.3943   1.49211   27.2033  0.376472  -39.8429  -6.70318   5.64846  0.431149  -1.30597   -3.1788  0.982845   4.69671  -44.9027  -1271.73  -534.994   6.28048   8.68375   62.3738  -7.72422 0.0881527    9.6489  -6.89463  0.735316  -1433.81  -506.249  -549.648  -10.3784   292.159   8.24054   -20.338  0.881915
   5.02743    6.94612    -5.7919 0.00661987   -2.58422  -0.990589   -6.14606    8.88419   0.462864    5.65905    6.28145   -8.97558     3.2088   -9.98614   -3.58796   0.154326   -1.28523    2.86702   -8.72293   -9.78838   -1.28228   0.881641    7.46479   -2.22594   -5.74747    9.78396  -0.442443     3.1842   -2.86708    7.38663   -26.6097   -31.2379    10.4548     1.8115    3.52134   -2.25432    3.10324   -6.93651    1.35397    6.05479   -6.90602    6.96739   -198.018   -6.73334   -108.541    3.88592    4.21011  0.0663285   -8.24622   0.908249    -3.8106   -3.37549    1.98399    2.61867   -3689.32   -4437.01   -2605.93   -3.16633   -4.75275   -2.37376   0.882547
  8.46053   9.06916 0.0205673  0.445238   -2.2662   2.12828  -8.60887   1.49592   3.00224   6.28145  -3.97399   3.53403  -6.42928  -4.41078  -9.61368  -1.28523  0.397551   7.85213   4.14121   3.62614    9.3899   8.69433   -2.6014  -5.74747 0.0597979 -0.442443  -8.37105  -5.10768   2.02977   7.74949   7.96787   8.43925  -2.59796   3.52134   -2.1533   4.20059  -4.90093    1.7006  -6.62967  -6.90602  -4.11531  -2.91041   5.73308   2.74014   6.34226   7.60667  -7.98385  -8.24622  -9.67869   -3.8106    4.6453   9.60295  -8.64155 -0.266601    -6.705   1.93374   2.65959   7.72517   3.39887  -3.63456   3.97584
-0.782828  -7.23007   -9.8613  -9.93519   8.03205  -9.31918   1.49632 -0.813767    5.7811   6.54729  -1.63693 -0.156988   -1.8075   6.79495    7.5077   -6.0997   5.39307  -8.93437   6.21409 0.0209352  -7.32554   1.38069   1.83039  -5.31813  -1.71717   9.06922   7.42098  -4.79736  -6.44398  -3.40458    7.2288   7.72413   8.57897  -5.74175   7.42133    2.5249  -1.87696 -0.728393  -7.92298  -9.31922    1.6099 -0.285674   9.58594    3.3699    4.2136  -2.78893  -4.40511  -6.64992  -6.49214  -7.73467  -1.41144 -0.952149   4.19754  -3.55404 -0.336644  -9.78295  0.235544 -0.676586  0.893814 -0.111711  0.882548
-10.5196   2.4907 -9.78505 -3.81089  2.83424  5.34449  8.34762 -2.09917  9.15992 -1.56198  -0.4995 -2.12916  1.41398  7.27732 -1.28544   7.6947  -1.3299  4.56769  2.74775 -1.38196 -4.40913   1.8079 -2.63593 -2.87315  5.58026  6.93441  -3.8456 -6.80966 0.216669  8.59198 -2.75786   6.5937 -11.2482  2.54788 -7.80775  -3.3043 0.843509 -7.92298  6.63803   1.3331 -2.76014 -8.41523 -94.5343 -2.61941 -9.10736 -5.58641  2.17515 -6.49214 -7.80141 -1.41144  9.95808  2.55179  6.70605 -7.08713  -124.24 -233.264 -7.90229 -1.84067 -6.97715 -4.27277 0.882903
  1.92742   1.95078   1.75684   5.54686  -6.46972   9.13409  -6.41065   10.5246 -0.669619 -0.515539    9.3416   4.65213  -6.21376  -2.04856  -1.10425   5.75063  -2.09071    6.6346  -11.8469  0.226465   3.01739   1.67585   4.84152   8.68598  -6.08454   7.50697  -5.09197   5.55073   9.98035   2.61712   7.26643   8.92611  -3.77186   8.98421   7.29219  -20.2463   -4.6797 -0.257297   18.1989   5.66065  -8.46155  -2.68648  -36.3156  -17.4708  -1.01226   6.90611  -12.2729  -11.2896   8.44019   1.16584     1.948  -13.4634  -2.94817    3.1348   -253.61  -4830.85  -3932.78  -4.73569  0.130181  -0.09094  0.881915
   2.33843    8.00215    6.63233   -1.08302   -3.46521    5.40247   -2.59232   -6.07267    -10.102   -8.81559  -0.737885    9.88619     -5.878    8.98684     6.5237   -7.03109    3.43885     1.7536    7.96447    6.30061   0.716444    6.80262    11.8691    4.97558    9.50079    8.14272      6.853    15.5167    3.12342     4.4158   -7.52997    1.99477   -5.13032   -5.33046   -3.23151   0.531133   -3.09431   -3.79434   -2.05173   -7.57746    9.55809   -5.83755     2.4555    9.79162    1.84077    3.97584    3.04031  -0.960348   -1.22282 -0.0176359   -3.88495    9.81676    7.15097    3.62138    3.65467    6.25946   -9.27358     0.5255    1.11738    1.48941   -8.03279
  8.66031   4.38973  -1.14662   8.10029  -7.52468  0.987447  0.748933  -3.16196  -1.69823 -0.748427  -4.20711  -5.86195   4.47263   6.69841  0.412844   3.54418  -1.18052    4.0587    1.3089   8.14466   1.28548    6.4714   7.56679   9.23397   6.23582    7.0405   1.51698   -2.2642   9.16085   7.41612  -0.70224   4.18757   3.37159  -2.59904   8.86629  -2.93491  -1.49591  -2.08819  0.243332   6.72266   3.54836   4.62897  -16.6902  -5.86808  -8.86541   2.49929  -8.95072   -1.8328  -8.06122  -3.88495  -9.62279   5.44497  -7.78839   6.26711  -42.2553   4.54543  -49.8396   8.74749   5.31328    6.0903  0.879728
   4.40857     6.2178    8.09211    6.17341   -9.82859   -4.70575  -0.708736   -3.67071   -2.35161   -4.20782    4.46755    4.53686    -1.0945   0.412844   -5.79183   -1.18052  -0.199654 -0.0672012    1.98524   -6.34841   -7.39078    7.26482   0.738238    6.25105    4.31986    1.42387    5.87951    9.16085    9.63595    2.05822   -1.03237    2.64571   -5.74412    9.02149   -3.33219   0.591304   -3.86559   0.625633    1.88887    3.60839   -7.80911     7.7155      1.027    7.75667    4.15716   -8.95072   -7.39791   -8.19425   -4.86672   -7.61612   -5.98449   -7.78839   -6.88956   0.628844     7.3594   -5.76434    5.49351   -8.88018    3.12071    7.46727   0.881915
  -0.937183     -2.4365    -6.97043     3.72928    -8.61984     -8.2238     1.21692  -0.0473261     5.08824    -5.11342     8.24868     6.37664     7.39315    -2.59482     4.19749     5.64203     3.72237    -6.72826    -5.99321 -0.00738234     6.74814     6.53856     1.73853    -1.26688     2.01889   -0.881342    -7.62109   -0.729109     8.79449    -2.39111    -14.9529     67.2971     7.62795  -0.0881065     8.50341    -3.46047     3.77609    -31.2391      6.9944    -8.84138    -7.17232    -8.44182    -515.875    -230.105     36.7244     -6.5699    -3.44248     4.67543    -1.19947     5.29785     8.67383    -746.379     2.25578    -7.73852    -586.296    -2602.84    -3328.53    -1138.38     4.19887     3.16302    0.881915
 -8.32292   5.96231 -0.995276   1.66513  -4.51447   7.60314  -5.54432  -8.86753  -6.79526   4.37554   5.18544   3.79044   -3.5305  -9.92427    3.3943 -0.284746   5.34145  -4.79884  -11.3455  -5.56017   8.35539   5.57946   4.38502    9.4174   7.61143  -41.2709   11.2817   6.82709  -6.32211   6.04154  -8.10028  -57.0969   13.3543  -3.84389  -4.26943   4.76631  -3.89369  -8.03773  -0.31071  -5.51605   1.80844  -3.69574   9.96232  -8.42226  -26.3169  -6.87292   -6.5089  -4.47367   5.33624   1.93857  0.970511   2.40271  -5.16349  -5.23717  -67.6261  -4.47129 -0.734217 0.0380531   1.42151  0.685742  0.881915
  5.83192  -7.91758   1.81263  -5.66084   3.51767   3.25189   9.50023   5.15939   1.04321   4.50953  -7.75624  -3.36504   6.24631   5.13387   5.99723    6.1874   4.03076  0.127934  -13.6287  -16.4238   -6.6466   4.49965  -1.72662    8.5422   4.44827   11.4883   3.58742  0.380248   9.82368   -4.2328   16.9621   -29.405  -30.0929  -5.09945   4.96696  -3.89369  -2.80477 -0.689994  -5.77707    4.5101  -3.61956  -2.22872  -382.235  -198.229   4.66963  -5.51706   3.13722   4.00143   4.80174  -1.41457   1.11553  -4.97627  -3.10191  -3.49699  -1536.33  -6423.55  -2633.72   4.15264  0.253986   2.62712  0.881915
  3.27554   6.32605   5.71062    3.2332  -6.25677  -5.68953  -6.53873  -4.41783  0.679969 -0.445181  -5.74226  -27.6741 -0.830432  -1.21819   -4.9127  -6.79223   1.34953 -0.704203   7.47988  -0.43582   3.31718  -9.31605   4.41537  -9.20649   4.33181  -3.75193  -1.83085   7.32883  0.324643   3.63284 -0.891089  -3.02996  0.134962  -2.27896   3.98947   9.12632   -5.9101   3.13998  -6.61012  -1.08101  -8.09775  -7.49587  -9.51724    -31.49  -210.077 -0.307738   2.48442   7.40763   5.60553   3.15697  -1.83139 -0.417523  -8.43472  -82.3684  -370.408  -473.852  -144.219  -4.25208  -3.28191   27.1825  0.891671
 -6.08163   6.82728   3.10068   5.61552  -8.00673 0.0780504   4.97945   7.16386    1.9838    9.4835   8.93336  0.176049   9.90737   7.89062   3.46665   1.82336   6.89056  -8.96286  -7.33554  -7.32498  -1.63954  -7.14469  0.187236   -1.0487  -6.79416  -1.39871   9.28983   -4.5429   5.74453 -0.141767   3.86215   -1.2578  -9.88746  -3.44071  -7.77029   1.21146  -1.76661  -5.62915  -3.83576  -7.24296  -6.30809  -1.52376   6.13397   6.25546   -4.4036   8.54896  -4.95118  -7.41538   9.58084   3.57658  -3.63633  -6.18249   4.51948  -2.42123  0.297995   9.07892   8.70208   1.31135  -4.39058   5.59433  -8.32945
  7.98717   -8.7665  0.262206  -9.96456  -2.47998   9.51268  -8.98687   5.42057   1.11157 -0.318076   7.51957   5.70938   4.23391   6.89888  0.140544  -2.19182   9.45018    9.7798  -3.25479   8.59724   -4.6767  -4.66381   6.54117  -9.86261   6.63127   5.24434   2.49906   6.10784   2.84802   7.05137   7.95626  -5.43214   4.68165   4.02531  -5.22067  -5.32408  -2.77824    6.5532   8.37774    3.0925   9.89934  -4.51425  -3.48941    4.9164  -8.36891   3.20967   4.46263  -7.72065  -5.06555  -8.11571  -7.32698  -5.70081   4.27461  -5.33828 0.0434648  -24.5796 -0.476654  -1.23112  0.248654   2.13933  0.881358
 -3.77703 0.0719793  0.419704  -6.35711  -5.32252  -6.55657  -9.36181  -6.50103   -4.0146  -3.07869    9.9673  -2.55795   1.80717  -4.55341  -4.65416  -5.38137   2.28002   -4.8692    2.4473  -6.44243   9.15683    3.6267 -0.715107   7.90752  -6.99534   -4.1992  -4.33841   4.41348  -1.55027   3.22599   2.21702    4.3589   7.71257   6.35082  -8.92305  -7.62423   3.06772  -7.78267   4.33325  -6.30653   3.80165  -8.53958  -7.28792   8.71111  -6.11634  -4.97183  -7.08649   4.20854   7.64196   3.84618   8.07028   1.07955   1.54666  -5.95719 0.0202376  -32.4371  -33.7511   2.88621   3.96517  -5.37725  0.826933
0.0719793  0.289502  -5.51728   2.65924  -4.69859  -3.22189  -9.57972   5.27252  -10.3732   9.11776   -7.4047   1.80717   4.85192  -4.65416  -2.80832 -0.457044   8.21674   5.78357   -10.501  -5.90327  -2.54731 -0.968497   4.88001  -7.10846   1.13126  -2.79684   0.35284  -1.55027   6.19872   7.55931   2.52058  0.552678  -3.87459  -4.03988   1933.93   -10.926   7.81592  -185.804   10.1215   4.16836    3.8072   5.91488  -86.8256  -19821.6   493.906  -23.3759  -7.53256   7.02773  -2.46925   8.01039  -0.54661  -1.85032  -6.92786  -3.80246   20.1811  0.128938  -672.992   6.00233   8.42694  0.342527  0.881915
   0.202347     7.12828     2.65924    -8.64433     6.50651     -5.6184     6.85589     8.91107    -9.38524    -8.26765    -7.45852     4.93053     8.15517    -2.80832     9.01467     8.21674    -8.78262    -5.20094    -6.17272    -4.39137    -5.48534     4.84752     9.88273     1.13126     4.99275     0.35284    -1.17268     5.85931     6.70198    -7.22687    -34.9293     179.262    -9.84359    -685.756     6.30008     8.13238    -190.333    -3.37495    -6.27383      3.8072      2.3029    -8.53147    -216.313    -713.458    -503.403    -7.93059   -0.254516   0.0960396     -157.44    -14.6851     3.96319      29.165      194.11     6.28205     80.5091    -81.5339    -3213.96 3.05253e-05    -83.1521    0.237218    0.880538
   4.11159   -5.86828   -1.50842   -1.12741   0.223129    3.20746   0.919594   -3.67566    -5.2286    5.35248    6.29699   -1.19756    4.19935    -3.2965    2.73964   -9.85783    1.68111     -9.365   0.549106    4.44664    10.1858  -0.857193   -4.44563    9.26218    4.45619   -9.64922   -2.65826    4.83158   -8.71955   -4.86018    5.70572    6.31082   -7.60519   -4.03961   -4.06316   -3.61094    5.28577    1.72309   -4.90559   -4.33753    8.30441    9.67428   -7.40182   -18.6227    25.7009    6.75259    3.36938    1.01271   -1.78102   -2.89217    8.66293 -0.0928929   -9.79807   -5.53477  -0.237577   -1.70597   -114.617   -3.91569   -6.15382    9.28753   0.881915
 -7.63583   7.17169  -1.53513  -5.58871  -3.59171 -0.688886   4.19304  -4.11878   0.10712   5.86249   2.42874   4.15316  0.194792  -1.80455  -1.86283   2.76638  -3.24742   -4.3354   1.42129  -2.68347  -4.81622  -4.44563   5.46083   3.83892   5.63691  -2.49906  0.620218  -8.71955  0.121554   -3.4738   2.09668  -1.93899  -4.64437  -3.80514   4.34403   5.28577   1.77203  -4.90559  -1.13206    8.6902  -9.49742   6.55699   11.5358 -0.855135  -11.2466   3.25199   -6.8674  -2.03202   8.24878   8.88109   6.45664  -10.2273  -0.44774    5.8688  -183.041    0.5755  -323.118   7.93977  -5.37017   -7.4229   0.88277
